strategy_id,price_damage_threshold_pct,control_trade_id,ticker,name,date,event_type,close_return_pct,running_mfe_pct,fast_date,fast_state,arm_cycle,detail
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035250_KR7035250000_KOSPI_01,035250,강원랜드,2026-06-29,EXIT_EXECUTED,-24.590164,,,WATCH,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035420_KR7035420009_KOSPI_01,035420,NAVER,2025-07-07,EXIT_EXECUTED,8.278867,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035420_KR7035420009_KOSPI_01,035420,NAVER,2025-07-07,EXIT_EXECUTED,8.278867,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035420_KR7035420009_KOSPI_02,035420,NAVER,2026-05-20,ARMED,-25.486381,13.618677,2026-05-15,WATCH,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035420_KR7035420009_KOSPI_02,035420,NAVER,2026-05-22,DISARM_PRICE,-21.011673,13.618677,2026-05-22,WATCH,1.0,ARM_CLEARED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035420_KR7035420009_KOSPI_02,035420,NAVER,2026-07-08,REARM,-25.019455,18.287938,2026-07-03,WATCH,2.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035420_KR7035420009_KOSPI_02,035420,NAVER,2026-07-10,FAILURE_CONFIRMED,-25.564202,18.287938,2026-07-10,WATCH,2.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035420_KR7035420009_KOSPI_02,035420,NAVER,2026-07-13,EXIT_EXECUTED,-25.642023,,,WATCH,2.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_01,035600,KG이니시스,2021-11-30,ARMED,-26.651481,7.061503,2021-11-26,WATCH,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_01,035600,KG이니시스,2021-12-03,DISARM_PRICE,-20.728929,7.061503,2021-12-03,WATCH,1.0,ARM_CLEARED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_01,035600,KG이니시스,2022-05-09,REARM,-25.512528,14.578588,2022-05-06,WATCH,2.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_01,035600,KG이니시스,2022-05-13,FAILURE_CONFIRMED,-28.018223,14.578588,2022-05-13,WATCH,2.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_01,035600,KG이니시스,2022-05-16,EXIT_EXECUTED,-25.740319,,,WATCH,2.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_01,035600,KG이니시스,2022-05-24,ARMED,-30.523918,14.578588,2022-05-20,WATCH,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_01,035600,KG이니시스,2022-05-27,DISARM_PRICE,-29.384966,14.578588,2022-05-27,WATCH,1.0,ARM_CLEARED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_01,035600,KG이니시스,2022-06-08,REARM,-30.523918,14.578588,2022-06-03,WATCH,2.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_01,035600,KG이니시스,2022-06-10,FAILURE_CONFIRMED,-30.296128,14.578588,2022-06-10,WATCH,2.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_01,035600,KG이니시스,2022-06-13,EXIT_EXECUTED,-31.890661,,,WATCH,2.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_02,035600,KG이니시스,2022-05-06,ARMED,-25.389755,12.026726,2022-05-06,WATCH,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_02,035600,KG이니시스,2022-05-13,FAILURE_CONFIRMED,-29.621381,12.026726,2022-05-13,WATCH,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_02,035600,KG이니시스,2022-05-16,EXIT_EXECUTED,-27.394209,,,WATCH,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_02,035600,KG이니시스,2022-05-19,ARMED,-31.180401,12.026726,2022-05-13,WATCH,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_02,035600,KG이니시스,2022-05-20,FAILURE_CONFIRMED,-30.066815,12.026726,2022-05-20,WATCH,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_02,035600,KG이니시스,2022-05-23,EXIT_EXECUTED,-29.398664,,,WATCH,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_03,035600,KG이니시스,2026-06-08,ARMED,-28.245476,1.888277,2026-06-05,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_03,035600,KG이니시스,2026-06-12,DISARM_PRICE,-20.298977,1.888277,2026-06-12,WATCH,1.0,ARM_CLEARED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_03,035600,KG이니시스,2026-06-23,REARM,-27.694729,1.888277,2026-06-19,SETUP,2.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_03,035600,KG이니시스,2026-06-26,FAILURE_CONFIRMED,-28.638867,1.888277,2026-06-26,WATCH,2.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_03,035600,KG이니시스,2026-06-29,EXIT_EXECUTED,-28.717545,,,WATCH,2.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_04,035600,KG이니시스,2026-06-08,ARMED,-25.672372,0.0815,2026-06-05,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_04,035600,KG이니시스,2026-06-12,DISARM_PRICE,-17.440913,0.0815,2026-06-12,WATCH,1.0,ARM_CLEARED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_04,035600,KG이니시스,2026-06-23,REARM,-25.101874,0.0815,2026-06-19,SETUP,2.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_04,035600,KG이니시스,2026-06-26,FAILURE_CONFIRMED,-26.07987,0.0815,2026-06-26,WATCH,2.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035600_KR7035600006_KOSDAQ_04,035600,KG이니시스,2026-06-29,EXIT_EXECUTED,-26.161369,,,WATCH,2.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035720_KR7035720002_KOSPI_01,035720,카카오,2026-03-04,ARMED,-27.615385,7.230769,2026-02-27,WATCH,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035720_KR7035720002_KOSPI_01,035720,카카오,2026-03-06,DISARM_PRICE,-17.538462,7.230769,2026-03-06,WATCH,1.0,ARM_CLEARED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035720_KR7035720002_KOSPI_01,035720,카카오,2026-03-23,REARM,-27.846154,7.230769,2026-03-20,SETUP,2.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035720_KR7035720002_KOSPI_01,035720,카카오,2026-03-27,DISARM_PRICE,-24.923077,7.230769,2026-03-27,SETUP,2.0,ARM_CLEARED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035720_KR7035720002_KOSPI_01,035720,카카오,2026-03-30,REARM,-27.538462,7.230769,2026-03-27,SETUP,3.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035720_KR7035720002_KOSPI_01,035720,카카오,2026-04-03,FAILURE_CONFIRMED,-30.461538,7.230769,2026-04-03,SETUP,3.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035720_KR7035720002_KOSPI_01,035720,카카오,2026-04-06,EXIT_EXECUTED,-30.769231,,,SETUP,3.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035720_KR7035720002_KOSPI_01,035720,카카오,2026-04-02,ARMED,-30.153846,7.230769,2026-03-27,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035720_KR7035720002_KOSPI_01,035720,카카오,2026-04-03,FAILURE_CONFIRMED,-30.461538,7.230769,2026-04-03,SETUP,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035720_KR7035720002_KOSPI_01,035720,카카오,2026-04-06,EXIT_EXECUTED,-30.769231,,,SETUP,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035760_KR7035760008_KOSDAQ_01,035760,CJ ENM,2026-03-30,ARMED,-25.578406,5.784062,2026-03-27,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035760_KR7035760008_KOSDAQ_01,035760,CJ ENM,2026-04-03,FAILURE_CONFIRMED,-31.233933,5.784062,2026-04-03,SETUP,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035760_KR7035760008_KOSDAQ_01,035760,CJ ENM,2026-04-06,EXIT_EXECUTED,-31.362468,,,SETUP,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035760_KR7035760008_KOSDAQ_01,035760,CJ ENM,2026-04-02,ARMED,-30.848329,5.784062,2026-03-27,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035760_KR7035760008_KOSDAQ_01,035760,CJ ENM,2026-04-03,FAILURE_CONFIRMED,-31.233933,5.784062,2026-04-03,SETUP,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035760_KR7035760008_KOSDAQ_01,035760,CJ ENM,2026-04-06,EXIT_EXECUTED,-31.362468,,,SETUP,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035760_KR7035760008_KOSDAQ_02,035760,CJ ENM,2026-03-30,ARMED,-25.193798,6.330749,2026-03-27,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035760_KR7035760008_KOSDAQ_02,035760,CJ ENM,2026-04-03,FAILURE_CONFIRMED,-30.878553,6.330749,2026-04-03,SETUP,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035760_KR7035760008_KOSDAQ_02,035760,CJ ENM,2026-04-06,EXIT_EXECUTED,-31.007752,,,SETUP,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035760_KR7035760008_KOSDAQ_02,035760,CJ ENM,2026-04-02,ARMED,-30.490956,6.330749,2026-03-27,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035760_KR7035760008_KOSDAQ_02,035760,CJ ENM,2026-04-03,FAILURE_CONFIRMED,-30.878553,6.330749,2026-04-03,SETUP,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_035760_KR7035760008_KOSDAQ_02,035760,CJ ENM,2026-04-06,EXIT_EXECUTED,-31.007752,,,SETUP,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036200_KR7036200004_KOSDAQ_01,036200,유니셈,2025-10-13,EXIT_EXECUTED,1.278269,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036200_KR7036200004_KOSDAQ_01,036200,유니셈,2025-10-13,EXIT_EXECUTED,1.278269,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036460_KR7036460004_KOSPI_01,036460,한국가스공사,2021-10-25,EXIT_EXECUTED,16.078431,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036460_KR7036460004_KOSPI_01,036460,한국가스공사,2021-10-25,EXIT_EXECUTED,16.078431,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036460_KR7036460004_KOSPI_02,036460,한국가스공사,2026-06-02,ARMED,-25.412541,0.110011,2026-05-29,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036460_KR7036460004_KOSPI_02,036460,한국가스공사,2026-06-05,DISARM_PRICE,-23.872387,0.110011,2026-06-05,SETUP,1.0,ARM_CLEARED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036460_KR7036460004_KOSPI_02,036460,한국가스공사,2026-06-08,REARM,-25.632563,0.110011,2026-06-05,SETUP,2.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036460_KR7036460004_KOSPI_02,036460,한국가스공사,2026-06-12,DISARM_PRICE,-20.352035,0.110011,2026-06-12,SETUP,2.0,ARM_CLEARED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036460_KR7036460004_KOSPI_02,036460,한국가스공사,2026-06-22,REARM,-26.292629,0.110011,2026-06-19,SETUP,3.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036460_KR7036460004_KOSPI_02,036460,한국가스공사,2026-06-26,FAILURE_CONFIRMED,-29.812981,0.110011,2026-06-26,WATCH,3.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036460_KR7036460004_KOSPI_02,036460,한국가스공사,2026-06-29,EXIT_EXECUTED,-30.253025,,,WATCH,3.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036460_KR7036460004_KOSPI_02,036460,한국가스공사,2026-07-20,ARMED,-30.253025,0.110011,2026-07-10,WATCH,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036460_KR7036460004_KOSPI_02,036460,한국가스공사,2026-07-24,DISARM_PRICE,-23.10231,0.110011,2026-07-24,SETUP,1.0,ARM_CLEARED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036530_KR7036530004_KOSPI_01,036530,SNT홀딩스,2024-04-08,EXIT_EXECUTED,14.628297,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036530_KR7036530004_KOSPI_01,036530,SNT홀딩스,2024-04-08,EXIT_EXECUTED,14.628297,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036540_KR7036540003_KOSDAQ_01,036540,SFA반도체,2024-01-15,EXIT_EXECUTED,4.266212,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036540_KR7036540003_KOSDAQ_01,036540,SFA반도체,2024-01-15,EXIT_EXECUTED,4.266212,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036540_KR7036540003_KOSDAQ_02,036540,SFA반도체,2024-04-22,ARMED,-25.531915,0.0,2024-04-19,WATCH,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036540_KR7036540003_KOSDAQ_02,036540,SFA반도체,2024-04-26,FAILURE_CONFIRMED,-25.132979,0.0,2024-04-26,WATCH,1.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036540_KR7036540003_KOSDAQ_02,036540,SFA반도체,2024-04-29,EXIT_EXECUTED,-24.202128,,,WATCH,1.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036540_KR7036540003_KOSDAQ_02,036540,SFA반도체,2024-07-03,ARMED,-31.648936,0.0,2024-06-28,SETUP,1.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036540_KR7036540003_KOSDAQ_02,036540,SFA반도체,2024-07-05,DISARM_PRICE,-29.12234,0.0,2024-07-05,SETUP,1.0,ARM_CLEARED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036540_KR7036540003_KOSDAQ_02,036540,SFA반도체,2024-07-10,REARM,-30.452128,0.0,2024-07-05,SETUP,2.0,PRICE_DAMAGED_AND_WEAK_FAST
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036540_KR7036540003_KOSDAQ_02,036540,SFA반도체,2024-07-12,FAILURE_CONFIRMED,-31.781915,0.0,2024-07-12,WATCH,2.0,NEW_WEAK_FAST_AND_PRICE_DAMAGED
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036540_KR7036540003_KOSDAQ_02,036540,SFA반도체,2024-07-15,EXIT_EXECUTED,-31.648936,,,WATCH,2.0,PREWINNER_FAILURE_CONFIRMED
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036570_KR7036570000_KOSPI_01,036570,NC,2026-06-09,EXIT_EXECUTED,-3.10219,,,TRIGGER,,HARD_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036570_KR7036570000_KOSPI_01,036570,NC,2026-06-09,EXIT_EXECUTED,-3.10219,,,TRIGGER,,HARD_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036800_KR7036800001_KOSDAQ_01,036800,나이스정보통신,2021-07-12,EXIT_EXECUTED,11.627907,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036800_KR7036800001_KOSDAQ_01,036800,나이스정보통신,2021-07-12,EXIT_EXECUTED,11.627907,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036810_KR7036810000_KOSDAQ_01,036810,에프에스티,2023-04-24,EXIT_EXECUTED,5.690982,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036810_KR7036810000_KOSDAQ_01,036810,에프에스티,2023-04-24,EXIT_EXECUTED,5.690982,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036810_KR7036810000_KOSDAQ_02,036810,에프에스티,2024-05-07,EXIT_EXECUTED,7.509634,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036810_KR7036810000_KOSDAQ_02,036810,에프에스티,2024-05-07,EXIT_EXECUTED,7.509634,,,SETUP,,SOFT_EXIT
FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036810_KR7036810000_KOSDAQ_03,036810,에프에스티,2025-11-19,EXIT_EXECUTED,-1.555737,,,EXTENDED,,HARD_EXIT
FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_036810_KR7036810000_KOSDAQ_03,036810,에프에스티,2025-11-19,EXIT_EXECUTED,-1.555737,,,EXTENDED,,HARD_EXIT
