analysis_scope,arm_event_type,arm_cycle_number,variant,price_damage_threshold_pct,control_trade_id,ticker,name,recovery_class,v2_loss_guard_triggered,entry_date,entry_open,first_arm_date,first_arm_close,first_arm_close_return_pct,first_arm_running_mfe_pct,first_arm_fast_date,first_arm_fast_state,next_usable_fast_date,next_usable_fast_state,unavailable_before_next_usable_count,next_fast_close,next_fast_close_return_pct,arm_to_next_fast_delta_pp,min_close_return_after_arm_to_next_fast_pct,min_close_date_after_arm_to_next_fast,min_close_delta_vs_arm_pp,additional_close_deterioration_pp,min_low_return_after_arm_to_next_fast_pct,additional_low_deterioration_pp,first_mfe20_date,long_horizon_end_date,long_horizon_end_reason,post_arm_long_min_close_return_pct,post_arm_long_min_close_date,post_arm_long_min_close_delta_pp,post_arm_long_additional_close_deterioration_pp,post_arm_long_min_low_return_pct,post_arm_long_additional_low_deterioration_pp,days_arm_to_long_min_close_trading,days_arm_to_long_min_close_calendar,long_horizon_last_close_return_pct,arm_to_long_horizon_last_close_delta_pp,arm_date,arm_close,arm_close_return_pct,arm_running_mfe_pct,arm_fast_date,arm_fast_state
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145990_KR7145990008_KOSPI_01,145990,삼양사,NEVER_WINNER,True,2021-09-23,77000.0,2022-02-15,54000.0,-29.87013,2.077922,2022-02-11,SETUP,2022-02-18,WATCH,0,52800.0,-31.428571,-1.558441,-31.428571,2022-02-18,-1.558441,1.558441,-32.467532,2.597402,,2026-08-21,SUPPORT_END,-55.25974,2022-10-13,-25.38961,25.38961,-55.324675,25.454545,162.0,240.0,-41.298701,-11.428571,2022-02-15,54000.0,-29.87013,2.077922,2022-02-11,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145990_KR7145990008_KOSPI_01,145990,삼양사,NEVER_WINNER,True,2021-09-23,77000.0,2022-02-16,53500.0,-30.519481,2.077922,2022-02-11,SETUP,2022-02-18,WATCH,0,52800.0,-31.428571,-0.90909,-31.428571,2022-02-18,-0.90909,0.90909,-32.467532,1.948051,,2026-08-21,SUPPORT_END,-55.25974,2022-10-13,-24.740259,24.740259,-55.324675,24.805194,161.0,239.0,-41.298701,-10.77922,2022-02-16,53500.0,-30.519481,2.077922,2022-02-11,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145990_KR7145990008_KOSPI_02,145990,삼양사,NEVER_WINNER,False,2021-10-18,77200.0,2022-02-15,54000.0,-30.051813,0.647668,2022-02-11,SETUP,2022-02-18,WATCH,0,52800.0,-31.606218,-1.554405,-31.606218,2022-02-18,-1.554405,1.554405,-32.642487,2.590674,,2026-08-21,SUPPORT_END,-55.375648,2022-10-13,-25.323835,25.323835,-55.440415,25.388602,162.0,240.0,-41.450777,-11.398964,2022-02-15,54000.0,-30.051813,0.647668,2022-02-11,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_145990_KR7145990008_KOSPI_02,145990,삼양사,NEVER_WINNER,False,2021-10-18,77200.0,2022-02-15,54000.0,-30.051813,0.647668,2022-02-11,SETUP,2022-02-18,WATCH,0,52800.0,-31.606218,-1.554405,-31.606218,2022-02-18,-1.554405,1.554405,-32.642487,2.590674,,2026-08-21,SUPPORT_END,-55.375648,2022-10-13,-25.323835,25.323835,-55.440415,25.388602,162.0,240.0,-41.450777,-11.398964,2022-02-15,54000.0,-30.051813,0.647668,2022-02-11,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_149950_KR7149950008_KOSDAQ_01,149950,아바텍,NEVER_WINNER,True,2022-09-19,21100.0,2022-09-23,15800.0,-25.118483,3.554502,2022-09-23,WATCH,2022-09-30,WATCH,0,15800.0,-25.118483,-0.0,-32.227488,2022-09-28,-7.109005,7.109005,-36.018957,10.900474,,2026-08-21,SUPPORT_END,-67.488152,2024-12-09,-42.369669,42.369669,-68.009479,42.890996,542.0,808.0,-59.668246,-34.549763,2022-09-23,15800.0,-25.118483,3.554502,2022-09-23,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_149950_KR7149950008_KOSDAQ_01,149950,아바텍,NEVER_WINNER,True,2022-09-19,21100.0,2022-09-26,14750.0,-30.094787,3.554502,2022-09-23,WATCH,2022-09-30,WATCH,0,15800.0,-25.118483,4.976304,-32.227488,2022-09-28,-2.132701,2.132701,-36.018957,5.92417,,2026-08-21,SUPPORT_END,-67.488152,2024-12-09,-37.393365,37.393365,-68.009479,37.914692,541.0,805.0,-59.668246,-29.573459,2022-09-26,14750.0,-30.094787,3.554502,2022-09-23,WATCH
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_149950_KR7149950008_KOSDAQ_01,149950,아바텍,NEVER_WINNER,True,2022-09-19,21100.0,2023-01-13,14450.0,-31.516588,3.554502,2023-01-13,SETUP,2023-01-20,SETUP,0,14700.0,-30.331754,1.184834,-30.56872,2023-01-19,0.947868,0.0,-31.753555,0.236967,,2026-08-21,SUPPORT_END,-67.488152,2024-12-09,-35.971564,35.971564,-68.009479,36.492891,465.0,696.0,-59.668246,-28.151658,2023-01-13,14450.0,-31.516588,3.554502,2023-01-13,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_166480_KR7166480004_KOSDAQ_01,166480,코아스템켐온,NEVER_WINNER,True,2024-06-10,11457.0,2024-08-05,8020.0,-29.999127,8.955224,2024-08-02,SETUP,2024-08-09,SETUP,0,8892.0,-22.38806,7.611067,-28.436764,2024-08-06,1.562363,0.0,-31.875709,1.876582,,2026-08-21,SUPPORT_END,-90.748014,2025-11-20,-60.748887,60.748887,-91.149516,61.150389,312.0,472.0,-82.587065,-52.587938,2024-08-05,8020.0,-29.999127,8.955224,2024-08-02,SETUP
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_166480_KR7166480004_KOSDAQ_01,166480,코아스템켐온,NEVER_WINNER,True,2024-06-10,11457.0,2024-12-20,4335.0,-62.16287,16.487737,2024-12-20,SETUP,2024-12-27,SETUP,0,3441.0,-69.96596,-7.80309,-70.000873,2024-12-26,-7.838003,7.838003,-71.877455,9.714585,,2026-08-21,SUPPORT_END,-90.748014,2025-11-20,-28.585144,28.585144,-91.149516,28.986646,220.0,335.0,-82.587065,-20.424195,2024-12-20,4335.0,-62.16287,16.487737,2024-12-20,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_166480_KR7166480004_KOSDAQ_01,166480,코아스템켐온,NEVER_WINNER,True,2024-06-10,11457.0,2024-12-20,4335.0,-62.16287,16.487737,2024-12-20,SETUP,2024-12-27,SETUP,0,3441.0,-69.96596,-7.80309,-70.000873,2024-12-26,-7.838003,7.838003,-71.877455,9.714585,,2026-08-21,SUPPORT_END,-90.748014,2025-11-20,-28.585144,28.585144,-91.149516,28.986646,220.0,335.0,-82.587065,-20.424195,2024-12-20,4335.0,-62.16287,16.487737,2024-12-20,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_170900_KR7170900005_KOSPI_02,170900,동아에스티,NEVER_WINNER,True,2024-10-21,74933.0,2024-12-06,55194.0,-26.342199,0.748669,2024-12-06,WATCH,2024-12-13,WATCH,0,54071.0,-27.840871,-1.498672,-32.334219,2024-12-09,-5.99202,5.99202,-32.334219,5.99202,,2026-08-21,SUPPORT_END,-57.295184,2026-06-26,-30.952985,30.952985,-57.828994,31.486795,375.0,567.0,-50.55583,-24.213631,2024-12-06,55194.0,-26.342199,0.748669,2024-12-06,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_170900_KR7170900005_KOSPI_02,170900,동아에스티,NEVER_WINNER,True,2024-10-21,74933.0,2024-12-09,50704.0,-32.334219,0.748669,2024-12-06,WATCH,2024-12-13,WATCH,0,54071.0,-27.840871,4.493348,-29.463654,2024-12-10,2.870565,0.0,-31.835106,0.0,,2026-08-21,SUPPORT_END,-57.295184,2026-06-26,-24.960965,24.960965,-57.828994,25.494775,374.0,564.0,-50.55583,-18.221611,2024-12-09,50704.0,-32.334219,0.748669,2024-12-06,WATCH
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_170900_KR7170900005_KOSPI_02,170900,동아에스티,NEVER_WINNER,True,2024-10-21,74933.0,2025-01-13,52294.0,-30.212323,0.748669,2025-01-10,WATCH,2025-01-17,WATCH,0,47803.0,-36.205677,-5.993354,-36.205677,2025-01-17,-5.993354,5.993354,-36.205677,5.993354,,2026-08-21,SUPPORT_END,-57.295184,2026-06-26,-27.082861,27.082861,-57.828994,27.616671,352.0,529.0,-50.55583,-20.343507,2025-01-13,52294.0,-30.212323,0.748669,2025-01-10,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_170900_KR7170900005_KOSPI_03,170900,동아에스티,NEVER_WINNER,True,2025-12-15,54172.0,2026-05-18,40400.0,-25.422728,4.223584,2026-05-15,WATCH,2026-05-22,WATCH,0,41900.0,-22.653769,2.768959,-25.791922,2026-05-20,-0.369194,0.369194,-29.483866,4.061138,,2026-08-21,SUPPORT_END,-40.928893,2026-06-26,-15.506165,15.506165,-41.667282,16.244554,27.0,39.0,-31.606734,-6.184006,2026-05-18,40400.0,-25.422728,4.223584,2026-05-15,WATCH
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_170900_KR7170900005_KOSPI_03,170900,동아에스티,NEVER_WINNER,True,2025-12-15,54172.0,2026-05-29,40000.0,-26.161116,4.223584,2026-05-29,WATCH,2026-06-05,WATCH,0,38350.0,-29.20697,-3.045854,-30.037658,2026-06-04,-3.876542,3.876542,-30.129956,3.96884,,2026-08-21,SUPPORT_END,-40.928893,2026-06-26,-14.767777,14.767777,-41.667282,15.506166,19.0,28.0,-31.606734,-5.445618,2026-05-29,40000.0,-26.161116,4.223584,2026-05-29,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_170900_KR7170900005_KOSPI_03,170900,동아에스티,NEVER_WINNER,True,2025-12-15,54172.0,2026-06-04,37900.0,-30.037658,4.223584,2026-05-29,WATCH,2026-06-05,WATCH,0,38350.0,-29.20697,0.830688,-29.20697,2026-06-05,0.830688,0.0,-29.945359,0.0,,2026-08-21,SUPPORT_END,-40.928893,2026-06-26,-10.891235,10.891235,-41.667282,11.629624,16.0,22.0,-31.606734,-1.569076,2026-06-04,37900.0,-30.037658,4.223584,2026-05-29,WATCH
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_170900_KR7170900005_KOSPI_03,170900,동아에스티,NEVER_WINNER,True,2025-12-15,54172.0,2026-06-08,35600.0,-34.283394,4.223584,2026-06-05,WATCH,2026-06-12,WATCH,0,36950.0,-31.791331,2.492063,-33.083512,2026-06-10,1.199882,0.0,-34.837185,0.553791,,2026-08-21,SUPPORT_END,-40.928893,2026-06-26,-6.645499,6.645499,-41.667282,7.383888,14.0,18.0,-31.606734,2.67666,2026-06-08,35600.0,-34.283394,4.223584,2026-06-05,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_179900_KR7179900006_KOSDAQ_01,179900,유티아이,RECOVERY,True,2021-04-05,20400.0,2021-07-06,15250.0,-25.245098,2.941176,2021-07-02,WATCH,2021-07-09,WATCH,0,14100.0,-30.882353,-5.637255,-30.882353,2021-07-09,-5.637255,5.637255,-31.862745,6.617647,2022-07-28,2022-07-27,BEFORE_FIRST_MFE20,-45.833333,2021-11-08,-20.588235,20.588235,-47.54902,22.303922,83.0,125.0,9.558824,34.803922,2021-07-06,15250.0,-25.245098,2.941176,2021-07-02,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_179900_KR7179900006_KOSDAQ_01,179900,유티아이,RECOVERY,True,2021-04-05,20400.0,2021-07-09,14100.0,-30.882353,2.941176,2021-07-09,WATCH,2021-07-16,WATCH,0,14200.0,-30.392157,0.490196,-30.392157,2021-07-16,0.490196,0.0,-31.862745,0.980392,2022-07-28,2022-07-27,BEFORE_FIRST_MFE20,-45.833333,2021-11-08,-14.95098,14.95098,-47.54902,16.666667,80.0,122.0,9.558824,40.441177,2021-07-09,14100.0,-30.882353,2.941176,2021-07-09,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_181710_KR7181710005_KOSPI_02,181710,NHN,RECOVERY,True,2021-11-15,48981.0,2022-01-25,34650.0,-29.258284,7.562116,2022-01-21,WATCH,2022-01-28,WATCH,0,34050.0,-30.483249,-1.224965,-31.810294,2022-01-27,-2.55201,2.55201,-32.729017,3.470733,2026-06-01,2026-05-29,BEFORE_FIRST_MFE20,-68.069251,2024-11-14,-38.810967,38.810967,-68.33466,39.076376,687.0,1024.0,3.917846,33.17613,2022-01-25,34650.0,-29.258284,7.562116,2022-01-21,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_181710_KR7181710005_KOSPI_02,181710,NHN,RECOVERY,True,2021-11-15,48981.0,2022-01-27,33400.0,-31.810294,7.562116,2022-01-21,WATCH,2022-01-28,WATCH,0,34050.0,-30.483249,1.327045,-30.483249,2022-01-28,1.327045,0.0,-32.422776,0.612482,2026-06-01,2026-05-29,BEFORE_FIRST_MFE20,-68.069251,2024-11-14,-36.258957,36.258957,-68.33466,36.524366,685.0,1022.0,3.917846,35.72814,2022-01-27,33400.0,-31.810294,7.562116,2022-01-21,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_181710_KR7181710005_KOSPI_03,181710,NHN,RECOVERY,True,2025-06-23,33200.0,2025-09-03,24800.0,-25.301205,9.036145,2025-08-29,SETUP,2025-09-05,SETUP,0,24900.0,-25.0,0.301205,-25.0,2025-09-05,0.301205,0.0,-25.753012,0.451807,2026-02-19,2026-02-13,BEFORE_FIRST_MFE20,-25.0,2025-09-05,0.301205,0.0,-25.753012,0.451807,2.0,2.0,11.89759,37.198795,2025-09-03,24800.0,-25.301205,9.036145,2025-08-29,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_190510_KR7190510008_KOSDAQ_01,190510,나무가,RECOVERY,True,2024-01-29,21650.0,2024-02-27,16150.0,-25.404157,8.545035,2024-02-23,SETUP,2024-03-08,SETUP,0,15170.0,-29.930716,-4.526559,-29.930716,2024-03-08,-4.526559,4.526559,-30.300231,4.896074,2026-01-06,2026-01-05,BEFORE_FIRST_MFE20,-53.810624,2024-08-05,-28.406467,28.406467,-54.965358,29.561201,108.0,160.0,2.771363,28.17552,2024-02-27,16150.0,-25.404157,8.545035,2024-02-23,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_190510_KR7190510008_KOSDAQ_01,190510,나무가,RECOVERY,True,2024-01-29,21650.0,2024-03-11,15130.0,-30.115473,8.545035,2024-03-08,SETUP,2024-03-15,SETUP,0,14900.0,-31.177829,-1.062356,-31.177829,2024-03-15,-1.062356,1.062356,-32.240185,2.124712,2026-01-06,2026-01-05,BEFORE_FIRST_MFE20,-53.810624,2024-08-05,-23.695151,23.695151,-54.965358,24.849885,100.0,147.0,2.771363,32.886836,2024-03-11,15130.0,-30.115473,8.545035,2024-03-08,SETUP
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_192400_KR7192400000_KOSPI_01,192400,쿠쿠홀딩스,RECOVERY,False,2021-04-12,26800.0,2021-11-04,20050.0,-25.186567,7.835821,2021-10-29,WATCH,2021-11-05,WATCH,0,20400.0,-23.880597,1.30597,-23.880597,2021-11-05,1.30597,0.0,-24.813433,0.0,2025-06-05,2025-06-04,BEFORE_FIRST_MFE20,-45.485075,2023-06-23,-20.298508,20.298508,-45.932836,20.746269,404.0,596.0,17.910448,43.097015,2021-11-04,20050.0,-25.186567,7.835821,2021-10-29,WATCH
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_192400_KR7192400000_KOSPI_01,192400,쿠쿠홀딩스,RECOVERY,False,2021-04-12,26800.0,2021-11-08,20000.0,-25.373134,7.835821,2021-11-05,WATCH,2021-11-12,WATCH,0,19300.0,-27.985075,-2.611941,-27.985075,2021-11-11,-2.611941,2.611941,-28.91791,3.544776,2025-06-05,2025-06-04,BEFORE_FIRST_MFE20,-45.485075,2023-06-23,-20.111941,20.111941,-45.932836,20.559702,402.0,592.0,17.910448,43.283582,2021-11-08,20000.0,-25.373134,7.835821,2021-11-05,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_192400_KR7192400000_KOSPI_01,192400,쿠쿠홀딩스,RECOVERY,False,2021-04-12,26800.0,2021-11-18,18750.0,-30.037313,7.835821,2021-11-12,WATCH,2021-11-19,WATCH,0,18500.0,-30.970149,-0.932836,-30.970149,2021-11-19,-0.932836,0.932836,-31.902985,1.865672,2025-06-05,2025-06-04,BEFORE_FIRST_MFE20,-45.485075,2023-06-23,-15.447762,15.447762,-45.932836,15.895523,394.0,582.0,17.910448,47.947761,2021-11-18,18750.0,-30.037313,7.835821,2021-11-12,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_192650_KR7192650000_KOSPI_01,192650,드림텍,NEVER_WINNER,True,2023-09-11,13130.0,2024-04-11,9740.0,-25.818736,10.43412,2024-04-05,WATCH,2024-04-12,WATCH,0,9690.0,-26.199543,-0.380807,-26.199543,2024-04-12,-0.380807,0.380807,-26.808835,0.990099,,2026-08-21,SUPPORT_END,-71.591775,2026-07-29,-45.773039,45.773039,-72.848439,47.029703,557.0,839.0,-64.699162,-38.880426,2024-04-11,9740.0,-25.818736,10.43412,2024-04-05,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_192650_KR7192650000_KOSPI_01,192650,드림텍,NEVER_WINNER,True,2023-09-11,13130.0,2024-04-19,9140.0,-30.388423,10.43412,2024-04-19,WATCH,2024-04-26,WATCH,0,9130.0,-30.464585,-0.076162,-31.454684,2024-04-23,-1.066261,1.066261,-31.835491,1.447068,,2026-08-21,SUPPORT_END,-71.591775,2026-07-29,-41.203352,41.203352,-72.848439,42.460016,551.0,831.0,-64.699162,-34.310739,2024-04-19,9140.0,-30.388423,10.43412,2024-04-19,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_192820_KR7192820009_KOSPI_01,192820,코스맥스,RECOVERY,False,2021-04-19,128411.0,2021-11-29,94600.0,-26.330299,10.582427,2021-11-26,WATCH,2021-12-03,WATCH,0,99800.0,-22.280801,4.049498,-29.367422,2021-11-30,-3.037123,3.037123,-30.613421,4.283122,2023-08-31,2023-08-30,BEFORE_FIRST_MFE20,-66.864209,2022-10-13,-40.53391,40.53391,-67.136772,40.806473,214.0,318.0,16.033673,42.363972,2021-11-29,94600.0,-26.330299,10.582427,2021-11-26,WATCH
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_192820_KR7192820009_KOSPI_01,192820,코스맥스,RECOVERY,False,2021-04-19,128411.0,2021-12-20,88100.0,-31.39217,10.582427,2021-12-17,WATCH,2021-12-24,WATCH,0,89100.0,-30.613421,0.778749,-33.650544,2021-12-21,-2.258374,2.258374,-34.195669,2.803499,2023-08-31,2023-08-30,BEFORE_FIRST_MFE20,-66.864209,2022-10-13,-35.472039,35.472039,-67.136772,35.744602,199.0,297.0,16.033673,47.425843,2021-12-20,88100.0,-31.39217,10.582427,2021-12-17,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_192820_KR7192820009_KOSPI_01,192820,코스맥스,RECOVERY,False,2021-04-19,128411.0,2021-12-20,88100.0,-31.39217,10.582427,2021-12-17,WATCH,2021-12-24,WATCH,0,89100.0,-30.613421,0.778749,-33.650544,2021-12-21,-2.258374,2.258374,-34.195669,2.803499,2023-08-31,2023-08-30,BEFORE_FIRST_MFE20,-66.864209,2022-10-13,-35.472039,35.472039,-67.136772,35.744602,199.0,297.0,16.033673,47.425843,2021-12-20,88100.0,-31.39217,10.582427,2021-12-17,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_194480_KR7194480000_KOSDAQ_02,194480,데브시스터즈,NEVER_WINNER,True,2025-08-11,50700.0,2025-11-06,37650.0,-25.739645,14.792899,2025-10-31,WATCH,2025-11-07,WATCH,0,36700.0,-27.613412,-1.873767,-27.613412,2025-11-07,-1.873767,1.873767,-28.994083,3.254438,,2026-08-21,SUPPORT_END,-74.063116,2026-06-26,-48.323471,48.323471,-74.161736,48.422091,155.0,232.0,-69.566075,-43.82643,2025-11-06,37650.0,-25.739645,14.792899,2025-10-31,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_194480_KR7194480000_KOSDAQ_02,194480,데브시스터즈,NEVER_WINNER,True,2025-08-11,50700.0,2025-11-14,35000.0,-30.966469,14.792899,2025-11-14,WATCH,2025-11-21,WATCH,0,30950.0,-38.954635,-7.988166,-38.954635,2025-11-21,-7.988166,7.988166,-39.64497,8.678501,,2026-08-21,SUPPORT_END,-74.063116,2026-06-26,-43.096647,43.096647,-74.161736,43.195267,149.0,224.0,-69.566075,-38.599606,2025-11-14,35000.0,-30.966469,14.792899,2025-11-14,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_195940_KR7195940002_KOSDAQ_01,195940,HK이노엔,NEVER_WINNER,True,2026-03-03,53800.0,2026-06-08,39000.0,-27.509294,3.717472,2026-06-05,SETUP,2026-06-12,WATCH,0,41700.0,-22.490706,5.018588,-23.605948,2026-06-09,3.903346,0.0,-27.881041,0.371747,,2026-08-21,SUPPORT_END,-35.130112,2026-07-30,-7.620818,7.620818,-35.315985,7.806691,37.0,52.0,-23.791822,3.717472,2026-06-08,39000.0,-27.509294,3.717472,2026-06-05,SETUP
SECONDARY_ALL_ARM_CYCLES,REARM,2,FASTCORE_V1_W25_PREWINNER_ARMED_V00,-25.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_195940_KR7195940002_KOSDAQ_01,195940,HK이노엔,NEVER_WINNER,True,2026-03-03,53800.0,2026-06-19,40300.0,-25.092937,3.717472,2026-06-19,WATCH,2026-06-26,WATCH,0,38150.0,-29.089219,-3.996282,-29.36803,2026-06-23,-4.275093,4.275093,-30.483271,5.390334,,2026-08-21,SUPPORT_END,-35.130112,2026-07-30,-10.037175,10.037175,-35.315985,10.223048,28.0,41.0,-23.791822,1.301115,2026-06-19,40300.0,-25.092937,3.717472,2026-06-19,WATCH
SECONDARY_ALL_ARM_CYCLES,ARMED,1,FASTCORE_V1_W30_PREWINNER_ARMED_V00,-30.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_195940_KR7195940002_KOSDAQ_01,195940,HK이노엔,NEVER_WINNER,True,2026-03-03,53800.0,2026-07-14,37400.0,-30.483271,3.717472,2026-07-10,WATCH,2026-07-24,WATCH,0,38900.0,-27.695167,2.788104,-30.669145,2026-07-22,-0.185874,0.185874,-31.97026,1.486989,,2026-08-21,SUPPORT_END,-35.130112,2026-07-30,-4.646841,4.646841,-35.315985,4.832714,11.0,16.0,-23.791822,6.691449,2026-07-14,37400.0,-30.483271,3.717472,2026-07-10,WATCH
