ticker,name,market,entry_execution_date,entry_open_price,pattern_a_stage_at_entry,coverage_path,policy_a_status,policy_a_exit_reason,policy_a_terminal_return_pct,policy_a_terminal_giveback_pct,policy_b_status,policy_b_exit_reason,policy_b_terminal_return_pct,policy_b_terminal_giveback_pct,paired_return_delta_pct,paired_giveback_delta_pct,exit4_triggered,policy_b_better,policy_b_equal,policy_b_worse
035080,그래디언트,KOSDAQ,2025-05-26,14990.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-20.08,44.83,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-20.08,44.83,0.0,0.0,False,False,True,False
035250,강원랜드,KOSPI,2025-08-11,18910.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-22.85,26.45,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-22.85,26.45,0.0,0.0,False,False,True,False
035420,NAVER,KOSPI,2018-01-29,184861.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,83.92,67.62,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,63.1,3.78,-20.82,-63.84,True,False,False,True
035510,신세계 I&C,KOSPI,2025-01-13,17120.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-19.51,90.65,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-19.51,90.65,0.0,0.0,False,False,True,False
035600,KG이니시스,KOSDAQ,2025-07-14,12710.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-20.06,21.95,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-20.06,21.95,0.0,0.0,False,False,True,False
035610,솔본,KOSDAQ,2026-07-27,4760.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,5.88,1.89,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,5.88,1.89,0.0,0.0,False,False,True,False
035720,카카오,KOSPI,2025-09-15,65000.0,EARLY_TREND,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-38.46,45.69,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-38.46,45.69,0.0,0.0,False,False,True,False
035760,CJ ENM,KOSDAQ,2025-06-23,77800.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-55.78,61.56,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-55.78,61.56,0.0,0.0,False,False,True,False
035810,이지홀딩스,KOSDAQ,2025-04-21,3140.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,44.59,151.27,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,155.41,40.45,110.82,-110.82,True,True,False,False
035890,서희건설,KOSDAQ,2024-09-23,2931.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-28.52,69.09,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-28.52,69.09,0.0,0.0,False,False,True,False
035900,JYP Ent.,KOSDAQ,2020-01-20,26900.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,52.6,392.38,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,52.6,392.38,0.0,0.0,False,False,True,False
036200,유니셈,KOSDAQ,2025-09-08,8010.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,46.69,10.61,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,46.69,10.61,0.0,0.0,False,False,True,False
036460,한국가스공사,KOSPI,2026-02-23,45450.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-19.47,19.58,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-19.47,19.58,0.0,0.0,False,False,True,False
036570,NC,KOSPI,2026-04-20,274000.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-9.67,35.03,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-9.67,35.03,0.0,0.0,False,False,True,False
036620,감성코퍼레이션,KOSDAQ,2025-03-31,3835.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,13.17,87.61,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,33.77,47.19,20.6,-40.42,True,True,False,False
036810,에프에스티,KOSDAQ,2025-09-15,31882.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-13.9,73.86,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-13.9,73.86,0.0,0.0,False,False,True,False
036830,솔브레인홀딩스,KOSDAQ,2025-10-20,45050.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-11.32,90.68,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-11.32,90.68,0.0,0.0,False,False,True,False
036890,진성티이씨,KOSDAQ,2025-06-16,10530.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,37.61,62.77,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,37.61,62.77,0.0,0.0,False,False,True,False
036930,주성엔지니어링,KOSDAQ,2025-03-24,41950.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,323.84,250.77,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,375.33,120.62,51.49,-130.15,True,True,False,False
037030,파워넷,KOSDAQ,2025-09-08,3050.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,3.44,237.54,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,143.28,97.7,139.84,-139.84,True,True,False,False
037070,파세코,KOSDAQ,2026-04-20,9200.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-38.15,46.63,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-38.15,46.63,0.0,0.0,False,False,True,False
037350,성도이엔지,KOSDAQ,2025-09-22,5100.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,65.49,117.84,OPEN_AT_CUTOFF,,65.49,117.84,0.0,0.0,False,False,True,False
037460,삼지전자,KOSDAQ,2025-01-31,9310.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,289.37,303.43,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,143.82,8.87,-145.55,-294.56,True,False,False,True
037710,광주신세계,KOSPI,2025-07-14,34250.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,16.2,57.81,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,16.2,57.81,0.0,0.0,False,False,True,False
039200,오스코텍,KOSDAQ,2025-07-21,35050.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_BASE,-16.69,104.99,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,47.5,40.8,64.19,-64.19,True,True,False,False
039440,에스티아이,KOSDAQ,2025-12-15,28000.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-15.36,69.65,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-15.36,69.65,0.0,0.0,False,False,True,False
039560,다산네트웍스,KOSDAQ,2026-02-09,3950.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-35.82,88.98,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-35.82,88.98,0.0,0.0,False,False,True,False
039830,오로라,KOSDAQ,2025-02-10,6620.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,40.48,258.31,REALIZED,EXIT3_PROGRESSED_TO_WEAK,40.48,258.31,0.0,0.0,False,False,True,False
041190,우리기술투자,KOSDAQ,2025-06-16,9820.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-49.95,83.76,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-49.95,83.76,0.0,0.0,False,False,True,False
041440,현대에버다임,KOSDAQ,2026-02-09,9130.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-28.81,52.8,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-28.81,52.8,0.0,0.0,False,False,True,False
041510,에스엠,KOSDAQ,2018-02-05,37900.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,145.91,179.42,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,109.5,14.77,-36.41,-164.65,True,False,False,True
041520,이엘씨,KOSDAQ,2025-05-26,7490.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,70.09,11.75,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,70.09,11.75,0.0,0.0,False,False,True,False
041830,인바디,KOSDAQ,2025-08-25,27850.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,131.24,32.67,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,68.58,61.94,-62.66,29.27,True,False,False,True
041920,메디아나,KOSDAQ,2025-05-07,5850.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,36.75,369.23,REALIZED,EXIT3_PROGRESSED_TO_WEAK,36.75,369.23,0.0,0.0,False,False,True,False
041960,코미팜,KOSDAQ,2025-05-07,5840.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,57.53,27.23,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,57.53,27.23,0.0,0.0,False,False,True,False
042370,비츠로테크,KOSDAQ,2026-01-12,10660.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-11.35,134.61,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-11.35,134.61,0.0,0.0,False,False,True,False
042660,한화오션,KOSPI,2023-04-24,24698.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,23.9,55.6,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-5.26,84.76,-29.16,29.16,True,False,False,True
042700,한미반도체,KOSPI,2020-07-27,6000.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,97.5,147.08,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,58.33,23.34,-39.17,-123.74,True,False,False,True
043260,성호전자,KOSDAQ,2025-11-03,2015.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,912.41,1945.41,OPEN_AT_CUTOFF,,912.41,1945.41,0.0,0.0,False,False,True,False
044450,KSS해운,KOSPI,2024-09-02,9110.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,13.72,44.35,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,13.72,44.35,0.0,0.0,False,False,True,False
044820,코스맥스비티아이,KOSPI,2025-03-10,9650.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,181.87,20.2,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,86.42,71.61,-95.45,51.41,True,False,False,True
045100,한양이엔지,KOSDAQ,2025-07-07,18630.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,75.79,35.7,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,76.33,24.96,0.54,-10.74,True,True,False,False
045390,대아티아이,KOSDAQ,2025-04-21,4000.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-30.75,84.5,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,0.5,53.25,31.25,-31.25,True,True,False,False
047040,대우건설,KOSPI,2025-06-02,4275.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,321.29,522.57,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,718.71,125.15,397.42,-397.42,True,True,False,False
047050,포스코인터내셔널,KOSPI,2026-02-09,65400.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-18.5,57.95,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-18.5,57.95,0.0,0.0,False,False,True,False
047770,코데즈컴바인,KOSDAQ,2025-08-04,2080.0,TRANSITION,SKIPPED_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,29.81,156.73,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,29.81,156.73,0.0,0.0,False,False,True,False
047810,한국항공우주,KOSPI,2025-03-10,79900.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,83.23,86.48,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,19.4,11.26,-63.83,-75.22,True,False,False,True
049430,코메론,KOSDAQ,2024-10-07,10910.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,97.98,18.79,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,80.2,36.57,-17.78,17.78,True,False,False,True
049630,재영솔루텍,KOSDAQ,2025-04-21,4575.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,58.03,727.22,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,397.81,21.86,339.78,-705.36,True,True,False,False
049720,고려신용정보,KOSDAQ,2025-09-29,10830.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-12.19,22.44,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-12.19,22.44,0.0,0.0,False,False,True,False
050890,쏠리드,KOSDAQ,2025-01-06,7110.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,45.71,148.24,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,146.84,34.45,101.13,-113.79,True,True,False,False
051160,지어소프트,KOSDAQ,2025-06-23,11700.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-11.11,19.32,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-11.11,19.32,0.0,0.0,False,False,True,False
051600,한전KPS,KOSPI,2025-06-16,53000.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-12.55,42.74,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-12.55,42.74,0.0,0.0,False,False,True,False
051910,LG화학,KOSPI,2020-02-10,382500.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,47.71,126.8,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,59.22,46.01,11.51,-80.79,True,True,False,False
052020,에스티큐브,KOSDAQ,2026-03-09,10760.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-34.29,143.4,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-34.29,143.4,0.0,0.0,False,False,True,False
052330,코텍,KOSDAQ,2025-03-17,8950.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,37.99,24.02,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,37.99,24.02,0.0,0.0,False,False,True,False
052710,아모텍,KOSDAQ,2025-08-25,10437.0,TRANSITION,SKIPPED_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,28.58,181.27,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,28.58,181.27,0.0,0.0,False,False,True,False
053030,바이넥스,KOSDAQ,2024-08-19,23000.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,-28.35,47.05,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,4.13,14.57,32.48,-32.48,True,True,False,False
053690,한미글로벌,KOSPI,2026-03-23,27700.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-31.84,57.29,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-31.84,57.29,0.0,0.0,False,False,True,False
053800,안랩,KOSDAQ,2025-04-07,98000.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-39.49,58.57,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-39.49,58.57,0.0,0.0,False,False,True,False
054210,이랜텍,KOSDAQ,2025-12-15,9510.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_BASE,-31.55,83.92,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,11.57,40.8,43.12,-43.12,True,True,False,False
054950,제이브이엠,KOSDAQ,2025-06-16,24800.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-2.82,41.93,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-2.82,41.93,0.0,0.0,False,False,True,False
055550,신한지주,KOSPI,2017-05-15,50500.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_EARLY_TREND,32.28,13.26,REALIZED,EXIT3_PROGRESSED_TO_EARLY_TREND,32.28,13.26,0.0,0.0,False,False,True,False
056190,SFA,KOSDAQ,2026-02-02,33100.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-22.81,33.08,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-22.81,33.08,0.0,0.0,False,False,True,False
058430,포스코스틸리온,KOSPI,2026-02-23,4600.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,2.39,125.87,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,2.39,125.87,0.0,0.0,False,False,True,False
058470,리노공업,KOSDAQ,2025-10-20,56900.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,24.43,102.28,OPEN_AT_CUTOFF,,24.43,102.28,0.0,0.0,False,False,True,False
058610,에스피지,KOSDAQ,2025-02-03,30500.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,288.85,154.43,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,391.8,51.48,102.95,-102.95,True,True,False,False
058970,엠로,KOSDAQ,2025-02-10,80100.0,EARLY_TREND,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-79.03,79.4,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-79.03,79.4,0.0,0.0,False,False,True,False
059090,미코,KOSDAQ,2025-05-12,11110.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,74.17,89.11,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,115.12,12.15,40.95,-76.96,True,True,False,False
059120,아진엑스텍,KOSDAQ,2025-10-13,4132.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,83.2,167.72,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,83.2,167.72,0.0,0.0,False,False,True,False
059210,메타바이오메드,KOSDAQ,2025-05-12,5410.0,EARLY_TREND,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-21.81,43.81,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-21.81,43.81,0.0,0.0,False,False,True,False
060980,HL홀딩스,KOSPI,2025-03-04,36900.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,11.38,36.86,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,11.38,36.86,0.0,0.0,False,False,True,False
064760,티씨케이,KOSDAQ,2025-06-23,100300.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,143.27,104.19,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,143.27,104.19,0.0,0.0,False,False,True,False
064820,케이프,KOSDAQ,2025-01-20,7480.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,-13.9,16.97,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,-13.9,16.97,0.0,0.0,False,False,True,False
064850,에프앤가이드,KOSDAQ,2024-09-02,9650.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,94.92,203.53,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,94.92,203.53,0.0,0.0,False,False,True,False
064960,SNT모티브,KOSPI,2024-09-19,26061.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,9.17,47.39,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,9.17,47.39,0.0,0.0,False,False,True,False
065660,안트로젠,KOSDAQ,2024-12-30,18600.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_WEAK,15.05,217.21,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,33.87,25.54,18.82,-191.67,True,True,False,False
065680,우주일렉트로,KOSDAQ,2025-01-13,18680.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,35.71,141.06,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,93.25,12.85,57.54,-128.21,True,True,False,False
065710,서호전기,KOSDAQ,2025-02-24,22750.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,95.6,67.7,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,80.0,44.18,-15.6,-23.52,True,False,False,True
066570,LG전자,KOSPI,2017-07-03,80400.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,3.11,0.0,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,3.11,0.0,0.0,0.0,False,False,True,False
066970,엘앤에프,KOSPI,2026-04-20,184600.0,TRANSITION,SKIPPED_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,-40.57,62.46,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,-40.57,62.46,0.0,0.0,False,False,True,False
067080,대화제약,KOSDAQ,2024-10-14,19830.0,EARLY_TREND,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-46.04,71.61,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-46.04,71.61,0.0,0.0,False,False,True,False
067290,JW신약,KOSDAQ,2026-02-23,2580.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-18.6,52.9,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-18.6,52.9,0.0,0.0,False,False,True,False
068270,셀트리온,KOSPI,2017-06-26,84493.0,EARLY_TREND,NORMAL_EARLY_TREND_HANDOFF,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,95.1,159.33,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,95.1,159.33,0.0,0.0,False,False,True,False
069080,웹젠,KOSDAQ,2024-09-02,18730.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-36.79,37.06,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-36.79,37.06,0.0,0.0,False,False,True,False
069260,TKG휴켐스,KOSPI,2026-02-19,19800.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-17.42,22.98,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,-17.42,22.98,0.0,0.0,False,False,True,False
069620,대웅제약,KOSPI,2017-05-15,95000.0,TRANSITION,SKIPPED_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,31.16,170.42,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,31.16,170.42,0.0,0.0,False,False,True,False
069960,현대백화점,KOSPI,2025-02-24,57000.0,TRANSITION,NORMAL_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,,79.3,210.17,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,67.72,7.37,-11.58,-202.8,True,False,False,True
071050,한국금융지주,KOSPI,2024-12-09,76300.0,TRANSITION,SKIPPED_EARLY_TREND_HANDOFF,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,167.37,126.47,OPEN_AT_CUTOFF,SKIPPED_EARLY_TREND_HANDOFF,167.37,126.47,0.0,0.0,False,False,True,False
071200,인피니트헬스케어,KOSDAQ,2025-03-10,5807.0,TRANSITION,NEVER_PROGRESSED,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,80.47,8.61,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,80.47,8.61,0.0,0.0,False,False,True,False
