ticker,isu_cd,name,market,baseline_trade_id,entry_signal_date,entry_execution_date,entry_open,baseline_exit_date,baseline_exit_price,baseline_terminal_return,no_loss_guard_trade_id,no_loss_guard_exit_type,no_loss_guard_exit_execution_date,no_loss_guard_terminal_return,return_delta,no_loss_guard_mfe,no_loss_guard_mae,no_loss_guard_holding_days,fundamental_exit_triggered,fundamental_exit_type,paired_status
105630,KR7105630008,한세실업,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_105630_KR7105630008_KOSPI_01,2021-05-14,2021-05-17,28300.0,2021-06-11,23900.0,-15.55,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_105630_KR7105630008_KOSPI_01,FUNDAMENTAL_B_SHARP_DECLINE,2021-11-15,-10.95,4.6,0.35,-33.22,124.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
112610,KR7112610001,씨에스윈드,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_112610_KR7112610001_KOSPI_01,2023-06-02,2023-06-05,82300.0,2023-08-08,70500.0,-14.34,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_112610_KR7112610001_KOSPI_01,FUNDAMENTAL_A_OPERATING_LOSS,2023-09-04,-24.06,-9.72,8.63,-27.95,64.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
112610,KR7112610001,씨에스윈드,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_112610_KR7112610001_KOSPI_02,2024-08-30,2024-09-02,64400.0,2024-11-07,53500.0,-16.93,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_112610_KR7112610001_KOSPI_02,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-19,-42.78,-25.85,14.13,-46.04,129.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
112610,KR7112610001,씨에스윈드,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_112610_KR7112610001_KOSPI_03,2026-04-24,2026-04-27,74100.0,2026-05-08,62700.0,-15.38,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_112610_KR7112610001_KOSPI_03,FUNDAMENTAL_B_SHARP_DECLINE,2026-05-18,-29.55,-14.17,1.89,-29.96,14.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
114090,KR7114090004,GKL,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_114090_KR7114090004_KOSPI_01,2025-07-04,2025-07-07,16300.0,2025-11-13,13500.0,-17.18,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_114090_KR7114090004_KOSPI_01,FUNDAMENTAL_A_OPERATING_LOSS,2026-03-19,-25.95,-8.77,10.25,-28.9,171.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
115390,KR7115390007,락앤락,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_115390_KR7115390007_KOSPI_01,2021-04-30,2021-05-03,15529.0,2021-08-11,12806.0,-17.53,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_115390_KR7115390007_KOSPI_01,FUNDAMENTAL_A_OPERATING_LOSS,2022-08-17,-47.27,-29.74,0.65,-54.81,318.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
115960,KR7115960007,연우,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_115960_KR7115960007_KOSDAQ_01,2022-04-01,2022-04-04,27450.0,2022-05-09,22850.0,-16.76,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_115960_KR7115960007_KOSDAQ_01,FUNDAMENTAL_B_SHARP_DECLINE,2022-08-17,-33.88,-17.12,26.59,-44.44,94.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
119610,KR7119610004,인터로조,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_119610_KR7119610004_KOSDAQ_02,2023-06-09,2023-06-12,25698.0,2023-10-24,22336.0,-13.08,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_119610_KR7119610004_KOSDAQ_02,NO_PROGRESSED_BEFORE_CUTOFF,,-44.66,-31.58,6.61,-51.67,516.0,False,,PAIRED
126720,KR7126720002,수산인더스트리,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_126720_KR7126720002_KOSPI_01,2026-01-23,2026-01-26,26100.0,2026-06-23,21800.0,-16.48,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_126720_KR7126720002_KOSPI_01,FUNDAMENTAL_B_SHARP_DECLINE,2026-08-18,-12.07,4.41,39.46,-25.56,137.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
128940,KR7128940004,한미약품,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_128940_KR7128940004_KOSPI_01,2022-05-20,2022-05-23,291474.0,2022-09-22,225952.0,-22.48,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_128940_KR7128940004_KOSPI_01,FUNDAMENTAL_B_SHARP_DECLINE,2025-03-19,-16.12,6.36,29.34,-26.12,689.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
128940,KR7128940004,한미약품,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_128940_KR7128940004_KOSPI_02,2023-06-09,2023-06-12,316414.0,2023-07-12,269320.0,-14.88,,,,,,,,,,,UNPAIRED_NO_LOSS_GUARD_MATCH
128940,KR7128940004,한미약품,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_128940_KR7128940004_KOSPI_03,2024-10-18,2024-10-21,347000.0,2024-11-18,283000.0,-18.44,,,,,,,,,,,UNPAIRED_NO_LOSS_GUARD_MATCH
131970,KR7131970006,두산테스나,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_131970_KR7131970006_KOSDAQ_01,2023-03-31,2023-04-03,40000.0,2023-05-11,34400.0,-14.0,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_131970_KR7131970006_KOSDAQ_01,EXIT4_SCORE_DRAWDOWN_GE_15,2024-03-04,8.62,22.62,60.0,-16.5,225.0,False,,PAIRED
137400,KR7137400008,피엔티,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_137400_KR7137400008_KOSDAQ_01,2024-06-07,2024-06-10,79400.0,2024-06-28,66700.0,-15.99,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_137400_KR7137400008_KOSDAQ_01,FUNDAMENTAL_B_SHARP_DECLINE,2024-11-12,-39.92,-23.93,12.72,-42.13,105.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
144960,KR7144960002,뉴파워프라즈마,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_144960_KR7144960002_KOSDAQ_01,2024-06-07,2024-06-10,6780.0,2024-07-08,5750.0,-15.19,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_144960_KR7144960002_KOSDAQ_01,NO_EXIT_BEFORE_CUTOFF,,43.66,58.85,95.87,-41.15,536.0,False,,PAIRED
145720,KR7145720009,덴티움,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_145720_KR7145720009_KOSPI_01,2021-04-02,2021-04-05,69000.0,2021-05-13,56800.0,-17.68,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_145720_KR7145720009_KOSPI_01,FUNDAMENTAL_B_SHARP_DECLINE,2021-05-18,-16.81,0.87,0.72,-21.01,31.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
145720,KR7145720009,덴티움,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_145720_KR7145720009_KOSPI_02,2022-09-16,2022-09-19,96500.0,2022-10-12,80900.0,-16.17,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_145720_KR7145720009_KOSPI_02,EXIT4_SCORE_DRAWDOWN_GE_15,2023-05-02,52.85,69.02,68.6,-29.43,155.0,False,,PAIRED
145990,KR7145990008,삼양사,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_145990_KR7145990008_KOSPI_01,2021-09-17,2021-09-23,77000.0,2021-10-07,65000.0,-15.58,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_145990_KR7145990008_KOSPI_01,EXIT3_PROGRESSED_TO_TRANSITION,2022-02-03,-19.35,-3.77,2.08,-24.68,90.0,False,,PAIRED
161890,KR7161890009,한국콜마,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_161890_KR7161890009_KOSPI_01,2023-08-18,2023-08-21,56700.0,2023-10-10,48000.0,-15.34,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_161890_KR7161890009_KOSPI_01,EXIT3_PROGRESSED_TO_TRANSITION,2025-01-02,-1.59,13.75,38.8,-23.9,333.0,False,,PAIRED
178920,KR7178920005,PI첨단소재,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_178920_KR7178920005_KOSPI_01,2026-04-17,2026-04-20,25000.0,2026-06-09,20300.0,-18.8,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_178920_KR7178920005_KOSPI_01,NO_PROGRESSED_BEFORE_CUTOFF,,-26.12,-7.32,28.6,-40.0,84.0,False,,PAIRED
181710,KR7181710005,NHN,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_181710_KR7181710005_KOSPI_01,2021-11-19,2021-11-22,48251.0,2022-01-07,40400.0,-16.27,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_181710_KR7181710005_KOSPI_01,FUNDAMENTAL_A_OPERATING_LOSS,2024-03-20,-45.6,-29.33,9.19,-58.55,574.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
194370,KR7194370003,제이에스코퍼레이션,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_194370_KR7194370003_KOSPI_01,2025-07-04,2025-07-07,12460.0,2025-08-04,10280.0,-17.5,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_194370_KR7194370003_KOSPI_01,EXIT4_SCORE_DRAWDOWN_GE_15,2026-04-01,-9.39,8.11,21.11,-23.76,180.0,False,,PAIRED
195870,KR7195870001,해성디에스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_195870_KR7195870001_KOSPI_01,2023-03-31,2023-04-03,52800.0,2023-05-15,44900.0,-14.96,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_195870_KR7195870001_KOSPI_01,FUNDAMENTAL_B_SHARP_DECLINE,2023-08-16,15.91,30.87,52.27,-17.71,93.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
195940,KR7195940002,HK이노엔,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_195940_KR7195940002_KOSDAQ_01,2026-02-27,2026-03-03,53800.0,2026-03-05,48550.0,-9.76,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_195940_KR7195940002_KOSDAQ_01,NO_PROGRESSED_BEFORE_CUTOFF,,-23.79,-14.03,3.72,-35.32,118.0,False,,PAIRED
195940,KR7195940002,HK이노엔,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_195940_KR7195940002_KOSDAQ_02,2026-03-27,2026-03-30,51100.0,2026-06-04,42350.0,-17.12,,,,,,,,,,,UNPAIRED_NO_LOSS_GUARD_MATCH
200670,KR7200670008,휴메딕스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_200670_KR7200670008_KOSDAQ_02,2024-09-20,2024-09-23,37900.0,2024-10-04,33000.0,-12.93,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_200670_KR7200670008_KOSDAQ_02,EXIT3_PROGRESSED_TO_WEAK,2026-04-01,-9.37,3.56,103.69,-32.98,369.0,False,,PAIRED
204320,KR7204320006,HL만도,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_204320_KR7204320006_KOSPI_01,2024-06-07,2024-06-10,47150.0,2024-07-26,39150.0,-16.97,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_204320_KR7204320006_KOSPI_01,EXIT4_SCORE_DRAWDOWN_GE_15,2026-07-01,4.98,21.95,67.76,-34.57,501.0,False,,PAIRED
207940,KR7207940008,삼성바이오로직스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_207940_KR7207940008_KOSPI_01,2022-07-29,2022-08-01,1261285.0,2023-07-10,1058184.0,-16.1,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_207940_KR7207940008_KOSPI_01,NO_EXIT_BEFORE_CUTOFF,,22.97,39.07,57.54,-22.05,974.0,False,,PAIRED
213420,KR7213420003,덕산네오룩스,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_213420_KR7213420003_KOSDAQ_01,2026-03-27,2026-03-30,50100.0,2026-04-08,44250.0,-11.68,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_213420_KR7213420003_KOSDAQ_01,EXIT3_PROGRESSED_TO_BASE,2026-07-01,-33.83,-22.15,14.37,-40.92,64.0,False,,PAIRED
213500,KR7213500002,한솔제지,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_213500_KR7213500002_KOSPI_01,2022-09-02,2022-09-05,15950.0,2022-11-04,13500.0,-15.36,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_213500_KR7213500002_KOSPI_01,NO_PROGRESSED_BEFORE_CUTOFF,,-54.23,-38.87,10.03,-62.82,967.0,False,,PAIRED
230360,KR7230360000,에코마케팅,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_230360_KR7230360000_KOSDAQ_01,2025-09-12,2025-09-15,14160.0,2025-10-24,12070.0,-14.76,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_230360_KR7230360000_KOSDAQ_01,NO_EXIT_BEFORE_CUTOFF,,12.99,27.75,15.11,-25.92,177.0,False,,PAIRED
237690,KR7237690003,에스티팜,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_237690_KR7237690003_KOSDAQ_01,2024-05-03,2024-05-07,101100.0,2024-07-01,85000.0,-15.92,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_237690_KR7237690003_KOSDAQ_01,FUNDAMENTAL_A_OPERATING_LOSS,2024-08-16,-10.29,5.63,11.47,-28.78,71.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
241710,KR7241710003,코스메카코리아,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_241710_KR7241710003_KOSDAQ_01,2025-11-07,2025-11-10,75700.0,2026-06-26,63600.0,-15.98,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_241710_KR7241710003_KOSDAQ_01,NO_PROGRESSED_BEFORE_CUTOFF,,81.37,97.35,89.3,-16.91,192.0,False,,PAIRED
243840,KR7243840006,신흥에스이씨,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_243840_KR7243840006_KOSDAQ_01,2024-03-15,2024-03-18,10820.0,2024-05-21,9230.0,-14.7,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_243840_KR7243840006_KOSDAQ_01,FUNDAMENTAL_B_SHARP_DECLINE,2024-08-16,-22.09,-7.39,20.7,-41.04,92.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
253450,KR7253450001,스튜디오드래곤,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_253450_KR7253450001_KOSDAQ_01,2021-04-09,2021-04-12,105900.0,2021-08-17,89100.0,-15.86,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_253450_KR7253450001_KOSDAQ_01,FUNDAMENTAL_A_OPERATING_LOSS,2024-03-19,-57.88,-42.02,1.13,-60.43,725.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
253450,KR7253450001,스튜디오드래곤,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_253450_KR7253450001_KOSDAQ_02,2023-01-06,2023-01-09,81200.0,2023-04-11,68100.0,-16.13,,,,,,,,,,,UNPAIRED_NO_LOSS_GUARD_MATCH
265520,KR7265520007,AP시스템,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_265520_KR7265520007_KOSDAQ_01,2021-04-02,2021-04-05,29800.0,2021-09-30,25250.0,-15.27,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_265520_KR7265520007_KOSDAQ_01,NO_EXIT_BEFORE_CUTOFF,,-36.64,-21.37,21.81,-52.11,1319.0,False,,PAIRED
267250,KR7267250009,HD현대,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_267250_KR7267250009_KOSPI_01,2022-06-03,2022-06-07,63000.0,2022-07-07,51900.0,-17.62,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_267250_KR7267250009_KOSPI_01,FUNDAMENTAL_B_SHARP_DECLINE,2023-11-15,-5.4,12.22,19.84,-20.87,358.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
268280,KR7268280005,미원에스씨,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_268280_KR7268280005_KOSPI_01,2025-06-13,2025-06-16,155000.0,2026-03-03,130900.0,-15.55,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_268280_KR7268280005_KOSPI_01,NO_PROGRESSED_BEFORE_CUTOFF,,-15.23,0.32,3.23,-42.19,291.0,False,,PAIRED
271560,KR7271560005,오리온,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_271560_KR7271560005_KOSPI_01,2022-12-02,2022-12-05,115500.0,2024-01-17,97500.0,-15.58,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_271560_KR7271560005_KOSPI_01,NO_PROGRESSED_BEFORE_CUTOFF,,8.57,24.15,29.96,-29.18,906.0,False,,PAIRED
272290,KR7272290008,이녹스첨단소재,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_272290_KR7272290008_KOSDAQ_01,2024-06-28,2024-07-01,40750.0,2024-07-10,34550.0,-15.21,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_272290_KR7272290008_KOSDAQ_01,FUNDAMENTAL_B_SHARP_DECLINE,2024-08-16,-29.33,-14.12,1.35,-39.88,34.0,True,FUNDAMENTAL_B_SHARP_DECLINE,PAIRED
280360,KR7280360009,롯데웰푸드,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_280360_KR7280360009_KOSPI_01,2022-11-18,2022-11-21,128000.0,2023-03-17,107000.0,-16.41,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_280360_KR7280360009_KOSPI_01,FUNDAMENTAL_A_OPERATING_LOSS,2025-03-18,-7.34,9.07,62.89,-28.91,567.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
282330,KR7282330000,BGF리테일,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_282330_KR7282330000_KOSPI_01,2022-05-13,2022-05-16,198500.0,2022-08-16,166500.0,-16.12,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_282330_KR7282330000_KOSPI_01,NO_PROGRESSED_BEFORE_CUTOFF,,-28.77,-12.65,10.58,-50.63,1044.0,False,,PAIRED
282330,KR7282330000,BGF리테일,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_282330_KR7282330000_KOSPI_02,2022-11-25,2022-11-28,203500.0,2023-07-05,170000.0,-16.46,,,,,,,,,,,UNPAIRED_NO_LOSS_GUARD_MATCH
282330,KR7282330000,BGF리테일,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_282330_KR7282330000_KOSPI_03,2026-02-13,2026-02-19,136200.0,2026-03-05,116500.0,-14.46,,,,,,,,,,,UNPAIRED_NO_LOSS_GUARD_MATCH
282880,KR7282880004,코윈테크,KOSDAQ,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_282880_KR7282880004_KOSDAQ_01,2023-04-07,2023-04-10,30930.0,2023-11-14,25465.0,-17.67,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_282880_KR7282880004_KOSDAQ_01,FUNDAMENTAL_A_OPERATING_LOSS,2024-03-21,-16.18,1.49,40.72,-25.89,233.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
284740,KR7284740008,쿠쿠홈시스,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_284740_KR7284740008_KOSPI_01,2021-05-28,2021-05-31,51400.0,2021-07-12,43300.0,-15.76,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_284740_KR7284740008_KOSPI_01,FUNDAMENTAL_A_OPERATING_LOSS,2022-03-23,-31.42,-15.66,1.36,-35.7,201.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
286940,KR7286940002,롯데이노베이트,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_286940_KR7286940002_KOSPI_01,2024-01-12,2024-01-15,40300.0,2024-03-11,34200.0,-15.14,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_286940_KR7286940002_KOSPI_01,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2025-03-14,-51.36,-36.22,33.75,-56.6,282.0,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,PAIRED
298040,KR7298040007,효성중공업,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_298040_KR7298040007_KOSPI_01,2022-12-02,2022-12-05,80200.0,2023-01-20,67600.0,-15.71,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_298040_KR7298040007_KOSPI_01,FUNDAMENTAL_A_OPERATING_LOSS,2023-05-15,-1.12,14.59,7.23,-20.32,110.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
352820,KR7352820005,하이브,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_352820_KR7352820005_KOSPI_02,2025-06-20,2025-06-23,303500.0,2025-07-28,256500.0,-15.49,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_352820_KR7352820005_KOSPI_02,FUNDAMENTAL_A_OPERATING_LOSS,2025-11-17,-0.66,14.83,15.65,-18.95,100.0,True,FUNDAMENTAL_A_OPERATING_LOSS,PAIRED
383220,KR7383220001,F&F,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_383220_KR7383220001_KOSPI_01,2026-06-12,2026-06-15,86700.0,2026-06-24,74100.0,-14.53,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_JULIA_NO_LOSS_GUARD_V01_383220_KR7383220001_KOSPI_01,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,2026-08-18,-22.95,-8.42,0.0,-30.91,45.0,True,FUNDAMENTAL_C_TWO_CONSECUTIVE_DECLINES,PAIRED
383220,KR7383220001,F&F,KOSPI,PATTERN_A_FAST_FINAL_STRATEGY_V02_FUNDAMENTALS_ABC_V01_383220_KR7383220001_KOSPI_02,2026-07-31,2026-08-03,73900.0,2026-08-04,61300.0,-17.05,,,,,,,,,,,UNPAIRED_NO_LOSS_GUARD_MATCH
