portfolio,date,cash,invested_market_value,equity,position_count,cash_ratio,invested_ratio,high_water_mark,drawdown_pct
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-26,13999.0,223155996.0,223169995.0,60,6.272796663368657e-05,0.9999372720333664,223169995.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-27,13999.0,224231626.0,224245625.0,60,6.242708191073962e-05,0.9999375729180893,224245625.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-28,13999.0,228947834.0,228961833.0,60,6.114119465491875e-05,0.999938858805345,228961833.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-29,13999.0,233353118.0,233367117.0,60,5.998702893518627e-05,0.9999400129710648,233367117.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-01-30,13999.0,234884552.0,234898551.0,60,5.959594020654474e-05,0.9999404040597935,234898551.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-02-02,24227089.0,205949956.0,230177045.0,55,0.10525414903992707,0.894745850960073,234898551.0,-2.010019210378189
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-02-03,24227089.0,213149200.0,237376289.0,55,0.10206195868198108,0.8979380413180189,237376289.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-02-04,24227089.0,215255776.0,239482865.0,55,0.10116418558797516,0.8988358144120249,239482865.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-02-05,24227089.0,213507830.0,237734919.0,55,0.10190799526593736,0.8980920047340627,239482865.0,-0.7298835346737698
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-02-06,24227089.0,212026598.0,236253687.0,55,0.10254692448461132,0.8974530755153887,239482865.0,-1.3483962620874812
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-02-09,20051389.0,222573390.0,242624779.0,57,0.08264361572071746,0.9173563842792826,242624779.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-02-10,20051389.0,224505696.0,244557085.0,57,0.08199062807769401,0.918009371922306,244557085.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-02-11,20051389.0,225344054.0,245395443.0,57,0.08171051896835753,0.9182894810316424,245395443.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-02-12,20051389.0,227375180.0,247426569.0,57,0.08103975689045746,0.9189602431095425,247426569.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-02-13,20051389.0,226219462.0,246270851.0,57,0.08142006623431045,0.9185799337656896,247426569.0,-0.46709535062097185
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-02-19,25578269.0,227936100.0,253514369.0,57,0.10089475046678716,0.8991052495332128,253514369.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-02-20,25578269.0,230139322.0,255717591.0,57,0.10002545738044279,0.8999745426195572,255717591.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-02-23,22035579.0,233309342.0,255344921.0,58,0.08629730684950651,0.9137026931504935,255717591.0,-0.14573498778189808
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-02-24,22035579.0,234479260.0,256514839.0,58,0.08590372036917521,0.9140962796308247,256514839.0,0.0
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-02-25,22035579.0,233050958.0,255086537.0,58,0.08638471970788486,0.9136152802921151,256514839.0,-0.5568106724617161
PORTFOLIO_B_HALF_PROFIT_AT_50,2026-02-26,22035579.0,230423872.0,252459451.0,58,0.08728363668983816,0.9127163633101618,256514839.0,-1.5809564919556207
