control_id,ticker,source,evidence_origin,request_id,date,open,high,low,close,volume
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-02-02,58792.0,59492.0,57916.0,58442.0,478044.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-02-03,58616.0,58879.0,57916.0,58442.0,395699.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-02-04,58528.0,58528.0,57125.0,57390.0,377887.0
CORP_000100_BONUS_ISSUE,000100,RAW_PYKRX_COMPARATOR,LIVE_RAW_PYKRX_QUERY,QUERY_PRICE_RAW_PYKRX_000100_2020-11-27_2021-02-05,2021-02-05,57826.0,58528.0,57388.0,58091.0,360681.0
CORP_004020_MERGER,004020,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_004020_2015-05-27_2015-08-05,2015-05-27,75500.0,76500.0,73700.0,74400.0,316384.0
CORP_004020_MERGER,004020,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_004020_2015-05-27_2015-08-05,2015-05-28,74500.0,74800.0,72400.0,73200.0,314981.0
CORP_004020_MERGER,004020,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_004020_2015-05-27_2015-08-05,2015-05-29,73200.0,75300.0,73200.0,74600.0,295171.0
CORP_004020_MERGER,004020,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_004020_2015-05-27_2015-08-05,2015-06-01,74000.0,74300.0,71500.0,72000.0,337293.0
CORP_004020_MERGER,004020,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_004020_2015-05-27_2015-08-05,2015-06-02,72000.0,73300.0,71700.0,71900.0,293777.0
CORP_004020_MERGER,004020,NAVER_DIRECT,LIVE_NAVER_HTTP_RESPONSE,REQ_PRICE_NAVER_004020_2015-05-27_2015-08-05,2015-06-03,72000.0,72900.0,70500.0,70700.0,332399.0
