ticker,name,market,isu_cd,control_trade_id,control_trade_sequence,entry_signal_date,entry_signal_information_date,entry_execution_date,entry_open,identity_effective_from,identity_effective_to,v2_exit_reason,v2_exit_signal_date,v2_exit_execution_date,v2_exit_price,v2_terminal_return,v2_mfe,v2_mae,v2_holding_days,v2_trade_status,v2_loss_guard_triggered,v0_entry_execution_date,v0_entry_open,v0_exit_reason,v0_exit_signal_date,v0_exit_execution_date,v0_exit_price,v0_terminal_return,v0_mfe,v0_mae,v0_holding_days,v0_trade_status,v0_mfe_tier,v0_hwm,v0_max_hwm_drawdown,v0_fast_state_at_exit,v0_soft_threshold,v0_hard_threshold,v0_unexecuted_exit_signal_date,v0_entry_date_match_control,v0_entry_open_match_control,return_delta_v0_minus_v2,improved_worsened_same,v2_giveback_pp,v0_giveback_pp
005380,현대차,KOSPI,KR7005380001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005380_KR7005380001_KOSPI_01,1,2023-04-07,2023-04-07,2023-04-10,186000.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2024-09-30,2024-10-02,237500.0,27.69,61.02,-8.98,362,REALIZED,False,2023-04-10,186000.0,SOFT_EXIT,2024-03-29,2024-04-01,234500.0,26.08,40.32,-8.98,240,REALIZED,MFE_20_TO_50,261000.0,-19.76,SETUP,-10.0,-20.0,,True,True,-1.61,worsened,33.33,14.24
005380,현대차,KOSPI,KR7005380001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005380_KR7005380001_KOSPI_02,2,2025-10-17,2025-10-17,2025-10-20,251500.0,2010-01-04,2026-08-21,NO_EXIT_BEFORE_CUTOFF,,,,65.01,211.33,-3.98,207,OPEN_AT_CUTOFF,False,2025-10-20,251500.0,SOFT_EXIT,2025-12-19,2025-12-22,290500.0,15.51,27.63,-3.98,46,REALIZED,MFE_20_TO_50,321000.0,-14.6,SETUP,-10.0,-20.0,,True,True,-49.5,worsened,146.32,12.12
005440,현대지에프홀딩스,KOSPI,KR7005440003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005440_KR7005440003_KOSPI_01,1,2021-06-04,2021-06-04,2021-06-07,7376.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2021-08-17,2021-08-18,6144.0,-16.7,7.14,-16.7,51,REALIZED,True,2021-06-07,7376.0,HARD_EXIT,2025-08-01,2025-08-04,8100.0,9.82,42.49,-59.19,982,REALIZED,MFE_20_TO_50,10510.0,-61.66,EXTENDED,-10.0,-20.0,,True,True,26.52,improved,23.84,32.67
005490,POSCO홀딩스,KOSPI,KR7005490008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005490_KR7005490008_KOSPI_01,1,2023-03-03,2023-03-03,2023-03-06,334000.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2023-09-30,2023-10-04,529000.0,58.38,128.74,-5.84,144,REALIZED,False,2023-03-06,334000.0,SOFT_EXIT,2023-04-28,2023-05-02,379000.0,13.47,30.54,-5.84,41,REALIZED,MFE_20_TO_50,436000.0,-14.79,SETUP,-10.0,-20.0,,True,True,-44.91,worsened,70.36,17.07
005490,POSCO홀딩스,KOSPI,KR7005490008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005490_KR7005490008_KOSPI_02,2,2026-02-27,2026-02-27,2026-03-03,403000.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2026-03-04,2026-03-05,350500.0,-13.03,0.25,-21.09,3,REALIZED,True,2026-03-03,403000.0,SOFT_EXIT,2026-05-15,2026-05-18,460500.0,14.27,34.49,-21.09,53,REALIZED,MFE_20_TO_50,542000.0,-20.42,SETUP,-10.0,-20.0,,True,True,27.3,improved,13.28,20.22
005490,POSCO홀딩스,KOSPI,KR7005490008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005490_KR7005490008_KOSPI_03,3,2026-04-17,2026-04-17,2026-04-20,386500.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-23,2026-06-24,322000.0,-16.69,40.23,-17.21,44,REALIZED,True,2026-04-20,386500.0,SOFT_EXIT,2026-05-15,2026-05-18,460500.0,19.15,40.23,-0.39,19,REALIZED,MFE_20_TO_50,542000.0,-13.75,SETUP,-10.0,-20.0,,True,True,35.84,improved,56.92,21.08
005610,삼립,KOSPI,KR7005610001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005610_KR7005610001_KOSPI_01,1,2022-03-04,2022-03-04,2022-03-07,91000.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2022-05-19,2022-05-20,78000.0,-14.29,7.8,-16.26,53,REALIZED,True,2022-03-07,91000.0,OPEN_AT_CUTOFF,,,,-57.03,7.8,-61.92,1092,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,98100.0,-63.56,,,,,True,True,-42.74,worsened,22.09,64.83
005610,삼립,KOSPI,KR7005610001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005610_KR7005610001_KOSPI_02,2,2023-06-09,2023-06-09,2023-06-12,74900.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2023-07-26,2023-07-27,63200.0,-15.62,0.0,-16.29,34,REALIZED,True,2023-06-12,74900.0,OPEN_AT_CUTOFF,,,,-47.8,0.0,-53.74,779,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,74900.0,-52.27,,,,,True,True,-32.18,worsened,15.62,47.8
005610,삼립,KOSPI,KR7005610001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005610_KR7005610001_KOSPI_03,3,2025-04-04,2025-04-04,2025-04-07,67500.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2025-05-16,2025-05-19,55100.0,-18.37,0.59,-18.37,28,REALIZED,True,2025-04-07,67500.0,OPEN_AT_CUTOFF,,,,-42.07,0.59,-48.67,336,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,67900.0,-47.35,,,,,True,True,-23.7,worsened,18.96,42.66
005690,파미셀,KOSPI,KR7005690003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005690_KR7005690003_KOSPI_01,1,2025-05-23,2025-05-23,2025-05-26,12490.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2025-07-31,2025-08-01,12630.0,1.12,13.69,-17.05,48,REALIZED,False,2025-05-26,12490.0,SOFT_EXIT,2025-10-21,2025-10-22,13510.0,8.17,21.22,-17.05,100,REALIZED,MFE_20_TO_50,15140.0,-26.34,SETUP,-10.0,-20.0,,True,True,7.05,improved,12.57,13.05
005720,넥센,KOSPI,KR7005720008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005720_KR7005720008_KOSPI_01,1,2026-02-13,2026-02-13,2026-02-19,7230.0,2010-01-04,2026-08-21,NO_EXIT_BEFORE_CUTOFF,,,,-15.63,11.89,-25.31,125,OPEN_AT_CUTOFF,False,2026-02-19,7230.0,OPEN_AT_CUTOFF,,,,-15.63,11.89,-25.31,125,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,8090.0,-30.66,,,,,True,True,0.0,same,27.52,27.52
005810,풍산홀딩스,KOSPI,KR7005810007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005810_KR7005810007_KOSPI_01,1,2023-03-03,2023-03-03,2023-03-06,21575.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2025-12-31,2026-01-02,37700.0,74.74,154.0,-5.49,690,REALIZED,False,2023-03-06,21575.0,SOFT_EXIT,2023-03-31,2023-04-03,23874.0,10.66,24.92,-0.47,21,REALIZED,MFE_20_TO_50,26952.0,-11.92,SETUP,-10.0,-20.0,,True,True,-64.08,worsened,79.26,14.26
005830,DB손해보험,KOSPI,KR7005830005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005830_KR7005830005_KOSPI_01,1,2021-06-25,2021-06-25,2021-06-28,54000.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2026-05-31,2026-06-01,140200.0,159.63,296.3,-3.7,1205,REALIZED,False,2021-06-28,54000.0,SOFT_EXIT,2021-10-29,2021-11-01,59700.0,10.56,26.85,-2.22,85,REALIZED,MFE_20_TO_50,68500.0,-13.58,SETUP,-10.0,-20.0,,True,True,-149.07,worsened,136.67,16.29
005850,에스엘,KOSPI,KR7005850003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005850_KR7005850003_KOSPI_01,1,2024-06-07,2024-06-07,2024-06-10,37050.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-09-04,2024-09-05,31000.0,-16.33,28.61,-16.87,63,REALIZED,True,2024-06-10,37050.0,SOFT_EXIT,2024-07-05,2024-07-08,42450.0,14.57,28.61,-1.89,21,REALIZED,MFE_20_TO_50,47650.0,-12.17,SETUP,-10.0,-20.0,,True,True,30.9,improved,44.94,14.04
005850,에스엘,KOSPI,KR7005850003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005850_KR7005850003_KOSPI_02,2,2025-03-28,2025-03-28,2025-03-31,38050.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2025-04-07,2025-04-08,31950.0,-16.03,2.37,-18.79,7,REALIZED,True,2025-03-31,38050.0,SOFT_EXIT,2025-12-19,2025-12-22,44400.0,16.69,30.35,-23.52,180,REALIZED,MFE_20_TO_50,49600.0,-22.85,SETUP,-10.0,-20.0,,True,True,32.72,improved,18.4,13.66
005850,에스엘,KOSPI,KR7005850003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005850_KR7005850003_KOSPI_03,3,2025-11-28,2025-11-28,2025-12-01,41250.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2026-05-31,2026-06-01,73600.0,78.42,92.73,-3.27,121,REALIZED,False,2025-12-01,41250.0,SOFT_EXIT,2025-12-19,2025-12-22,44400.0,7.64,20.24,-3.27,16,REALIZED,MFE_20_TO_50,49600.0,-15.02,SETUP,-10.0,-20.0,,True,True,-70.78,worsened,14.31,12.6
005930,삼성전자,KOSPI,KR7005930003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005930_KR7005930003_KOSPI_01,1,2023-06-02,2023-06-02,2023-06-05,72700.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-09-30,2024-10-02,60500.0,-16.78,22.15,-16.78,325,REALIZED,True,2023-06-05,72700.0,SOFT_EXIT,2024-08-02,2024-08-05,76700.0,5.5,22.15,-9.49,288,REALIZED,MFE_20_TO_50,88800.0,-14.53,SETUP,-10.0,-20.0,,True,True,22.28,improved,38.93,16.65
005930,삼성전자,KOSPI,KR7005930003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005930_KR7005930003_KOSPI_02,2,2025-08-29,2025-08-29,2025-09-01,68400.0,2010-01-04,2026-08-21,NO_EXIT_BEFORE_CUTOFF,,,,311.55,447.51,-1.32,237,OPEN_AT_CUTOFF,False,2025-09-01,68400.0,SOFT_EXIT,2025-11-21,2025-11-24,97800.0,42.98,64.33,-1.32,56,REALIZED,MFE_50_TO_100,112400.0,-15.66,SETUP,-15.0,-25.0,,True,True,-268.57,worsened,135.96,21.35
005940,NH투자증권,KOSPI,KR7005940002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005940_KR7005940002_KOSPI_01,1,2021-05-14,2021-05-14,2021-05-17,13300.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2022-01-25,2022-01-26,11200.0,-15.79,2.63,-15.79,175,REALIZED,True,2021-05-17,13300.0,SOFT_EXIT,2025-10-10,2025-10-13,19170.0,44.14,76.69,-37.97,1079,REALIZED,MFE_50_TO_100,23500.0,-37.73,SETUP,-15.0,-25.0,,True,True,59.93,improved,18.42,32.55
005940,NH투자증권,KOSPI,KR7005940002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005940_KR7005940002_KOSPI_02,2,2024-02-23,2024-02-23,2024-02-26,11600.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2025-04-30,2025-05-02,15200.0,31.03,32.33,-6.9,288,REALIZED,False,2024-02-26,11600.0,SOFT_EXIT,2025-04-04,2025-04-07,13170.0,13.53,32.24,-6.9,270,REALIZED,MFE_20_TO_50,15340.0,-16.11,SETUP,-10.0,-20.0,,True,True,-17.5,worsened,1.3,18.71
005950,이수화학,KOSPI,KR7005950001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_005950_KR7005950001_KOSPI_01,1,2022-08-19,2022-08-19,2022-08-22,8350.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2023-01-31,2023-02-01,9800.0,17.37,105.09,-0.9,111,REALIZED,False,2022-08-22,8350.0,HARD_EXIT,2022-09-26,2022-09-27,12025.0,44.01,105.09,-0.9,25,REALIZED,MFE_100_TO_200,17125.0,-30.51,EXTENDED,-20.0,-30.0,,True,True,26.64,improved,87.72,61.08
006040,동원산업,KOSPI,KR7006040000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006040_KR7006040000_KOSPI_01,1,2021-04-02,2021-04-02,2021-04-05,46465.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2021-11-18,2021-11-19,39191.0,-15.65,21.14,-15.65,157,REALIZED,True,2021-04-05,46465.0,SOFT_EXIT,2021-06-11,2021-06-14,50011.0,7.63,21.14,-0.59,49,REALIZED,MFE_20_TO_50,56286.0,-11.47,SETUP,-10.0,-20.0,,True,True,23.28,improved,36.79,13.51
006040,동원산업,KOSPI,KR7006040000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006040_KR7006040000_KOSPI_02,2,2022-04-01,2022-04-01,2022-04-04,45647.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2022-07-06,2022-07-07,38554.0,-15.54,6.97,-16.33,65,REALIZED,True,2022-04-04,45647.0,SOFT_EXIT,2025-07-11,2025-07-14,49200.0,7.78,21.37,-45.32,798,REALIZED,MFE_20_TO_50,55400.0,-47.96,SETUP,-10.0,-20.0,,True,True,23.32,improved,22.51,13.59
006040,동원산업,KOSPI,KR7006040000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006040_KR7006040000_KOSPI_03,3,2022-12-02,2022-12-02,2022-12-05,42464.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2023-06-29,2023-06-30,35827.0,-15.63,15.63,-16.17,142,REALIZED,True,2022-12-05,42464.0,SOFT_EXIT,2025-06-27,2025-06-30,46100.0,8.56,20.57,-41.22,625,REALIZED,MFE_20_TO_50,51200.0,-47.96,SETUP,-10.0,-20.0,,True,True,24.19,improved,31.26,12.01
006040,동원산업,KOSPI,KR7006040000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006040_KR7006040000_KOSPI_04,4,2025-01-03,2025-01-03,2025-01-06,36300.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2026-02-28,2026-03-03,42350.0,16.67,52.62,-10.33,279,REALIZED,False,2025-01-06,36300.0,SOFT_EXIT,2025-06-27,2025-06-30,46100.0,27.0,41.05,-10.33,116,REALIZED,MFE_20_TO_50,51200.0,-11.14,SETUP,-10.0,-20.0,,True,True,10.33,improved,35.95,14.05
006120,SK디스커버리,KOSPI,KR7006120000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006120_KR7006120000_KOSPI_01,1,2023-09-01,2023-09-01,2023-09-04,40250.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-09-06,2024-09-09,33600.0,-16.52,18.63,-16.52,249,REALIZED,True,2023-09-04,40250.0,SOFT_EXIT,2025-07-28,2025-07-29,56000.0,39.13,60.99,-19.13,461,REALIZED,MFE_50_TO_100,64800.0,-31.62,SETUP,-15.0,-25.0,,True,True,55.65,improved,35.15,21.86
006120,SK디스커버리,KOSPI,KR7006120000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006120_KR7006120000_KOSPI_02,2,2025-04-25,2025-04-25,2025-04-28,41200.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2026-02-28,2026-03-03,60500.0,46.84,65.78,-0.61,204,REALIZED,False,2025-04-28,41200.0,SOFT_EXIT,2025-07-28,2025-07-29,56000.0,35.92,57.28,-0.61,62,REALIZED,MFE_50_TO_100,64800.0,-15.28,SETUP,-15.0,-25.0,,True,True,-10.92,worsened,18.94,21.36
006260,LS,KOSPI,KR7006260004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006260_KR7006260004_KOSPI_01,1,2022-06-03,2022-06-03,2022-06-07,68500.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2022-07-06,2022-07-07,53800.0,-21.46,0.88,-22.77,23,REALIZED,True,2022-06-07,68500.0,SOFT_EXIT,2023-04-28,2023-05-02,89600.0,30.8,46.72,-27.01,226,REALIZED,MFE_20_TO_50,100500.0,-25.18,SETUP,-10.0,-20.0,,True,True,52.26,improved,22.34,15.92
006260,LS,KOSPI,KR7006260004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006260_KR7006260004_KOSPI_02,2,2022-08-12,2022-08-12,2022-08-16,63000.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2023-10-31,2023-11-01,78300.0,24.29,140.16,-11.9,299,REALIZED,False,2022-08-16,63000.0,SOFT_EXIT,2022-12-09,2022-12-12,67200.0,6.67,21.75,-11.9,81,REALIZED,MFE_20_TO_50,76700.0,-18.2,SETUP,-10.0,-20.0,,True,True,-17.62,worsened,115.87,15.08
006260,LS,KOSPI,KR7006260004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006260_KR7006260004_KOSPI_03,3,2025-05-16,2025-05-16,2025-05-19,155000.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2025-11-30,2025-12-01,181000.0,16.77,51.61,-10.26,133,REALIZED,False,2025-05-19,155000.0,HARD_EXIT,2025-07-04,2025-07-07,170000.0,9.68,41.94,-10.26,34,REALIZED,MFE_20_TO_50,220000.0,-21.23,EXTENDED,-10.0,-20.0,,True,True,-7.09,worsened,34.84,32.26
006280,녹십자,KOSPI,KR7006280002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006280_KR7006280002_KOSPI_01,1,2024-10-18,2024-10-18,2024-10-21,176000.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-11-12,2024-11-13,146000.0,-17.05,3.3,-17.61,18,REALIZED,True,2024-10-21,176000.0,OPEN_AT_CUTOFF,,,,-30.63,4.43,-39.83,448,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,183800.0,-38.41,,,,,True,True,-13.58,worsened,20.35,35.06
006280,녹십자,KOSPI,KR7006280002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006280_KR7006280002_KOSPI_02,2,2025-12-12,2025-12-12,2025-12-15,159500.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2026-05-11,2026-05-12,134700.0,-15.55,15.24,-15.92,98,REALIZED,True,2025-12-15,159500.0,OPEN_AT_CUTOFF,,,,-23.45,15.24,-33.61,167,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,183800.0,-38.41,,,,,True,True,-7.9,worsened,30.79,38.69
006360,GS건설,KOSPI,KR7006360002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006360_KR7006360002_KOSPI_01,1,2026-02-13,2026-02-13,2026-02-19,22300.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2026-03-04,2026-03-05,19890.0,-10.81,8.97,-16.82,10,REALIZED,True,2026-02-19,22300.0,SOFT_EXIT,2026-03-27,2026-03-30,24800.0,11.21,51.57,-17.35,27,REALIZED,MFE_50_TO_100,33800.0,-22.84,SETUP,-15.0,-25.0,,True,True,22.02,improved,19.78,40.36
006360,GS건설,KOSPI,KR7006360002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006360_KR7006360002_KOSPI_02,2,2026-03-13,2026-03-13,2026-03-16,23750.0,2010-01-04,2026-08-21,NO_EXIT_BEFORE_CUTOFF,,,,40.0,88.84,-12.0,109,OPEN_AT_CUTOFF,False,2026-03-16,23750.0,HARD_EXIT,2026-03-26,2026-03-27,25200.0,6.11,42.32,-7.37,10,REALIZED,MFE_20_TO_50,33800.0,-22.34,EXTENDED,-10.0,-20.0,,True,True,-33.89,worsened,48.84,36.21
006390,한일현대시멘트,KOSPI,KR7006390009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006390_KR7006390009_KOSPI_01,1,2025-06-27,2025-06-27,2025-06-30,18920.0,2010-01-04,2025-11-20,NO_PROGRESSED_BEFORE_CUTOFF,,,,-4.81,10.99,-8.09,82,OPEN_AT_CUTOFF,False,2025-06-30,18920.0,OPEN_AT_CUTOFF,,,,-4.81,10.99,-8.09,82,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,21000.0,-17.1,,,,,True,True,0.0,same,15.8,15.8
006400,삼성SDI,KOSPI,KR7006400006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006400_KR7006400006_KOSPI_01,1,2022-10-28,2022-10-28,2022-10-31,718609.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2022-12-23,2022-12-26,605041.0,-15.8,6.68,-16.35,40,REALIZED,True,2022-10-31,718609.0,OPEN_AT_CUTOFF,,,,-33.48,9.13,-78.05,930,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,784205.0,-79.57,,,,,True,True,-17.68,worsened,22.48,42.61
006650,대한유화,KOSPI,KR7006650006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006650_KR7006650006_KOSPI_01,1,2025-08-29,2025-08-29,2025-09-01,122000.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2026-05-31,2026-06-01,125500.0,2.87,65.98,-13.85,181,REALIZED,False,2025-09-01,122000.0,SOFT_EXIT,2025-11-21,2025-11-24,143000.0,17.21,31.07,-13.85,56,REALIZED,MFE_20_TO_50,159900.0,-14.31,SETUP,-10.0,-20.0,,True,True,14.34,improved,63.11,13.86
006730,서부T&D,KOSDAQ,KR7006730006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006730_KR7006730006_KOSDAQ_01,1,2021-08-06,2021-08-06,2021-08-09,8045.0,2010-01-04,2026-08-21,EXIT3_PROGRESSED_TO_TRANSITION,2025-11-30,2025-12-01,11380.0,41.45,65.94,-37.1,1046,REALIZED,False,2021-08-09,8045.0,SOFT_EXIT,2022-05-13,2022-05-16,8944.0,11.17,26.99,-10.04,184,REALIZED,MFE_20_TO_50,10216.0,-23.37,SETUP,-10.0,-20.0,,True,True,-30.28,worsened,24.49,15.82
006800,미래에셋증권,KOSPI,KR7006800007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006800_KR7006800007_KOSPI_01,1,2024-02-16,2024-02-16,2024-02-19,8911.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-04-12,2024-04-15,7427.0,-16.65,2.79,-17.1,39,REALIZED,True,2024-02-19,8911.0,HARD_EXIT,2026-06-08,2026-06-09,51100.0,473.45,885.3,-26.26,559,REALIZED,MFE_400_PLUS,87800.0,-43.34,EXTENDED,-30.0,-40.0,,True,True,490.1,improved,19.44,411.85
006800,미래에셋증권,KOSPI,KR7006800007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_006800_KR7006800007_KOSPI_02,2,2024-09-13,2024-09-13,2024-09-19,8752.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,2025-07-31,2025-08-01,18599.0,112.51,188.39,-9.91,211,REALIZED,False,2024-09-19,8752.0,HARD_EXIT,2026-06-08,2026-06-09,51100.0,483.87,903.2,-9.91,416,REALIZED,MFE_400_PLUS,87800.0,-43.34,EXTENDED,-30.0,-40.0,,True,True,371.36,improved,75.88,419.33
007070,GS리테일,KOSPI,KR7007070006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_007070_KR7007070006_KOSPI_01,1,2021-06-04,2021-06-04,2021-06-07,32586.0,2011-12-23,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2021-08-19,2021-08-20,27368.0,-16.01,1.84,-16.41,54,REALIZED,True,2021-06-07,32586.0,OPEN_AT_CUTOFF,,,,-20.82,1.84,-59.03,1257,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,33185.0,-59.17,,,,,True,True,-4.81,worsened,17.85,22.66
007070,GS리테일,KOSPI,KR7007070006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_007070_KR7007070006_KOSPI_02,2,2025-11-14,2025-11-14,2025-11-17,21800.0,2011-12-23,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2026-03-09,2026-03-10,18890.0,-13.35,10.55,-18.35,75,REALIZED,True,2025-11-17,21800.0,SOFT_EXIT,2026-05-29,2026-06-01,25100.0,15.14,37.39,-18.35,131,REALIZED,MFE_20_TO_50,29950.0,-23.4,SETUP,-10.0,-20.0,,True,True,28.49,improved,23.9,22.25
007070,GS리테일,KOSPI,KR7007070006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_007070_KR7007070006_KOSPI_03,3,2026-08-07,2026-08-07,2026-08-10,28000.0,2011-12-23,2026-08-21,NO_PROGRESSED_BEFORE_CUTOFF,,,,-7.86,5.89,-8.39,9,OPEN_AT_CUTOFF,False,2026-08-10,28000.0,OPEN_AT_CUTOFF,,,,-7.86,5.89,-8.39,9,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,29650.0,-12.98,,,,,True,True,0.0,same,13.75,13.75
007160,사조산업,KOSPI,KR7007160005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_007160_KR7007160005_KOSPI_01,1,2024-11-01,2024-11-01,2024-11-04,68500.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-11-05,2024-11-06,50500.0,-26.28,15.33,-30.07,3,REALIZED,True,2024-11-04,68500.0,OPEN_AT_CUTOFF,,,,-28.18,15.33,-53.5,438,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,79000.0,-59.62,,,,,True,True,-1.9,worsened,41.61,43.51
007310,오뚜기,KOSPI,KR7007310006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_007310_KR7007310006_KOSPI_01,1,2024-05-31,2024-05-31,2024-06-03,455500.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,2024-11-13,2024-11-14,382500.0,-16.03,12.62,-16.03,111,REALIZED,True,2024-06-03,455500.0,OPEN_AT_CUTOFF,,,,-29.09,12.62,-36.22,540,OPEN_AT_CUTOFF,BELOW_WINNER_MODE,513000.0,-42.5,,,,,True,True,-13.06,worsened,28.65,41.71
