ticker,signal_reference_date,market_cap_value,source_type,proxy_method,anchor_date,anchor_age_days,anchor_market_cap,anchor_listed_shares,anchor_close,target_price_date,target_close,close_semantics,estimated_market_cap,market_cap_threshold,market_cap_status,near_threshold,confidence_class,posthoc_next_anchor_date,posthoc_next_anchor_shares,posthoc_share_change_flag,failure_reason
088130,2025-12-12,68979563730.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,168,51756529440.0,,2960.0,2025-12-12,3945.0,ADJUSTED_CLOSE,68979563730.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
088130,2026-01-30,90573926520.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,217,51756529440.0,,2960.0,2026-01-30,5180.0,ADJUSTED_CLOSE,90573926520.0,100000000000.0,FAIL,True,LOW_CONFIDENCE_PROXY,,,,
088350,2025-05-30,2566506150000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,63,2232122100000.0,,2570.0,2025-05-30,2955.0,ADJUSTED_CLOSE,2566506150000.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
088790,2026-03-20,32799805440.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,266,24522055680.0,,1970.0,2026-03-20,2635.0,ADJUSTED_CLOSE,32799805440.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
088790,2026-03-27,31555031040.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,273,24522055680.0,,1970.0,2026-03-27,2535.0,ADJUSTED_CLOSE,31555031040.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
088790,2026-04-03,33546670080.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,280,24522055680.0,,1970.0,2026-04-03,2695.0,ADJUSTED_CLOSE,33546670080.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
088790,2026-04-10,32426373120.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,287,24522055680.0,,1970.0,2026-04-10,2605.0,ADJUSTED_CLOSE,32426373120.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
088790,2026-04-17,35102638080.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,294,24522055680.0,,1970.0,2026-04-17,2820.0,ADJUSTED_CLOSE,35102638080.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
088790,2026-04-24,32737566719.999996,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,301,24522055680.0,,1970.0,2026-04-24,2630.0,ADJUSTED_CLOSE,32737566719.999996,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
088790,2026-05-29,33671147520.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,336,24522055680.0,,1970.0,2026-05-29,2705.0,ADJUSTED_CLOSE,33671147520.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
088910,2026-02-27,63029504160.00001,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,245,54634180860.0,,2115.0,2026-02-27,2440.0,ADJUSTED_CLOSE,63029504160.00001,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
088910,2026-03-20,63675298260.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,266,54634180860.0,,2115.0,2026-03-20,2465.0,ADJUSTED_CLOSE,63675298260.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
088910,2026-04-17,65612680560.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,294,54634180860.0,,2115.0,2026-04-17,2540.0,ADJUSTED_CLOSE,65612680560.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
088910,2026-04-24,64579409999.99999,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,301,54634180860.0,,2115.0,2026-04-24,2500.0,ADJUSTED_CLOSE,64579409999.99999,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
088910,2026-05-08,66129315840.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,315,54634180860.0,,2115.0,2026-05-08,2560.0,ADJUSTED_CLOSE,66129315840.0,100000000000.0,FAIL,False,LOW_CONFIDENCE_PROXY,,,,
089010,2025-03-14,476131443300.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-01-31,42,328155004400.0,,21400.0,2025-03-14,31050.0,ADJUSTED_CLOSE,476131443300.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-03-28,,,
089030,2025-09-12,1570720772250.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,77,1225199556000.0,,32800.0,2025-09-12,42050.0,ADJUSTED_CLOSE,1570720772250.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,,,,
089470,2025-06-20,126643000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,84,110533500000.0,,3465.0,2025-06-20,3970.0,ADJUSTED_CLOSE,126643000000.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
089470,2025-07-04,128237999999.99998,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,7,124410000000.0,,3900.0,2025-07-04,4020.0,ADJUSTED_CLOSE,128237999999.99998,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,,,,
089470,2025-07-11,132066000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,14,124410000000.0,,3900.0,2025-07-11,4140.0,ADJUSTED_CLOSE,132066000000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,,,,
089470,2025-07-18,131587500000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,21,124410000000.0,,3900.0,2025-07-18,4125.0,ADJUSTED_CLOSE,131587500000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,,,,
089470,2025-07-25,131428000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,28,124410000000.0,,3900.0,2025-07-25,4120.0,ADJUSTED_CLOSE,131428000000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,,,,
089470,2025-08-08,127918999999.99998,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,42,124410000000.0,,3900.0,2025-08-08,4010.0,ADJUSTED_CLOSE,127918999999.99998,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,,,,
089470,2026-01-23,147378000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,210,124410000000.0,,3900.0,2026-01-23,4620.0,ADJUSTED_CLOSE,147378000000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
089470,2026-01-30,146421000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,217,124410000000.0,,3900.0,2026-01-30,4590.0,ADJUSTED_CLOSE,146421000000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
089860,2024-08-02,1062387827000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2024-07-12,21,1142982765600.0,,31200.0,2024-08-02,29000.0,ADJUSTED_CLOSE,1062387827000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2024-09-27,,,
089890,2025-09-19,242140445199.99997,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,84,119743425640.0,,7220.0,2025-09-19,14600.0,ADJUSTED_CLOSE,242140445199.99997,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,,,,
089970,2025-03-21,260257181950.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-01-31,49,178159403000.0,,7400.0,2025-03-21,10810.0,ADJUSTED_CLOSE,260257181950.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-03-28,,,
089980,2026-04-17,399725925000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,294,299314772640.0,,18720.0,2026-04-17,25000.0,ADJUSTED_CLOSE,399725925000.0,100000000000.0,PASS,False,LOW_CONFIDENCE_PROXY,,,,
090350,2025-05-30,180400000000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,63,152000000000.0,,7600.0,2025-05-30,9020.0,ADJUSTED_CLOSE,180400000000.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
090360,2025-02-07,278362500000.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-01-31,7,295912500000.0,,30350.0,2025-02-07,28550.0,ADJUSTED_CLOSE,278362500000.0,100000000000.0,PASS,False,HIGH_CONFIDENCE_PROXY,2025-03-28,,,
090430,2025-05-30,7820481878300.001,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,63,6112493315500.0,,104500.0,2025-05-30,133700.0,ADJUSTED_CLOSE,7820481878300.001,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
090850,2025-06-13,154351346500.0,PROXY_ANCHOR_PRICE_RATIO,ANCHOR_PRICE_RATIO_PROXY,2025-03-28,77,118019414170.0,,4970.0,2025-06-13,6500.0,ADJUSTED_CLOSE,154351346500.0,100000000000.0,PASS,False,MEDIUM_CONFIDENCE_PROXY,2025-06-27,,,
091160,2023-06-02,,ACTUAL_KRX,,2023-06-02,0,,,,2023-06-02,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2023-06-09,,ACTUAL_KRX,,2023-06-09,0,,,,2023-06-09,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2023-06-16,,ACTUAL_KRX,,2023-06-16,0,,,,2023-06-16,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2023-06-23,,ACTUAL_KRX,,2023-06-23,0,,,,2023-06-23,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2023-06-30,,ACTUAL_KRX,,2023-06-30,0,,,,2023-06-30,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2023-07-07,,ACTUAL_KRX,,2023-07-07,0,,,,2023-07-07,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2023-07-14,,ACTUAL_KRX,,2023-07-14,0,,,,2023-07-14,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2023-07-21,,ACTUAL_KRX,,2023-07-21,0,,,,2023-07-21,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2023-07-28,,ACTUAL_KRX,,2023-07-28,0,,,,2023-07-28,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2023-08-04,,ACTUAL_KRX,,2023-08-04,0,,,,2023-08-04,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2023-08-11,,ACTUAL_KRX,,2023-08-11,0,,,,2023-08-11,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2023-08-18,,ACTUAL_KRX,,2023-08-18,0,,,,2023-08-18,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2023-08-25,,ACTUAL_KRX,,2023-08-25,0,,,,2023-08-25,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2024-01-05,,ACTUAL_KRX,,2024-01-05,0,,,,2024-01-05,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2024-01-12,,ACTUAL_KRX,,2024-01-12,0,,,,2024-01-12,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2024-01-19,,ACTUAL_KRX,,2024-01-19,0,,,,2024-01-19,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2024-01-26,,ACTUAL_KRX,,2024-01-26,0,,,,2024-01-26,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2024-02-02,,ACTUAL_KRX,,2024-02-02,0,,,,2024-02-02,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091160,2025-07-04,,PROXY_DATA_UNAVAILABLE,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,7,,,,,,ADJUSTED_CLOSE,,100000000000.0,DATA_UNAVAILABLE,False,UNAVAILABLE,,,,ANCHOR_TICKER_NOT_FOUND_OR_NONPOSITIVE
091160,2025-07-11,,PROXY_DATA_UNAVAILABLE,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,14,,,,,,ADJUSTED_CLOSE,,100000000000.0,DATA_UNAVAILABLE,False,UNAVAILABLE,,,,ANCHOR_TICKER_NOT_FOUND_OR_NONPOSITIVE
091160,2025-07-18,,PROXY_DATA_UNAVAILABLE,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,21,,,,,,ADJUSTED_CLOSE,,100000000000.0,DATA_UNAVAILABLE,False,UNAVAILABLE,,,,ANCHOR_TICKER_NOT_FOUND_OR_NONPOSITIVE
091160,2025-07-25,,PROXY_DATA_UNAVAILABLE,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,28,,,,,,ADJUSTED_CLOSE,,100000000000.0,DATA_UNAVAILABLE,False,UNAVAILABLE,,,,ANCHOR_TICKER_NOT_FOUND_OR_NONPOSITIVE
091160,2025-08-01,,PROXY_DATA_UNAVAILABLE,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,35,,,,,,ADJUSTED_CLOSE,,100000000000.0,DATA_UNAVAILABLE,False,UNAVAILABLE,,,,ANCHOR_TICKER_NOT_FOUND_OR_NONPOSITIVE
091160,2025-08-08,,PROXY_DATA_UNAVAILABLE,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,42,,,,,,ADJUSTED_CLOSE,,100000000000.0,DATA_UNAVAILABLE,False,UNAVAILABLE,,,,ANCHOR_TICKER_NOT_FOUND_OR_NONPOSITIVE
091160,2025-08-22,,PROXY_DATA_UNAVAILABLE,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,56,,,,,,ADJUSTED_CLOSE,,100000000000.0,DATA_UNAVAILABLE,False,UNAVAILABLE,,,,ANCHOR_TICKER_NOT_FOUND_OR_NONPOSITIVE
091160,2025-08-29,,PROXY_DATA_UNAVAILABLE,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,63,,,,,,ADJUSTED_CLOSE,,100000000000.0,DATA_UNAVAILABLE,False,UNAVAILABLE,,,,ANCHOR_TICKER_NOT_FOUND_OR_NONPOSITIVE
091160,2025-09-05,,PROXY_DATA_UNAVAILABLE,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,70,,,,,,ADJUSTED_CLOSE,,100000000000.0,DATA_UNAVAILABLE,False,UNAVAILABLE,,,,ANCHOR_TICKER_NOT_FOUND_OR_NONPOSITIVE
091160,2025-09-12,,PROXY_DATA_UNAVAILABLE,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,77,,,,,,ADJUSTED_CLOSE,,100000000000.0,DATA_UNAVAILABLE,False,UNAVAILABLE,,,,ANCHOR_TICKER_NOT_FOUND_OR_NONPOSITIVE
091160,2025-09-19,,PROXY_DATA_UNAVAILABLE,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,84,,,,,,ADJUSTED_CLOSE,,100000000000.0,DATA_UNAVAILABLE,False,UNAVAILABLE,,,,ANCHOR_TICKER_NOT_FOUND_OR_NONPOSITIVE
091160,2025-09-26,,PROXY_DATA_UNAVAILABLE,ANCHOR_PRICE_RATIO_PROXY,2025-06-27,91,,,,,,ADJUSTED_CLOSE,,100000000000.0,DATA_UNAVAILABLE,False,UNAVAILABLE,,,,ANCHOR_TICKER_NOT_FOUND_OR_NONPOSITIVE
091170,2022-05-06,,ACTUAL_KRX,,2022-05-06,0,,,,2022-05-06,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2023-01-06,,ACTUAL_KRX,,2023-01-06,0,,,,2023-01-06,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2023-01-13,,ACTUAL_KRX,,2023-01-13,0,,,,2023-01-13,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2023-01-20,,ACTUAL_KRX,,2023-01-20,0,,,,2023-01-20,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2023-01-27,,ACTUAL_KRX,,2023-01-27,0,,,,2023-01-27,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2023-02-03,,ACTUAL_KRX,,2023-02-03,0,,,,2023-02-03,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2023-02-10,,ACTUAL_KRX,,2023-02-10,0,,,,2023-02-10,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2023-10-06,,ACTUAL_KRX,,2023-10-06,0,,,,2023-10-06,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2023-10-13,,ACTUAL_KRX,,2023-10-13,0,,,,2023-10-13,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2024-02-02,,ACTUAL_KRX,,2024-02-02,0,,,,2024-02-02,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2024-02-16,,ACTUAL_KRX,,2024-02-16,0,,,,2024-02-16,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2024-02-23,,ACTUAL_KRX,,2024-02-23,0,,,,2024-02-23,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2024-03-29,,ACTUAL_KRX,,2024-03-29,0,,,,2024-03-29,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2024-04-05,,ACTUAL_KRX,,2024-04-05,0,,,,2024-04-05,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2024-04-26,,ACTUAL_KRX,,2024-04-26,0,,,,2024-04-26,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2024-05-10,,ACTUAL_KRX,,2024-05-10,0,,,,2024-05-10,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2024-05-17,,ACTUAL_KRX,,2024-05-17,0,,,,2024-05-17,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2024-05-24,,ACTUAL_KRX,,2024-05-24,0,,,,2024-05-24,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2024-05-31,,ACTUAL_KRX,,2024-05-31,0,,,,2024-05-31,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2024-06-07,,ACTUAL_KRX,,2024-06-07,0,,,,2024-06-07,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091170,2024-10-25,,PROXY_DATA_UNAVAILABLE,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,28,,,,,,ADJUSTED_CLOSE,,100000000000.0,DATA_UNAVAILABLE,False,UNAVAILABLE,,,,ANCHOR_TICKER_NOT_FOUND_OR_NONPOSITIVE
091170,2024-11-01,,PROXY_DATA_UNAVAILABLE,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,35,,,,,,ADJUSTED_CLOSE,,100000000000.0,DATA_UNAVAILABLE,False,UNAVAILABLE,,,,ANCHOR_TICKER_NOT_FOUND_OR_NONPOSITIVE
091170,2024-11-08,,PROXY_DATA_UNAVAILABLE,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,42,,,,,,ADJUSTED_CLOSE,,100000000000.0,DATA_UNAVAILABLE,False,UNAVAILABLE,,,,ANCHOR_TICKER_NOT_FOUND_OR_NONPOSITIVE
091170,2024-11-15,,PROXY_DATA_UNAVAILABLE,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,49,,,,,,ADJUSTED_CLOSE,,100000000000.0,DATA_UNAVAILABLE,False,UNAVAILABLE,,,,ANCHOR_TICKER_NOT_FOUND_OR_NONPOSITIVE
091170,2024-11-22,,PROXY_DATA_UNAVAILABLE,ANCHOR_PRICE_RATIO_PROXY,2024-09-27,56,,,,,,ADJUSTED_CLOSE,,100000000000.0,DATA_UNAVAILABLE,False,UNAVAILABLE,,,,ANCHOR_TICKER_NOT_FOUND_OR_NONPOSITIVE
091180,2022-09-16,,ACTUAL_KRX,,2022-09-16,0,,,,2022-09-16,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091180,2022-09-23,,ACTUAL_KRX,,2022-09-23,0,,,,2022-09-23,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091180,2024-02-02,,ACTUAL_KRX,,2024-02-02,0,,,,2024-02-02,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091180,2024-02-16,,ACTUAL_KRX,,2024-02-16,0,,,,2024-02-16,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091180,2024-02-23,,ACTUAL_KRX,,2024-02-23,0,,,,2024-02-23,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091180,2024-03-29,,ACTUAL_KRX,,2024-03-29,0,,,,2024-03-29,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091180,2024-04-05,,ACTUAL_KRX,,2024-04-05,0,,,,2024-04-05,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091180,2024-04-12,,ACTUAL_KRX,,2024-04-12,0,,,,2024-04-12,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091180,2024-04-19,,ACTUAL_KRX,,2024-04-19,0,,,,2024-04-19,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091180,2024-04-26,,ACTUAL_KRX,,2024-04-26,0,,,,2024-04-26,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091180,2024-05-03,,ACTUAL_KRX,,2024-05-03,0,,,,2024-05-03,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091180,2024-05-10,,ACTUAL_KRX,,2024-05-10,0,,,,2024-05-10,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091180,2024-05-17,,ACTUAL_KRX,,2024-05-17,0,,,,2024-05-17,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091180,2024-05-24,,ACTUAL_KRX,,2024-05-24,0,,,,2024-05-24,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
091180,2024-05-31,,ACTUAL_KRX,,2024-05-31,0,,,,2024-05-31,,ADJUSTED_CLOSE,,100000000000.0,FAIL,False,OFFICIAL_AUTHORITATIVE,,,,OFFICIAL_TICKER_NOT_FOUND
