trade_id,pair_id,ticker,identity,entry_date,entry_signal_date,entry_open,control_exit_or_cutoff_date,control_exit_reason,control_terminal_return,control_holding_days,control_open_at_cutoff,candidate_exit_or_cutoff_date,candidate_exit_reason,candidate_terminal_return,candidate_holding_days,candidate_open_at_cutoff,candidate_soft_exit,paired_delta,control_trade_status,candidate_trade_status,candidate_action,control_terminal_reason,control_settlement_date,control_settlement_price,control_settlement_type,control_settlement_source,candidate_terminal_reason,candidate_settlement_date,candidate_settlement_price,candidate_settlement_type,candidate_settlement_source
000850_03,000850|KR7000850008|KOSPI|2010-01-04|2026-09-01|000850_03,000850,KR7000850008|KOSPI|2010-01-04|2026-09-01,2025-07-07,2025-07-04,32950.00000000,2026-08-31,OPEN_AT_CUTOFF,10.47000000,282,True,2026-08-31,OPEN_AT_CUTOFF,10.47000000,282,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,,,,,,,,,,
000860_01,000860|KR7000860007|KOSPI|2010-01-04|2026-09-01|000860_01,000860,KR7000860007|KOSPI|2010-01-04|2026-09-01,2021-03-08,2021-03-05,12679.00000000,2021-09-01,EXIT4_SCORE_DRAWDOWN_GE_15,6.32000000,125,False,2021-09-01,EXIT4_SCORE_DRAWDOWN_GE_15,6.32000000,125,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
000860_02,000860|KR7000860007|KOSPI|2010-01-04|2026-09-01|000860_02,000860,KR7000860007|KOSPI|2010-01-04|2026-09-01,2024-03-11,2024-03-08,11129.00000000,2026-08-31,OPEN_AT_CUTOFF,12.77000000,593,True,2026-08-31,OPEN_AT_CUTOFF,12.77000000,593,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,,,,,,,,,,
000880_01,000880|KR7000880005|KOSPI|2010-01-04|2026-09-01|000880_01,000880,KR7000880005|KOSPI|2010-01-04|2026-09-01,2021-08-30,2021-08-27,42556.00000000,2025-07-01,EXIT4_SCORE_DRAWDOWN_GE_15,184.63000000,938,False,2025-07-01,EXIT4_SCORE_DRAWDOWN_GE_15,184.63000000,938,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
000970_01,000970|KR7000970004|KOSPI|2010-01-04|2026-09-01|000970_01,000970,KR7000970004|KOSPI|2010-01-04|2026-09-01,2021-04-19,2021-04-16,10100.00000000,2021-12-01,LOSS_GUARD_CLOSE_LE_NEG_15,-18.22000000,155,False,2021-12-01,LOSS_GUARD_CLOSE_LE_NEG_15,-18.22000000,155,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
000990_01,000990|KR7000990002|KOSPI|2010-01-04|2026-09-01|000990_01,000990,KR7000990002|KOSPI|2010-01-04|2026-09-01,2025-09-22,2025-09-19,57800.00000000,2026-03-03,EXIT4_SCORE_DRAWDOWN_GE_15,61.94000000,105,False,2026-03-03,EXIT4_SCORE_DRAWDOWN_GE_15,61.94000000,105,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001040_01,001040|KR7001040005|KOSPI|2010-01-04|2026-09-01|001040_01,001040,KR7001040005|KOSPI|2010-01-04|2026-09-01,2021-01-18,2021-01-15,113500.00000000,2021-02-01,LOSS_GUARD_CLOSE_LE_NEG_15,-17.09000000,11,False,2021-02-01,LOSS_GUARD_CLOSE_LE_NEG_15,-17.09000000,11,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001040_02,001040|KR7001040005|KOSPI|2010-01-04|2026-09-01|001040_02,001040,KR7001040005|KOSPI|2010-01-04|2026-09-01,2023-01-09,2023-01-06,81800.00000000,2023-06-30,LOSS_GUARD_CLOSE_LE_NEG_15,-16.87000000,118,False,2023-06-30,LOSS_GUARD_CLOSE_LE_NEG_15,-16.87000000,118,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001040_03,001040|KR7001040005|KOSPI|2010-01-04|2026-09-01|001040_03,001040,KR7001040005|KOSPI|2010-01-04|2026-09-01,2023-12-11,2023-12-08,99200.00000000,2024-08-01,EXIT4_SCORE_DRAWDOWN_GE_15,31.96000000,158,False,2024-08-01,EXIT4_SCORE_DRAWDOWN_GE_15,31.96000000,158,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001060_01,001060|KR7001060003|KOSPI|2010-01-04|2026-09-01|001060_01,001060,KR7001060003|KOSPI|2010-01-04|2026-09-01,2022-03-14,2022-03-11,26909.00000000,2022-06-16,LOSS_GUARD_CLOSE_LE_NEG_15,-15.93000000,64,False,2022-06-16,LOSS_GUARD_CLOSE_LE_NEG_15,-15.93000000,64,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001060_02,001060|KR7001060003|KOSPI|2010-01-04|2026-09-01|001060_02,001060,KR7001060003|KOSPI|2010-01-04|2026-09-01,2023-05-15,2023-05-12,23441.00000000,2023-11-01,EXIT4_SCORE_DRAWDOWN_GE_15,10.88000000,115,False,2023-11-01,EXIT4_SCORE_DRAWDOWN_GE_15,10.88000000,115,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001060_03,001060|KR7001060003|KOSPI|2010-01-04|2026-09-01|001060_03,001060,KR7001060003|KOSPI|2010-01-04|2026-09-01,2025-12-01,2025-11-28,26250.00000000,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-17.71000000,162,False,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-17.71000000,162,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001070_01,001070|KR7001070002|KOSPI|2010-01-04|2026-09-01|001070_01,001070,KR7001070002|KOSPI|2010-01-04|2026-09-01,2023-03-13,2023-03-10,53400.00000000,2023-07-03,LOSS_GUARD_CLOSE_LE_NEG_15,-50.00000000,65,False,2023-07-03,LOSS_GUARD_CLOSE_LE_NEG_15,-50.00000000,65,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001080_01,001080|KR7001080001|KOSPI|2010-01-04|2026-09-01|001080_01,001080,KR7001080001|KOSPI|2010-01-04|2026-09-01,2021-01-18,2021-01-15,2023.00000000,2021-02-25,LOSS_GUARD_CLOSE_LE_NEG_15,-14.63000000,27,False,2021-02-25,LOSS_GUARD_CLOSE_LE_NEG_15,-14.63000000,27,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001080_02,001080|KR7001080001|KOSPI|2010-01-04|2026-09-01|001080_02,001080,KR7001080001|KOSPI|2010-01-04|2026-09-01,2021-04-26,2021-04-23,2304.00000000,2022-07-01,EXIT3_PROGRESSED_TO_TRANSITION,-13.02000000,293,False,2022-07-01,EXIT3_PROGRESSED_TO_TRANSITION,-13.02000000,293,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001080_03,001080|KR7001080001|KOSPI|2010-01-04|2026-09-01|001080_03,001080,KR7001080001|KOSPI|2010-01-04|2026-09-01,2022-10-24,2022-10-21,3192.00000000,2023-04-03,EXIT4_SCORE_DRAWDOWN_GE_15,51.88000000,112,False,2023-04-03,EXIT4_SCORE_DRAWDOWN_GE_15,51.88000000,112,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001120_01,001120|KR7001120005|KOSPI|2010-01-04|2026-09-01|001120_01,001120,KR7001120005|KOSPI|2010-01-04|2026-09-01,2021-01-11,2021-01-08,27600.00000000,2021-05-03,EXIT4_SCORE_DRAWDOWN_GE_15,11.59000000,78,False,2021-05-03,EXIT4_SCORE_DRAWDOWN_GE_15,11.59000000,78,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001120_02,001120|KR7001120005|KOSPI|2010-01-04|2026-09-01|001120_02,001120,KR7001120005|KOSPI|2010-01-04|2026-09-01,2025-07-07,2025-07-04,30300.00000000,2026-07-01,EXIT4_SCORE_DRAWDOWN_GE_15,22.28000000,241,False,2026-07-01,EXIT4_SCORE_DRAWDOWN_GE_15,22.28000000,241,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001130_01,001130|KR7001130004|KOSPI|2010-01-04|2026-09-01|001130_01,001130,KR7001130004|KOSPI|2010-01-04|2026-09-01,2021-05-10,2021-05-07,19250.00000000,2021-08-18,LOSS_GUARD_CLOSE_LE_NEG_15,-15.58000000,71,False,2021-08-18,LOSS_GUARD_CLOSE_LE_NEG_15,-15.58000000,71,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001130_02,001130|KR7001130004|KOSPI|2010-01-04|2026-09-01|001130_02,001130,KR7001130004|KOSPI|2010-01-04|2026-09-01,2022-03-07,2022-03-04,17950.00000000,2022-06-16,LOSS_GUARD_CLOSE_LE_NEG_15,-15.88000000,70,False,2022-06-16,LOSS_GUARD_CLOSE_LE_NEG_15,-15.88000000,70,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001130_03,001130|KR7001130004|KOSPI|2010-01-04|2026-09-01|001130_03,001130,KR7001130004|KOSPI|2010-01-04|2026-09-01,2023-02-13,2023-02-10,15180.00000000,2023-07-10,LOSS_GUARD_CLOSE_LE_NEG_15,-15.42000000,101,False,2023-07-10,LOSS_GUARD_CLOSE_LE_NEG_15,-15.42000000,101,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001130_04,001130|KR7001130004|KOSPI|2010-01-04|2026-09-01|001130_04,001130,KR7001130004|KOSPI|2010-01-04|2026-09-01,2025-06-16,2025-06-13,15490.00000000,2026-05-21,LOSS_GUARD_CLOSE_LE_NEG_15,-17.37000000,213,False,2026-05-21,LOSS_GUARD_CLOSE_LE_NEG_15,-17.37000000,213,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001200_01,001200|KR7001200005|KOSPI|2010-01-04|2026-09-01|001200_01,001200,KR7001200005|KOSPI|2010-01-04|2026-09-01,2025-07-14,2025-07-11,4115.00000000,2025-07-29,LOSS_GUARD_CLOSE_LE_NEG_15,-15.92000000,12,False,2025-07-29,LOSS_GUARD_CLOSE_LE_NEG_15,-15.92000000,12,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001200_02,001200|KR7001200005|KOSPI|2010-01-04|2026-09-01|001200_02,001200,KR7001200005|KOSPI|2010-01-04|2026-09-01,2026-02-19,2026-02-13,5160.00000000,2026-03-05,LOSS_GUARD_CLOSE_LE_NEG_15,-13.37000000,10,False,2026-03-05,LOSS_GUARD_CLOSE_LE_NEG_15,-13.37000000,10,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001230_01,001230|KR7001230002|KOSPI|2010-01-04|2026-09-01|001230_01,001230,KR7001230002|KOSPI|2010-01-04|2026-09-01,2026-02-23,2026-02-20,2098.00000000,2026-06-02,LOSS_GUARD_CLOSE_LE_NEG_15,-17.54000000,46,False,2026-06-02,LOSS_GUARD_CLOSE_LE_NEG_15,-17.54000000,46,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001250_01,001250|KR7001250000|KOSPI|2010-01-04|2026-09-01|001250_01,001250,KR7001250000|KOSPI|2010-01-04|2026-09-01,2021-02-01,2021-01-29,2415.00000000,2021-10-01,EXIT4_SCORE_DRAWDOWN_GE_15,7.04000000,166,False,2021-10-01,EXIT4_SCORE_DRAWDOWN_GE_15,7.04000000,166,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001250_02,001250|KR7001250000|KOSPI|2010-01-04|2026-09-01|001250_02,001250,KR7001250000|KOSPI|2010-01-04|2026-09-01,2023-05-22,2023-05-19,3350.00000000,2023-07-07,LOSS_GUARD_CLOSE_LE_NEG_15,-19.10000000,33,False,2023-07-07,LOSS_GUARD_CLOSE_LE_NEG_15,-19.10000000,33,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001250_03,001250|KR7001250000|KOSPI|2010-01-04|2026-09-01|001250_03,001250,KR7001250000|KOSPI|2010-01-04|2026-09-01,2024-07-01,2024-06-28,4000.00000000,2024-07-10,LOSS_GUARD_CLOSE_LE_NEG_15,-16.75000000,8,False,2024-07-10,LOSS_GUARD_CLOSE_LE_NEG_15,-16.75000000,8,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001250_04,001250|KR7001250000|KOSPI|2010-01-04|2026-09-01|001250_04,001250,KR7001250000|KOSPI|2010-01-04|2026-09-01,2024-09-02,2024-08-30,3950.00000000,2024-09-09,LOSS_GUARD_CLOSE_LE_NEG_15,-16.71000000,6,False,2024-09-09,LOSS_GUARD_CLOSE_LE_NEG_15,-16.71000000,6,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001260_01,001260|KR7001260009|KOSPI|2010-01-04|2026-09-01|001260_01,001260,KR7001260009|KOSPI|2010-01-04|2026-09-01,2021-05-10,2021-05-07,18050.00000000,2021-07-22,LOSS_GUARD_CLOSE_LE_NEG_15,-14.68000000,53,False,2021-07-22,LOSS_GUARD_CLOSE_LE_NEG_15,-14.68000000,53,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001260_02,001260|KR7001260009|KOSPI|2010-01-04|2026-09-01|001260_02,001260,KR7001260009|KOSPI|2010-01-04|2026-09-01,2025-06-16,2025-06-13,11100.00000000,2025-06-30,LOSS_GUARD_CLOSE_LE_NEG_15,-15.77000000,11,False,2025-06-30,LOSS_GUARD_CLOSE_LE_NEG_15,-15.77000000,11,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001260_03,001260|KR7001260009|KOSPI|2010-01-04|2026-09-01|001260_03,001260,KR7001260009|KOSPI|2010-01-04|2026-09-01,2026-04-13,2026-04-10,10250.00000000,2026-05-18,LOSS_GUARD_CLOSE_LE_NEG_15,-16.88000000,24,False,2026-05-18,LOSS_GUARD_CLOSE_LE_NEG_15,-16.88000000,24,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001270_01,001270|KR7001270008|KOSPI|2010-01-04|2026-09-01|001270_01,001270,KR7001270008|KOSPI|2010-01-04|2026-09-01,2024-02-19,2024-02-16,24750.00000000,2025-10-01,EXIT4_SCORE_DRAWDOWN_GE_15,161.82000000,396,False,2025-10-01,EXIT4_SCORE_DRAWDOWN_GE_15,161.82000000,396,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001290_01,001290|KR7001290006|KOSPI|2010-01-04|2026-09-01|001290_01,001290,KR7001290006|KOSPI|2010-01-04|2026-09-01,2025-07-14,2025-07-11,4225.00000000,2025-07-25,LOSS_GUARD_CLOSE_LE_NEG_15,-16.33000000,10,False,2025-07-25,LOSS_GUARD_CLOSE_LE_NEG_15,-16.33000000,10,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001340_01,001340|KR7001340009|KOSPI|2010-01-04|2026-09-01|001340_01,001340,KR7001340009|KOSPI|2010-01-04|2026-09-01,2021-01-25,2021-01-22,5425.00000000,2021-02-24,LOSS_GUARD_CLOSE_LE_NEG_15,-16.33000000,21,False,2021-02-24,LOSS_GUARD_CLOSE_LE_NEG_15,-16.33000000,21,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001380_01,001380|KR7001380005|KOSPI|2010-01-04|2026-09-01|001380_01,001380,KR7001380005|KOSPI|2010-01-04|2026-09-01,2024-03-11,2024-03-08,4357.00000000,2024-05-21,LOSS_GUARD_CLOSE_LE_NEG_15,-15.08000000,48,False,2024-05-21,LOSS_GUARD_CLOSE_LE_NEG_15,-15.08000000,48,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001390_01,001390|KR7001390004|KOSPI|2010-01-04|2026-09-01|001390_01,001390,KR7001390004|KOSPI|2010-01-04|2026-09-01,2025-12-01,2025-11-28,5500.00000000,2026-03-05,LOSS_GUARD_CLOSE_LE_NEG_15,-12.55000000,62,False,2026-03-05,LOSS_GUARD_CLOSE_LE_NEG_15,-12.55000000,62,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001420_01,001420|KR7001420009|KOSPI|2010-01-04|2026-09-01|001420_01,001420,KR7001420009|KOSPI|2010-01-04|2026-09-01,2023-04-24,2023-04-21,5850.00000000,2023-06-27,LOSS_GUARD_CLOSE_LE_NEG_15,-14.70000000,43,False,2023-06-27,LOSS_GUARD_CLOSE_LE_NEG_15,-14.70000000,43,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001430_01,001430|KR7001430008|KOSPI|2010-01-04|2026-09-01|001430_01,001430,KR7001430008|KOSPI|2010-01-04|2026-09-01,2021-04-05,2021-04-02,18300.00000000,2021-08-02,EXIT4_SCORE_DRAWDOWN_GE_15,73.77000000,84,False,2021-08-02,EXIT4_SCORE_DRAWDOWN_GE_15,73.77000000,84,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001440_01,001440|KR7001440007|KOSPI|2010-01-04|2026-09-01|001440_01,001440,KR7001440007|KOSPI|2010-01-04|2026-09-01,2024-05-07,2024-05-03,13190.00000000,2024-09-06,LOSS_GUARD_CLOSE_LE_NEG_15,-15.92000000,86,False,2024-09-06,LOSS_GUARD_CLOSE_LE_NEG_15,-15.92000000,86,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001440_02,001440|KR7001440007|KOSPI|2010-01-04|2026-09-01|001440_02,001440,KR7001440007|KOSPI|2010-01-04|2026-09-01,2025-06-23,2025-06-20,16160.00000000,2026-02-02,EXIT4_SCORE_DRAWDOWN_GE_15,77.60000000,152,False,2026-02-02,EXIT4_SCORE_DRAWDOWN_GE_15,77.60000000,152,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001450_01,001450|KR7001450006|KOSPI|2010-01-04|2026-09-01|001450_01,001450,KR7001450006|KOSPI|2010-01-04|2026-09-01,2021-10-25,2021-10-22,28650.00000000,2021-11-30,LOSS_GUARD_CLOSE_LE_NEG_15,-15.01000000,27,False,2021-11-30,LOSS_GUARD_CLOSE_LE_NEG_15,-15.01000000,27,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001450_02,001450|KR7001450006|KOSPI|2010-01-04|2026-09-01|001450_02,001450,KR7001450006|KOSPI|2010-01-04|2026-09-01,2022-06-07,2022-06-03,31950.00000000,2024-11-27,LOSS_GUARD_CLOSE_LE_NEG_15,-15.65000000,610,False,2024-11-27,LOSS_GUARD_CLOSE_LE_NEG_15,-15.65000000,610,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001450_03,001450|KR7001450006|KOSPI|2010-01-04|2026-09-01|001450_03,001450,KR7001450006|KOSPI|2010-01-04|2026-09-01,2025-07-07,2025-07-04,27350.00000000,2026-08-31,OPEN_AT_CUTOFF,86.11000000,282,True,2026-08-31,OPEN_AT_CUTOFF,86.11000000,282,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,,,,,,,,,,
001460_01,001460|KR7001460005|KOSPI|2010-01-04|2026-09-01|001460_01,001460,KR7001460005|KOSPI|2010-01-04|2026-09-01,2021-04-05,2021-04-02,36550.00000000,2021-06-01,EXIT4_SCORE_DRAWDOWN_GE_15,18.88000000,40,False,2021-06-01,EXIT4_SCORE_DRAWDOWN_GE_15,18.88000000,40,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001460_02,001460|KR7001460005|KOSPI|2010-01-04|2026-09-01|001460_02,001460,KR7001460005|KOSPI|2010-01-04|2026-09-01,2023-02-20,2023-02-17,48550.00000000,2023-06-23,LOSS_GUARD_CLOSE_LE_NEG_15,-15.35000000,85,False,2023-06-23,LOSS_GUARD_CLOSE_LE_NEG_15,-15.35000000,85,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001460_03,001460|KR7001460005|KOSPI|2010-01-04|2026-09-01|001460_03,001460,KR7001460005|KOSPI|2010-01-04|2026-09-01,2024-03-25,2024-03-22,49100.00000000,2024-04-19,LOSS_GUARD_CLOSE_LE_NEG_15,-16.19000000,14,False,2024-04-19,LOSS_GUARD_CLOSE_LE_NEG_15,-16.19000000,14,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001460_04,001460|KR7001460005|KOSPI|2010-01-04|2026-09-01|001460_04,001460,KR7001460005|KOSPI|2010-01-04|2026-09-01,2025-07-07,2025-07-04,41100.00000000,2026-06-01,EXIT4_SCORE_DRAWDOWN_GE_15,1.82000000,220,False,2026-06-01,EXIT4_SCORE_DRAWDOWN_GE_15,1.82000000,220,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001500_01,001500|KR7001500008|KOSPI|2010-01-04|2026-09-01|001500_01,001500,KR7001500008|KOSPI|2010-01-04|2026-09-01,2024-03-18,2024-03-15,8549.00000000,2024-08-06,LOSS_GUARD_CLOSE_LE_NEG_15,-14.13000000,95,False,2024-08-06,LOSS_GUARD_CLOSE_LE_NEG_15,-14.13000000,95,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001500_02,001500|KR7001500008|KOSPI|2010-01-04|2026-09-01|001500_02,001500,KR7001500008|KOSPI|2010-01-04|2026-09-01,2025-06-16,2025-06-13,7560.00000000,2026-08-31,OPEN_AT_CUTOFF,5.42000000,297,True,2026-08-31,OPEN_AT_CUTOFF,5.42000000,297,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,,,,,,,,,,
001510_01,001510|KR7001510007|KOSPI|2010-01-04|2026-09-01|001510_01,001510,KR7001510007|KOSPI|2010-01-04|2026-09-01,2021-04-12,2021-04-09,2152.00000000,2026-08-31,OPEN_AT_CUTOFF,18.73000000,1306,True,2022-09-29,SOFT_EXIT_NEG40_NON_WEAK,-39.54000000,364,False,True,-58.27000000,OPEN_AT_CUTOFF,REALIZED,SOFT_EXIT,,,,,,,,,,
001520_01,001520|KR7001520006|KOSPI|2010-01-04|2026-09-01|001520_01,001520,KR7001520006|KOSPI|2010-01-04|2026-09-01,2021-06-21,2021-06-18,4110.00000000,2021-08-18,LOSS_GUARD_CLOSE_LE_NEG_15,-18.73000000,42,False,2021-08-18,LOSS_GUARD_CLOSE_LE_NEG_15,-18.73000000,42,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001540_01,001540|KR7001540004|KOSDAQ|2010-01-04|2026-09-01|001540_01,001540,KR7001540004|KOSDAQ|2010-01-04|2026-09-01,2025-12-08,2025-12-05,9120.00000000,2026-03-05,LOSS_GUARD_CLOSE_LE_NEG_15,-15.57000000,57,False,2026-03-05,LOSS_GUARD_CLOSE_LE_NEG_15,-15.57000000,57,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001540_02,001540|KR7001540004|KOSDAQ|2010-01-04|2026-09-01|001540_02,001540,KR7001540004|KOSDAQ|2010-01-04|2026-09-01,2026-05-18,2026-05-15,9950.00000000,2026-08-31,OPEN_AT_CUTOFF,10.65000000,72,True,2026-08-31,OPEN_AT_CUTOFF,10.65000000,72,True,False,0.00000000,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,CONTROL_PRESERVED,,,,,,,,,,
001550_01,001550|KR7001550003|KOSPI|2010-01-04|2026-09-01|001550_01,001550,KR7001550003|KOSPI|2010-01-04|2026-09-01,2021-06-21,2021-06-18,27300.00000000,2021-11-01,EXIT4_SCORE_DRAWDOWN_GE_15,-3.11000000,90,False,2021-11-01,EXIT4_SCORE_DRAWDOWN_GE_15,-3.11000000,90,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001560_01,001560|KR7001560002|KOSPI|2010-01-04|2026-09-01|001560_01,001560,KR7001560002|KOSPI|2010-01-04|2026-09-01,2021-04-26,2021-04-23,8710.00000000,2022-06-02,EXIT3_PROGRESSED_TO_TRANSITION,4.02000000,273,False,2022-06-02,EXIT3_PROGRESSED_TO_TRANSITION,4.02000000,273,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001560_02,001560|KR7001560002|KOSPI|2010-01-04|2026-09-01|001560_02,001560,KR7001560002|KOSPI|2010-01-04|2026-09-01,2023-03-06,2023-03-03,9440.00000000,2023-06-19,LOSS_GUARD_CLOSE_LE_NEG_15,-15.04000000,72,False,2023-06-19,LOSS_GUARD_CLOSE_LE_NEG_15,-15.04000000,72,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001560_03,001560|KR7001560002|KOSPI|2010-01-04|2026-09-01|001560_03,001560,KR7001560002|KOSPI|2010-01-04|2026-09-01,2025-07-14,2025-07-11,10700.00000000,2025-11-04,LOSS_GUARD_CLOSE_LE_NEG_15,-16.92000000,76,False,2025-11-04,LOSS_GUARD_CLOSE_LE_NEG_15,-16.92000000,76,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001620_01,001620|KR7001620004|KOSPI|2010-01-04|2026-09-01|001620_01,001620,KR7001620004|KOSPI|2010-01-04|2026-09-01,2021-06-14,2021-06-11,5475.00000000,2021-10-01,EXIT4_SCORE_DRAWDOWN_GE_15,6.85000000,76,False,2021-10-01,EXIT4_SCORE_DRAWDOWN_GE_15,6.85000000,76,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001630_01,001630|KR7001630003|KOSPI|2010-01-04|2026-09-01|001630_01,001630,KR7001630003|KOSPI|2010-01-04|2026-09-01,2025-06-16,2025-06-13,52900.00000000,2025-11-04,LOSS_GUARD_CLOSE_LE_NEG_15,-15.60000000,96,False,2025-11-04,LOSS_GUARD_CLOSE_LE_NEG_15,-15.60000000,96,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001680_01,001680|KR7001680008|KOSPI|2010-01-04|2026-09-01|001680_01,001680,KR7001680008|KOSPI|2010-01-04|2026-09-01,2021-05-31,2021-05-28,29550.00000000,2021-08-20,LOSS_GUARD_CLOSE_LE_NEG_15,-17.09000000,59,False,2021-08-20,LOSS_GUARD_CLOSE_LE_NEG_15,-17.09000000,59,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001680_02,001680|KR7001680008|KOSPI|2010-01-04|2026-09-01|001680_02,001680,KR7001680008|KOSPI|2010-01-04|2026-09-01,2022-04-25,2022-04-22,26900.00000000,2022-05-20,LOSS_GUARD_CLOSE_LE_NEG_15,-16.36000000,19,False,2022-05-20,LOSS_GUARD_CLOSE_LE_NEG_15,-16.36000000,19,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
001680_03,001680|KR7001680008|KOSPI|2010-01-04|2026-09-01|001680_03,001680,KR7001680008|KOSPI|2010-01-04|2026-09-01,2024-05-27,2024-05-24,24350.00000000,2024-09-05,LOSS_GUARD_CLOSE_LE_NEG_15,-16.22000000,72,False,2024-09-05,LOSS_GUARD_CLOSE_LE_NEG_15,-16.22000000,72,False,False,0.00000000,REALIZED,REALIZED,CONTROL_EXIT,,,,,,,,,,
