ticker,isu_cd,market,currently_common,historical_only,requested_start,requested_end,attempt_count,retry_count,acquisition_status,error_type,error_message_sanitized,root_cause_category,classification_reason,probe_required
102280,KR7102280005,KOSPI,False,True,2010-01-04,2025-11-27,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2013-09-27 00:00:00'), Timestamp('2013-11-27 00:00:00'), Timestamp('2013-12-09 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
102460,KR7102460003,KOSPI,True,False,2010-06-10,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-06-12 00:00:00'), Timestamp('2014-12-05 00:00:00'), Timestamp('2015-05-11 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
102940,KR7102940004,KOSDAQ,True,False,2010-01-04,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2015-04-10 00:00:00'), Timestamp('2015-04-22 00:00:00'), Timestamp('2015-06-05 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
106520,KR7106520000,KOSDAQ,False,True,2012-07-13,2026-06-30,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-04-14 00:00:00'), Timestamp('2014-05-09 00:00:00'), Timestamp('2014-05-15 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
108230,KR7108230004,KOSDAQ,True,False,2010-01-04,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-08-04 00:00:00'), Timestamp('2014-09-12 00:00:00'), Timestamp('2014-09-30 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
108860,KR7108860008,KOSDAQ,True,False,2010-01-04,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-10-14 00:00:00'), Timestamp('2014-11-18 00:00:00'), Timestamp('2015-07-21 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
109070,KR7109070003,KOSPI,True,False,2010-01-04,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-06-10 00:00:00'), Timestamp('2014-06-12 00:00:00'), Timestamp('2014-06-13 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
109610,KR7109610006,KOSDAQ,True,False,2015-12-29,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2016-01-04 00:00:00'), Timestamp('2016-01-25 00:00:00'), Timestamp('2016-01-29 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
109740,KR7109740001,KOSDAQ,True,False,2010-01-04,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-06-17 00:00:00'), Timestamp('2014-07-01 00:00:00'), Timestamp('2014-07-16 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
110570,KR7110570009,KOSPI,False,True,2011-10-14,2017-04-14,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2011-11-29 00:00:00'), Timestamp('2012-01-17 00:00:00'), Timestamp('2012-05-15 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
111610,KR7111610002,KOSDAQ,False,True,2010-01-06,2016-01-22,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2010-09-07 00:00:00'), Timestamp('2010-10-18 00:00:00'), Timestamp('2010-11-18 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
111710,KR7111710000,KOSDAQ,True,False,2018-11-29,2026-08-21,2,1,ERROR,MarketDataError,수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2025-01-21 00:00:00')],CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
111820,KR7111820007,KOSDAQ,False,True,2010-06-18,2021-09-29,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2010-06-18 00:00:00'), Timestamp('2010-06-21 00:00:00'), Timestamp('2010-07-07 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
111870,KR7111870002,KOSDAQ,False,True,2010-11-05,2026-01-13,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2013-10-29 00:00:00'), Timestamp('2014-03-17 00:00:00'), Timestamp('2014-03-20 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
114120,KR7114120009,KOSDAQ,False,True,2010-07-21,2024-02-14,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2011-12-28 00:00:00'), Timestamp('2012-01-12 00:00:00'), Timestamp('2012-05-08 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
114570,KR7114570005,KOSDAQ,False,True,2010-02-04,2022-02-22,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2010-08-06 00:00:00'), Timestamp('2010-10-15 00:00:00'), Timestamp('2010-11-17 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
117670,KR7117670000,KOSDAQ,True,False,2010-09-17,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-06-30 00:00:00'), Timestamp('2014-08-01 00:00:00'), Timestamp('2014-11-07 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
117930,KR7117930008,KOSPI,False,True,2010-01-04,2017-03-06,2,1,ERROR,MarketDataError,수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2010-02-04 00:00:00')],HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
118990,KR7118990001,KOSDAQ,True,False,2017-08-04,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2017-08-17 00:00:00'), Timestamp('2017-09-07 00:00:00'), Timestamp('2017-11-15 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
119610,KR7119610004,KOSDAQ,True,False,2010-07-28,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-06-12 00:00:00'), Timestamp('2014-06-23 00:00:00'), Timestamp('2014-06-27 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
119650,KR7119650000,KOSPI,True,False,2010-01-29,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-09-16 00:00:00'), Timestamp('2014-09-19 00:00:00'), Timestamp('2014-10-30 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
121890,KR7121890008,KOSDAQ,True,False,2010-07-16,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-07-04 00:00:00'), Timestamp('2014-07-07 00:00:00'), Timestamp('2014-08-28 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
122450,KR7122450000,KOSDAQ,True,False,2011-05-25,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-10-23 00:00:00'), Timestamp('2014-12-04 00:00:00'), Timestamp('2015-03-23 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
122990,KR7122990005,KOSDAQ,True,False,2010-09-10,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-07-29 00:00:00'), Timestamp('2014-08-07 00:00:00'), Timestamp('2014-09-26 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
123330,KR7123330003,KOSDAQ,True,False,2011-08-03,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-06-30 00:00:00'), Timestamp('2014-07-03 00:00:00'), Timestamp('2014-08-04 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
123890,KR7123890006,KOSPI,True,False,2016-07-13,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2016-08-23 00:00:00'), Timestamp('2016-11-15 00:00:00'), Timestamp('2016-11-29 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
128540,KR7128540002,KOSDAQ,True,False,2018-12-05,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2019-01-16 00:00:00'), Timestamp('2019-10-16 00:00:00'), Timestamp('2020-07-31 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
128820,KR7128820008,KOSPI,True,False,2010-07-30,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-10-07 00:00:00'), Timestamp('2014-10-24 00:00:00')]",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
128940,KR7128940004,KOSPI,True,False,2010-07-30,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-06-11 00:00:00'), Timestamp('2014-06-12 00:00:00'), Timestamp('2014-06-16 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
130500,KR7130500002,KOSDAQ,True,False,2013-08-02,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-08-27 00:00:00'), Timestamp('2015-07-13 00:00:00'), Timestamp('2015-07-15 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
131090,KR7131090003,KOSDAQ,True,False,2011-12-21,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-07-09 00:00:00'), Timestamp('2014-07-11 00:00:00'), Timestamp('2014-07-18 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
131400,KR7131400004,KOSDAQ,True,False,2010-12-27,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-06-13 00:00:00'), Timestamp('2014-07-07 00:00:00'), Timestamp('2014-08-20 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
134780,KR7134780006,KOSDAQ,False,True,2011-08-10,2020-07-01,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2012-01-10 00:00:00'), Timestamp('2013-04-11 00:00:00'), Timestamp('2014-08-25 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
138080,KR7138080007,KOSDAQ,True,False,2014-02-27,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-06-17 00:00:00'), Timestamp('2014-09-01 00:00:00'), Timestamp('2015-04-06 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
138610,KR7138610001,KOSDAQ,True,False,2011-07-13,2026-08-21,2,1,ERROR,MarketDataError,수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-11-07 00:00:00')],CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
140520,KR7140520008,KOSDAQ,True,False,2014-12-05,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2015-02-05 00:00:00'), Timestamp('2015-04-22 00:00:00'), Timestamp('2015-04-27 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
141020,KR7141020008,KOSDAQ,False,True,2013-01-29,2024-01-02,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2013-01-29 00:00:00'), Timestamp('2013-02-14 00:00:00'), Timestamp('2013-03-22 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
141070,KR7141070003,KOSDAQ,False,True,2012-11-16,2021-09-15,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-05-13 00:00:00'), Timestamp('2014-06-20 00:00:00'), Timestamp('2014-06-26 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
142210,KR7142210004,KOSDAQ,True,False,2016-02-02,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2016-04-04 00:00:00'), Timestamp('2016-04-05 00:00:00'), Timestamp('2016-04-06 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
143540,KR7143540003,KOSDAQ,True,False,2014-10-29,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-10-29 00:00:00'), Timestamp('2015-03-31 00:00:00'), Timestamp('2015-05-15 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
148140,KR7148140007,KOSDAQ,False,True,2017-11-09,2024-06-05,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2017-12-12 00:00:00'), Timestamp('2017-12-28 00:00:00'), Timestamp('2018-01-31 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
151910,KR7151910007,KOSDAQ,False,True,2012-08-02,2025-11-25,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2013-10-11 00:00:00'), Timestamp('2014-03-05 00:00:00'), Timestamp('2015-01-09 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
153460,KR7153460001,KOSDAQ,True,False,2012-07-19,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-06-17 00:00:00'), Timestamp('2014-06-20 00:00:00'), Timestamp('2014-07-21 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
156100,KR7156100000,KOSDAQ,True,False,2016-11-30,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2017-06-27 00:00:00'), Timestamp('2017-07-05 00:00:00'), Timestamp('2017-12-22 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
158310,KR7158310003,KOSDAQ,False,True,2013-04-03,2022-11-08,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2013-04-04 00:00:00'), Timestamp('2013-04-17 00:00:00'), Timestamp('2013-07-04 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
160600,KR7160600003,KOSDAQ,False,True,2015-06-26,2025-02-13,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2015-06-26 00:00:00'), Timestamp('2015-10-01 00:00:00'), Timestamp('2015-10-14 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
163560,KR7163560006,KOSPI,True,False,2012-10-19,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-06-27 00:00:00'), Timestamp('2014-08-13 00:00:00'), Timestamp('2014-08-28 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
168490,KR7168490001,KOSPI,False,True,2013-04-19,2025-03-31,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2013-09-04 00:00:00'), Timestamp('2013-09-05 00:00:00'), Timestamp('2013-10-25 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
171120,KR7171120009,KOSDAQ,True,False,2013-11-19,2026-08-21,2,1,ERROR,MarketDataError,수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-12-15 00:00:00')],CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
175250,KR7175250000,KOSDAQ,True,False,2018-07-12,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2018-08-31 00:00:00'), Timestamp('2018-09-18 00:00:00'), Timestamp('2018-11-13 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
179530,KR7179530001,KOSDAQ,True,False,2022-01-24,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2023-01-26 00:00:00'), Timestamp('2023-07-18 00:00:00')]",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
185750,KR7185750007,KOSPI,True,False,2013-12-06,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-06-19 00:00:00'), Timestamp('2014-06-27 00:00:00'), Timestamp('2014-07-30 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
187270,KR7187270004,KOSDAQ,True,False,2014-08-08,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-10-02 00:00:00'), Timestamp('2014-12-05 00:00:00'), Timestamp('2015-01-12 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
187790,KR7187790001,KOSDAQ,True,False,2015-04-30,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2015-07-23 00:00:00'), Timestamp('2015-10-07 00:00:00'), Timestamp('2015-12-18 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
189300,KR7189300007,KOSDAQ,True,False,2016-10-18,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2017-03-10 00:00:00'), Timestamp('2017-04-17 00:00:00'), Timestamp('2017-08-02 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
189690,KR7189690001,KOSDAQ,True,False,2015-02-11,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2015-04-02 00:00:00'), Timestamp('2015-04-14 00:00:00'), Timestamp('2015-08-31 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
192820,KR7192820009,KOSPI,True,False,2014-04-07,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-11-03 00:00:00'), Timestamp('2015-02-02 00:00:00'), Timestamp('2015-03-16 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
195440,KR7195440003,KOSDAQ,False,True,2016-12-21,2021-06-09,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2017-06-09 00:00:00'), Timestamp('2017-07-11 00:00:00'), Timestamp('2017-11-24 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
197210,KR7197210008,KOSDAQ,False,True,2015-11-20,2020-05-13,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2016-01-04 00:00:00'), Timestamp('2016-02-18 00:00:00'), Timestamp('2016-03-30 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
200670,KR7200670008,KOSDAQ,True,False,2014-12-26,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2015-01-19 00:00:00'), Timestamp('2015-01-23 00:00:00'), Timestamp('2015-03-05 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
200710,KR7200710002,KOSDAQ,True,False,2014-12-16,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2014-12-26 00:00:00'), Timestamp('2015-01-16 00:00:00'), Timestamp('2015-02-02 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
204630,KR7204630008,KOSDAQ,False,True,2015-09-15,2026-03-17,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2015-09-18 00:00:00'), Timestamp('2016-02-26 00:00:00'), Timestamp('2016-03-08 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
206400,KR7206400004,KOSDAQ,True,False,2015-12-30,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2016-02-03 00:00:00'), Timestamp('2016-04-14 00:00:00'), Timestamp('2016-07-14 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
208340,KR7208340000,KOSDAQ,False,True,2018-11-21,2026-01-26,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2019-07-05 00:00:00'), Timestamp('2021-01-28 00:00:00'), Timestamp('2021-04-20 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
208860,KR7208860007,KOSDAQ,True,False,2016-07-28,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2016-07-28 00:00:00'), Timestamp('2016-10-17 00:00:00'), Timestamp('2017-02-24 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
214310,KR7214310005,KOSDAQ,False,True,2015-06-25,2024-12-20,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2015-10-15 00:00:00'), Timestamp('2015-11-10 00:00:00'), Timestamp('2015-12-08 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
214420,KR7214420002,KOSPI,True,False,2015-07-10,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2016-01-25 00:00:00'), Timestamp('2016-02-05 00:00:00')]",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
214610,KR7214610008,KOSDAQ,True,False,2020-10-22,2026-08-21,2,1,ERROR,MarketDataError,수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2021-02-26 00:00:00')],CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
214870,KR7214870008,KOSDAQ,False,True,2015-10-13,2025-03-28,2,1,ERROR,MarketDataError,수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2016-11-11 00:00:00')],HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
215480,KR7215480005,KOSDAQ,True,False,2017-04-28,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2017-07-05 00:00:00'), Timestamp('2017-07-14 00:00:00')]",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
217730,KR7217730001,KOSDAQ,True,False,2015-12-21,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2016-01-20 00:00:00'), Timestamp('2016-05-16 00:00:00'), Timestamp('2017-08-08 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
218410,KR7218410009,KOSDAQ,True,False,2017-09-01,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2017-11-16 00:00:00'), Timestamp('2017-11-20 00:00:00')]",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
221610,KR7221610009,KOSDAQ,False,True,2016-01-27,2022-01-04,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2016-03-15 00:00:00'), Timestamp('2016-03-23 00:00:00'), Timestamp('2016-09-13 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
222810,KR7222810004,KOSDAQ,False,True,2016-04-12,2026-03-13,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2016-06-22 00:00:00'), Timestamp('2016-09-28 00:00:00'), Timestamp('2016-11-22 00:00:00",HISTORICAL_ONLY_INVALID_OHLC,Provider adjusted OHLC contains precision violations on historical delisted stock,True
224060,KR7224060004,KOSDAQ,True,False,2015-12-29,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2016-01-05 00:00:00'), Timestamp('2016-01-06 00:00:00'), Timestamp('2016-02-16 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
225530,KR7225530005,KOSDAQ,True,False,2015-12-17,2026-08-21,2,1,ERROR,MarketDataError,수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2016-09-06 00:00:00')],CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
234300,KR7234300002,KOSDAQ,True,False,2017-12-05,2026-08-21,2,1,ERROR,MarketDataError,"수정주가 OHLC 관계가 깨졌습니다: [Timestamp('2018-01-17 00:00:00'), Timestamp('2018-02-06 00:00:00'), Timestamp('2018-03-08 00:00:00",CURRENT_COMMON_INVALID_OHLC,Provider adjusted OHLC contains precision violations (close > high) on active stock,True
