ticker,isu_cd,market,currently_common,historical_only,gap_classification,expected_count,actual_count,first_expected_date,last_expected_date,first_actual_date,last_actual_date,leading_missing_count,internal_missing_count,trailing_missing_count,actual_row_count_near_provider_cap,provider_cap_pattern_match,suspension_authority_match_count,internal_missing_count_not_explained_by_suspension,root_cause_category,root_cause_confidence,root_cause_evidence
002100,KR7002100006,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
002140,KR7002140002,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
002150,KR7002150001,KOSPI,True,False,LEADING_HISTORY_GAP,3942,2996,2010-08-12,2026-08-21,2014-06-09,2026-08-21,946,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
002170,KR7002170009,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
002200,KR7002200004,KOSPI,True,False,MIXED_GAP,4095,2991,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,5,0,True,True,0,5,MIXED,MEDIUM,Cap-pattern leading gap with 5 unexplained internal and 0 trailing missing
002210,KR7002210003,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
002220,KR7002220002,KOSPI,True,False,MIXED_GAP,4095,2993,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,3,0,True,True,0,3,MIXED,MEDIUM,Cap-pattern leading gap with 3 unexplained internal and 0 trailing missing
002230,KR7002230001,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
002250,KR7002250009,KOSPI,False,True,MIXED_GAP,2312,2267,2010-01-04,2019-05-17,2010-01-04,2019-03-15,0,2,43,False,False,0,2,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (2) with 2 dates unexplained by suspension authority
002270,KR7002270007,KOSPI,False,True,MIXED_GAP,3096,2967,2010-01-04,2022-07-19,2010-05-24,2022-06-24,96,16,17,True,True,0,16,MIXED,MEDIUM,Cap-pattern leading gap with 16 unexplained internal and 17 trailing missing
002290,KR7002290005,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
002300,KR7002300002,KOSPI,False,True,TRAILING_GAP,2597,2587,2010-01-04,2020-07-10,2010-01-04,2020-06-26,0,0,10,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
002310,KR7002310001,KOSPI,True,False,MIXED_GAP,4095,2987,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,9,0,True,True,0,9,MIXED,MEDIUM,Cap-pattern leading gap with 9 unexplained internal and 0 trailing missing
002320,KR7002320000,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
002350,KR7002350007,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
002360,KR7002360006,KOSPI,True,False,MIXED_GAP,4095,2995,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,1,0,True,True,0,1,MIXED,MEDIUM,Cap-pattern leading gap with 1 unexplained internal and 0 trailing missing
002380,KR7002380004,KOSPI,True,False,MIXED_GAP,4095,2981,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,15,0,True,True,0,15,MIXED,MEDIUM,Cap-pattern leading gap with 15 unexplained internal and 0 trailing missing
002390,KR7002390003,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
002410,KR7002410009,KOSPI,True,False,MIXED_GAP,4095,2614,2010-01-04,2026-08-21,2014-07-07,2025-03-20,1119,15,347,False,False,0,15,PROVIDER_DATA_GAP,LOW,Leading missing dates (1119) but actual rows (2614) well below cap
002450,KR7002450005,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
002460,KR7002460004,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
002540,KR7002540003,KOSPI,False,True,INTERNAL_GAP,77,54,2010-01-04,2010-04-22,2010-01-04,2010-04-22,0,23,0,False,False,0,23,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (23) with 23 dates unexplained by suspension authority
002550,KR7002550002,KOSPI,False,True,TRAILING_GAP,1869,1857,2010-01-04,2017-07-20,2010-01-04,2017-07-04,0,0,12,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
002600,KR7002600005,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
002620,KR7002620003,KOSPI,True,False,MIXED_GAP,4095,2963,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,33,0,True,True,0,33,MIXED,MEDIUM,Cap-pattern leading gap with 33 unexplained internal and 0 trailing missing
002630,KR7002630002,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
002680,KR7002680007,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
002700,KR7002700003,KOSPI,True,False,MIXED_GAP,4095,2982,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,14,0,True,True,0,14,MIXED,MEDIUM,Cap-pattern leading gap with 14 unexplained internal and 0 trailing missing
002760,KR7002760007,KOSPI,True,False,MIXED_GAP,4095,2986,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,10,0,True,True,0,10,MIXED,MEDIUM,Cap-pattern leading gap with 10 unexplained internal and 0 trailing missing
002780,KR7002780005,KOSPI,True,False,MIXED_GAP,4095,2917,2010-01-04,2026-08-21,2014-06-09,2026-08-13,1099,74,5,True,True,0,74,MIXED,MEDIUM,Cap-pattern leading gap with 74 unexplained internal and 5 trailing missing
002790,KR7002790004,KOSPI,True,False,MIXED_GAP,4095,2986,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,10,0,True,True,0,10,MIXED,MEDIUM,Cap-pattern leading gap with 10 unexplained internal and 0 trailing missing
002870,KR7002870004,KOSPI,True,False,MIXED_GAP,4095,2984,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,12,0,True,True,0,12,MIXED,MEDIUM,Cap-pattern leading gap with 12 unexplained internal and 0 trailing missing
002880,KR7002880003,KOSPI,True,False,MIXED_GAP,4095,2983,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,13,0,True,True,0,13,MIXED,MEDIUM,Cap-pattern leading gap with 13 unexplained internal and 0 trailing missing
002920,KR7002920007,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
002960,KR7002960003,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
002990,KR7002990000,KOSPI,True,False,MIXED_GAP,4095,2993,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,3,0,True,True,0,3,MIXED,MEDIUM,Cap-pattern leading gap with 3 unexplained internal and 0 trailing missing
003010,KR7003010006,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003030,KR7003030004,KOSPI,True,False,MIXED_GAP,4095,2974,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,22,0,True,True,0,22,MIXED,MEDIUM,Cap-pattern leading gap with 22 unexplained internal and 0 trailing missing
003070,KR7003070000,KOSPI,True,False,MIXED_GAP,4095,2975,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,21,0,True,True,0,21,MIXED,MEDIUM,Cap-pattern leading gap with 21 unexplained internal and 0 trailing missing
003080,KR7003080009,KOSPI,True,False,MIXED_GAP,4095,2982,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,14,0,True,True,0,14,MIXED,MEDIUM,Cap-pattern leading gap with 14 unexplained internal and 0 trailing missing
003090,KR7003090008,KOSPI,True,False,MIXED_GAP,4095,2983,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,13,0,True,True,0,13,MIXED,MEDIUM,Cap-pattern leading gap with 13 unexplained internal and 0 trailing missing
003100,KR7003100005,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003120,KR7003120003,KOSPI,True,False,MIXED_GAP,4095,2993,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,3,0,True,True,0,3,MIXED,MEDIUM,Cap-pattern leading gap with 3 unexplained internal and 0 trailing missing
003160,KR7003160009,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003190,KR7003190006,KOSPI,False,True,INTERNAL_GAP,831,807,2010-01-04,2013-05-02,2010-01-04,2013-05-02,0,24,0,False,False,0,24,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (24) with 24 dates unexplained by suspension authority
003200,KR7003200003,KOSPI,True,False,MIXED_GAP,4095,2990,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,6,0,True,True,0,6,MIXED,MEDIUM,Cap-pattern leading gap with 6 unexplained internal and 0 trailing missing
003230,KR7003230000,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003240,KR7003240009,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003310,KR7003310000,KOSDAQ,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003350,KR7003350006,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003450,KR7003450004,KOSPI,False,True,TRAILING_GAP,1690,1679,2010-01-04,2016-10-31,2010-01-04,2016-10-14,0,0,11,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
003460,KR7003460003,KOSPI,True,False,MIXED_GAP,4095,2993,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,3,0,True,True,0,3,MIXED,MEDIUM,Cap-pattern leading gap with 3 unexplained internal and 0 trailing missing
003470,KR7003470002,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003480,KR7003480001,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003520,KR7003520004,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003530,KR7003530003,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003540,KR7003540002,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003550,KR7003550001,KOSPI,True,False,MIXED_GAP,4095,2978,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,18,0,True,True,0,18,MIXED,MEDIUM,Cap-pattern leading gap with 18 unexplained internal and 0 trailing missing
003570,KR7003570009,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003580,KR7003580008,KOSPI,True,False,MIXED_GAP,4095,2967,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,29,0,True,True,0,29,MIXED,MEDIUM,Cap-pattern leading gap with 29 unexplained internal and 0 trailing missing
003600,KR7003600004,KOSPI,False,True,TRAILING_GAP,1393,1382,2010-01-04,2015-08-13,2010-01-04,2015-07-29,0,0,11,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
003610,KR7003610003,KOSPI,True,False,MIXED_GAP,4095,2981,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,15,0,True,True,0,15,MIXED,MEDIUM,Cap-pattern leading gap with 15 unexplained internal and 0 trailing missing
003640,KR7003640000,KOSPI,False,True,TRAILING_GAP,1249,1236,2010-01-04,2015-01-15,2010-01-04,2014-12-24,0,0,13,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
003650,KR7003650009,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003680,KR7003680006,KOSPI,True,False,MIXED_GAP,4095,2995,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,1,0,True,True,0,1,MIXED,MEDIUM,Cap-pattern leading gap with 1 unexplained internal and 0 trailing missing
003690,KR7003690005,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003720,KR7003720000,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003780,KR7003780004,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003800,KR7003800000,KOSDAQ,True,False,MIXED_GAP,4095,2993,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,3,0,True,True,0,3,MIXED,MEDIUM,Cap-pattern leading gap with 3 unexplained internal and 0 trailing missing
003830,KR7003830007,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
003920,KR7003920006,KOSPI,True,False,MIXED_GAP,4095,2987,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,9,0,True,True,0,9,MIXED,MEDIUM,Cap-pattern leading gap with 9 unexplained internal and 0 trailing missing
003940,KR7003940004,KOSPI,False,True,MIXED_GAP,1500,1467,2010-01-04,2016-01-20,2010-01-04,2015-12-28,0,18,15,False,False,0,18,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (18) with 18 dates unexplained by suspension authority
003960,KR7003960002,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
004000,KR7004000006,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
004010,KR7004010005,KOSPI,False,True,TRAILING_GAP,761,745,2010-01-04,2013-01-21,2010-01-04,2012-12-26,0,0,16,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
004020,KR7004020004,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
004060,KR7004060000,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
004080,KR7004080008,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
004090,KR7004090007,KOSPI,True,False,MIXED_GAP,4095,2993,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,3,0,True,True,0,3,MIXED,MEDIUM,Cap-pattern leading gap with 3 unexplained internal and 0 trailing missing
004100,KR7004100004,KOSPI,True,False,MIXED_GAP,4095,2985,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,11,0,True,True,0,11,MIXED,MEDIUM,Cap-pattern leading gap with 11 unexplained internal and 0 trailing missing
004130,KR7004130001,KOSPI,False,True,TRAILING_GAP,2213,2199,2010-01-04,2018-12-18,2010-01-04,2018-11-28,0,0,14,False,False,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,MEDIUM,General leading missing pattern (0 dates)
004170,KR7004170007,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
004250,KR7004250007,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
004270,KR7004270005,KOSPI,True,False,MIXED_GAP,4095,2995,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,1,0,True,True,0,1,MIXED,MEDIUM,Cap-pattern leading gap with 1 unexplained internal and 0 trailing missing
004310,KR7004310009,KOSPI,True,False,MIXED_GAP,4095,2981,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,15,0,True,True,0,15,MIXED,MEDIUM,Cap-pattern leading gap with 15 unexplained internal and 0 trailing missing
004320,KR7004320008,KOSDAQ,False,True,INTERNAL_GAP,1307,1284,2010-01-04,2015-04-10,2010-01-04,2015-04-10,0,23,0,False,False,0,23,PROVIDER_DATA_GAP,MEDIUM,Internal missing dates (23) with 23 dates unexplained by suspension authority
004360,KR7004360004,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
004370,KR7004370003,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
004380,KR7004380002,KOSPI,True,False,LEADING_HISTORY_GAP,4095,2996,2010-01-04,2026-08-21,2014-06-09,2026-08-21,1099,0,0,True,True,0,0,PROVIDER_PAGINATION_OR_COUNT_LIMIT,HIGH,Actual rows (2996) near cap starting at 2014-06-09 with 0 unexplained internal missing
