effective_date,ticker,market,sector_codes,sector_names
2026-08-14,101160,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,101170,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,101240,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,101330,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,101360,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,101400,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,101490,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,101530,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,101670,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,101680,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,101930,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,101970,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,102120,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,102260,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,102460,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,102710,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,102940,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,103140,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,103230,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,103590,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,103840,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,104040,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,104460,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,104480,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,104540,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,104700,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,104830,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,105330,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,105550,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,105630,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,105740,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,105760,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,105840,['KOSPI'],"['1014', '1027']","['의료·정밀기기', '제조']"
2026-08-14,106080,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,106190,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,106240,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,107600,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,107640,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,108230,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,108320,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,108380,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,108490,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,108670,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,109070,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,109080,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,109610,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,109670,['KOSDAQ'],"['2024', '2058']","['섬유·의류', '제조']"
2026-08-14,109740,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,109860,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,110020,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,110790,['KOSDAQ'],"['2024', '2058']","['섬유·의류', '제조']"
2026-08-14,110990,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,111110,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,111380,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,112290,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,112610,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,113810,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,114190,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,114450,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,114630,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,114810,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,114840,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,115440,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,115480,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,115530,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,115570,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,115610,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,117670,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,117730,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,118990,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,119500,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,119610,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,119650,['KOSPI'],"['1012', '1027']","['기계·장비', '제조']"
2026-08-14,119850,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,120030,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,120110,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,120240,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,121600,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,121800,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,121850,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,121890,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,122310,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,122350,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,122640,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,122690,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,122990,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,123010,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,123040,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,123330,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,123410,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,123700,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,123750,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,123840,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,123860,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,125020,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,125210,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,125490,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,126340,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,126600,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,126640,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,126700,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,126730,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,126880,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,127980,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,128540,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,128660,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,128940,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,129890,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,129920,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,130500,['KOSDAQ'],"['2024', '2058']","['섬유·의류', '제조']"
2026-08-14,130740,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,131030,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,131180,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,131290,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,131400,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,131760,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,133820,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,134380,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,136150,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,136410,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,136480,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,136490,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,137080,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,137310,['KOSPI'],"['1014', '1027']","['의료·정밀기기', '제조']"
2026-08-14,137400,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,137940,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,137950,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,138070,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,138080,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,138360,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,138610,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,139990,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,140520,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,140670,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,140860,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,141000,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,142280,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,143160,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,143210,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,143540,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,144960,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,145020,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,145170,['KOSDAQ'],"['2024', '2058']","['섬유·의류', '제조']"
2026-08-14,145210,['KOSPI'],"['1012', '1027']","['기계·장비', '제조']"
2026-08-14,145720,['KOSPI'],"['1014', '1027']","['의료·정밀기기', '제조']"
2026-08-14,145990,['KOSPI'],"['1005', '1027']","['음식료·담배', '제조']"
2026-08-14,146060,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,146320,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,147760,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,147830,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,148150,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,148250,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,148930,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,149950,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,149980,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,151860,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,153490,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,153710,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,153890,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,154040,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,155650,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,155660,['KOSPI'],"['1011', '1027']","['금속', '제조']"
2026-08-14,156100,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,159010,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,159910,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,160190,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,160980,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,161000,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,161390,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,161580,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,161890,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,162300,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,163280,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,163560,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,166090,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,166480,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,168360,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,170030,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,170790,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,170900,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,170920,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,171010,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,171090,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,171120,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,172670,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,174900,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,175140,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,175250,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,176750,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,177350,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,177830,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,177900,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,178320,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,178920,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,179290,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,179530,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,179900,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,182400,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,183190,['KOSPI'],"['1010', '1027']","['비금속', '제조']"
2026-08-14,183300,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,183490,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,185750,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,186230,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,187270,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,187420,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,187790,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,187870,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,188040,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,188260,['KOSDAQ'],"['2024', '2077']","['기타제조', '제조']"
2026-08-14,189300,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,189860,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,189980,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,190510,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,191410,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,191420,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,192390,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,192410,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,192440,['KOSDAQ'],"['2024', '2077']","['기타제조', '제조']"
2026-08-14,192650,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,192820,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,193250,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,194370,['KOSPI'],"['1006', '1027']","['섬유·의류', '제조']"
2026-08-14,194700,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,195500,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,195870,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,195940,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,195990,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,196300,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,196450,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,196490,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,196700,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,198080,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,198440,['KOSDAQ'],"['2024', '2067']","['비금속', '제조']"
2026-08-14,198940,['KOSDAQ'],"['2024', '2068']","['금속', '제조']"
2026-08-14,199430,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,199550,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,199820,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,200130,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,200230,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,200470,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,200670,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,200710,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,200780,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,200880,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,203450,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,204020,['KOSDAQ'],"['2024', '2058']","['섬유·의류', '제조']"
2026-08-14,204270,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,204320,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,205470,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,206640,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,206650,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,207940,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,208140,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,208370,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,208710,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,209640,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,210540,['KOSPI'],"['1012', '1027']","['기계·장비', '제조']"
2026-08-14,211270,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,212560,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,212710,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,213420,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,213500,['KOSPI'],"['1007', '1027']","['제조', '종이·목재']"
2026-08-14,214150,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,214260,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,214330,['KOSPI'],"['1015', '1027']","['운송장비·부품', '제조']"
2026-08-14,214370,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,214390,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,214420,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,214430,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,214450,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,214610,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,214680,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,215090,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,215100,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,215360,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,215790,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,216080,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,217190,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,217480,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,217500,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,217590,['KOSPI'],"['1013', '1027']","['전기전자', '제조']"
2026-08-14,217730,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,217820,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,218150,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,218410,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,219130,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,219750,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,220100,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,220260,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,221840,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,221980,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,222040,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,222080,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,222110,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,222420,['KOSDAQ'],"['2024', '2067']","['비금속', '제조']"
2026-08-14,222800,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,222980,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,224060,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,224110,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,225190,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,225220,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,225430,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,225530,['KOSDAQ'],"['2024', '2067']","['비금속', '제조']"
2026-08-14,225590,['KOSDAQ'],"['2024', '2058']","['섬유·의류', '제조']"
2026-08-14,226320,['KOSPI'],"['1008', '1027']","['제조', '화학']"
2026-08-14,226340,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,226400,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,226590,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,227610,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,227950,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,228340,['KOSDAQ'],"['2024', '2067']","['비금속', '제조']"
2026-08-14,228670,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,228850,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,229000,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,230240,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,232140,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,232680,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,234030,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,234080,['KOSPI'],"['1009', '1027']","['제약', '제조']"
2026-08-14,234100,['KOSDAQ'],"['2024', '2075']","['운송장비·부품', '제조']"
2026-08-14,234690,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,234920,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,236200,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,237690,['KOSDAQ'],"['2024', '2066']","['제약', '제조']"
2026-08-14,237750,['KOSDAQ'],"['2024', '2072']","['전기전자', '제조']"
2026-08-14,237880,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,238090,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,238120,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
2026-08-14,238200,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,238490,['KOSDAQ'],"['2024', '2070']","['기계·장비', '제조']"
2026-08-14,239610,['KOSDAQ'],"['2024', '2056']","['음식료·담배', '제조']"
2026-08-14,239890,['KOSDAQ'],"['2024', '2065']","['제조', '화학']"
2026-08-14,240550,['KOSDAQ'],"['2024', '2074']","['의료·정밀기기', '제조']"
