ticker,name,market,isu_cd,control_trade_id,control_trade_sequence,identity_lifecycle,identity_effective_from,identity_effective_to,entry_signal_date,entry_execution_date,entry_open,full_path_raw_mfe,full_path_raw_mae,full_path_mfe_cohort,v2_exit_reason,v2_exit_category,v2_exit_signal_date,v2_exit_execution_date,v2_exit_price,v2_terminal_return,v2_mfe,v2_mae,v2_holding_days,v2_trade_status,v2_giveback,v4_exit_reason,v4_exit_signal_date,v4_exit_execution_date,v4_exit_price,v4_terminal_return,v4_strategy_path_mfe,v4_strategy_path_mae,v4_holding_days,v4_trade_status,v4_fast_state_at_exit,v4_active_soft_threshold,v4_active_hard_threshold,v4_mfe_tier,v4_phase_at_exit,v4_max_hwm_drawdown_pct,v4_final_valuation_date,v4_final_valuation_price,v4_unexecuted_exit_signal_date,v4_unexecuted_exit_reason,v4_giveback,v3_exit_reason,v3_terminal_return,v3_strategy_path_mfe,v3_giveback,entry_signal_date_match,entry_execution_date_match,entry_open_match,return_delta_v4_minus_v2,improved_worsened_same
000810,삼성화재,KOSPI,KR7000810002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_000810_KR7000810002_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2022-12-16,2022-12-19,212000.0,257.075472,-10.141509,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-06-30,2024-07-01,383500.0,80.9,85.61,-10.14,376,REALIZED,4.71,WINNER_SOFT_WATCH_EXIT,2024-01-17,2024-01-18,240500.0,13.44,29.48,-10.14,267,REALIZED,WATCH,-10.0,-20.0,MFE_20_TO_50,WINNER,-11.29,2024-01-18,240500.0,,,16.04,SOFT_EXIT,16.04,29.48,13.44,True,True,True,-67.46,worsened
000880,한화,KOSPI,KR7000880005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_000880_KR7000880005_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-08-27,2021-08-30,42556.0,369.402669,-39.350503,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-06-30,2025-07-01,121128.0,184.63,193.66,-39.35,938,REALIZED,9.03,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2021-11-30,2021-12-01,36194.0,-14.95,5.22,-15.8,63,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-19.97,2021-12-01,36194.0,,,20.17,HARD_EXIT,15.94,46.69,30.75,True,True,True,-199.58,worsened
000990,DB하이텍,KOSPI,KR7000990002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_000990_KR7000990002_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-09-19,2025-09-22,57800.0,298.788927,-9.342561,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-02-28,2026-03-03,93600.0,61.94,96.37,-9.34,105,REALIZED,34.43,WINNER_HARD_EXIT,2026-03-04,2026-03-05,85000.0,47.06,96.37,-9.34,107,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,WINNER,-31.89,2026-03-05,85000.0,,,49.31,SOFT_EXIT,7.27,25.78,18.51,True,True,True,-14.88,worsened
001040,CJ,KOSPI,KR7001040005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001040_KR7001040005_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-01-06,2023-01-09,81800.0,187.286064,-26.283619,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-06-29,2023-06-30,68000.0,-16.87,40.71,-17.24,118,REALIZED,57.58,WINNER_HARD_EXIT,2023-04-28,2023-05-02,91000.0,11.25,40.71,-4.52,78,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-20.5,2023-05-02,91000.0,,,29.46,HARD_EXIT,11.25,40.71,29.46,True,True,True,28.12,improved
001040,CJ,KOSPI,KR7001040005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001040_KR7001040005_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-12-08,2023-12-11,99200.0,136.895161,-14.717742,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-07-31,2024-08-01,130900.0,31.96,54.13,-14.72,158,REALIZED,22.17,WINNER_HARD_EXIT,2024-07-04,2024-07-05,107700.0,8.57,54.13,-14.72,139,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,WINNER,-30.41,2024-07-05,107700.0,,,45.56,SOFT_EXIT,16.03,36.59,20.56,True,True,True,-23.39,worsened
001060,JW중외제약,KOSPI,KR7001060003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001060_KR7001060003_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2022-03-11,2022-03-14,26909.0,91.356052,-40.711286,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-06-15,2022-06-16,22623.0,-15.93,12.92,-17.17,64,REALIZED,28.85,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2022-07-29,2022-08-01,22766.0,-15.4,12.92,-27.25,95,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-35.58,2022-08-01,22766.0,,,28.32,HARD_EXIT,43.24,91.36,48.12,True,True,True,0.53,improved
001060,JW중외제약,KOSPI,KR7001060003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001060_KR7001060003_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-05-12,2023-05-15,23441.0,119.666396,-16.38582,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2023-10-31,2023-11-01,25991.0,10.88,119.67,-7.74,115,REALIZED,108.79,WINNER_HARD_EXIT,2023-10-05,2023-10-06,35750.0,52.51,119.67,-7.74,98,REALIZED,SETUP,-20.0,-30.0,MFE_100_TO_200,WINNER,-30.28,2023-10-06,35750.0,,,67.16,SOFT_EXIT,64.43,119.67,55.24,True,True,True,41.63,improved
001060,JW중외제약,KOSPI,KR7001060003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001060_KR7001060003_KOSPI_03,3,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-11-28,2025-12-01,26250.0,49.52381,-17.904762,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-07-29,2026-07-30,21600.0,-17.71,49.52,-17.9,162,REALIZED,67.23,WINNER_HARD_EXIT,2026-03-04,2026-03-05,31900.0,21.52,49.52,-4.19,62,REALIZED,TRIGGER,-10.0,-20.0,MFE_20_TO_50,WINNER,-23.44,2026-03-05,31900.0,,,28.0,HARD_EXIT,21.52,49.52,28.0,True,True,True,39.23,improved
001120,LX인터내셔널,KOSPI,KR7001120005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001120_KR7001120005_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-07-04,2025-07-07,30300.0,90.429043,-6.105611,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-06-30,2026-07-01,37050.0,22.28,90.43,-6.11,241,REALIZED,68.15,WINNER_HARD_EXIT,2026-05-27,2026-05-28,43100.0,42.24,90.43,-6.11,218,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,WINNER,-25.48,2026-05-28,43100.0,,,48.19,SOFT_EXIT,33.66,64.19,30.53,True,True,True,19.96,improved
001130,대한제분,KOSPI,KR7001130004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001130_KR7001130004_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-05-07,2021-05-10,19250.0,5.454545,-45.454545,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-08-17,2021-08-18,16250.0,-15.58,5.45,-16.62,71,REALIZED,21.03,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2022-06-24,2022-06-27,13700.0,-28.83,5.45,-32.47,280,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-35.71,2022-06-27,13700.0,,,34.28,OPEN_AT_CUTOFF,-40.94,5.45,46.39,True,True,True,-13.25,worsened
001130,대한제분,KOSPI,KR7001130004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001130_KR7001130004_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2022-04-01,2022-04-04,18500.0,8.918919,-43.243243,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-06-14,2022-06-15,15400.0,-16.76,8.92,-17.57,50,REALIZED,25.68,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2022-06-24,2022-06-27,13700.0,-25.95,8.92,-29.73,58,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-35.24,2022-06-27,13700.0,,,34.87,OPEN_AT_CUTOFF,-38.54,8.92,47.46,True,True,True,-9.19,worsened
001230,동국홀딩스,KOSPI,KR7001230002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001230_KR7001230002_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2026-02-27,2026-03-03,2147.0,24.219842,-29.669306,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-06-01,2026-06-02,1730.0,-19.42,24.22,-21.66,41,REALIZED,43.64,WINNER_HARD_EXIT,2026-05-29,2026-06-01,2040.0,-4.98,24.22,-11.64,40,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-23.13,2026-06-01,2040.0,,,29.2,HARD_EXIT,-4.98,24.22,29.2,True,True,True,14.44,improved
001270,부국증권,KOSPI,KR7001270008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001270_KR7001270008_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-05-23,2025-05-26,35450.0,195.06347,-5.218618,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-09-30,2025-10-01,64800.0,82.79,138.65,-5.22,90,REALIZED,55.86,WINNER_HARD_EXIT,2025-07-28,2025-07-29,53500.0,50.92,120.03,-5.22,45,REALIZED,EXTENDED,-20.0,-30.0,MFE_100_TO_200,WINNER,-31.67,2025-07-29,53500.0,,,69.11,HARD_EXIT,50.92,120.03,69.11,True,True,True,-31.87,worsened
001390,KG케미칼,KOSPI,KR7001390004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001390_KR7001390004_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-11-28,2025-12-01,5500.0,34.545455,-35.090909,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-03-04,2026-03-05,4810.0,-12.55,11.45,-19.0,62,REALIZED,24.0,WINNER_HARD_EXIT,2026-05-11,2026-05-12,5750.0,4.55,34.55,-19.0,108,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-25.45,2026-05-12,5750.0,,,30.0,SOFT_EXIT,11.09,34.55,23.46,True,True,True,17.1,improved
001430,세아베스틸지주,KOSPI,KR7001430008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001430_KR7001430008_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-04-02,2021-04-05,18300.0,405.464481,-24.590164,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2021-07-31,2021-08-02,31800.0,73.77,99.18,-1.64,84,REALIZED,25.41,WINNER_HARD_EXIT,2021-08-19,2021-08-20,27050.0,47.81,99.18,-1.64,97,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,WINNER,-25.38,2021-08-20,27050.0,,,51.37,HARD_EXIT,47.81,99.18,51.37,True,True,True,-25.96,worsened
001440,대한전선,KOSPI,KR7001440007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001440_KR7001440007_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2024-05-03,2024-05-07,13190.0,475.435936,-24.184989,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-09-05,2024-09-06,11090.0,-15.92,58.83,-17.29,86,REALIZED,74.75,WINNER_HARD_EXIT,2024-06-05,2024-06-07,15560.0,17.97,58.83,0.0,22,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,WINNER,-25.78,2024-06-07,15560.0,,,40.86,SOFT_EXIT,25.4,58.83,33.43,True,True,True,33.89,improved
001440,대한전선,KOSPI,KR7001440007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001440_KR7001440007_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-06-20,2025-06-23,16160.0,369.678218,-8.787129,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-01-31,2026-02-02,28700.0,77.6,88.43,-8.79,152,REALIZED,10.83,WINNER_HARD_EXIT,2026-03-04,2026-03-05,29500.0,82.55,131.13,-8.79,171,REALIZED,EXTENDED,-20.0,-30.0,MFE_100_TO_200,WINNER,-30.25,2026-03-05,29500.0,,,48.58,HARD_EXIT,82.55,131.13,48.58,True,True,True,4.95,improved
001450,현대해상,KOSPI,KR7001450006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001450_KR7001450006_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-10-22,2021-10-25,28650.0,77.312391,-30.750436,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-11-29,2021-11-30,24350.0,-15.01,0.52,-16.93,27,REALIZED,15.53,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2021-11-29,2021-11-30,24350.0,-15.01,0.52,-16.93,27,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-15.8,2021-11-30,24350.0,,,15.53,SOFT_EXIT,9.42,24.61,15.19,True,True,True,0.0,same
001450,현대해상,KOSPI,KR7001450006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001450_KR7001450006_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2022-06-03,2022-06-07,31950.0,58.998435,-37.902973,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-11-26,2024-11-27,26950.0,-15.65,21.13,-15.65,610,REALIZED,36.78,WINNER_SOFT_WATCH_EXIT,2023-06-09,2023-06-12,32650.0,2.19,21.13,-12.05,252,REALIZED,WATCH,-10.0,-20.0,MFE_20_TO_50,WINNER,-20.73,2023-06-12,32650.0,,,18.94,SOFT_EXIT,6.26,21.13,14.87,True,True,True,17.84,improved
001450,현대해상,KOSPI,KR7001450006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001450_KR7001450006_KOSPI_03,3,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-07-04,2025-07-07,27350.0,85.740402,-6.764168,WINNER_CAPABLE_GE_20,NO_PROGRESSED_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,81.9,85.74,-6.76,276,OPEN_AT_CUTOFF,3.84,WINNER_HARD_EXIT,2026-03-03,2026-03-04,31550.0,15.36,61.79,-6.76,160,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,WINNER,-26.78,2026-03-04,31550.0,,,46.43,SOFT_EXIT,24.31,61.79,37.48,True,True,True,-66.54,worsened
001460,BYC,KOSPI,KR7001460005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-03-03,2023-03-06,55800.0,28.136201,-54.21147,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-03-10,2023-03-13,47450.0,-14.96,0.18,-16.31,6,REALIZED,15.14,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2023-07-07,2023-07-10,40100.0,-28.14,0.18,-30.38,87,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-29.61,2023-07-10,40100.0,,,28.32,SOFT_EXIT,5.2,28.14,22.94,True,True,True,-13.18,worsened
001460,BYC,KOSPI,KR7001460005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-03-17,2023-03-20,50300.0,42.147117,-49.204771,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-04-06,2023-04-07,42350.0,-15.81,3.38,-17.79,15,REALIZED,19.19,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2023-07-07,2023-07-10,40100.0,-20.28,3.38,-22.76,77,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-24.33,2023-07-10,40100.0,,,23.66,SOFT_EXIT,3.18,26.24,23.06,True,True,True,-4.47,worsened
001460,BYC,KOSPI,KR7001460005,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001460_KR7001460005_KOSPI_03,3,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2024-03-22,2024-03-25,49100.0,45.621181,-47.96334,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-04-18,2024-04-19,41150.0,-16.19,3.26,-17.62,14,REALIZED,19.45,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2024-06-07,2024-06-10,36150.0,-26.37,3.26,-27.6,46,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-29.88,2024-06-10,36150.0,,,29.63,SOFT_EXIT,5.7,29.33,23.63,True,True,True,-10.18,worsened
001500,현대차증권,KOSPI,KR7001500008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001500_KR7001500008_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2024-03-15,2024-03-18,8549.0,74.055445,-39.408118,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-08-05,2024-08-06,7341.0,-14.13,0.62,-16.01,95,REALIZED,14.75,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2024-12-13,2024-12-16,6975.0,-18.41,0.62,-24.18,181,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-24.42,2024-12-16,6975.0,,,19.03,SOFT_EXIT,6.33,25.51,19.18,True,True,True,-4.28,worsened
001500,현대차증권,KOSPI,KR7001500008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001500_KR7001500008_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-06-13,2025-06-16,7560.0,96.825397,-13.227513,WINNER_CAPABLE_GE_20,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,3.7,96.83,-13.23,291,OPEN_AT_CUTOFF,93.13,WINNER_HARD_EXIT,2025-07-30,2025-07-31,8610.0,13.89,41.93,-3.31,34,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-20.04,2025-07-31,8610.0,,,28.04,SOFT_EXIT,20.24,41.93,21.69,True,True,True,10.19,improved
001680,대상,KOSPI,KR7001680008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-05-28,2021-05-31,29550.0,4.568528,-46.260575,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-08-19,2021-08-20,24500.0,-17.09,2.88,-17.26,59,REALIZED,19.97,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2021-08-19,2021-08-20,24500.0,-17.09,2.88,-17.26,59,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-19.41,2021-08-20,24500.0,,,19.97,OPEN_AT_CUTOFF,-41.39,4.57,45.96,True,True,True,0.0,same
001680,대상,KOSPI,KR7001680008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2022-04-22,2022-04-25,26900.0,14.869888,-40.966543,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-05-19,2022-05-20,22500.0,-16.36,0.56,-17.47,19,REALIZED,16.92,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2022-07-15,2022-07-18,21950.0,-18.4,0.56,-27.88,58,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-27.17,2022-07-18,21950.0,,,18.96,OPEN_AT_CUTOFF,-35.61,14.87,50.48,True,True,True,-2.04,worsened
001680,대상,KOSPI,KR7001680008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_03,3,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2024-05-24,2024-05-27,24350.0,26.899384,-34.784394,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-09-04,2024-09-05,20400.0,-16.22,26.9,-16.84,72,REALIZED,43.12,WINNER_HARD_EXIT,2024-07-25,2024-07-26,24550.0,0.82,26.9,-6.78,44,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-20.71,2024-07-26,24550.0,,,26.08,SOFT_EXIT,3.29,26.9,23.61,True,True,True,17.04,improved
001680,대상,KOSPI,KR7001680008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001680_KR7001680008_KOSPI_04,4,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2025-02-28,2025-03-04,23950.0,8.977035,-33.695198,PRE_WINNER_LT_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-01-07,2026-01-08,20100.0,-16.08,8.98,-16.28,209,REALIZED,25.06,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2026-01-07,2026-01-08,20100.0,-16.08,8.98,-16.28,209,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-22.22,2026-01-08,20100.0,,,25.06,OPEN_AT_CUTOFF,-27.68,8.98,36.66,True,True,True,0.0,same
001720,신영증권,KOSPI,KR7001720002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001720_KR7001720002_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2024-03-08,2024-03-11,66700.0,307.796102,-6.446777,WINNER_CAPABLE_GE_20,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-06-30,2025-07-01,122500.0,83.66,112.89,-6.45,317,REALIZED,29.23,WINNER_SOFT_WATCH_EXIT,2025-03-28,2025-03-31,76000.0,13.94,33.43,-6.45,256,REALIZED,WATCH,-10.0,-20.0,MFE_20_TO_50,WINNER,-14.07,2025-03-31,76000.0,,,19.49,SOFT_EXIT,11.84,28.94,17.1,True,True,True,-69.72,worsened
001740,SK네트웍스,KOSPI,KR7001740000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001740_KR7001740000_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-04-02,2021-04-05,5700.0,184.912281,-35.263158,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-11-30,2021-12-01,4770.0,-16.32,12.46,-17.72,165,REALIZED,28.78,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2021-11-30,2021-12-01,4770.0,-16.32,12.46,-17.72,165,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-25.27,2021-12-01,4770.0,,,28.78,SOFT_EXIT,14.39,28.6,14.21,True,True,True,0.0,same
001740,SK네트웍스,KOSPI,KR7001740000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001740_KR7001740000_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2023-06-16,2023-06-19,5150.0,215.339806,-26.116505,WINNER_CAPABLE_GE_20,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,32.23,215.34,-26.12,774,OPEN_AT_CUTOFF,183.11,WINNER_HARD_EXIT,2023-10-04,2023-10-05,5760.0,11.84,42.33,-5.53,74,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,WINNER,-21.42,2023-10-05,5760.0,,,30.49,SOFT_EXIT,26.6,42.33,15.73,True,True,True,-20.39,worsened
001800,오리온홀딩스,KOSPI,KR7001800002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001800_KR7001800002_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2021-04-30,2021-05-03,17450.0,71.633238,-24.985673,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-11-30,2021-12-01,14650.0,-16.05,7.45,-16.05,145,REALIZED,23.5,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2021-11-30,2021-12-01,14650.0,-16.05,7.45,-16.05,145,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-21.6,2021-12-01,14650.0,,,23.5,SOFT_EXIT,20.63,42.41,21.78,True,True,True,0.0,same
001800,오리온홀딩스,KOSPI,KR7001800002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001800_KR7001800002_KOSPI_02,2,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2022-08-19,2022-08-22,15450.0,93.851133,-15.275081,WINNER_CAPABLE_GE_20,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,65.05,93.85,-15.28,977,OPEN_AT_CUTOFF,28.8,WINNER_HARD_EXIT,2025-08-18,2025-08-19,19920.0,28.93,70.55,-15.28,732,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,WINNER,-25.05,2025-08-19,19920.0,,,41.62,SOFT_EXIT,44.34,70.55,26.21,True,True,True,-36.12,worsened
001820,삼화콘덴서,KOSPI,KR7001820000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_001820_KR7001820000_KOSPI_01,1,2010-01-04|2026-08-21,2010-01-04,2026-08-21,2022-01-21,2022-01-24,65600.0,200.0,-67.22561,WINNER_CAPABLE_GE_20,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-02-14,2022-02-15,56400.0,-14.02,2.9,-15.4,14,REALIZED,16.92,PRE_WINNER_PRICE_STRUCTURE_FAILURE,2022-02-14,2022-02-15,56400.0,-14.02,2.9,-15.4,14,REALIZED,WATCH,,,PRE_WINNER_LT_20,PRE_WINNER,-17.48,2022-02-15,56400.0,,,16.92,HARD_EXIT,63.11,163.41,100.3,True,True,True,0.0,same
