ticker,market,canonical_sector_code,canonical_sector_name,classification,sector_code,sector_name,comparison,reason
002140,KOSPI,1005,음식료·담배,CANONICAL_UNIQUE,1005,음식료·담배,SAME_SECTOR,none
002150,KOSPI,1026,일반서비스,CANONICAL_UNIQUE,1026,일반서비스,SAME_SECTOR,none
002170,KOSPI,1006,섬유·의류,CANONICAL_UNIQUE,1006,섬유·의류,SAME_SECTOR,none
002200,KOSPI,1007,종이·목재,CANONICAL_UNIQUE,1007,종이·목재,SAME_SECTOR,none
002210,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
002220,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
002240,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
002310,KOSPI,1007,종이·목재,CANONICAL_UNIQUE,1007,종이·목재,SAME_SECTOR,none
002320,KOSPI,1019,운송·창고,CANONICAL_UNIQUE,1019,운송·창고,SAME_SECTOR,none
002350,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
002360,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
002380,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
002390,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
002410,KOSPI,1018,건설,CANONICAL_UNIQUE,1018,건설,SAME_SECTOR,none
002420,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
002450,KOSPI,1027,제조,AGGREGATE_ONLY,1027,제조,SAME_SECTOR,none
002460,KOSPI,1018,건설,CANONICAL_UNIQUE,1018,건설,SAME_SECTOR,none
002600,KOSPI,1005,음식료·담배,CANONICAL_UNIQUE,1005,음식료·담배,SAME_SECTOR,none
002620,KOSPI,1026,일반서비스,CANONICAL_UNIQUE,1026,일반서비스,SAME_SECTOR,none
002630,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
002690,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
002700,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
002710,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
002720,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
002760,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
002780,KOSPI,1018,건설,CANONICAL_UNIQUE,1018,건설,SAME_SECTOR,none
002790,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
002810,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
002820,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
002840,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
002870,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
002880,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
002900,KOSPI,1012,기계·장비,CANONICAL_UNIQUE,1012,기계·장비,SAME_SECTOR,none
002920,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
002960,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
002990,KOSPI,1018,건설,CANONICAL_UNIQUE,1018,건설,SAME_SECTOR,none
003000,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
003010,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
003030,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
003060,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
003070,KOSPI,1018,건설,CANONICAL_UNIQUE,1018,건설,SAME_SECTOR,none
003080,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
003090,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
003120,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
003160,KOSPI,1014,의료·정밀기기,CANONICAL_UNIQUE,1014,의료·정밀기기,SAME_SECTOR,none
003200,KOSPI,1006,섬유·의류,CANONICAL_UNIQUE,1006,섬유·의류,SAME_SECTOR,none
003220,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
003230,KOSPI,1005,음식료·담배,CANONICAL_UNIQUE,1005,음식료·담배,SAME_SECTOR,none
003240,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
003280,KOSPI,1019,운송·창고,CANONICAL_UNIQUE,1019,운송·창고,SAME_SECTOR,none
003300,KOSPI,1010,비금속,CANONICAL_UNIQUE,1010,비금속,SAME_SECTOR,none
003350,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
003460,KOSPI,1024,증권,CANONICAL_UNIQUE,1021,금융,CHANGED_SECTOR,aggregate_parent_to_leaf
003470,KOSPI,1024,증권,CANONICAL_UNIQUE,1021,금융,CHANGED_SECTOR,aggregate_parent_to_leaf
003480,KOSPI,1017,전기·가스,CANONICAL_UNIQUE,1017,전기·가스,SAME_SECTOR,none
003490,KOSPI,1019,운송·창고,CANONICAL_UNIQUE,1019,운송·창고,SAME_SECTOR,none
003520,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
003530,KOSPI,1024,증권,CANONICAL_UNIQUE,1021,금융,CHANGED_SECTOR,aggregate_parent_to_leaf
003540,KOSPI,1024,증권,CANONICAL_UNIQUE,1021,금융,CHANGED_SECTOR,aggregate_parent_to_leaf
003550,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
003570,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
003580,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
003610,KOSPI,1006,섬유·의류,CANONICAL_UNIQUE,1006,섬유·의류,SAME_SECTOR,none
003620,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
003650,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
003670,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
003680,KOSPI,1005,음식료·담배,CANONICAL_UNIQUE,1005,음식료·담배,SAME_SECTOR,none
003690,KOSPI,1025,보험,CANONICAL_UNIQUE,1021,금융,CHANGED_SECTOR,aggregate_parent_to_leaf
003720,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
003780,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
003830,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
003850,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
003920,KOSPI,1005,음식료·담배,CANONICAL_UNIQUE,1005,음식료·담배,SAME_SECTOR,none
003960,KOSPI,1005,음식료·담배,CANONICAL_UNIQUE,1005,음식료·담배,SAME_SECTOR,none
004000,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
004020,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
004060,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
004080,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
004090,KOSPI,1010,비금속,CANONICAL_UNIQUE,1010,비금속,SAME_SECTOR,none
004100,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
004140,KOSPI,1019,운송·창고,CANONICAL_UNIQUE,1019,운송·창고,SAME_SECTOR,none
004150,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
004170,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
004250,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
004270,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
004310,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
004360,KOSPI,1019,운송·창고,CANONICAL_UNIQUE,1019,운송·창고,SAME_SECTOR,none
004370,KOSPI,1005,음식료·담배,CANONICAL_UNIQUE,1005,음식료·담배,SAME_SECTOR,none
004380,KOSPI,1012,기계·장비,CANONICAL_UNIQUE,1012,기계·장비,SAME_SECTOR,none
004410,KOSPI,1005,음식료·담배,CANONICAL_UNIQUE,1005,음식료·담배,SAME_SECTOR,none
004430,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
004440,KOSPI,1010,비금속,CANONICAL_UNIQUE,1010,비금속,SAME_SECTOR,none
004450,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
004490,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
004540,KOSPI,1007,종이·목재,CANONICAL_UNIQUE,1007,종이·목재,SAME_SECTOR,none
004560,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
004690,KOSPI,1017,전기·가스,CANONICAL_UNIQUE,1017,전기·가스,SAME_SECTOR,none
004700,KOSPI,1006,섬유·의류,CANONICAL_UNIQUE,1006,섬유·의류,SAME_SECTOR,none
004710,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
004720,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
004770,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
004800,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
004830,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
004840,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
004870,KOSPI,1010,비금속,CANONICAL_UNIQUE,1010,비금속,SAME_SECTOR,none
004890,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
004910,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
004920,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
004960,KOSPI,1018,건설,CANONICAL_UNIQUE,1018,건설,SAME_SECTOR,none
004970,KOSPI,,,,,,UNMAPPED_BOTH,no_native_membership
004980,KOSPI,1010,비금속,CANONICAL_UNIQUE,1010,비금속,SAME_SECTOR,none
004990,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
005010,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
005030,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
005070,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
005090,KOSPI,1017,전기·가스,CANONICAL_UNIQUE,1017,전기·가스,SAME_SECTOR,none
005110,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
005180,KOSPI,1005,음식료·담배,CANONICAL_UNIQUE,1005,음식료·담배,SAME_SECTOR,none
005250,KOSPI,1026,일반서비스,CANONICAL_UNIQUE,1026,일반서비스,SAME_SECTOR,none
005300,KOSPI,1005,음식료·담배,CANONICAL_UNIQUE,1005,음식료·담배,SAME_SECTOR,none
005320,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
005360,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
005380,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
005420,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
005430,KOSPI,1019,운송·창고,CANONICAL_UNIQUE,1019,운송·창고,SAME_SECTOR,none
005440,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
005490,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
005500,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
005610,KOSPI,1005,음식료·담배,CANONICAL_UNIQUE,1005,음식료·담배,SAME_SECTOR,none
005680,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
005690,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
005720,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
005740,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
005750,KOSPI,1010,비금속,CANONICAL_UNIQUE,1010,비금속,SAME_SECTOR,none
005800,KOSPI,1006,섬유·의류,CANONICAL_UNIQUE,1006,섬유·의류,SAME_SECTOR,none
005810,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
005820,KOSPI,1006,섬유·의류,CANONICAL_UNIQUE,1006,섬유·의류,SAME_SECTOR,none
005830,KOSPI,1025,보험,CANONICAL_UNIQUE,1021,금융,CHANGED_SECTOR,aggregate_parent_to_leaf
005850,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
005870,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
005880,KOSPI,1019,운송·창고,CANONICAL_UNIQUE,1019,운송·창고,SAME_SECTOR,none
005930,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
005940,KOSPI,1024,증권,CANONICAL_UNIQUE,1021,금융,CHANGED_SECTOR,aggregate_parent_to_leaf
005950,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
005960,KOSPI,1018,건설,CANONICAL_UNIQUE,1018,건설,SAME_SECTOR,none
006040,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
006060,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
006090,KOSPI,1005,음식료·담배,CANONICAL_UNIQUE,1005,음식료·담배,SAME_SECTOR,none
006110,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
006120,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
006200,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
006220,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
006260,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
006280,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
006340,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
006360,KOSPI,1018,건설,CANONICAL_UNIQUE,1018,건설,SAME_SECTOR,none
006370,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
006380,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
006400,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
006490,KOSPI,1020,통신,CANONICAL_UNIQUE,1020,통신,SAME_SECTOR,none
006570,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
006650,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
006660,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
006740,KOSPI,1007,종이·목재,CANONICAL_UNIQUE,1007,종이·목재,SAME_SECTOR,none
006800,KOSPI,1024,증권,CANONICAL_UNIQUE,1021,금융,CHANGED_SECTOR,aggregate_parent_to_leaf
006840,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
006880,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
006890,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
006980,KOSPI,1005,음식료·담배,CANONICAL_UNIQUE,1005,음식료·담배,SAME_SECTOR,none
007070,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
007110,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
007120,KOSPI,1046,IT 서비스,CANONICAL_UNIQUE,,,CANONICAL_ONLY,legacy_validation_mapping_absent
007160,KOSPI,1005,음식료·담배,CANONICAL_UNIQUE,1005,음식료·담배,SAME_SECTOR,none
007210,KOSPI,1010,비금속,CANONICAL_UNIQUE,1010,비금속,SAME_SECTOR,none
007280,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
007310,KOSPI,1005,음식료·담배,CANONICAL_UNIQUE,1005,음식료·담배,SAME_SECTOR,none
007340,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
007460,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
007540,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
007570,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
007590,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
007610,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
007660,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
007690,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
007700,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
007810,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
007860,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
007980,KOSPI,1006,섬유·의류,CANONICAL_UNIQUE,1006,섬유·의류,SAME_SECTOR,none
008040,KOSPI,1005,음식료·담배,CANONICAL_UNIQUE,1005,음식료·담배,SAME_SECTOR,none
008060,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
008250,KOSPI,1007,종이·목재,CANONICAL_UNIQUE,1007,종이·목재,SAME_SECTOR,none
008260,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
008350,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
008420,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
008490,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
008600,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
008700,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
008730,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
008770,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
008870,KOSPI,1010,비금속,CANONICAL_UNIQUE,1010,비금속,SAME_SECTOR,none
008930,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
008970,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
009070,KOSPI,1019,운송·창고,CANONICAL_UNIQUE,1019,운송·창고,SAME_SECTOR,none
009140,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
009150,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
009160,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
009180,KOSPI,1019,운송·창고,CANONICAL_UNIQUE,1019,운송·창고,SAME_SECTOR,none
009190,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
009200,KOSPI,1007,종이·목재,CANONICAL_UNIQUE,1007,종이·목재,SAME_SECTOR,none
009240,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
009270,KOSPI,1006,섬유·의류,CANONICAL_UNIQUE,1006,섬유·의류,SAME_SECTOR,none
009290,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
009310,KOSPI,1012,기계·장비,CANONICAL_UNIQUE,1012,기계·장비,SAME_SECTOR,none
009320,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
009410,KOSPI,1018,건설,CANONICAL_UNIQUE,1018,건설,SAME_SECTOR,none
009420,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
009440,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
009450,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
009460,KOSPI,1007,종이·목재,CANONICAL_UNIQUE,1007,종이·목재,SAME_SECTOR,none
009470,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
009540,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
009580,KOSPI,1007,종이·목재,CANONICAL_UNIQUE,1007,종이·목재,SAME_SECTOR,none
009680,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
009770,KOSPI,1007,종이·목재,CANONICAL_UNIQUE,1007,종이·목재,SAME_SECTOR,none
009810,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
009830,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
009900,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
009970,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
010040,KOSPI,1010,비금속,CANONICAL_UNIQUE,1010,비금속,SAME_SECTOR,none
010060,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
010100,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
010120,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
010130,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
010140,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
010400,KOSPI,1018,건설,CANONICAL_UNIQUE,1018,건설,SAME_SECTOR,none
010580,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
010640,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
010660,KOSPI,1012,기계·장비,CANONICAL_UNIQUE,1012,기계·장비,SAME_SECTOR,none
010690,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
010770,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
010780,KOSPI,1010,비금속,CANONICAL_UNIQUE,1010,비금속,SAME_SECTOR,none
010820,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
010950,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
010960,KOSPI,1018,건설,CANONICAL_UNIQUE,1018,건설,SAME_SECTOR,none
011000,KOSPI,1009,제약,CANONICAL_UNIQUE,1009,제약,SAME_SECTOR,none
011070,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
011090,KOSPI,1027,제조,AGGREGATE_ONLY,1027,제조,SAME_SECTOR,none
011150,KOSPI,1005,음식료·담배,CANONICAL_UNIQUE,1005,음식료·담배,SAME_SECTOR,none
011170,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
011200,KOSPI,1019,운송·창고,CANONICAL_UNIQUE,1019,운송·창고,SAME_SECTOR,none
011210,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
011230,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
011280,KOSPI,1007,종이·목재,CANONICAL_UNIQUE,1007,종이·목재,SAME_SECTOR,none
011300,KOSPI,1006,섬유·의류,CANONICAL_UNIQUE,1006,섬유·의류,SAME_SECTOR,none
011330,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
011390,KOSPI,1010,비금속,CANONICAL_UNIQUE,1010,비금속,SAME_SECTOR,none
011420,KOSPI,1047,오락·문화,CANONICAL_UNIQUE,,,CANONICAL_ONLY,legacy_validation_mapping_absent
011500,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
011690,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
011700,KOSPI,1012,기계·장비,CANONICAL_UNIQUE,1012,기계·장비,SAME_SECTOR,none
011760,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
011780,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
011790,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
011810,KOSPI,1016,유통,CANONICAL_UNIQUE,1016,유통,SAME_SECTOR,none
011930,KOSPI,1013,전기전자,CANONICAL_UNIQUE,1013,전기전자,SAME_SECTOR,none
012030,KOSPI,1046,IT 서비스,CANONICAL_UNIQUE,,,CANONICAL_ONLY,legacy_validation_mapping_absent
012160,KOSPI,1011,금속,CANONICAL_UNIQUE,1011,금속,SAME_SECTOR,none
012170,KOSPI,1047,오락·문화,CANONICAL_UNIQUE,,,CANONICAL_ONLY,legacy_validation_mapping_absent
012200,KOSPI,1012,기계·장비,CANONICAL_UNIQUE,1012,기계·장비,SAME_SECTOR,none
012280,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
012320,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
012330,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
012450,KOSPI,1015,운송장비·부품,CANONICAL_UNIQUE,1015,운송장비·부품,SAME_SECTOR,none
012610,KOSPI,1008,화학,CANONICAL_UNIQUE,1008,화학,SAME_SECTOR,none
012630,KOSPI,1021,금융,AGGREGATE_ONLY,1021,금융,SAME_SECTOR,none
012690,KOSPI,1007,종이·목재,CANONICAL_UNIQUE,1007,종이·목재,SAME_SECTOR,none
012750,KOSPI,1026,일반서비스,CANONICAL_UNIQUE,1026,일반서비스,SAME_SECTOR,none
