ticker,market,effective_date,all_sector_codes,all_sector_names,canonical_sector_code,canonical_sector_name,classification,reason
340440,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
340450,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
340570,KOSDAQ,2026-08-14,2024|2066,제조|제약,2066,제약,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
340810,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
340930,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
342870,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
344820,KOSPI,2026-08-14,1010|1027,비금속|제조,1010,비금속,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
344860,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
347000,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
347700,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
347740,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
347770,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
347850,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
347860,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
347890,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
348030,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
348080,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
348150,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
348210,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
348340,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
348350,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
348370,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
348950,KOSPI,2026-08-14,1045,부동산,1045,부동산,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
350520,KOSPI,2026-08-14,1045,부동산,1045,부동산,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
351320,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
351330,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
351870,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
352090,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
352480,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
352700,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
352770,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
352820,KOSPI,2026-08-14,1047,오락·문화,1047,오락·문화,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
352910,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
352940,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
353190,KOSDAQ,2026-08-14,2024|2056,제조|음식료·담배,2056,음식료·담배,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
353200,KOSPI,2026-08-14,1013|1027,전기전자|제조,1013,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
353590,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
353810,KOSDAQ,2026-08-14,2024|2056,제조|음식료·담배,2056,음식료·담배,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
354200,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
354320,KOSDAQ,2026-08-14,2024|2068,제조|금속,2068,금속,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
355150,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
355390,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
355690,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
356680,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
356860,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
356890,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
357120,KOSPI,2026-08-14,1045,부동산,1045,부동산,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
357230,KOSDAQ,2026-08-14,2024|2056,제조|음식료·담배,2056,음식료·담배,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
357250,KOSPI,2026-08-14,1045,부동산,1045,부동산,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
357430,KOSPI,2026-08-14,1045,부동산,1045,부동산,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
357550,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
357580,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
357780,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
357880,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
358570,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
359090,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
360070,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
360350,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
361390,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
361570,KOSDAQ,2026-08-14,2037,오락·문화,2037,오락·문화,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
361610,KOSPI,2026-08-14,1013|1027,전기전자|제조,1013,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
361670,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
362320,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
362990,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
363250,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
363260,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
363280,KOSPI,2026-08-14,1021,금융,1021,금융,AGGREGATE_ONLY,NO_LEAF_MEMBERSHIP; RETAIN_SOLE_AGGREGATE
364950,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
365270,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
365330,KOSDAQ,2026-08-14,2024|2068,제조|금속,2068,금속,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
365340,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
365550,KOSPI,2026-08-14,1045,부동산,1045,부동산,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
365590,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
365660,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
365900,KOSDAQ,2026-08-14,2024|2077,제조|기타제조,2077,기타제조,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
366030,KOSDAQ,2026-08-14,2024|2058,제조|섬유·의류,2058,섬유·의류,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
367000,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
368600,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
368770,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
368970,KOSDAQ,2026-08-14,2024|2056,제조|음식료·담배,2056,음식료·담배,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
369370,KOSDAQ,2026-08-14,2037,오락·문화,2037,오락·문화,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
370090,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
371950,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
372170,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
372320,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
372800,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
372910,KOSPI,2026-08-14,1014|1027,의료·정밀기기|제조,1014,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
373110,KOSDAQ,2026-08-14,2024|2066,제조|제약,2066,제약,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
373160,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
373170,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
373200,KOSDAQ,2026-08-14,2024|2077,제조|기타제조,2077,기타제조,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
373220,KOSPI,2026-08-14,1013|1027,전기전자|제조,1013,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
375500,KOSPI,2026-08-14,1018,건설,1018,건설,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
376180,KOSDAQ,2026-08-14,2024|2077,제조|기타제조,2077,기타제조,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
376270,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
376290,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
376300,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
376900,KOSDAQ,2026-08-14,2024|2066,제조|제약,2066,제약,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
376930,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
376980,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
377030,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
377190,KOSPI,2026-08-14,1045,부동산,1045,부동산,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
377220,KOSDAQ,2026-08-14,2024|2056,제조|음식료·담배,2056,음식료·담배,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
377300,KOSPI,2026-08-14,1021,금융,1021,금융,AGGREGATE_ONLY,NO_LEAF_MEMBERSHIP; RETAIN_SOLE_AGGREGATE
377330,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
377450,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
377460,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
377480,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
377740,KOSPI,2026-08-14,1009|1027,제약|제조,1009,제약,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
378340,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
378800,KOSDAQ,2026-08-14,2024|2066,제조|제약,2066,제약,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
378850,KOSPI,2026-08-14,1015|1027,운송장비·부품|제조,1015,운송장비·부품,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
380540,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
380550,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
381620,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
381970,KOSPI,2026-08-14,1016,유통,1016,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
382150,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
382480,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
382800,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
382840,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
382900,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
383220,KOSPI,2026-08-14,1006|1027,섬유·의류|제조,1006,섬유·의류,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
383310,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
383800,KOSPI,2026-08-14,1021,금융,1021,금융,AGGREGATE_ONLY,NO_LEAF_MEMBERSHIP; RETAIN_SOLE_AGGREGATE
383930,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
384470,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
387570,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
387690,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
388050,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
388210,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
388610,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
388720,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
388790,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
388870,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
389020,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
389030,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
389140,KOSDAQ,2026-08-14,2037,오락·문화,2037,오락·문화,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
389260,KOSDAQ,2026-08-14,2026,건설,2026,건설,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
389470,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
389500,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
389650,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
389680,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
391710,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
393210,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
393890,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
393970,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
394280,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
394420,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
394800,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
395400,KOSPI,2026-08-14,1045,부동산,1045,부동산,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
396270,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
396300,KOSDAQ,2026-08-14,2024|2068,제조|금속,2068,금속,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
396470,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
396690,KOSPI,2026-08-14,1045,부동산,1045,부동산,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
397030,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
397810,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
398120,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
399720,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
400760,KOSPI,2026-08-14,1045,부동산,1045,부동산,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
402030,KOSDAQ,2026-08-14,2118,IT 서비스,2118,IT 서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
402340,KOSPI,2026-08-14,1021,금융,1021,금융,AGGREGATE_ONLY,NO_LEAF_MEMBERSHIP; RETAIN_SOLE_AGGREGATE
402490,KOSDAQ,2026-08-14,2024|2072,제조|전기전자,2072,전기전자,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
403490,KOSDAQ,2026-08-14,2024|2056,제조|음식료·담배,2056,음식료·담배,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
403550,KOSPI,2026-08-14,1026,일반서비스,1026,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
403850,KOSDAQ,2026-08-14,2037,오락·문화,2037,오락·문화,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
403870,KOSDAQ,2026-08-14,2024|2070,제조|기계·장비,2070,기계·장비,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
404990,KOSPI,2026-08-14,1045,부동산,1045,부동산,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
405000,KOSDAQ,2026-08-14,2024|2074,제조|의료·정밀기기,2074,의료·정밀기기,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
405100,KOSDAQ,2026-08-14,2012,일반서비스,2012,일반서비스,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
405920,KOSDAQ,2026-08-14,2027,유통,2027,유통,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
406820,KOSDAQ,2026-08-14,2024|2065,제조|화학,2065,화학,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
407400,KOSDAQ,2026-08-14,2024|2077,제조|기타제조,2077,기타제조,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
408470,KOSDAQ,2026-08-14,2031,금융,2031,금융,CANONICAL_UNIQUE,MOST_SPECIFIC_VALID_NATIVE_SECTOR
