strategy_id,ticker,isu_cd,name,market,trade_id,trade_sequence,entry_signal_date,entry_execution_date,entry_open,entry_market_cap,entry_avg_trading_value_20d,entry_signal_close,entry_market_cap_pass,entry_trading_value_pass,entry_close_pass,entry_pattern_a_stage,fast_stage,fast_status,monthly_permission_state,daily_risk,fast_score,fast_score_state,first_progressed_date,first_progressed_effective_trading_date,lifecycle_class,loss_guard_triggered,loss_guard_signal_date,loss_guard_signal_close,loss_guard_return_at_signal,loss_guard_execution_date,loss_guard_execution_price,loss_guard_realized_return,exit_type,exit_signal_date,exit_execution_date,exit_price,terminal_return,mfe,mae,peak_giveback,holding_trading_days,holding_weeks,trade_status,cutoff_date,cutoff_valuation_price,mark_to_cutoff_return
JULIA,064350,KR7064350002,현대로템,KOSPI,JULIA_064350_01,1,2021-06-11,2021-06-14,25150.0,2728557325000.0,73309385832.5,25000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.24,READY,2021-09-30,2021-09-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_TRANSITION,2022-03-31,2022-04-01,20250.0,-19.48,9.34,-29.82,28.82,198,39.6,REALIZED,,,
JULIA,064350,KR7064350002,현대로템,KOSPI,JULIA_064350_02,2,2022-07-22,2022-07-25,24450.0,2663071949200.0,62572502532.5,24400.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,2023-06-30,2023-06-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2023-09-30,2023-10-04,27550.0,12.68,64.62,-5.73,51.94,295,59.0,REALIZED,,,
JULIA,064350,KR7064350002,현대로템,KOSPI,JULIA_064350_03,3,2024-02-23,2024-02-26,32850.0,3579867210400.0,71711436005.0,32800.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,2024-09-30,2024-09-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2024-10-31,2024-11-01,61800.0,88.13,107.0,-8.98,18.87,167,33.4,REALIZED,,,
JULIA,064960,KR7064960008,SNT모티브,KOSPI,JULIA_064960_01,1,2013-02-01,2013-02-04,12589.0,326956862200.0,332090782.5,22700.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.32,PARTIAL,2015-03-31,2015-03-31,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2015-04-30,2015-05-04,35262.0,180.1,201.98,-5.91,21.88,550,110.0,REALIZED,,,
JULIA,064960,KR7064960008,SNT모티브,KOSPI,JULIA_064960_02,2,2019-06-21,2019-06-24,24628.0,647804924800.0,3490867305.0,44300.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,72.49,READY,2021-05-31,2021-05-31,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2021-08-31,2021-09-01,30303.0,23.04,82.55,-46.53,59.51,544,108.8,REALIZED,,,
JULIA,064960,KR7064960008,SNT모티브,KOSPI,JULIA_064960_03,3,2024-06-28,2024-07-01,27438.0,728963329600.0,1113195782.5,49850.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,76.85,READY,2025-11-30,2025-11-28,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,-4.33,48.7,-21.39,53.03,530,106.0,OPEN_AT_CUTOFF,2026-09-04,26250.0,-4.33
JULIA,066570,KR7066570003,LG전자,KOSPI,JULIA_066570_01,1,2013-05-03,2013-05-06,85700.0,13877334627200.0,119743697011.8,84800.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.13,PARTIAL,2017-07-31,2017-07-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_TRANSITION,2017-08-31,2017-09-01,82900.0,-3.27,3.73,-54.14,7.0,1067,213.4,REALIZED,,,
JULIA,066570,KR7066570003,LG전자,KOSPI,JULIA_066570_02,2,2017-09-01,2017-09-04,81700.0,13680957250400.0,94939665491.6,83600.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.3,READY,2017-09-30,2017-09-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2021-03-31,2021-04-01,154500.0,89.11,136.23,-49.08,47.12,876,175.2,REALIZED,,,
JULIA,066570,KR7066570003,LG전자,KOSPI,JULIA_066570_03,3,2023-07-14,2023-07-17,124700.0,20521435875600.0,89708123455.0,125400.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,82.05,READY,2026-06-30,2026-06-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,61.59,251.24,-48.6,189.65,764,152.8,OPEN_AT_CUTOFF,2026-09-04,201500.0,61.59
JULIA,066970,KR7066970005,엘앤에프,KOSPI,JULIA_066970_01,1,2026-04-17,2026-04-20,184600.0,7484335776000.0,209756822187.5,185600.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,77.17,READY,2026-05-31,2026-05-29,SKIPPED_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-06-30,2026-07-01,114600.0,-37.92,21.89,-48.0,59.81,49,9.8,REALIZED,,,
JULIA,069260,KR7069260008,TKG휴켐스,KOSPI,JULIA_069260_01,1,2013-11-15,2013-11-18,24150.0,987217900200.0,2247840322.5,24150.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,76.85,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-32.42,35.4,-49.9,67.82,3141,628.2,OPEN_AT_CUTOFF,2026-09-04,16320.0,-32.42
JULIA,068270,KR7068270008,셀트리온,KOSPI,JULIA_068270_01,1,2013-02-22,2013-02-25,18248.0,4894391348000.0,18201198764.3,28000.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,76.38,PARTIAL,2013-07-31,2013-07-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_TRANSITION,2014-08-31,2014-09-01,27687.0,51.73,141.57,-6.17,89.84,361,72.2,REALIZED,,,
JULIA,068270,KR7068270008,셀트리온,KOSPI,JULIA_068270_02,2,2015-02-13,2015-02-16,41877.0,6007046718000.0,68080497987.5,58000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2015-05-31,2015-05-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2015-07-31,2015-08-03,54010.0,28.97,61.26,-1.82,32.29,115,23.0,REALIZED,,,
JULIA,068270,KR7068270008,셀트리온,KOSPI,JULIA_068270_03,3,2017-06-23,2017-06-26,84493.0,13891078633300.0,86568689855.0,113300.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.25,READY,2018-01-31,2018-01-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_TRANSITION,2019-04-30,2019-05-02,164849.0,95.1,254.43,-10.28,159.33,452,90.4,REALIZED,,,
JULIA,068270,KR7068270008,셀트리온,KOSPI,JULIA_068270_04,4,2020-06-05,2020-06-08,212074.0,34611952252500.0,258478199175.0,256500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,2020-09-30,2020-09-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2020-11-30,2020-12-01,281681.0,32.82,44.34,-10.36,11.52,122,24.4,REALIZED,,,
JULIA,068270,KR7068270008,셀트리온,KOSPI,JULIA_068270_05,5,2023-12-22,2023-12-26,164237.0,27157713835000.0,124585141699.0,185500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,67.49,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,14.53,45.67,-15.93,31.14,655,131.0,OPEN_AT_CUTOFF,2026-09-04,188100.0,14.53
JULIA,069620,KR7069620003,대웅제약,KOSPI,JULIA_069620_01,1,2014-09-26,2014-09-29,77700.0,897959562500.0,2835035115.0,77500.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.54,READY,2015-10-31,2015-10-30,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,49.42,268.73,-28.7,219.31,2930,586.0,OPEN_AT_CUTOFF,2026-09-04,116100.0,49.42
JULIA,069960,KR7069960003,현대백화점,KOSPI,JULIA_069960_01,1,2012-12-28,2013-01-02,160500.0,3720988119000.0,12077159000.85,159000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.32,PARTIAL,2025-10-31,2025-10-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-01-31,2026-02-02,95600.0,-40.44,10.28,-74.14,50.72,3214,642.8,REALIZED,,,
JULIA,071050,KR7071050009,한국금융지주,KOSPI,JULIA_071050_01,1,2013-01-04,2013-01-07,44600.0,2516028538800.0,5011941417.5,45150.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.32,PARTIAL,2015-04-30,2015-04-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2015-07-31,2015-08-03,62200.0,39.46,66.59,-20.4,27.13,635,127.0,REALIZED,,,
JULIA,071050,KR7071050009,한국금융지주,KOSPI,JULIA_071050_02,2,2017-03-03,2017-03-06,46550.0,2594044927600.0,6097038560.0,46550.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,76.8,READY,2017-09-30,2017-09-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2018-04-30,2018-05-02,90000.0,93.34,100.43,-2.79,7.09,284,56.8,REALIZED,,,
JULIA,071050,KR7071050009,한국금융지주,KOSPI,JULIA_071050_03,3,2019-04-12,2019-04-15,72000.0,4017844023200.0,13625366240.0,72100.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.54,READY,2021-06-30,2021-06-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2021-07-31,2021-08-02,95800.0,33.06,68.06,-58.33,35.0,571,114.2,REALIZED,,,
JULIA,071050,KR7071050009,한국금융지주,KOSPI,JULIA_071050_04,4,2024-02-02,2024-02-05,66700.0,3694633269600.0,8059937287.95,66300.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,72.74,READY,2025-05-31,2025-05-30,SKIPPED_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2025-06-30,2025-07-01,141800.0,112.59,122.79,-9.75,10.2,339,67.8,REALIZED,,,
JULIA,071320,KR7071320006,지역난방공사,KOSPI,JULIA_071320_01,1,2013-01-18,2013-01-21,77700.0,903142032000.0,1127279040.0,78000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,76.13,PARTIAL,2013-05-31,2013-05-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2013-06-30,2013-07-01,91800.0,18.15,39.0,-3.99,20.85,111,22.2,REALIZED,,,
JULIA,071320,KR7071320006,지역난방공사,KOSPI,JULIA_071320_02,2,2016-04-08,2016-04-11,74400.0,862616428000.0,1130667446.25,74500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,2024-06-30,2024-06-28,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2024-08-31,2024-09-02,48600.0,-34.68,18.28,-69.09,52.96,2066,413.2,REALIZED,,,
JULIA,071840,KR7071840003,롯데하이마트,KOSPI,JULIA_071840_01,1,2015-05-29,2015-06-01,82500.0,1983047808000.0,7509003775.0,84000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,2018-01-31,2018-01-31,SKIPPED_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2018-02-28,2018-03-02,69300.0,-16.0,1.7,-51.09,17.7,678,135.6,REALIZED,,,
JULIA,072710,KR7072710007,농심홀딩스,KOSPI,JULIA_072710_01,1,2013-01-18,2013-01-21,66400.0,307949256000.0,319939740.0,66400.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.88,PARTIAL,2013-07-31,2013-07-31,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2014-03-31,2014-04-01,104000.0,56.63,56.63,-6.93,0.0,296,59.2,REALIZED,,,
JULIA,072710,KR7072710007,농심홀딩스,KOSPI,JULIA_072710_02,2,2015-08-07,2015-08-10,128500.0,602912700000.0,1490191700.0,130000.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,2026-04-30,2026-04-30,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,-26.69,40.86,-54.63,67.55,2716,543.2,OPEN_AT_CUTOFF,2026-09-04,94200.0,-26.69
JULIA,075580,KR7075580001,세진중공업,KOSPI,JULIA_075580_01,1,2022-08-19,2022-08-22,7800.0,449110702400.0,4648489691.0,7900.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.69,READY,2024-08-31,2024-08-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2024-09-30,2024-10-02,7340.0,-5.9,40.0,-46.22,45.9,519,103.8,REALIZED,,,
JULIA,073240,KR7073240004,금호타이어,KOSPI,JULIA_073240_01,1,2014-01-24,2014-01-27,12850.0,1936326693800.0,6333727070.0,13100.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.49,READY,2021-08-31,2021-08-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2021-10-31,2021-11-01,5370.0,-58.21,15.56,-79.88,73.77,1908,381.6,REALIZED,,,
JULIA,073240,KR7073240004,금호타이어,KOSPI,JULIA_073240_02,2,2025-11-28,2025-12-01,5900.0,1683345281820.0,5704486558.5,5860.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,21.69,50.0,-28.47,28.31,187,37.4,OPEN_AT_CUTOFF,2026-09-04,7180.0,21.69
JULIA,074610,KR7074610007,이엔플러스,KOSPI,JULIA_074610_01,1,2022-11-11,2022-11-14,52600.0,306856859560.0,47622498065.25,5260.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,77.17,READY,2023-02-28,2023-02-28,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_WEAK,2023-10-31,2023-11-01,40500.0,-23.0,209.89,-25.29,232.89,239,47.8,REALIZED,,,
JULIA,078930,KR7078930005,GS,KOSPI,JULIA_078930_01,1,2013-02-01,2013-02-04,71000.0,6494784922200.0,25114422797.0,69900.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,81.38,PARTIAL,2026-03-31,2026-03-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-04-30,2026-05-04,82400.0,16.06,18.31,-57.32,2.25,3251,650.2,REALIZED,,,
JULIA,079550,KR7079550000,LIG디펜스앤에어로스페이스,KOSPI,JULIA_079550_01,1,2021-01-22,2021-01-25,41200.0,903100000000.0,10524337485.0,41050.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,71.69,READY,2021-09-30,2021-09-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2021-11-30,2021-12-01,53700.0,30.34,76.94,-14.93,46.6,212,42.4,REALIZED,,,
JULIA,079550,KR7079550000,LIG디펜스앤에어로스페이스,KOSPI,JULIA_079550_02,2,2023-11-10,2023-11-13,98200.0,2173600000000.0,22775798580.0,98800.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2024-04-30,2024-04-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2024-06-30,2024-07-01,218000.0,122.0,125.56,-8.35,3.56,155,31.0,REALIZED,,,
JULIA,077500,KR7077500007,유니퀘스트,KOSPI,JULIA_077500_01,1,2022-01-07,2022-01-10,6250.0,341787187500.0,5282174627.5,12500.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,70.29,READY,2024-02-29,2024-02-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2024-05-31,2024-06-03,6350.0,1.6,81.6,-41.12,80.0,575,115.0,REALIZED,,,
JULIA,078520,KR7078520004,에이블씨엔씨,KOSPI,JULIA_078520_01,1,2016-03-25,2016-03-28,25798.0,409606528500.0,6064723892.5,29250.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,72.74,READY,2016-08-31,2016-08-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-06-30,2026-07-01,9870.0,-61.74,29.88,-84.26,91.62,2506,501.2,REALIZED,,,
JULIA,077970,KR7077970002,STX엔진,KOSPI,JULIA_077970_01,1,2024-06-14,2024-06-17,15920.0,363080505120.0,2317713691.5,15780.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2024-11-30,2024-11-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2025-01-31,2025-02-03,22350.0,40.39,60.49,-19.1,20.1,152,30.4,REALIZED,,,
JULIA,079980,KR7079980009,휴비스,KOSPI,JULIA_079980_01,1,2018-01-26,2018-01-29,11950.0,410550000000.0,3332921737.5,11900.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,2018-05-31,2018-05-31,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,-83.43,15.48,-86.36,98.91,2110,422.0,OPEN_AT_CUTOFF,2026-09-04,1980.0,-83.43
JULIA,079430,KR7079430005,현대리바트,KOSPI,JULIA_079430_01,1,2020-08-07,2020-08-10,21850.0,441508563000.0,6108138565.0,21500.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-72.63,2.75,-76.66,75.38,1488,297.6,OPEN_AT_CUTOFF,2026-09-04,5980.0,-72.63
JULIA,079160,KR7079160008,CJ CGV,KOSPI,JULIA_079160_01,1,2012-12-28,2013-01-02,20343.0,662851274700.0,4177977910.0,32150.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.07,PARTIAL,2013-05-31,2013-05-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2013-09-30,2013-10-01,34857.0,71.35,89.41,-1.56,18.06,184,36.8,REALIZED,,,
JULIA,079160,KR7079160008,CJ CGV,KOSPI,JULIA_079160_02,2,2015-01-02,2015-01-05,37519.0,1231588416600.0,5403786875.0,58200.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2015-06-30,2015-06-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_TRANSITION,2016-09-30,2016-10-05,53489.0,42.57,139.02,-6.59,96.45,416,83.2,REALIZED,,,
JULIA,081660,KR7081660003,미스토홀딩스,KOSPI,JULIA_081660_01,1,2013-11-08,2013-11-11,15360.0,772183687800.0,2406387970.0,77700.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.63,PARTIAL,2014-09-30,2014-09-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2018-07-31,2018-08-01,31800.0,107.03,140.23,-20.31,33.2,1154,230.8,REALIZED,,,
JULIA,081660,KR7081660003,미스토홀딩스,KOSPI,JULIA_081660_02,2,2023-03-03,2023-03-06,40350.0,2451352157700.0,9452529452.95,40350.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,76.3,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,2.6,38.29,-18.96,35.69,855,171.0,OPEN_AT_CUTOFF,2026-09-04,41400.0,2.6
JULIA,082740,KR7082740002,한화엔진,KOSPI,JULIA_082740_01,1,2022-07-01,2022-07-04,8215.0,456466573420.0,7222286154.5,9770.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.49,READY,2023-09-30,2023-09-27,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_TRANSITION,2023-11-30,2023-12-01,9920.0,20.75,55.2,-25.62,34.45,350,70.0,REALIZED,,,
JULIA,082740,KR7082740002,한화엔진,KOSPI,JULIA_082740_02,2,2024-04-19,2024-04-22,11610.0,967986847200.0,9377202155.0,11600.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2024-04-30,2024-04-30,SKIPPED_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2024-06-30,2024-07-01,15790.0,36.0,46.34,-1.89,10.34,47,9.4,REALIZED,,,
JULIA,084010,KR7084010008,대한제강,KOSPI,JULIA_084010_01,1,2018-05-11,2018-05-14,8168.0,300690154800.0,3252995356.0,12200.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.44,READY,2021-03-31,2021-03-31,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT3_PROGRESSED_TO_TRANSITION,2022-08-31,2022-09-01,9702.0,18.78,117.15,-72.82,98.37,1062,212.4,REALIZED,,,
JULIA,084010,KR7084010008,대한제강,KOSPI,JULIA_084010_02,2,2024-11-15,2024-11-18,9682.0,339977044440.0,965369004.5,14520.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.24,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-10.45,60.12,-29.77,70.57,438,87.6,OPEN_AT_CUTOFF,2026-09-04,8670.0,-10.45
JULIA,084690,KR7084690007,대상홀딩스,KOSPI,JULIA_084690_01,1,2020-07-03,2020-07-06,8260.0,300564065400.0,1965716975.5,8300.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.24,READY,2020-12-31,2020-12-30,PROGRESSED_WITHOUT_DIRECT_HANDOFF,False,,,,,,,NO_EXIT_BEFORE_CUTOFF,,,,-5.57,125.42,-24.94,130.99,1513,302.6,OPEN_AT_CUTOFF,2026-09-04,7800.0,-5.57
JULIA,086280,KR7086280005,현대글로비스,KOSPI,JULIA_086280_01,1,2013-09-27,2013-09-30,102539.0,7725000000000.0,12213181150.0,206000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.13,PARTIAL,2014-12-31,2014-12-30,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2025-10-31,2025-11-03,186600.0,81.98,90.07,-65.71,8.09,2958,591.6,REALIZED,,,
JULIA,085620,KR7085620003,미래에셋생명,KOSPI,JULIA_085620_01,1,2018-06-29,2018-07-02,5550.0,982439848950.0,2191174769.0,5550.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.82,PARTIAL,2023-12-31,2023-12-28,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2024-01-31,2024-02-01,5670.0,2.16,5.95,-63.42,3.79,1379,275.8,REALIZED,,,
JULIA,085620,KR7085620003,미래에셋생명,KOSPI,JULIA_085620_02,2,2025-06-13,2025-06-16,6530.0,1161226199840.0,1176430888.5,6560.0,True,True,True,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,2025-11-30,2025-11-28,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2026-02-28,2026-03-03,12550.0,92.19,200.31,-13.78,108.12,174,34.8,REALIZED,,,
JULIA,089860,KR7089860001,롯데렌탈,KOSPI,JULIA_089860_01,1,2024-08-02,2024-08-05,28650.0,1062387827000.0,1899797142.5,29000.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.13,PARTIAL,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,77.66,85.34,-9.08,7.68,506,101.2,OPEN_AT_CUTOFF,2026-09-04,50900.0,77.66
JULIA,088980,KR7088980008,맥쿼리인프라,KOSPI,JULIA_088980_01,1,2014-03-28,2014-03-31,6074.0,2151171123090.0,2382404313.5,6490.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.25,READY,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,63.32,135.28,-2.42,71.96,2735,547.0,OPEN_AT_CUTOFF,2026-09-04,9920.0,63.32
JULIA,084870,KR7084870005,TBH글로벌,KOSPI,JULIA_084870_01,1,2013-03-08,2013-03-11,17800.0,368122855350.0,2670557602.5,17650.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.32,PARTIAL,2014-01-31,2014-01-29,NORMAL_EARLY_TREND_HANDOFF,False,,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,2014-04-30,2014-05-02,23200.0,30.34,59.27,-16.85,28.93,285,57.0,REALIZED,,,
JULIA,089590,KR7089590004,제주항공,KOSPI,JULIA_089590_01,1,2019-03-22,2019-03-25,30475.0,1062177347400.0,5539092752.5,40300.0,True,True,True,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.82,PARTIAL,,,NEVER_PROGRESSED,False,,,,,,,NO_PROGRESSED_BEFORE_CUTOFF,,,,-84.53,17.94,-86.92,102.47,1788,357.6,OPEN_AT_CUTOFF,2026-09-04,4715.0,-84.53
