ticker,entry_signal_date,comparison_class
240810,2019-11-01,SHARED_ENTRY
240810,2025-08-22,SHARED_REENTRY
241560,2021-03-26,SHARED_ENTRY
241560,2023-04-28,SHARED_REENTRY
241560,2025-01-24,SHARED_REENTRY
241560,2026-04-10,FASTCORE_ONLY_REENTRY
241590,2020-02-07,SHARED_ENTRY
241590,2020-11-20,FASTCORE_ONLY_REENTRY
241590,2021-03-05,FASTCORE_ONLY_REENTRY
241710,2025-11-07,SHARED_ENTRY
243070,2020-09-04,SHARED_ENTRY
243840,2024-03-15,SHARED_ENTRY
249420,2020-11-20,SHARED_ENTRY
249420,2021-12-10,FASTCORE_ONLY_REENTRY
249420,2025-08-22,SHARED_REENTRY
251270,2025-09-19,SHARED_ENTRY
251970,2023-07-28,SHARED_ENTRY
251970,2026-08-21,SHARED_REENTRY
252990,2025-10-10,SHARED_ENTRY
253450,2021-04-09,SHARED_ENTRY
253450,2023-01-06,FASTCORE_ONLY_REENTRY
263750,2020-12-18,SHARED_ENTRY
263750,2026-01-23,SHARED_REENTRY
265520,2021-02-19,SHARED_ENTRY
265520,2023-12-15,FASTCORE_ONLY_REENTRY
267250,2021-06-04,SHARED_ENTRY
267250,2022-06-03,FASTCORE_ONLY_REENTRY
267250,2022-08-12,FASTCORE_ONLY_REENTRY
267270,2022-12-02,SHARED_ENTRY
267980,2021-06-11,SHARED_ENTRY
267980,2026-02-27,FASTCORE_ONLY_REENTRY
268280,2020-10-30,SHARED_ENTRY
268280,2025-06-13,SHARED_REENTRY
271560,2020-07-03,SHARED_ENTRY
271560,2022-12-02,FASTCORE_ONLY_REENTRY
271560,2025-04-04,FASTCORE_ONLY_REENTRY
272210,2023-06-30,SHARED_ENTRY
272210,2024-03-08,FASTCORE_ONLY_REENTRY
272290,2023-04-21,SHARED_ENTRY
272290,2024-06-28,FASTCORE_ONLY_REENTRY
272450,2021-02-05,SHARED_ENTRY
272550,2020-11-13,SHARED_ENTRY
277810,2025-01-10,SHARED_ENTRY
278280,2023-04-07,SHARED_ENTRY
280360,2021-06-04,SHARED_ENTRY
280360,2022-09-23,FASTCORE_ONLY_REENTRY
280360,2023-11-03,FASTCORE_ONLY_REENTRY
281820,2023-03-31,SHARED_ENTRY
281820,2025-10-17,SHARED_REENTRY
282330,2021-01-29,SHARED_ENTRY
282330,2022-05-13,FASTCORE_ONLY_REENTRY
282330,2022-11-25,FASTCORE_ONLY_REENTRY
282330,2026-02-13,FASTCORE_ONLY_REENTRY
282330,2026-03-27,FASTCORE_ONLY_REENTRY
282330,2026-08-07,FASTCORE_ONLY_REENTRY
282880,2023-04-07,SHARED_ENTRY
284740,2021-05-14,SHARED_ENTRY
284740,2025-05-16,FASTCORE_ONLY_REENTRY
285130,2025-07-04,SHARED_ENTRY
285490,2023-06-30,SHARED_ENTRY
286940,2024-01-12,SHARED_ENTRY
290650,2022-04-08,SHARED_ENTRY
290650,2023-05-26,FASTCORE_ONLY_REENTRY
290650,2025-01-03,FASTCORE_ONLY_REENTRY
290650,2025-08-08,FASTCORE_ONLY_REENTRY
290670,2022-01-07,SHARED_ENTRY
294870,2026-02-20,SHARED_ENTRY
294870,2026-03-20,FASTCORE_ONLY_REENTRY
297090,2023-06-23,SHARED_ENTRY
297890,2023-09-08,SHARED_ENTRY
298020,2024-05-17,SHARED_ENTRY
298020,2026-02-13,FASTCORE_ONLY_REENTRY
298020,2026-04-10,FASTCORE_ONLY_REENTRY
298040,2022-08-19,SHARED_ENTRY
298040,2022-12-02,FASTCORE_ONLY_REENTRY
298040,2023-06-09,FASTCORE_ONLY_REENTRY
298380,2024-01-05,SHARED_ENTRY
298380,2024-03-08,FASTCORE_ONLY_REENTRY
300720,2024-12-20,SHARED_ENTRY
306200,2025-01-31,SHARED_ENTRY
306200,2026-05-08,FASTCORE_ONLY_REENTRY
307950,2023-04-14,SHARED_ENTRY
316140,2023-01-27,SHARED_ENTRY
316140,2023-10-06,FASTCORE_ONLY_REENTRY
319660,2023-03-24,SHARED_ENTRY
319660,2024-05-24,FASTCORE_ONLY_REENTRY
319660,2025-08-29,SHARED_REENTRY
322510,2023-07-14,SHARED_ENTRY
323410,2024-12-06,SHARED_ENTRY
326030,2024-08-16,SHARED_ENTRY
334970,2024-08-09,SHARED_ENTRY
336260,2025-10-10,SHARED_ENTRY
340570,2024-03-22,SHARED_ENTRY
348210,2025-10-31,SHARED_ENTRY
348340,2025-12-05,SHARED_ENTRY
352820,2024-11-22,SHARED_ENTRY
352820,2025-01-31,FASTCORE_ONLY_REENTRY
353200,2023-06-02,SHARED_ENTRY
357550,2025-12-12,SHARED_ENTRY
357780,2023-08-04,SHARED_ENTRY
357780,2023-12-01,FASTCORE_ONLY_REENTRY
357780,2025-09-12,FASTCORE_ONLY_REENTRY
373220,2025-10-31,SHARED_ENTRY
375500,2025-02-28,SHARED_ENTRY
376300,2024-11-01,SHARED_ENTRY
381970,2025-07-04,SHARED_ENTRY
383220,2026-06-12,SHARED_ENTRY
383220,2026-07-31,FASTCORE_ONLY_REENTRY
383800,2025-06-13,SHARED_ENTRY
383800,2026-02-13,FASTCORE_ONLY_REENTRY
397030,2025-08-29,SHARED_ENTRY
403870,2025-10-31,SHARED_ENTRY
403870,2026-02-27,FASTCORE_ONLY_REENTRY
453340,2026-05-08,SHARED_ENTRY
453340,2026-06-12,FASTCORE_ONLY_REENTRY
950170,2024-06-14,SHARED_ENTRY
950170,2025-05-09,FASTCORE_ONLY_REENTRY
950170,2025-06-27,FASTCORE_ONLY_REENTRY
950210,2024-09-20,SHARED_ENTRY
