ticker,name,market,trade_id,trade_sequence,entry_signal_date,entry_execution_date,entry_open,entry_pattern_a_stage_report,entry_pattern_a_stage_reconstructed,entry_pattern_a_score,score_status,score_bucket,trade_status,exit_type,exit_execution_date,return_pct,return_source,latest_target_as_of,score_error
119500,포메탈,KOSDAQ,119500_02,2,2021-01-08,2021-01-11,4900.0,TRANSITION,TRANSITION,80.76160100605091,READY,"[80, 85)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-09-01,-7.55,REALIZED_REPORT_HISTORY,2026-09-21,
119500,포메탈,KOSDAQ,119500_03,3,2025-01-24,2025-01-31,3885.0,TRANSITION,TRANSITION,31.05639684319267,READY,"[30, 35)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2025-03-05,-16.73,REALIZED_REPORT_HISTORY,2026-09-21,
119500,포메탈,KOSDAQ,119500_04,4,2026-01-02,2026-01-05,3570.0,TRANSITION,TRANSITION,52.25751438084906,READY,"[50, 55)",OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,,-33.05,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
119610,인터로조,KOSDAQ,119610_01,1,2018-01-26,2018-01-29,31230.0,EARLY_TREND,EARLY_TREND,68.19376277760814,READY,"[65, 70)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-02-12,-14.74,REALIZED_REPORT_HISTORY,2026-09-21,
119610,인터로조,KOSDAQ,119610_02,2,2021-04-16,2021-04-19,17245.0,TRANSITION,TRANSITION,59.295963356639945,READY,"[55, 60)",OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,,-18.41,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
119850,지엔씨에너지,KOSDAQ,119850_01,1,2016-11-11,2016-11-14,4285.0,TRANSITION,TRANSITION,67.42806312902226,READY,"[65, 70)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-10-30,-27.3,REALIZED_REPORT_HISTORY,2026-09-21,
119850,지엔씨에너지,KOSDAQ,119850_02,2,2020-07-10,2020-07-13,5700.0,TRANSITION,TRANSITION,24.540380866661582,READY,"[20, 25)",OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,,829.82,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
120030,조선선재,KOSPI,120030_01,1,2013-08-02,2013-08-05,52900.0,TRANSITION,TRANSITION,48.14593817611249,READY,"[45, 50)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2013-08-14,-16.26,REALIZED_REPORT_HISTORY,2026-09-21,
120030,조선선재,KOSPI,120030_02,2,2014-05-16,2014-05-19,62000.0,EARLY_TREND,EARLY_TREND,88.69854036231983,READY,"[85, 90)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2015-05-04,37.42,REALIZED_REPORT_HISTORY,2026-09-21,
120030,조선선재,KOSPI,120030_03,3,2017-03-10,2017-03-13,77300.0,EARLY_TREND,EARLY_TREND,76.415750248928,READY,"[75, 80)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-07-01,67.53,REALIZED_REPORT_HISTORY,2026-09-21,
120030,조선선재,KOSPI,120030_04,4,2022-07-01,2022-07-04,163000.0,TRANSITION,TRANSITION,79.4359580561988,READY,"[75, 80)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2022-07-14,-16.56,REALIZED_REPORT_HISTORY,2026-09-21,
120110,코오롱인더,KOSPI,120110_01,1,2014-04-18,2014-04-21,67500.0,TRANSITION,TRANSITION,13.420983611415611,READY,"[10, 15)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2014-09-17,-15.26,REALIZED_REPORT_HISTORY,2026-09-21,
120110,코오롱인더,KOSPI,120110_02,2,2015-04-24,2015-04-27,62300.0,TRANSITION,TRANSITION,47.361159911789315,READY,"[45, 50)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-08-04,-16.21,REALIZED_REPORT_HISTORY,2026-09-21,
120110,코오롱인더,KOSPI,120110_03,3,2016-03-04,2016-03-07,68700.0,TRANSITION,TRANSITION,83.3266949967225,READY,"[80, 85)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-07-04,-12.81,REALIZED_REPORT_HISTORY,2026-09-21,
120110,코오롱인더,KOSPI,120110_04,4,2025-07-04,2025-07-07,42750.0,TRANSITION,TRANSITION,33.251503111924826,READY,"[30, 35)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2025-08-12,-15.56,REALIZED_REPORT_HISTORY,2026-09-21,
120240,대정화금,KOSDAQ,120240_01,1,2015-02-27,2015-03-02,12150.0,EARLY_TREND,EARLY_TREND,74.77547794286446,READY,"[70, 75)",REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,2021-12-01,65.84,REALIZED_REPORT_HISTORY,2026-09-21,
120240,대정화금,KOSDAQ,120240_02,2,2026-08-28,2026-08-31,15040.0,TRANSITION,TRANSITION,46.453830797861585,READY,"[45, 50)",OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,,-2.66,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
121440,골프존홀딩스,KOSDAQ,121440_01,1,2014-08-08,2014-08-11,11820.0,TRANSITION,TRANSITION,73.26067598958966,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-08-25,-14.55,REALIZED_REPORT_HISTORY,2026-09-21,
121440,골프존홀딩스,KOSDAQ,121440_02,2,2020-10-23,2020-10-26,6490.0,TRANSITION,TRANSITION,92.3647918842554,READY,"[90, 95)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-02-01,-16.33,REALIZED_REPORT_HISTORY,2026-09-21,
121440,골프존홀딩스,KOSDAQ,121440_03,3,2025-05-23,2025-05-26,5170.0,TRANSITION,TRANSITION,28.623587247320394,READY,"[25, 30)",OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,,50.87,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
121600,나노신소재,KOSDAQ,121600_01,1,2015-04-10,2015-04-13,13233.0,TRANSITION,TRANSITION,47.12160504171143,READY,"[45, 50)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2015-11-02,71.79,REALIZED_REPORT_HISTORY,2026-09-21,
121600,나노신소재,KOSDAQ,121600_02,2,2018-07-13,2018-07-16,23900.0,TRANSITION,TRANSITION,79.05084707595176,READY,"[75, 80)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-08-09,-24.27,REALIZED_REPORT_HISTORY,2026-09-21,
121600,나노신소재,KOSDAQ,121600_03,3,2019-04-05,2019-04-08,20950.0,TRANSITION,TRANSITION,99.02035515931951,READY,"[95, 100]",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2019-04-24,-14.8,REALIZED_REPORT_HISTORY,2026-09-21,
121600,나노신소재,KOSDAQ,121600_04,4,2019-06-07,2019-06-10,19700.0,TRANSITION,TRANSITION,97.52627353882576,READY,"[95, 100]",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2019-08-06,-22.34,REALIZED_REPORT_HISTORY,2026-09-21,
121600,나노신소재,KOSDAQ,121600_05,5,2020-06-19,2020-06-22,20300.0,TRANSITION,TRANSITION,32.03849241304365,READY,"[30, 35)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2020-11-02,35.71,REALIZED_REPORT_HISTORY,2026-09-21,
122310,제노레이,KOSDAQ,122310_01,1,2022-03-11,2022-03-14,10600.0,EARLY_TREND,EARLY_TREND,76.87466271540113,READY,"[75, 80)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2022-06-16,-13.77,REALIZED_REPORT_HISTORY,2026-09-21,
122350,삼기,KOSDAQ,122350_01,1,2017-06-16,2017-06-19,3790.0,TRANSITION,TRANSITION,30.170675412762932,READY,"[30, 35)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-03-20,-15.57,REALIZED_REPORT_HISTORY,2026-09-21,
122450,KX,KOSDAQ,122450_01,1,2015-01-09,2015-01-12,3300.0,TRANSITION,TRANSITION,78.73819500608312,READY,"[75, 80)",REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,2022-05-02,170.0,REALIZED_REPORT_HISTORY,2026-09-21,
122640,예스티,KOSDAQ,122640_01,1,2023-06-30,2023-07-03,12510.0,TRANSITION,TRANSITION,26.146253441002756,READY,"[25, 30)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2023-11-01,6.55,REALIZED_REPORT_HISTORY,2026-09-21,
122690,서진오토모티브,KOSDAQ,122690_01,1,2014-06-20,2014-06-23,4850.0,TRANSITION,TRANSITION,46.482833798559035,READY,"[45, 50)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2015-02-02,-25.46,REALIZED_REPORT_HISTORY,2026-09-21,
122690,서진오토모티브,KOSDAQ,122690_02,2,2022-04-08,2022-04-11,3475.0,EARLY_TREND,EARLY_TREND,88.619717598834,READY,"[85, 90)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2022-07-05,-15.11,REALIZED_REPORT_HISTORY,2026-09-21,
122690,서진오토모티브,KOSDAQ,122690_03,3,2023-03-17,2023-03-20,3585.0,TRANSITION,TRANSITION,63.63512522313776,READY,"[60, 65)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2023-09-27,-15.34,REALIZED_REPORT_HISTORY,2026-09-21,
122870,와이지엔터테인먼트,KOSDAQ,122870_01,1,2015-07-17,2015-07-20,51800.0,TRANSITION,TRANSITION,67.4773699052662,READY,"[65, 70)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-11-11,-15.25,REALIZED_REPORT_HISTORY,2026-09-21,
122870,와이지엔터테인먼트,KOSDAQ,122870_02,2,2018-08-24,2018-08-27,40000.0,TRANSITION,TRANSITION,26.642691099657515,READY,"[25, 30)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2025-09-01,157.0,REALIZED_REPORT_HISTORY,2026-09-21,
122900,아이마켓코리아,KOSPI,122900_01,1,2014-01-17,2014-01-20,27850.0,TRANSITION,TRANSITION,100.0,READY,"[95, 100]",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2016-01-15,-14.9,REALIZED_REPORT_HISTORY,2026-09-21,
122900,아이마켓코리아,KOSPI,122900_02,2,2019-06-28,2019-07-01,11750.0,TRANSITION,TRANSITION,22.66935797985925,READY,"[20, 25)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2019-12-05,-15.49,REALIZED_REPORT_HISTORY,2026-09-21,
122900,아이마켓코리아,KOSPI,122900_03,3,2021-04-23,2021-04-26,11850.0,TRANSITION,TRANSITION,61.70644868445817,READY,"[60, 65)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2022-01-18,-14.77,REALIZED_REPORT_HISTORY,2026-09-21,
122900,아이마켓코리아,KOSPI,122900_04,4,2026-09-04,2026-09-07,8110.0,TRANSITION,TRANSITION,50.42913477151467,READY,"[50, 55)",OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,,2.96,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
123040,엠에스오토텍,KOSDAQ,123040_01,1,2019-03-29,2019-04-01,5170.0,TRANSITION,TRANSITION,30.669939138994533,READY,"[30, 35)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2019-04-05,-15.86,REALIZED_REPORT_HISTORY,2026-09-21,
123330,제닉,KOSDAQ,123330_01,1,2018-04-20,2018-04-23,18750.0,TRANSITION,TRANSITION,34.922641722746725,READY,"[30, 35)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-05-24,-17.07,REALIZED_REPORT_HISTORY,2026-09-21,
123330,제닉,KOSDAQ,123330_02,2,2026-08-28,2026-08-31,36500.0,TRANSITION,TRANSITION,52.06896551724138,READY,"[50, 55)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2026-09-08,-21.92,REALIZED_REPORT_HISTORY,2026-09-21,
123410,코리아에프티,KOSDAQ,123410_01,1,2021-02-19,2021-02-22,3700.0,TRANSITION,TRANSITION,70.82829921050877,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2021-03-08,-14.73,REALIZED_REPORT_HISTORY,2026-09-21,
123410,코리아에프티,KOSDAQ,123410_02,2,2023-06-30,2023-07-03,3765.0,TRANSITION,TRANSITION,36.07196506071321,READY,"[35, 40)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2023-07-27,-15.01,REALIZED_REPORT_HISTORY,2026-09-21,
123410,코리아에프티,KOSDAQ,123410_03,3,2024-01-26,2024-01-29,4045.0,TRANSITION,TRANSITION,62.88938315571898,READY,"[60, 65)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2024-05-02,82.45,REALIZED_REPORT_HISTORY,2026-09-21,
123410,코리아에프티,KOSDAQ,123410_04,4,2025-08-29,2025-09-01,6350.0,EARLY_TREND,EARLY_TREND,90.3824210102776,READY,"[90, 95)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2026-06-01,8.66,REALIZED_REPORT_HISTORY,2026-09-21,
123420,위메이드플레이,KOSDAQ,123420_01,1,2018-03-02,2018-03-05,38100.0,TRANSITION,TRANSITION,26.647015906235637,READY,"[25, 30)",OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,,-83.02,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
123700,SJM,KOSPI,123700_01,1,2021-01-22,2021-01-25,4105.0,TRANSITION,TRANSITION,70.48990480934567,READY,"[70, 75)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-08-02,28.87,REALIZED_REPORT_HISTORY,2026-09-21,
123700,SJM,KOSPI,123700_02,2,2022-12-02,2022-12-05,4810.0,TRANSITION,TRANSITION,73.3124742505775,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2023-01-04,-17.57,REALIZED_REPORT_HISTORY,2026-09-21,
123700,SJM,KOSPI,123700_03,3,2026-01-02,2026-01-05,3710.0,TRANSITION,TRANSITION,68.33642517791824,READY,"[65, 70)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-09,-14.82,REALIZED_REPORT_HISTORY,2026-09-21,
123750,알톤,KOSDAQ,123750_01,1,2014-03-21,2014-03-24,7283.0,TRANSITION,TRANSITION,86.25663910663847,READY,"[85, 90)",REALIZED,EXIT3_PROGRESSED_TO_WEAK,2015-11-02,14.43,REALIZED_REPORT_HISTORY,2026-09-21,
123750,알톤,KOSDAQ,123750_02,2,2022-09-23,2022-09-26,5500.0,TRANSITION,TRANSITION,65.80627762212777,READY,"[65, 70)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2022-09-27,-13.18,REALIZED_REPORT_HISTORY,2026-09-21,
124500,아이티센글로벌,KOSDAQ,124500_01,1,2021-04-09,2021-04-12,6430.0,TRANSITION,TRANSITION,87.66572728624024,READY,"[85, 90)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2021-08-18,-17.57,REALIZED_REPORT_HISTORY,2026-09-21,
125210,아모그린텍,KOSDAQ,125210_01,1,2022-06-03,2022-06-07,14100.0,TRANSITION,TRANSITION,69.58406629707235,READY,"[65, 70)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2022-06-21,-14.54,REALIZED_REPORT_HISTORY,2026-09-21,
125210,아모그린텍,KOSDAQ,125210_02,2,2022-09-02,2022-09-05,14950.0,TRANSITION,TRANSITION,65.47734974636829,READY,"[65, 70)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2022-12-29,-18.73,REALIZED_REPORT_HISTORY,2026-09-21,
125210,아모그린텍,KOSDAQ,125210_03,3,2023-04-14,2023-04-17,17700.0,EARLY_TREND,EARLY_TREND,71.17042292796381,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2023-07-28,-19.15,REALIZED_REPORT_HISTORY,2026-09-21,
126340,비나텍,KOSDAQ,126340_01,1,2024-05-17,2024-05-20,51201.0,TRANSITION,TRANSITION,84.02865103873604,READY,"[80, 85)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2024-07-08,-16.85,REALIZED_REPORT_HISTORY,2026-09-21,
126560,현대퓨처넷,KOSPI,126560_01,1,2015-04-03,2015-04-06,5530.0,TRANSITION,TRANSITION,44.673830561125165,READY,"[40, 45)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-05-18,-16.09,REALIZED_REPORT_HISTORY,2026-09-21,
126560,현대퓨처넷,KOSPI,126560_02,2,2017-01-06,2017-01-09,4035.0,TRANSITION,TRANSITION,43.757831787242566,READY,"[40, 45)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2019-12-12,-15.12,REALIZED_REPORT_HISTORY,2026-09-21,
126560,현대퓨처넷,KOSPI,126560_03,3,2021-03-05,2021-03-08,5570.0,TRANSITION,TRANSITION,52.018826951545115,READY,"[50, 55)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2021-03-10,-14.99,REALIZED_REPORT_HISTORY,2026-09-21,
126600,BGF에코머티리얼즈,KOSDAQ,126600_01,1,2015-01-23,2015-01-26,5871.0,EARLY_TREND,EARLY_TREND,79.2908232875583,READY,"[75, 80)",REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,2016-06-01,19.43,REALIZED_REPORT_HISTORY,2026-09-21,
126600,BGF에코머티리얼즈,KOSDAQ,126600_02,2,2021-01-08,2021-01-11,4656.0,TRANSITION,TRANSITION,99.00532805956371,READY,"[95, 100]",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-07-01,35.95,REALIZED_REPORT_HISTORY,2026-09-21,
126600,BGF에코머티리얼즈,KOSDAQ,126600_03,3,2026-01-16,2026-01-19,4145.0,TRANSITION,TRANSITION,28.588310513520735,READY,"[25, 30)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2026-03-05,-16.28,REALIZED_REPORT_HISTORY,2026-09-21,
126640,화신정공,KOSDAQ,126640_01,1,2026-05-15,2026-05-18,1940.0,TRANSITION,TRANSITION,68.74992303523922,READY,"[65, 70)",OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,,103.87,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
126720,수산인더스트리,KOSPI,126720_01,1,2026-01-23,2026-01-26,26100.0,TRANSITION,TRANSITION,84.47566801331178,READY,"[80, 85)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2026-06-23,-16.48,REALIZED_REPORT_HISTORY,2026-09-21,
127710,아시아경제,KOSDAQ,127710_01,1,2021-04-09,2021-04-12,2475.0,TRANSITION,TRANSITION,42.33878658927747,READY,"[40, 45)",REALIZED,EXIT3_PROGRESSED_TO_WEAK,2022-07-01,-21.62,REALIZED_REPORT_HISTORY,2026-09-21,
127710,아시아경제,KOSDAQ,127710_02,2,2026-03-20,2026-03-23,1525.0,TRANSITION,TRANSITION,55.697970134116794,READY,"[55, 60)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2026-05-13,-18.62,REALIZED_REPORT_HISTORY,2026-09-21,
128660,피제이메탈,KOSDAQ,128660_01,1,2015-01-02,2015-01-05,1890.0,TRANSITION,TRANSITION,20.265665360298296,READY,"[20, 25)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2016-02-15,-14.81,REALIZED_REPORT_HISTORY,2026-09-21,
128660,피제이메탈,KOSDAQ,128660_02,2,2016-07-15,2016-07-18,2035.0,TRANSITION,TRANSITION,89.32619748544842,READY,"[85, 90)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2020-03-16,-21.38,REALIZED_REPORT_HISTORY,2026-09-21,
128660,피제이메탈,KOSDAQ,128660_03,3,2021-03-12,2021-03-15,2605.0,TRANSITION,TRANSITION,73.31934319990923,READY,"[70, 75)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-09-01,64.11,REALIZED_REPORT_HISTORY,2026-09-21,
128820,대성산업,KOSPI,128820_01,1,2019-04-19,2019-04-22,6135.0,TRANSITION,TRANSITION,80.47825825612185,READY,"[80, 85)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2019-05-14,-16.33,REALIZED_REPORT_HISTORY,2026-09-21,
128820,대성산업,KOSPI,128820_02,2,2021-05-07,2021-05-10,4989.0,TRANSITION,TRANSITION,32.780024360715124,READY,"[30, 35)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-12-01,-20.71,REALIZED_REPORT_HISTORY,2026-09-21,
128940,한미약품,KOSPI,128940_01,1,2022-04-29,2022-05-02,298219.0,TRANSITION,TRANSITION,85.84501492239357,READY,"[85, 90)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2022-09-22,-24.23,REALIZED_REPORT_HISTORY,2026-09-21,
128940,한미약품,KOSPI,128940_02,2,2023-04-21,2023-04-24,306113.0,TRANSITION,TRANSITION,28.112699054885987,READY,"[25, 30)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2024-12-10,-19.96,REALIZED_REPORT_HISTORY,2026-09-21,
128940,한미약품,KOSPI,128940_03,3,2025-05-30,2025-06-02,310500.0,TRANSITION,TRANSITION,60.20708359354628,READY,"[60, 65)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2026-06-01,83.57,REALIZED_REPORT_HISTORY,2026-09-21,
129260,인터지스,KOSPI,129260_01,1,2018-03-02,2018-03-05,3730.0,TRANSITION,TRANSITION,77.0455211665745,READY,"[75, 80)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-06-28,-16.49,REALIZED_REPORT_HISTORY,2026-09-21,
129260,인터지스,KOSPI,129260_02,2,2025-07-11,2025-07-14,3210.0,TRANSITION,TRANSITION,77.18520793804304,READY,"[75, 80)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2025-08-27,-15.58,REALIZED_REPORT_HISTORY,2026-09-21,
130580,나이스디앤비,KOSDAQ,130580_01,1,2018-05-25,2018-05-28,9200.0,TRANSITION,TRANSITION,72.41454615867858,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-06-19,-15.0,REALIZED_REPORT_HISTORY,2026-09-21,
130580,나이스디앤비,KOSDAQ,130580_02,2,2019-04-12,2019-04-15,9220.0,EARLY_TREND,EARLY_TREND,86.4059496740414,READY,"[85, 90)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2019-07-29,-15.08,REALIZED_REPORT_HISTORY,2026-09-21,
130580,나이스디앤비,KOSDAQ,130580_03,3,2020-02-14,2020-02-17,8870.0,TRANSITION,TRANSITION,69.56944600027151,READY,"[65, 70)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2020-03-16,-18.6,REALIZED_REPORT_HISTORY,2026-09-21,
130580,나이스디앤비,KOSDAQ,130580_04,4,2020-05-08,2020-05-11,8670.0,TRANSITION,TRANSITION,78.10706881227172,READY,"[75, 80)",OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,,-22.03,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
130660,한전산업,KOSPI,130660_01,1,2014-06-20,2014-06-23,5320.0,TRANSITION,TRANSITION,9.933151339405255,READY,"[5, 10)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2021-07-01,132.14,REALIZED_REPORT_HISTORY,2026-09-21,
130740,티피씨글로벌,KOSDAQ,130740_01,1,2015-05-15,2015-05-18,3830.0,TRANSITION,TRANSITION,47.28119201709783,READY,"[45, 50)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2015-06-04,-18.28,REALIZED_REPORT_HISTORY,2026-09-21,
130740,티피씨글로벌,KOSDAQ,130740_02,2,2018-05-11,2018-05-14,4200.0,TRANSITION,TRANSITION,55.117524787636356,READY,"[55, 60)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-06-19,-16.07,REALIZED_REPORT_HISTORY,2026-09-21,
131030,옵투스제약,KOSDAQ,131030_01,1,2016-04-22,2016-04-25,12800.0,TRANSITION,TRANSITION,76.21724219579846,READY,"[75, 80)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2016-06-27,-22.73,REALIZED_REPORT_HISTORY,2026-09-21,
131030,옵투스제약,KOSDAQ,131030_02,2,2018-05-11,2018-05-14,15500.0,TRANSITION,TRANSITION,67.42549185422905,READY,"[65, 70)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-06-19,-17.74,REALIZED_REPORT_HISTORY,2026-09-21,
131030,옵투스제약,KOSDAQ,131030_03,3,2018-06-22,2018-06-25,15600.0,EARLY_TREND,EARLY_TREND,72.04864674573732,READY,"[70, 75)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2018-08-17,-16.03,REALIZED_REPORT_HISTORY,2026-09-21,
131030,옵투스제약,KOSDAQ,131030_04,4,2026-02-20,2026-02-23,9340.0,TRANSITION,TRANSITION,88.31668425360253,READY,"[85, 90)",OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,,-38.22,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
131290,티에스이,KOSDAQ,131290_01,1,2014-08-29,2014-09-01,9110.0,TRANSITION,TRANSITION,52.849365931144355,READY,"[50, 55)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2015-05-04,108.56,REALIZED_REPORT_HISTORY,2026-09-21,
131290,티에스이,KOSDAQ,131290_02,2,2017-08-11,2017-08-14,13800.0,TRANSITION,TRANSITION,30.692143331133032,READY,"[30, 35)",REALIZED,EXIT3_PROGRESSED_TO_WEAK,2018-10-01,-38.12,REALIZED_REPORT_HISTORY,2026-09-21,
131290,티에스이,KOSDAQ,131290_03,3,2024-03-29,2024-04-01,61600.0,TRANSITION,TRANSITION,32.26350586308993,READY,"[30, 35)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2024-07-04,-13.96,REALIZED_REPORT_HISTORY,2026-09-21,
131290,티에스이,KOSDAQ,131290_04,4,2025-10-10,2025-10-13,52900.0,TRANSITION,TRANSITION,55.580319430152954,READY,"[55, 60)",OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,,409.45,OPEN_LATEST_REPORT_HISTORY,2026-09-21,
131400,이브이첨단소재,KOSDAQ,131400_01,1,2019-07-05,2019-07-08,3449.0,TRANSITION,TRANSITION,83.45487847047009,READY,"[80, 85)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2019-10-01,11.92,REALIZED_REPORT_HISTORY,2026-09-21,
131970,두산테스나,KOSDAQ,131970_01,1,2023-03-31,2023-04-03,40000.0,TRANSITION,TRANSITION,10.594967051336523,READY,"[10, 15)",REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,2023-05-11,-14.0,REALIZED_REPORT_HISTORY,2026-09-21,
131970,두산테스나,KOSDAQ,131970_02,2,2023-06-09,2023-06-12,39550.0,TRANSITION,TRANSITION,32.47413786208163,READY,"[30, 35)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2024-03-04,9.86,REALIZED_REPORT_HISTORY,2026-09-21,
131970,두산테스나,KOSDAQ,131970_03,3,2025-10-10,2025-10-13,43650.0,TRANSITION,TRANSITION,23.600059238191506,READY,"[20, 25)",REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,2026-04-01,145.13,REALIZED_REPORT_HISTORY,2026-09-21,
