ticker,isu_cd,market,first_common_date,last_common_date,current_common,historical_only,lifecycle_transition_present,common_interval_count,canonical_adjusted_exists,canonical_adjusted_date_min,canonical_requested_start,canonical_row_count,raw_cache_exists,spac_authority_present,historical_issue_name,current_issue_name,risk_classification
076090,KR7076090000,KOSDAQ,2010-01-04,2010-04-22,false,true,false,1,true,2010-01-04,2010-01-04,35,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
077280,KR7077280006,KOSDAQ,2010-01-04,2020-01-15,false,true,false,1,true,2010-01-04,2010-01-04,2463,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
078650,KR7078650009,KOSDAQ,2010-10-22,2023-07-20,false,true,false,1,true,2010-10-22,2010-10-22,2793,false,false,코렌,지나인제약,NO_IDENTITY_TRANSITION_SIGNAL
078670,KR7078670007,KOSDAQ,2010-01-04,2010-04-30,false,true,false,1,true,2010-01-04,2010-01-04,60,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
078700,KR7078700002,KOSDAQ,2010-01-04,2010-02-26,false,true,false,1,true,2010-01-04,2010-01-04,37,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
078780,KR7078780004,KOSDAQ,2010-01-04,2016-04-27,false,true,false,1,true,2010-01-04,2010-01-04,1381,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
078890,KR7078890001,KOSDAQ,2010-01-04,2026-08-21,true,false,false,1,true,2010-01-04,2010-01-04,4095,false,false,가온미디어,가온그룹,NO_IDENTITY_TRANSITION_SIGNAL
078940,KR7078940004,KOSDAQ,2010-01-04,2025-02-18,false,true,false,1,true,2010-01-04,2010-01-04,3107,false,false,코드네이처,퀀타피아,NO_IDENTITY_TRANSITION_SIGNAL
079440,KR7079440004,KOSPI,2017-05-11,2020-02-13,false,true,false,1,true,2017-05-11,2017-05-11,661,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
079560,KR7079560009,KOSDAQ,2010-01-04,2010-04-12,false,true,false,1,true,2010-01-04,2010-01-04,38,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
079660,KR7079660007,KOSPI,2010-01-04,2019-06-25,false,true,false,1,true,2010-01-04,2010-01-04,2320,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
080000,KR7080000003,KOSDAQ,2010-01-04,2024-12-19,false,true,false,1,true,2010-01-04,2010-01-04,3675,false,false,에스엔유,에스엔유,NO_IDENTITY_TRANSITION_SIGNAL
080140,KR7080140007,KOSDAQ,2010-01-04,2010-02-01,false,true,false,1,true,2010-01-29,2010-01-04,2,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
080440,KR7080440001,KOSDAQ,2010-01-04,2021-09-10,false,true,false,1,true,2010-01-04,2010-01-04,2216,false,false,에스제이케이,에스제이케이,NO_IDENTITY_TRANSITION_SIGNAL
081090,KR7081090003,KOSDAQ,2010-01-04,2011-09-22,false,true,false,1,true,2010-01-04,2010-01-04,312,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
081220,KR7081220006,KOSDAQ,2010-01-04,2014-02-28,false,true,false,1,true,2010-01-04,2010-01-04,1021,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
081970,KR7081970006,KOSDAQ,2010-01-04,2018-10-10,false,true,false,1,true,2010-01-04,2010-01-04,2037,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
082390,KR7082390006,KOSDAQ,2010-01-04,2016-07-22,false,true,false,1,true,2010-01-04,2010-01-04,1425,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
082930,KR7082930009,KOSDAQ,2010-01-04,2014-05-22,false,true,false,1,true,2010-01-04,2010-01-04,1068,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
084160,KR7084160001,KOSPI,2010-01-04,2010-10-14,false,true,false,1,true,2010-01-04,2010-01-04,110,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
084450,KR7084450006,KOSDAQ,2010-01-04,2011-02-09,false,true,false,1,true,2010-01-04,2010-01-04,253,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
084810,KR7084810001,KOSDAQ,2010-01-04,2010-03-31,false,true,false,1,true,2010-01-04,2010-01-04,11,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
085370,KR7085370005,KOSDAQ,2010-01-04,2023-10-26,false,true,false,1,true,2010-01-04,2010-01-04,3397,false,false,루트로닉,루트로닉,NO_IDENTITY_TRANSITION_SIGNAL
085990,KR7085990000,KOSDAQ,2010-01-04,2010-05-07,false,true,false,1,true,2010-01-04,2010-01-04,64,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
086200,KR7086200003,KOSDAQ,2010-01-04,2016-05-04,false,true,false,1,true,2010-01-04,2010-01-04,1546,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
086250,KR7086250008,KOSDAQ,2010-01-04,2021-08-30,false,true,false,1,true,2010-01-04,2010-01-04,2555,false,false,이노와이즈,이노와이즈,NO_IDENTITY_TRANSITION_SIGNAL
086830,KR7086830007,KOSDAQ,2010-01-04,2017-05-04,false,true,false,1,true,2010-01-04,2010-01-04,1781,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
086900,KR7086900008,KOSDAQ,2010-01-04,2026-08-21,true,false,false,1,true,2010-01-04,2010-01-04,4095,false,false,메디톡스,메디톡스,NO_IDENTITY_TRANSITION_SIGNAL
087220,KR7087220000,KOSDAQ,2010-01-04,2018-05-04,false,true,false,1,true,2010-01-04,2010-01-04,1893,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
087730,KR7087730008,KOSDAQ,2010-01-04,2021-10-07,false,true,false,1,true,2010-01-04,2010-01-04,2554,false,false,에스모 머티리얼즈,이엠네트웍스,NO_IDENTITY_TRANSITION_SIGNAL
088020,KR7088020003,KOSDAQ,2010-01-04,2011-01-07,false,true,false,1,true,2010-01-04,2010-01-04,207,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
088700,KR7088700000,KOSDAQ,2010-01-04,2013-05-03,false,true,false,1,true,2010-01-04,2010-01-04,804,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
088800,KR7088800008,KOSDAQ,2010-01-04,2026-08-21,true,false,false,1,true,2010-01-04,2010-01-04,4058,false,false,에이스테크,에이스테크,NO_IDENTITY_TRANSITION_SIGNAL
088810,KR7088810007,KOSDAQ,2010-01-04,2011-04-28,false,true,false,1,true,2010-01-04,2010-01-04,280,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
088960,KR7088960000,KOSDAQ,2010-01-04,2012-02-07,false,true,false,1,true,2010-01-04,2010-01-04,474,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
089240,KR7089240006,KOSDAQ,2010-01-04,2010-09-02,false,true,false,1,true,2010-01-04,2010-01-04,62,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
089480,KR7089480008,KOSDAQ,2010-01-04,2012-04-12,false,true,false,1,true,2010-01-04,2010-01-04,545,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
089530,KR7089530000,KOSDAQ,2011-11-11,2024-09-05,false,true,false,1,true,2011-11-11,2011-11-11,2811,false,false,에이티세미콘,에이티세미콘,NO_IDENTITY_TRANSITION_SIGNAL
089600,KR7089600001,KOSDAQ,2013-07-17,2026-08-21,true,false,false,1,true,2013-07-17,2013-07-17,3213,false,false,나스미디어,KT나스미디어,NO_IDENTITY_TRANSITION_SIGNAL
090090,KR7090090002,KOSDAQ,2010-01-04,2011-12-14,false,true,false,1,true,2010-01-04,2010-01-04,476,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
090120,KR7090120007,KOSDAQ,2010-01-04,2015-05-12,false,true,false,1,true,2010-01-04,2010-01-04,1203,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
090730,KR7090730003,KOSDAQ,2010-01-04,2018-07-16,false,true,false,1,true,2010-01-04,2010-01-04,2095,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
090740,KR7090740002,KOSDAQ,2010-01-04,2022-10-14,false,true,false,1,true,2010-01-04,2010-01-04,2885,false,false,연이정보통신,연이비앤티,NO_IDENTITY_TRANSITION_SIGNAL
091090,KR7091090001,KOSPI,2010-01-04,2025-10-24,false,true,false,1,true,2010-01-04,2010-01-04,3286,false,false,세원셀론텍,세원이앤씨,NO_IDENTITY_TRANSITION_SIGNAL
091690,KR7091690008,KOSDAQ,2010-01-04,2015-01-20,false,true,false,1,true,2010-01-04,2010-01-04,1027,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
091990,KR7091990002,KOSDAQ,2017-07-28,2024-01-11,false,true,false,1,true,2017-07-28,2017-07-28,1571,false,false,셀트리온헬스케어,셀트리온헬스케어,NO_IDENTITY_TRANSITION_SIGNAL
093230,KR7093230001,KOSPI,2010-01-04,2025-09-10,false,true,false,1,true,2010-01-04,2010-01-04,3277,false,false,이아이디,이아이디,NO_IDENTITY_TRANSITION_SIGNAL
093820,KR7093820009,KOSPI,2010-01-04,2012-01-31,false,true,false,1,true,2010-01-04,2010-01-04,506,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
094190,KR7094190006,KOSDAQ,2010-01-04,2020-05-21,false,true,false,1,true,2010-01-04,2010-01-04,2280,false,false,이엘케이,이엘케이,NO_IDENTITY_TRANSITION_SIGNAL
094520,KR7094520004,KOSPI,2010-01-04,2011-11-23,false,true,false,1,true,2010-01-04,2010-01-04,471,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
094700,KR7094700002,KOSDAQ,2010-01-04,2012-04-12,false,true,false,1,true,2010-01-04,2010-01-04,541,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
094860,KR7094860004,KOSDAQ,2010-01-04,2026-08-21,true,false,false,1,true,2010-01-04,2010-01-04,4062,false,false,코닉글로리,네오리진,NO_IDENTITY_TRANSITION_SIGNAL
094950,KR7094950003,KOSPI,2010-01-04,2011-01-04,false,true,false,1,true,2010-01-05,2010-01-04,186,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
095300,KR7095300000,KOSDAQ,2010-01-04,2017-09-11,false,true,false,1,true,2010-01-04,2010-01-04,1681,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
096040,KR7096040001,KOSDAQ,2010-01-04,2025-09-09,false,true,false,1,true,2010-01-04,2010-01-04,3146,false,false,이트론,이트론,NO_IDENTITY_TRANSITION_SIGNAL
096300,KR7096300009,KOSPI,2010-01-04,2023-02-01,false,true,false,1,true,2010-01-04,2010-01-04,3158,false,false,베트남개발1,베트남개발1,NO_IDENTITY_TRANSITION_SIGNAL
096640,KR7096640008,KOSDAQ,2010-01-04,2023-07-14,false,true,false,1,true,2010-01-04,2010-01-04,3015,false,false,멜파스,멜파스,NO_IDENTITY_TRANSITION_SIGNAL
098150,KR7098150006,KOSPI,2010-01-04,2012-04-20,false,true,false,1,true,2010-01-04,2010-01-04,572,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
098400,KR7098400005,KOSDAQ,2010-01-04,2012-07-23,false,true,false,1,true,2010-01-07,2010-01-04,556,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
099340,KR7099340002,KOSPI,2010-01-04,2020-06-30,false,true,false,1,true,2010-01-04,2010-01-04,2465,false,false,하나니켈1호,하나니켈1호,NO_IDENTITY_TRANSITION_SIGNAL
099350,KR7099350001,KOSPI,2010-01-04,2020-06-30,false,true,false,1,true,2010-01-04,2010-01-04,2377,false,false,하나니켈2호,하나니켈2호,NO_IDENTITY_TRANSITION_SIGNAL
099660,KR7099660003,KOSDAQ,2010-01-04,2018-07-06,false,true,false,1,true,2010-01-04,2010-01-04,1890,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
099830,KR7099830002,KOSDAQ,2011-01-24,2018-05-03,false,true,false,1,true,2011-01-24,2011-01-24,1757,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
101060,KR7101060002,KOSPI,2010-01-04,2022-01-17,false,true,false,1,true,2010-01-04,2010-01-04,2955,false,false,SBS미디어홀딩스,SBS미디어홀딩스,NO_IDENTITY_TRANSITION_SIGNAL
101140,KR7101140002,KOSPI,2010-01-04,2026-08-21,true,false,false,1,true,2010-01-04,2010-01-04,3371,false,false,비티원,인바이오젠,NO_IDENTITY_TRANSITION_SIGNAL
101390,KR7101390003,KOSDAQ,2010-01-04,2026-06-30,false,true,false,1,true,2010-01-04,2010-01-04,3752,false,false,아이엠,아이엠,NO_IDENTITY_TRANSITION_SIGNAL
101990,KR7101990000,KOSPI,2010-01-04,2014-05-20,false,true,false,1,true,2010-01-04,2010-01-04,1074,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
102210,KR7102210002,KOSDAQ,2010-01-04,2021-04-16,false,true,false,1,true,2010-01-04,2010-01-04,2192,false,false,해덕파워웨이,에이치디,NO_IDENTITY_TRANSITION_SIGNAL
102280,KR7102280005,KOSPI,2010-01-04,2025-11-27,false,true,false,1,true,2010-01-04,2010-01-04,3336,false,false,쌍방울,쌍방울,NO_IDENTITY_TRANSITION_SIGNAL
103130,KR7103130001,KOSPI,2010-06-30,2020-05-29,false,true,false,1,true,2010-06-30,2010-06-30,2147,false,false,웅진에너지,웅진에너지,NO_IDENTITY_TRANSITION_SIGNAL
103150,KR7103150009,KOSPI,2010-01-04,2011-09-23,false,true,false,1,true,2010-01-04,2010-01-04,414,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
104110,KR7104110002,KOSPI,2010-01-04,2016-12-29,false,true,false,1,true,2010-01-04,2010-01-04,1720,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
104120,KR7104120001,KOSPI,2010-01-04,2016-12-29,false,true,false,1,true,2010-01-04,2010-01-04,1721,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
105070,KR7105070007,KOSDAQ,2010-02-02,2012-08-13,false,true,false,1,true,2010-02-02,2010-02-02,630,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
106520,KR7106520000,KOSDAQ,2012-07-13,2026-06-30,false,true,false,1,true,2012-07-13,2012-07-13,2603,false,false,디지탈옵틱,노블엠앤비,NO_IDENTITY_TRANSITION_SIGNAL
108070,KR7108070004,KOSPI,2010-01-04,2010-04-13,false,true,false,1,true,2010-01-04,2010-01-04,54,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
108790,KR7108790007,KOSDAQ,2014-02-06,2020-07-15,false,true,false,1,true,2014-02-06,2014-02-06,1570,false,false,인터파크,인터파크,NO_IDENTITY_TRANSITION_SIGNAL
110310,KR7110310000,KOSDAQ,2010-01-04,2014-04-10,false,true,false,1,true,2010-01-04,2010-01-04,1028,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
110500,KR7110500006,KOSDAQ,2011-06-17,2014-09-01,false,true,false,1,true,2011-06-17,2011-06-17,693,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
110570,KR7110570009,KOSPI,2011-10-14,2017-04-14,false,true,false,1,true,2011-10-14,2011-10-14,1285,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
111610,KR7111610002,KOSDAQ,2010-01-06,2016-01-22,false,true,false,1,true,2010-01-06,2010-01-06,1192,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
111710,KR7111710000,KOSDAQ,2018-11-29,2026-08-21,true,false,false,1,true,2018-11-29,2018-11-29,1896,false,false,남화산업,남화산업,NO_IDENTITY_TRANSITION_SIGNAL
111820,KR7111820007,KOSDAQ,2010-06-18,2021-09-29,false,true,false,1,true,2010-06-18,2010-06-18,2033,false,false,지와이커머스,지유온,NO_IDENTITY_TRANSITION_SIGNAL
111870,KR7111870002,KOSDAQ,2010-11-05,2026-01-13,false,true,false,1,true,2010-11-05,2010-11-05,3075,false,false,삼본전자,KH 미래물산,NO_IDENTITY_TRANSITION_SIGNAL
112240,KR7112240007,KOSDAQ,2011-11-30,2020-06-29,false,true,false,1,true,2011-11-30,2011-11-30,1778,false,false,에스에프씨,에스에프씨,NO_IDENTITY_TRANSITION_SIGNAL
114120,KR7114120009,KOSDAQ,2010-07-21,2024-02-14,false,true,false,1,true,2010-07-21,2010-07-21,2855,false,false,크루셜텍,크루셜텍,NO_IDENTITY_TRANSITION_SIGNAL
114410,KR7114410004,KOSPI,2010-01-04,2010-07-15,false,true,false,1,true,2010-01-04,2010-01-04,121,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
114570,KR7114570005,KOSDAQ,2010-02-04,2022-02-22,false,true,false,1,true,2010-02-04,2010-02-04,2506,false,false,지스마트글로벌,지스마트글로벌,NO_IDENTITY_TRANSITION_SIGNAL
115390,KR7115390007,KOSPI,2010-01-28,2024-12-06,false,true,false,1,true,2010-01-28,2010-01-28,3637,false,false,락앤락,락앤락,NO_IDENTITY_TRANSITION_SIGNAL
115960,KR7115960007,KOSDAQ,2015-11-02,2024-03-05,false,true,false,1,true,2015-11-02,2015-11-02,2035,false,false,연우,연우,NO_IDENTITY_TRANSITION_SIGNAL
117930,KR7117930008,KOSPI,2010-01-04,2017-03-06,false,true,false,1,true,2010-01-04,2010-01-04,1757,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
119610,KR7119610004,KOSDAQ,2010-07-28,2026-08-21,true,false,false,1,true,2010-07-28,2010-07-28,3695,false,false,인터로조,인터로조,NO_IDENTITY_TRANSITION_SIGNAL
119650,KR7119650000,KOSPI,2010-01-29,2026-08-21,true,false,false,1,true,2010-01-29,2010-01-29,3727,false,false,KC코트렐,KC코트렐,NO_IDENTITY_TRANSITION_SIGNAL
119860,KR7119860005,KOSDAQ,2011-01-24,2024-09-23,false,true,false,1,true,2011-01-24,2011-01-24,3354,false,false,다나와,커넥트웨이브,NO_IDENTITY_TRANSITION_SIGNAL
122800,KR7122800006,KOSDAQ,2010-11-26,2020-02-11,false,true,false,1,true,2010-11-26,2010-11-26,1682,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
123100,KR7123100000,KOSDAQ,2011-11-01,2019-02-19,false,true,false,1,true,2011-11-01,2011-11-01,1784,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
123260,KR7123260002,KOSDAQ,2011-12-05,2020-04-09,false,true,false,1,true,2011-12-05,2011-12-05,1802,false,false,파인넥스,파인넥스,NO_IDENTITY_TRANSITION_SIGNAL
126870,KR7126870005,KOSDAQ,2012-02-15,2022-10-25,false,true,false,1,true,2012-02-15,2012-02-15,2244,false,false,뉴로스,뉴로스,NO_IDENTITY_TRANSITION_SIGNAL
127160,KR7127160000,KOSDAQ,2015-11-19,2022-09-21,false,true,false,1,true,2015-11-19,2015-11-19,1238,false,false,매직마이크로,매직마이크로,NO_IDENTITY_TRANSITION_SIGNAL
128540,KR7128540002,KOSDAQ,2018-12-05,2026-08-21,true,false,false,1,true,2018-12-05,2018-12-05,1890,false,false,에코캡,에코캡,NO_IDENTITY_TRANSITION_SIGNAL
128940,KR7128940004,KOSPI,2010-07-30,2026-08-21,true,false,false,1,true,2010-07-30,2010-07-30,3951,false,false,한미약품,한미약품,NO_IDENTITY_TRANSITION_SIGNAL
130960,KR7130960008,KOSDAQ,2010-10-15,2018-07-17,false,true,false,1,true,2010-10-15,2010-10-15,1896,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
131090,KR7131090003,KOSDAQ,2011-12-21,2026-08-21,true,false,false,1,true,2011-12-21,2011-12-21,3545,false,false,시큐브,시큐브,NO_IDENTITY_TRANSITION_SIGNAL
131390,KR7131390007,KOSDAQ,2011-09-27,2022-11-28,false,true,false,1,true,2011-09-27,2011-09-27,2736,false,false,피앤이솔루션,원익피앤이,NO_IDENTITY_TRANSITION_SIGNAL
131400,KR7131400004,KOSDAQ,2010-12-27,2026-08-21,true,false,false,1,true,2010-12-27,2010-12-27,3830,false,false,액트,이브이첨단소재,NO_IDENTITY_TRANSITION_SIGNAL
134780,KR7134780006,KOSDAQ,2011-08-10,2020-07-01,false,true,false,1,true,2011-08-10,2011-08-10,1748,false,false,화진,화진,NO_IDENTITY_TRANSITION_SIGNAL
136510,KR7136510005,KOSDAQ,2011-11-18,2024-07-24,false,true,false,1,true,2011-11-18,2011-11-18,2552,false,false,쎄미시스코,스마트솔루션즈,NO_IDENTITY_TRANSITION_SIGNAL
138250,KR7138250006,KOSPI,2015-03-27,2022-03-21,false,true,false,1,true,2015-03-27,2015-03-27,1690,false,false,엔에스쇼핑,엔에스쇼핑,NO_IDENTITY_TRANSITION_SIGNAL
138490,KR7138490008,KOSPI,2011-06-15,2026-04-15,false,true,false,1,true,2011-06-15,2011-06-15,3635,false,false,코오롱플라스틱,코오롱ENP,NO_IDENTITY_TRANSITION_SIGNAL
138580,KR7138580006,KOSDAQ,2017-11-30,2024-11-21,false,true,false,1,true,2017-11-30,2017-11-30,1703,false,false,비즈니스온,비즈니스온,NO_IDENTITY_TRANSITION_SIGNAL
138690,KR7138690003,KOSDAQ,2011-06-02,2023-12-05,false,true,false,1,true,2011-06-02,2011-06-02,2725,false,false,엘아이에스,엘아이에스,NO_IDENTITY_TRANSITION_SIGNAL
139050,KR7139050009,KOSDAQ,2011-07-29,2026-05-07,false,true,false,1,true,2011-07-29,2011-07-29,3120,false,false,데일리블록체인,BF랩스,NO_IDENTITY_TRANSITION_SIGNAL
141020,KR7141020008,KOSDAQ,2013-01-29,2024-01-02,false,true,false,1,true,2013-01-29,2013-01-29,1754,false,false,포티스,디에스앤엘,NO_IDENTITY_TRANSITION_SIGNAL
141070,KR7141070003,KOSDAQ,2012-11-16,2021-09-15,false,true,false,1,true,2012-11-16,2012-11-16,2056,false,false,맥스로텍,맥스로텍,NO_IDENTITY_TRANSITION_SIGNAL
142210,KR7142210004,KOSDAQ,2016-02-02,2026-08-21,true,false,false,1,true,2016-02-02,2016-02-02,2587,false,false,유니트론텍,유니트론텍,NO_IDENTITY_TRANSITION_SIGNAL
144620,KR7144620002,KOSPI,2012-04-05,2021-11-04,false,true,false,1,true,2012-04-05,2012-04-05,2284,false,false,코오롱머티리얼,코오롱머티리얼,NO_IDENTITY_TRANSITION_SIGNAL
148140,KR7148140007,KOSDAQ,2017-11-09,2024-06-05,false,true,false,1,true,2017-11-09,2017-11-09,1078,false,false,비디아이,비디아이,NO_IDENTITY_TRANSITION_SIGNAL
149940,KR7149940009,KOSDAQ,2012-09-25,2020-07-09,false,true,false,1,true,2012-09-25,2012-09-25,1354,false,false,모다,모다,NO_IDENTITY_TRANSITION_SIGNAL
150840,KR7150840007,KOSDAQ,2013-12-19,2026-01-23,false,true,false,1,true,2013-12-19,2013-12-19,2008,false,false,인트로메딕,인트로메딕,NO_IDENTITY_TRANSITION_SIGNAL
151910,KR7151910007,KOSDAQ,2012-08-02,2025-11-25,false,true,false,1,true,2012-08-02,2012-08-02,2555,false,false,나노스,퓨처코어,NO_IDENTITY_TRANSITION_SIGNAL
152330,KR7152330007,KOSPI,2015-12-29,2020-12-17,false,true,false,1,true,2015-12-29,2015-12-29,1206,false,false,코리아오토글라스,코리아오토글라스,NO_IDENTITY_TRANSITION_SIGNAL
152550,KR7152550000,KOSPI,2012-03-08,2026-04-30,false,true,false,1,true,2012-03-08,2012-03-08,3469,false,false,한국ANKOR유전,한국ANKOR유전,NO_IDENTITY_TRANSITION_SIGNAL
155960,KR7155960008,KOSDAQ,2013-02-13,2018-10-11,false,true,false,1,true,2013-02-13,2013-02-13,1257,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
158310,KR7158310003,KOSDAQ,2013-04-03,2022-11-08,false,true,false,1,true,2013-04-03,2013-04-03,1712,false,false,스타모빌리티,참존글로벌,NO_IDENTITY_TRANSITION_SIGNAL
158380,KR7158380006,KOSDAQ,2013-04-30,2016-04-20,false,true,false,1,true,2013-04-30,2013-04-30,697,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
159910,KR7159910009,KOSDAQ,2012-12-27,2026-08-21,true,false,false,1,true,2012-12-27,2012-12-27,3350,false,false,스킨앤스킨,에코글로우,NO_IDENTITY_TRANSITION_SIGNAL
160600,KR7160600003,KOSDAQ,2015-06-26,2025-02-13,false,true,false,1,true,2015-06-26,2015-06-26,1170,false,false,에스엔텍비엠,이큐셀,NO_IDENTITY_TRANSITION_SIGNAL
161570,KR7161570007,KOSDAQ,2013-11-13,2024-06-14,false,true,false,1,true,2013-11-13,2013-11-13,2488,false,false,THE MIDONG,THE MIDONG,NO_IDENTITY_TRANSITION_SIGNAL
164060,KR7164060006,KOSDAQ,2020-08-06,2024-10-21,false,true,false,1,true,2020-08-06,2020-08-06,1019,false,false,이루다,이루다,NO_IDENTITY_TRANSITION_SIGNAL
168490,KR7168490001,KOSPI,2013-04-19,2025-03-31,false,true,false,1,true,2013-04-19,2013-04-19,2931,false,false,한국패러랠,한국패러랠,NO_IDENTITY_TRANSITION_SIGNAL
174880,KR7174880005,KOSDAQ,2016-07-15,2026-01-13,false,true,false,1,true,2016-07-15,2016-07-15,1647,false,false,장원테크,장원테크,NO_IDENTITY_TRANSITION_SIGNAL
175250,KR7175250000,KOSDAQ,2018-07-12,2026-08-21,true,false,false,1,true,2018-07-12,2018-07-12,1736,false,false,아이큐어,아이큐어,NO_IDENTITY_TRANSITION_SIGNAL
176440,KR7176440006,KOSDAQ,2016-11-28,2022-06-24,false,true,false,1,true,2016-11-28,2016-11-28,817,false,false,에이치엔티,에이치엔티,NO_IDENTITY_TRANSITION_SIGNAL
179530,KR7179530001,KOSDAQ,2022-01-24,2026-08-21,true,false,false,1,true,2022-01-24,2022-01-24,1118,false,false,애드바이오텍,애드바이오텍,NO_IDENTITY_TRANSITION_SIGNAL
181340,KR7181340001,KOSDAQ,2017-07-26,2024-07-09,false,true,false,1,true,2017-07-26,2017-07-26,1149,false,false,이즈미디어,이즈미디어,NO_IDENTITY_TRANSITION_SIGNAL
182690,KR7182690008,KOSDAQ,2014-10-30,2022-10-14,false,true,false,1,true,2014-10-30,2014-10-30,1579,false,false,테라셈,테라셈,NO_IDENTITY_TRANSITION_SIGNAL
192520,KR7192520005,KOSPI,2014-05-22,2015-06-22,false,true,false,1,true,2014-05-22,2014-05-22,251,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
192530,KR7192530004,KOSPI,2014-05-22,2018-10-25,false,true,false,1,true,2014-05-22,2014-05-22,1072,false,false,,,NO_IDENTITY_TRANSITION_SIGNAL
194510,KR7194510004,KOSDAQ,2014-11-21,2020-09-08,false,true,false,1,true,2014-11-21,2014-11-21,825,false,false,파티게임즈,파티게임즈,NO_IDENTITY_TRANSITION_SIGNAL
194610,KR7194610002,KOSDAQ,2015-03-25,2018-10-11,false,true,true,1,true,2015-03-25,2015-03-25,742,false,true,하나머스트기업인수목적,,IDENTITY_TRANSITION_SIGNAL
195440,KR7195440003,KOSDAQ,2016-12-21,2021-06-09,false,true,false,1,true,2016-12-21,2016-12-21,796,false,false,퓨전,퓨전,NO_IDENTITY_TRANSITION_SIGNAL
197210,KR7197210008,KOSDAQ,2015-11-20,2020-05-13,false,true,false,1,true,2015-11-20,2015-11-20,935,false,false,리드,리드,NO_IDENTITY_TRANSITION_SIGNAL
203690,KR7203690003,KOSDAQ,2015-10-01,2026-07-07,false,true,true,1,true,2015-10-01,2015-10-01,2281,false,true,케이비제3호기업인수목적,아크솔루션스,IDENTITY_TRANSITION_SIGNAL
204630,KR7204630008,KOSDAQ,2015-09-15,2026-03-17,false,true,true,1,true,2015-09-15,2015-09-15,2103,false,true,현대드림투게더제2호기업인수목적,스튜디오산타클로스,IDENTITY_TRANSITION_SIGNAL
204990,KR7204990006,KOSDAQ,2016-12-09,2020-08-10,false,true,false,1,true,2016-12-09,2016-12-09,761,false,false,코썬바이오,코썬바이오,NO_IDENTITY_TRANSITION_SIGNAL
