ticker,name,market,official_stage,candidate_state,pattern_a_score,market_cap_eok,avg_trading_value_20d_eok,investability_status,investability_reason,requested_as_of,effective_as_of,cache_present,cache_last_date,row_status
006650,대한유화,KOSPI,weak,blocked,22.30354010594644,5941.0,29.58,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
006660,삼성공조,KOSPI,base,watch,40.39034159896064,945.09,117.74,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (945.1억),2026-08-14,2026-08-14,True,2026-08-14,OK
006740,블루산업개발,KOSPI,weak,blocked,0.0,249.74,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-08-04,True,2026-08-04,OK
006800,미래에셋증권,KOSPI,progressed,late,0.0,210676.93,665.61,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
006840,AK홀딩스,KOSPI,weak,blocked,0.0,975.02,0.86,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (975.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
006880,신송홀딩스,KOSPI,weak,blocked,0.0,548.27,2.19,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (548.3억),2026-08-14,2026-08-14,True,2026-08-14,OK
006890,태경케미컬,KOSPI,weak,blocked,0.0,641.48,3.35,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (641.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
006980,우성,KOSPI,weak,blocked,53.92554942127314,503.98,0.21,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (504.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
007070,GS리테일,KOSPI,transition,candidate,90.19334463657628,23159.25,60.24,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
007110,일신석재,KOSPI,weak,blocked,32.29358867800609,442.28,4.38,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (442.3억),2026-08-14,2026-08-14,True,2026-08-14,OK
007120,미래아이앤지,KOSPI,weak,blocked,30.03460842720895,342.91,2.63,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (342.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
007160,사조산업,KOSPI,transition,candidate,67.6925304830925,2475.0,4.05,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
007210,벽산,KOSPI,weak,blocked,25.861086572494365,984.32,1.94,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (984.3억),2026-08-14,2026-08-14,True,2026-08-14,OK
007280,한국특강,KOSPI,weak,blocked,0.0,657.44,3.44,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (657.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
007310,오뚜기,KOSPI,weak,blocked,21.852480587179254,13506.39,17.42,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
007340,DN오토모티브,KOSPI,progressed,late,0.8078583541413771,34462.9,97.65,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
007460,에이프로젠,KOSPI,,insufficient_data,6.867698887994649,606.39,2.36,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (606.4억),2026-08-14,2026-08-14,True,2026-08-14,UNAVAILABLE
007540,샘표,KOSPI,base,watch,42.62389543247191,1318.55,2.0,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (2.00억),2026-08-14,2026-08-14,True,2026-08-14,OK
007570,일양약품,KOSPI,weak,blocked,0.0,1658.54,2.23,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (2.23억),2026-08-14,2026-08-14,True,2026-08-14,OK
007590,동방아그로,KOSPI,weak,blocked,56.12339532386395,762.58,0.46,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (762.6억),2026-08-14,2026-08-14,True,2026-08-14,OK
007610,선도전기,KOSPI,,insufficient_data,,814.5,27.45,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (814.5억),2026-08-14,2026-08-14,True,2026-08-14,UNAVAILABLE
007660,이수페타시스,KOSPI,progressed,late,0.0,70179.21,552.62,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
007690,국도화학,KOSPI,base,watch,58.901338140667,3482.07,13.78,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
007700,F&F홀딩스,KOSPI,transition,candidate,63.33743664182808,5843.69,4.1,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
007810,코리아써키트,KOSPI,progressed,late,0.0,15133.03,185.22,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
007860,서연,KOSPI,base,watch,50.07109142421552,1988.74,2.68,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (2.68억),2026-08-14,2026-08-14,True,2026-08-14,OK
007980,TP,KOSPI,weak,blocked,56.64486478256184,892.93,3.39,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (892.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
008040,사조동아원,KOSPI,weak,blocked,32.290539969507286,923.09,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-08-10,True,2026-08-10,OK
008060,대덕,KOSPI,progressed,late,0.0,5318.81,15.36,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
008250,이건산업,KOSPI,weak,blocked,0.0,282.58,0.76,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (282.6억),2026-08-14,2026-08-14,True,2026-08-14,OK
008260,NI스틸,KOSPI,weak,blocked,11.508467135965734,923.78,2.82,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (923.8억),2026-08-14,2026-08-14,True,2026-08-14,OK
008350,남선알미늄,KOSPI,weak,blocked,4.0811694817734745,1328.22,10.13,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
008420,문배철강,KOSPI,weak,blocked,25.502496048630764,459.28,2.05,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (459.3억),2026-08-14,2026-08-14,True,2026-08-14,OK
008490,서흥,KOSPI,base,watch,49.77611417748818,2874.92,19.78,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
008600,윌비스,KOSPI,weak,blocked,0.0,176.16,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-03-23,True,2026-03-23,OK
008700,아남전자,KOSPI,weak,blocked,23.60129191950799,947.86,10.01,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (947.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
008730,율촌화학,KOSPI,weak,blocked,0.0,3742.32,8.87,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
008770,호텔신라,KOSPI,weak,blocked,50.52061847482634,17818.65,129.14,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
008870,금비,KOSPI,weak,blocked,0.0,415.5,0.12,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (415.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
008930,한미사이언스,KOSPI,transition,candidate,67.89829816715478,30297.46,84.15,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
008970,KBI동양철관,KOSPI,weak,blocked,12.176032047375696,1169.45,6.0,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
009070,KCTC,KOSPI,weak,blocked,43.22733907041063,1222.5,5.13,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
009140,경인전자,KOSPI,weak,blocked,66.34286793230307,350.29,0.82,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (350.3억),2026-08-14,2026-08-14,True,2026-08-14,OK
009150,삼성전기,KOSPI,progressed,late,0.0,1163727.78,11329.93,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
009160,SIMPAC,KOSPI,transition,candidate,77.97740911774937,3268.55,6.04,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
009180,한솔로지스틱스,KOSPI,base,watch,58.17990347687214,792.59,1.35,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (792.6억),2026-08-14,2026-08-14,True,2026-08-14,OK
009190,대양금속,KOSPI,transition,candidate,59.04666299062551,768.0,5.85,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (768.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
009200,무림페이퍼,KOSPI,weak,blocked,11.56601480999656,644.94,0.63,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (644.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
009240,한샘,KOSPI,weak,blocked,0.0,9531.24,18.86,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
009270,신원,KOSPI,weak,blocked,42.02237253267841,1228.04,3.57,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
009290,광동제약,KOSPI,weak,blocked,41.33669298740242,3147.35,10.55,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
009310,참엔지니어링,KOSPI,weak,blocked,0.0,233.29,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-03-11,True,2026-03-11,OK
009320,아진전자부품,KOSPI,weak,blocked,33.41064763332719,513.7,1.15,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (513.7억),2026-08-14,2026-08-14,True,2026-08-14,OK
009410,태영건설,KOSPI,,insufficient_data,,4868.57,5.03,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,UNAVAILABLE
009420,한올바이오파마,KOSPI,progressed,late,44.79022010861942,31187.66,172.09,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
009440,KC그린홀딩스,KOSPI,weak,blocked,0.0,175.69,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2025-03-19,True,2025-03-19,OK
009450,경동나비엔,KOSPI,transition,candidate,76.1305693827423,9921.21,44.33,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
009460,한창제지,KOSPI,weak,blocked,0.0,389.03,1.19,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (389.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
009470,삼화전기,KOSPI,weak,blocked,0.0,1676.6,14.43,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
009540,HD한국조선해양,KOSPI,progressed,late,23.48209037750136,273184.23,781.11,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
009580,무림P&P,KOSPI,weak,blocked,0.0,1072.74,1.03,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (1.03억),2026-08-14,2026-08-14,True,2026-08-14,OK
009680,모토닉,KOSPI,transition,candidate,77.85518704687415,2223.3,1.72,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (1.72억),2026-08-14,2026-08-14,True,2026-08-14,OK
009770,삼정펄프,KOSPI,transition,candidate,70.15161481475506,712.49,1.12,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (712.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
009810,플레이그램,KOSPI,weak,blocked,0.0,293.73,0.25,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (293.7억),2026-08-14,2026-08-14,True,2026-08-14,OK
009830,한화솔루션,KOSPI,progressed,late,21.766492920972468,79611.96,1644.24,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
009900,명신산업,KOSPI,weak,blocked,0.0,4260.57,10.65,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
009970,영원무역홀딩스,KOSPI,progressed,late,15.188713416189394,24534.53,27.99,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
010040,한국내화,KOSPI,weak,blocked,0.0,708.41,0.53,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (708.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
010060,OCI홀딩스,KOSPI,progressed,late,0.0,52089.95,1045.11,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
010100,한국무브넥스,KOSPI,weak,blocked,37.65419151355369,1176.91,3.4,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
010120,LS ELECTRIC,KOSPI,progressed,late,0.0,309750.0,1599.06,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
010130,고려아연,KOSPI,progressed,late,0.0,249640.71,288.44,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
010140,삼성중공업,KOSPI,progressed,late,2.2859367222964124,196240.0,738.74,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
010400,우진아이엔에스,KOSPI,transition,candidate,54.30743483922316,334.61,1.7,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (334.6억),2026-08-14,2026-08-14,True,2026-08-14,OK
010580,에스엠벡셀,KOSPI,progressed,late,15.364741730560468,1758.89,1.36,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (1.36억),2026-08-14,2026-08-14,True,2026-08-14,OK
010640,진양폴리,KOSPI,weak,blocked,0.0,291.92,0.9,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (291.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
010660,화천기계,KOSPI,weak,blocked,42.11302668519199,650.1,3.37,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (650.1억),2026-08-14,2026-08-14,True,2026-08-14,OK
010690,화신,KOSPI,weak,blocked,17.694543473406362,3167.28,34.54,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
010770,평화홀딩스,KOSPI,weak,blocked,58.33316581585969,564.54,1.1,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (564.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
010780,아이에스동서,KOSPI,,insufficient_data,,5050.28,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,,False,,UNAVAILABLE
010820,퍼스텍,KOSPI,weak,blocked,0.0,3214.07,47.72,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
010950,S-Oil,KOSPI,progressed,late,17.994861958948874,166172.2,558.5,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
010960,삼호개발,KOSPI,weak,blocked,51.67249278845899,791.14,11.42,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (791.1억),2026-08-14,2026-08-14,True,2026-08-14,OK
011000,진원생명과학,KOSPI,weak,blocked,0.0,485.31,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-07-21,True,2026-07-21,OK
011070,LG이노텍,KOSPI,progressed,late,0.0,154782.88,1512.16,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
011090,에넥스,KOSPI,weak,blocked,0.0,179.99,26.56,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (180.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
011150,CJ씨푸드,KOSPI,weak,blocked,0.0,734.78,1.16,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (734.8억),2026-08-14,2026-08-14,True,2026-08-14,OK
011170,롯데케미칼,KOSPI,weak,blocked,0.0,24467.54,69.68,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
011200,HMM,KOSPI,transition,candidate,71.70893223923801,200438.07,273.43,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
011210,현대위아,KOSPI,progressed,late,23.863377028414924,18438.27,49.22,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
011230,삼화전자,KOSPI,transition,candidate,27.14372943268428,569.22,39.08,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (569.2억),2026-08-14,2026-08-14,True,2026-08-14,OK
011280,태림포장,KOSPI,weak,blocked,8.49836135800877,1223.53,0.79,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (0.79억),2026-08-14,2026-08-14,True,2026-08-14,OK
011300,우성머티리얼스,KOSPI,weak,blocked,0.0,621.46,3.88,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (621.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
011330,유니켐,KOSPI,weak,blocked,0.0,438.76,29.84,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (438.8억),2026-08-14,2026-08-14,True,2026-08-14,OK
011390,부산산업,KOSPI,weak,blocked,30.809926060943553,434.02,1.01,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (434.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
011420,갤럭시아에스엠,KOSPI,weak,blocked,1.1072730086322693,417.38,1.82,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (417.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
011500,한농화성,KOSPI,weak,blocked,57.549425201238016,2182.93,9.6,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
011690,와이투솔루션,KOSPI,weak,blocked,0.0,1383.76,5.48,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
011700,한신기계,KOSPI,weak,blocked,0.0,845.22,3.1,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (845.2억),2026-08-14,2026-08-14,True,2026-08-14,OK
011760,현대코퍼레이션,KOSPI,transition,candidate,80.07666195090725,3637.97,7.3,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
011780,금호석유화학,KOSPI,base,watch,40.85790421590003,32855.47,137.49,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
011790,SKC,KOSPI,weak,blocked,22.138499654432486,44539.27,166.09,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
011810,STX,KOSPI,weak,blocked,0.0,1094.93,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2025-07-02,True,2025-07-02,OK
011930,신성이엔지,KOSPI,weak,blocked,0.0,3429.71,37.59,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
012030,DB,KOSPI,progressed,late,78.2165802196019,3057.84,8.13,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
012160,영흥,KOSPI,base,watch,25.33647669274656,384.27,2.37,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (384.3억),2026-08-14,2026-08-14,True,2026-08-14,OK
012170,아센디오,KOSPI,weak,blocked,27.940561279871737,151.47,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-08-05,True,2026-08-05,OK
012200,계양전기,KOSPI,weak,blocked,0.0,1180.11,11.26,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
012280,영화금속,KOSPI,base,watch,56.18190689102456,397.68,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-08-10,True,2026-08-10,OK
012320,경동인베스트,KOSPI,weak,blocked,0.0,1162.41,2.7,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (2.70억),2026-08-14,2026-08-14,True,2026-08-14,OK
012330,현대모비스,KOSPI,progressed,late,0.0,496307.23,1557.88,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
012450,한화에어로스페이스,KOSPI,progressed,late,0.0,598135.45,2232.5,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
012610,경인양행,KOSPI,weak,blocked,63.1804231011874,1408.71,6.27,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
012630,HDC,KOSPI,progressed,late,24.9459669135652,13322.4,15.54,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
012690,모나리자,KOSPI,weak,blocked,0.0,558.44,102.24,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (558.4억),2026-08-14,2026-08-14,True,2026-08-14,OK
012750,에스원,KOSPI,transition,candidate,75.16096903455744,29525.36,41.7,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
012800,대창,KOSPI,weak,blocked,39.095962083592426,1105.53,5.14,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
013000,세우글로벌,KOSPI,base,watch,59.08974067177628,352.5,0.91,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (352.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
013360,일성건설,KOSPI,weak,blocked,29.74916634419754,832.52,13.67,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (832.5억),2026-08-14,2026-08-14,True,2026-08-14,OK
013520,화승코퍼레이션,KOSPI,progressed,late,39.578970096278866,1361.39,3.13,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
013570,디와이,KOSPI,weak,blocked,26.33864564350196,1187.02,3.96,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
013580,계룡건설,KOSPI,progressed,late,44.49905276249258,1929.08,15.22,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
013700,까뮤이앤씨,KOSPI,transition,candidate,53.5847214595156,1051.02,6.23,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
013870,지엠비코리아,KOSPI,weak,blocked,49.232539355152525,765.75,0.72,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (765.8억),2026-08-14,2026-08-14,True,2026-08-14,OK
013890,지누스,KOSPI,weak,blocked,13.913008848581828,1767.22,2.28,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (2.28억),2026-08-14,2026-08-14,True,2026-08-14,OK
014130,한익스프레스,KOSPI,weak,blocked,0.0,309.04,1.03,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (309.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
014160,대영포장,KOSPI,weak,blocked,2.3748119493745055,764.18,4.03,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (764.2억),2026-08-14,2026-08-14,True,2026-08-14,OK
014280,금강공업,KOSPI,weak,blocked,41.89194056801999,1313.96,4.35,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
014440,영보화학,KOSPI,transition,candidate,82.99206498597836,934.0,0.75,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (934.0억),2026-08-14,2026-08-14,True,2026-08-14,OK
014530,극동유화,KOSPI,weak,blocked,35.207784044320086,1136.74,4.73,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
014580,태경비케이,KOSPI,weak,blocked,27.69018664518997,1137.8,1.98,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (1.98억),2026-08-14,2026-08-14,True,2026-08-14,OK
014680,한솔케미칼,KOSPI,progressed,late,20.10931054498689,23584.97,96.75,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
014710,사조씨푸드,KOSPI,progressed,late,63.480834674163006,1683.97,2.76,FILTERED_LIQUIDITY,TV20_BELOW_3EOK (2.76억),2026-08-14,2026-08-14,True,2026-08-14,OK
014790,HL D&I,KOSPI,weak,blocked,69.39372535510273,974.86,1.52,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (974.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
014820,동원시스템즈,KOSPI,weak,blocked,0.0,6392.58,9.22,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
014830,유니드,KOSPI,weak,blocked,0.0,4324.5,8.95,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
014910,성문전자,KOSPI,weak,blocked,0.0,442.61,6.73,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (442.6억),2026-08-14,2026-08-14,True,2026-08-14,OK
014990,인디에프,KOSPI,weak,blocked,10.338168789492364,277.17,0.93,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (277.2억),2026-08-14,2026-08-14,True,2026-08-14,OK
015020,이스타코,KOSPI,weak,blocked,3.945190544625491,198.83,,DATA_UNAVAILABLE,REQUIRED_METRIC_UNAVAILABLE,2026-08-14,2026-05-26,True,2026-05-26,OK
015230,대창단조,KOSPI,transition,candidate,65.12843605651878,1682.9,3.42,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
015260,에이엔피,KOSPI,weak,blocked,0.0,123.92,10.97,FILTERED_MARKET_CAP,MARKET_CAP_BELOW_1000EOK (123.9억),2026-08-14,2026-08-14,True,2026-08-14,OK
015360,INVENI,KOSPI,progressed,late,60.68917446345506,3915.82,5.17,INVESTABLE,PASS_ALL_INVESTABILITY_FILTERS,2026-08-14,2026-08-14,True,2026-08-14,OK
