ticker,name,market,asset_type,requested_as_of,effective_as_of,cache_present,cache_first_date,cache_last_date,daily_rows,completed_month_count,freshness_status,staleness_trading_days,raw_data_ready,feature_ready,score_ready,stage_ready,evaluator_ready,momentum_current_ready,momentum_1m_ready,momentum_3m_ready,momentum_6m_ready,pattern_a_score,official_stage,candidate_state,base_score,transition_score,core_score,support_score,confirmation_bonus,balanced_core_score,alignment_bonus,progressed_penalty,score_delta_1m,score_delta_3m,score_delta_6m,base_score_delta_1m,base_score_delta_3m,base_score_delta_6m,transition_score_delta_1m,transition_score_delta_3m,transition_score_delta_6m,row_status,quality_flags,quality_reason_codes,evaluator_reason_codes,momentum_reason_codes_1m,momentum_reason_codes_3m,momentum_reason_codes_6m,error_type,error_message,scanner_commit,scanner_as_of,source_artifact
005720,넥센,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,79.11513682121586,transition,candidate,77.67136938227742,80.61359480175858,76.24022411579307,25.0,4.3733706859655115,79.11513682121586,0.0,0.0,-3.5736,-11.9131,-15.987,3.6962,6.6899,-3.9854,-13.1156,-19.3864,-12.7121,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
005750,대림바스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,67.59938840961209,transition,candidate,81.95967425687026,57.521035598705424,56.44660194174751,25.0,1.0744336569579185,67.59938840961209,0.0,0.0,-5.0583,-29.1495,-32.4006,2.3479,2.1862,-13.5593,-9.2999,-42.479,-31.3925,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
005810,풍산홀딩스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,69.84744496163532,transition,candidate,61.69341922192662,80.48517966550754,76.13015399900647,25.0,4.355025666501078,69.84744496163532,0.0,0.0,14.2541,18.6926,8.8168,9.2832,15.1879,5.3201,-7.1524,-8.7921,-15.5028,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
006040,동원산업,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1218,60,FRESH,0,True,True,True,True,True,True,True,True,True,70.98409304989124,transition,candidate,90.71066451505854,58.30473927930712,57.11834795369182,25.0,1.186391325615303,70.98409304989124,0.0,0.0,2.0327,1.8769,-8.2878,5.0755,17.1905,17.9722,0.5963,-6.8892,-28.7901,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
006280,녹십자,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,69.4307590268796,transition,candidate,96.94334573734164,54.082195559233256,53.49902476505708,25.0,0.5831707941761799,69.4307590268796,0.0,0.0,-8.6573,-16.4287,-30.5692,0.0246,0.1348,0.0206,-11.3021,-23.0532,-34.0857,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
007070,GS리테일,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1205,60,FRESH,0,True,True,True,True,True,True,True,True,True,90.19334463657628,transition,candidate,72.06591945212764,95.6325952723622,88.45921791054394,35.86688680909125,7.1733773618182495,82.19334463657628,8.0,0.0,-3.1519,-6.9555,11.7012,-3.5444,-22.8795,-24.2255,-2.2935,12.0116,34.1289,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
007160,사조산업,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,67.6925304830925,transition,candidate,84.83521929955512,56.31328171530674,55.41138432740578,25.0,0.9018973879009629,67.6925304830925,0.0,0.0,-8.2201,-15.6723,-26.4908,0.2981,8.861,1.2727,-12.5716,-36.0349,-32.6605,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
007700,F&F홀딩스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,63.33743664182808,transition,candidate,74.02215908255022,55.34820461657842,54.584175385638645,25.0,0.764029230939774,63.33743664182808,0.0,0.0,-3.79,-7.7449,-21.5232,4.3561,9.2954,7.3968,-9.4191,-23.4739,-35.4633,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
008930,한미사이언스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,67.89829816715478,transition,candidate,89.36137445343033,54.748615551603514,53.83327560327906,35.81818957426843,0.9153399483244512,67.89829816715478,0.0,0.0,2.6717,3.9721,0.5879,5.9049,14.3024,0.1251,1.2254,-0.8749,0.7123,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
009160,SIMPAC,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,77.97740911774937,transition,candidate,84.2049120678457,72.60760289035505,69.37794533459005,25.0,3.2296575557650087,77.97740911774937,0.0,0.0,-2.1896,2.8008,-14.9258,4.2538,12.8,1.8173,-7.7764,-6.7614,-14.9696,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
009190,대양금속,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1217,60,FRESH,0,True,True,True,True,True,True,True,True,True,59.04666299062551,transition,candidate,62.789439524145976,50.611626608613726,50.425441395447734,65.64425153200578,0.1861852131659907,56.04666299062551,3.0,0.0,-4.951,48.5288,7.8406,3.1314,15.6291,9.0993,-11.7915,44.7021,1.6681,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
009450,경동나비엔,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,76.1305693827423,transition,candidate,84.43500588424094,69.31338930274715,66.554333688069,25.0,2.7590556146781657,76.1305693827423,0.0,0.0,-12.6153,-9.9931,3.3538,0.0886,1.9627,7.2121,-8.1267,-4.8972,0.4986,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
009680,모토닉,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,77.85518704687415,transition,candidate,97.5267403915881,64.78731364761427,62.67484026938366,25.0,2.1124733782306095,77.85518704687415,0.0,0.0,-3.9787,-19.3338,-7.776,1.9274,5.3422,4.7047,-6.7464,-21.5947,-14.687,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
009770,삼정펄프,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,70.15161481475506,transition,candidate,98.75581395348838,54.39603571779029,53.76803061524882,25.0,0.6280051025414697,70.15161481475506,0.0,0.0,-5.3631,-26.0463,-27.2739,1.4932,5.086,-0.9342,-7.3192,-28.934,-26.6814,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
010400,우진아이엔에스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,54.30743483922316,transition,candidate,77.7862720371658,41.71597633136099,41.71597633136099,51.72759211956597,0.0,54.30743483922316,0.0,0.0,6.825,24.9245,42.3708,-0.3812,-2.4379,-0.4009,7.6186,23.7309,35.2544,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
011200,HMM,KOSPI,COMMON,2026-08-14,2026-08-14,True,2018-01-02,2026-08-14,2103,103,FRESH,0,True,True,True,True,True,True,True,True,True,71.70893223923801,transition,candidate,97.56701937450538,56.68560456584946,55.58182936398541,29.661652028967232,1.1037752018640454,71.70893223923801,0.0,0.0,-2.9858,-20.2399,-1.9755,0.1245,3.0513,4.6056,-3.8631,-18.7704,-4.3265,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
011230,삼화전자,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1221,60,FRESH,0,True,True,True,True,True,True,True,True,True,27.14372943268428,transition,candidate,52.25843977020919,28.810785072317003,28.810785072317003,60.49766353455587,0.0,37.14372943268428,0.0,10.0,1.8436,27.1437,15.803,11.5699,17.9186,14.2582,10.4534,28.8108,13.9744,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
011760,현대코퍼레이션,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,80.07666195090725,transition,candidate,92.41941140367078,70.64228061136859,67.69338338117308,25.0,2.948897230195513,80.07666195090725,0.0,0.0,-9.7199,-19.9233,-6.4398,0.4204,4.979,4.4565,-17.0548,-29.3577,-0.2599,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
012750,에스원,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,75.16096903455744,transition,candidate,83.27553447262585,68.48739495798308,65.84633853541408,25.0,2.641056422569013,75.16096903455744,0.0,0.0,-1.3165,-19.273,-9.5145,5.5544,7.1666,-6.3248,-6.7855,-31.5126,-11.7764,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
013700,까뮤이앤씨,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,53.5847214595156,transition,candidate,100.0,36.59776629438245,36.59776629438245,41.5817723235286,0.0,53.5847214595156,0.0,0.0,5.4667,7.774,38.2996,0.0,1.8339,11.0238,4.9166,6.7213,28.237,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
014440,영보화학,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,82.99206498597836,transition,candidate,91.74655262458266,75.76275666121543,72.08236285247037,25.0,3.680393808745061,82.99206498597836,0.0,0.0,-1.1002,-2.0326,-7.2712,1.9772,6.198,12.4646,-3.3278,-8.7443,-9.7148,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
015230,대창단조,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1211,60,FRESH,0,True,True,True,True,True,True,True,True,True,65.12843605651878,transition,candidate,91.79238562608836,50.46833930704911,50.40143369175638,25.0,0.0669056152927301,65.12843605651878,0.0,0.0,1.628,-18.1853,-7.6101,7.6911,6.0679,-3.1016,-0.538,-16.6895,-8.5021,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
017940,E1,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,70.9086354260079,transition,candidate,79.29303490052946,64.1277991727286,62.10954214805309,25.0,2.0182570246755147,70.9086354260079,0.0,0.0,-5.8261,-23.6487,-28.903,4.3002,2.9925,-12.4599,-14.4317,-35.8722,-27.7427,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
018670,SK가스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,80.76615150312915,transition,candidate,89.42176813854438,73.63830193678791,70.26140166010393,25.0,3.3769002766839877,80.76615150312915,0.0,0.0,-5.4777,-15.5629,1.4203,4.6656,10.1073,21.3074,-14.1464,-26.0172,-21.3743,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
020760,일진디스플,KOSPI,COMMON,2026-08-14,2025-09-11,True,2021-08-17,2025-09-11,998,49,VERY_STALE,241,True,True,True,True,True,True,True,True,True,43.885040762125975,transition,candidate,87.85182060545095,29.24762298470447,29.24762298470447,82.12054168966048,0.0,43.885040762125975,0.0,0.0,12.8349,43.885,36.9394,6.8196,28.3103,25.6102,10.0432,29.2476,19.4397,OK,VERY_STALE_DATA,VERY_STALE_DATA,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
021240,코웨이,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,96.35863765381956,transition,candidate,83.71234297022197,93.55100880777692,86.99157391032983,32.79717448723548,6.559434897447096,88.35863765381957,8.0,0.0,2.5277,20.6158,26.6637,6.6735,16.3108,28.4454,-3.4235,7.0081,-1.1676,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
025000,KPX케미칼,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,74.34161677123089,transition,candidate,97.877143789971,59.93068981869906,58.512019844599195,25.0,1.4186699740998656,74.34161677123089,0.0,0.0,-4.8296,-18.759,-15.7133,0.7065,-0.8174,-2.1229,-6.8672,-14.8675,-9.6398,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
025540,한국단자,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,71.20518502673644,transition,candidate,97.94207968067464,55.9355251579874,55.08759299256063,25.0,0.8479321654267717,71.20518502673644,0.0,0.0,-10.8917,-28.7948,14.276,1.0282,0.0881,-2.0579,-15.2742,-34.9679,16.1446,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
025890,한국주강,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,68.04001023765345,transition,candidate,92.41382291680311,50.17709848521831,50.12288786482344,66.17083851943838,0.0542106203948694,65.04001023765345,3.0,0.0,10.7417,49.1472,68.0343,2.6985,9.826,19.3537,8.0866,39.5075,50.1703,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
026960,동서,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,85.38198074105433,transition,candidate,96.52853212106712,76.54321689419018,72.65428002654275,25.749683038421267,3.888936867647424,85.38198074105433,0.0,0.0,-0.8543,-14.6885,-1.9927,0.2272,6.985,14.7204,-1.5306,-18.3435,-17.1618,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
027410,BGF,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,78.21468077205549,transition,candidate,95.45282463338653,66.25031541761297,63.9288417865254,25.0,2.321473631087567,78.21468077205549,0.0,0.0,-7.879,-18.4142,4.4611,1.1462,2.4317,-4.5472,-12.9463,-18.3824,7.83,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
028100,동아지질,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,81.6649931543775,transition,candidate,95.04797189584932,71.58557523095571,68.33593575730532,26.58418569411444,3.249639473650384,81.6649931543775,0.0,0.0,-3.0036,-16.0658,-13.9723,1.1559,5.4368,-0.4407,-5.4943,-18.2062,-9.3718,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
029530,신도리코,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,68.77056466023284,transition,candidate,84.61370527193665,57.924696304776425,56.79259683266551,25.0,1.1320994721109183,68.77056466023284,0.0,0.0,-4.1759,-19.1593,-31.2294,3.7022,13.0278,-9.7083,-8.4844,-32.551,-32.8616,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
029780,삼성카드,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,72.40962613253049,transition,candidate,79.18426186267064,66.70284237726095,64.31672203765224,25.0,2.386120339608707,72.40962613253049,0.0,0.0,-2.8071,-8.2258,-25.228,3.4473,9.2009,-2.6886,-8.0007,-28.4096,-32.3266,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
030000,제일기획,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,67.95394021472985,transition,candidate,99.79956367602946,51.51554516324589,51.29903871135362,25.0,0.2165064518922695,67.95394021472985,0.0,0.0,0.3495,-6.1453,-21.9134,1.1354,2.2525,-0.2004,0.0976,-8.2239,-17.7857,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
030190,NICE평가정보,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,79.41255928723525,transition,candidate,83.35887104104357,75.82300473751732,72.13400406072914,25.0,3.68900067678819,79.41255928723525,0.0,0.0,1.4469,0.2277,-0.1811,6.3275,15.7105,14.449,-3.0998,-19.6422,-24.177,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
030200,KT,KOSPI,COMMON,2026-08-14,2026-08-14,True,2014-05-26,2026-08-14,3000,147,FRESH,0,True,True,True,True,True,True,True,True,True,85.39111279369075,transition,candidate,86.39012040890913,84.41494591937071,79.49852507374632,25.0,4.916420845624387,85.39111279369075,0.0,0.0,-2.3488,-8.4525,-3.4426,4.8744,11.1919,4.5242,-10.5782,-15.5851,-12.683,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
030210,다올투자증권,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,66.40153284345851,transition,candidate,77.46177537157297,58.10509908706306,56.94722778891119,25.0,1.1578712981518653,66.40153284345851,0.0,0.0,-5.7328,-25.0481,9.5566,2.5603,2.0208,-2.4516,-11.4592,-35.2556,13.9937,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
033920,무학,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,75.92800849890558,transition,candidate,79.02613174896939,73.06363757140954,69.76883220406532,25.0,3.2948053673442197,75.92800849890558,0.0,0.0,-4.9678,-4.515,-6.1408,3.3454,10.3779,6.51,-13.8191,-24.0679,-26.9364,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
034310,NICE,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,75.16463552097954,transition,candidate,94.8169398907104,62.26022347002435,60.508762974306585,25.0,1.751460495717764,75.16463552097954,0.0,0.0,0.8554,-10.4606,6.0226,2.1116,5.2327,-2.0126,0.255,-6.2229,8.4926,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
034590,인천도시가스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,68.3314455929436,transition,candidate,100.0,51.896556395458965,51.62561976753626,25.0,0.2709366279227095,68.3314455929436,0.0,0.0,-0.9848,-7.6708,0.7192,0.0,0.0,0.0,-1.1446,-5.5865,0.8252,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
035420,NAVER,KOSPI,COMMON,2026-08-14,2026-08-14,True,2014-05-26,2026-08-14,2997,147,FRESH,0,True,True,True,True,True,True,True,True,True,89.61695816134055,transition,candidate,90.14212014257208,74.5649975340298,70.36050156739807,30.97538598973491,4.20449596663172,81.61695816134055,8.0,0.0,1.791,6.6105,3.5746,3.2378,7.9686,8.9859,0.7583,5.5797,-0.5608,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
035510,신세계 I&C,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1219,60,FRESH,0,True,True,True,True,True,True,True,True,True,58.67445666244794,transition,candidate,46.1606171224604,80.49653855335406,76.13989018858919,25.0,4.356648364764865,58.67445666244794,0.0,0.0,24.8865,10.7451,-6.7143,8.8345,12.8901,-6.6244,-15.7303,-19.5035,-12.6673,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
036570,NC,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,80.47047169538418,transition,candidate,68.8530557486801,96.80398249996644,89.62723532868786,35.8837358563929,7.17674717127858,80.47047169538418,0.0,0.0,-9.878,-5.4835,32.4263,-1.1404,-0.7085,4.3844,-3.196,8.1547,58.5147,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
037710,광주신세계,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1219,60,FRESH,0,True,True,True,True,True,True,True,True,True,86.13442372401853,transition,candidate,72.88337363123041,84.20086875326176,78.14043157681124,32.304606771442735,6.060437176450515,78.13442372401853,8.0,0.0,-1.1376,-11.0196,14.131,-2.7154,-26.8135,-27.1166,0.9412,3.9413,32.1434,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
044450,KSS해운,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,76.48359083964534,transition,candidate,94.68420245223236,64.15201069628719,62.13029488253188,25.0,2.021715813755313,76.48359083964534,0.0,0.0,-8.4573,-23.5164,7.8596,1.4201,2.8626,-5.3158,-13.8296,-35.848,11.9172,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
051600,한전KPS,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,78.70027013057896,transition,candidate,88.39508785512494,70.92184716972926,67.93301185976794,25.0,2.988835309961324,78.70027013057896,0.0,0.0,-6.5954,-15.5521,-18.6424,6.1305,12.3985,5.8996,-17.6369,-28.7862,-26.5075,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
060980,HL홀딩스,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,79.67574069597083,transition,candidate,93.58882013992536,69.36397025889111,66.59768879333524,25.0,2.7662814655558727,79.67574069597083,0.0,0.0,-2.6302,-5.6627,-20.3243,2.3826,6.5253,2.8909,-5.6243,-14.3165,-26.3197,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
064960,SNT모티브,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,69.08256342888708,transition,candidate,85.8817343203124,57.78026933373394,56.66880228605766,25.0,1.1114670476762771,69.08256342888708,0.0,0.0,-3.7493,-14.181,-15.7532,5.832,8.0546,6.5673,-9.0277,-31.7362,-33.4031,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
068270,셀트리온,KOSPI,COMMON,2026-08-14,2026-08-14,True,2014-05-26,2026-08-14,3000,147,FRESH,0,True,True,True,True,True,True,True,True,True,75.18276117020477,transition,candidate,92.77422198553924,63.19919378268132,61.194256204735176,26.86562029594318,2.0049375779461416,75.18276117020477,0.0,0.0,-2.7675,-9.9469,-6.4392,0.403,-0.3126,-6.4802,-4.2167,-15.1986,-6.1072,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
072130,유엔젤,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,88.55293899842175,transition,candidate,86.98545042423501,90.1779569347471,84.23922451099185,29.69366211877631,5.938732423755262,88.55293899842175,0.0,0.0,-0.4527,-6.8415,16.9392,0.3149,1.2571,17.1331,-1.2921,1.0514,16.7116,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
073240,금호타이어,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,49.18602873168163,transition,candidate,84.87731803517445,34.625747909815054,34.625747909815054,58.097817553776096,0.0,49.18602873168163,0.0,0.0,34.3842,-11.823,-22.0521,-2.4283,-5.1719,0.8918,26.5393,-11.5061,-22.8379,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
079160,CJ CGV,KOSPI,COMMON,2026-08-14,2026-08-14,True,2021-08-17,2026-08-14,1222,60,FRESH,0,True,True,True,True,True,True,True,True,True,43.567925951839605,transition,candidate,87.46903740036787,29.008451143046244,29.008451143046244,33.16795046065545,0.0,43.567925951839605,0.0,0.0,4.9774,-2.7567,-20.3279,6.2706,11.0076,23.0215,3.6989,-4.2196,-28.7067,OK,,,state_candidate;stage_transition,,,,,,13ab6f4,2026-08-14,pattern_a_universe_scan_20260814.csv
