ticker,all_sector_rs_rank_3m,all_sector_rs_rank_6m,all_sector_rs_rank_12m,all_sector_rs_percentile_3m,all_sector_rs_percentile_6m,all_sector_rs_percentile_12m
241840,2091.0,2139.0,1949.0,8.131868131868131,8.788395904436861,16.1068044788975
242040,643.0,40.0,16.0,71.78021978021978,98.33617747440272,99.35400516795866
243070,1121.0,250.0,556.0,50.76923076923077,89.37713310580205,76.09819121447028
243840,1403.0,859.0,667.0,38.37362637362637,63.39590443686007,71.31782945736434
244460,,,,,,
244920,288.0,1492.0,382.0,87.38461538461539,36.39078498293515,83.59173126614988
245620,,,,,,
246250,,,,,,
246690,1441.0,1052.0,2052.0,36.7032967032967,55.16211604095563,11.670973298880275
246710,367.0,478.0,608.0,83.91208791208791,79.65017064846417,73.85874246339363
246720,,,,,,
246960,202.0,337.0,1197.0,91.16483516483515,85.6655290102389,48.492678725236864
247540,1714.0,1964.0,1126.0,24.703296703296704,16.254266211604097,51.55038759689923
247660,1834.0,2144.0,2163.0,19.428571428571427,8.575085324232083,6.890611541774333
248070,1968.0,2193.0,2271.0,13.538461538461538,6.484641638225256,2.239448751076658
248170,1112.0,1630.0,960.0,51.16483516483517,30.50341296928328,58.69939707149009
249420,2173.0,2244.0,1214.0,4.527472527472527,4.3088737201365195,47.76055124892334
250000,881.0,1544.0,1689.0,61.31868131868132,34.17235494880546,27.304048234280792
250060,1424.0,759.0,140.0,37.45054945054945,67.66211604095564,94.01378122308356
250930,1005.0,730.0,1467.0,55.86813186813187,68.89931740614334,36.86477174849268
251120,1320.0,1283.0,1732.0,42.02197802197802,45.30716723549488,25.452196382428944
251270,1497.0,1870.0,1651.0,34.24175824175824,20.26450511945392,28.940568475452196
251370,2045.0,1295.0,710.0,10.153846153846152,44.79522184300341,69.46597760551249
251630,2044.0,2180.0,2051.0,10.1978021978022,7.03924914675768,11.714039621016363
251970,48.0,524.0,1086.0,97.93406593406594,77.68771331058021,53.27304048234281
252500,,,,,,
252990,24.0,131.0,66.0,98.98901098901098,94.45392491467577,97.20068906115418
253450,1143.0,1402.0,632.0,49.8021978021978,40.230375426621166,72.82515073212747
253590,1492.0,1918.0,1269.0,34.46153846153846,18.216723549488055,45.391903531438416
253840,1877.0,967.0,1572.0,17.53846153846154,58.78839590443686,32.34280792420327
254120,2007.0,1876.0,2182.0,11.824175824175825,20.00853242320819,6.072351421188631
254490,2241.0,802.0,796.0,1.5384615384615383,65.82764505119454,65.76227390180878
255220,1667.0,2196.0,2115.0,26.769230769230766,6.356655290102389,8.957795004306632
255440,1668.0,2062.0,1982.0,26.72527472527473,12.073378839590443,14.685615848406549
256150,589.0,1191.0,2065.0,74.15384615384616,49.2320819112628,11.11111111111111
256630,,855.0,1169.0,,63.56655290102389,49.69853574504737
256840,1046.0,1399.0,1676.0,54.065934065934066,40.358361774744026,27.86391042204996
256940,403.0,798.0,1869.0,82.32967032967034,65.99829351535837,19.55211024978467
257370,1684.0,2119.0,2181.0,26.021978021978025,9.641638225255972,6.11541774332472
257720,265.0,641.0,1002.0,88.3956043956044,72.6962457337884,56.89061154177433
258610,340.0,1030.0,1635.0,85.09890109890111,56.100682593856654,29.629629629629623
258790,,1050.0,,,55.24744027303754,
258830,,,,,,
259630,1708.0,1593.0,1553.0,24.967032967032967,32.081911262798634,33.161068044788976
259960,1776.0,1045.0,1445.0,21.978021978021975,55.46075085324232,37.81223083548665
260660,1082.0,1121.0,1549.0,52.48351648351648,52.218430034129696,33.33333333333333
260930,1045.0,1473.0,1974.0,54.10989010989012,37.20136518771331,15.030146425495264
260970,664.0,919.0,1506.0,70.85714285714285,60.83617747440273,35.18518518518518
261200,1623.0,1447.0,2062.0,28.703296703296704,38.310580204778155,11.24031007751938
261520,1710.0,2207.0,,24.87912087912088,5.887372013651877,
261780,1789.0,697.0,1022.0,21.40659340659341,70.30716723549489,56.02928509905254
262260,2249.0,1900.0,2141.0,1.1868131868131868,18.984641638225256,7.838070628768304
262840,824.0,486.0,786.0,63.824175824175825,79.30887372013652,66.19293712316968
263020,642.0,263.0,534.0,71.82417582417582,88.82252559726962,77.04565030146425
263050,,,,,,
263600,1234.0,1229.0,1647.0,45.8021978021978,47.610921501706486,29.112833763996555
263690,430.0,332.0,651.0,81.14285714285714,85.87883959044369,72.00689061154178
263700,949.0,1802.0,2102.0,58.32967032967032,23.16552901023891,9.517657192075797
263720,1523.0,866.0,798.0,33.0989010989011,63.097269624573386,65.6761412575366
263750,1758.0,1441.0,470.0,22.76923076923077,38.56655290102389,79.80189491817399
263770,599.0,1330.0,1232.0,73.71428571428571,43.30204778156996,46.98535745047373
263800,111.0,395.0,549.0,95.16483516483515,83.19112627986348,76.39965546942291
263810,280.0,1222.0,1615.0,87.73626373626374,47.90955631399317,30.490956072351423
263860,247.0,429.0,652.0,89.18681318681318,81.74061433447099,71.9638242894057
263920,898.0,750.0,,60.57142857142858,68.04607508532423,
264450,550.0,934.0,744.0,75.86813186813187,60.1962457337884,68.00172265288545
264660,1949.0,1718.0,1575.0,14.373626373626374,26.74914675767918,32.213608957795
264850,263.0,869.0,461.0,88.4835164835165,62.96928327645052,80.18949181739879
264900,988.0,1208.0,982.0,56.61538461538461,48.50682593856656,57.75193798449613
265520,1375.0,1139.0,1581.0,39.604395604395606,51.4505119453925,31.955211024978468
265560,660.0,351.0,1019.0,71.03296703296704,85.06825938566553,56.15848406546081
265740,464.0,213.0,437.0,79.64835164835165,90.9556313993174,81.22308354866495
267250,1607.0,1620.0,638.0,29.406593406593405,30.930034129692835,72.56675279931095
267260,2066.0,2168.0,2077.0,9.230769230769232,7.551194539249146,10.594315245478036
267270,571.0,600.0,524.0,74.94505494505495,74.44539249146757,77.47631352282515
267290,715.0,147.0,434.0,68.61538461538461,93.77133105802048,81.35228251507321
267320,1691.0,1751.0,2149.0,25.71428571428571,25.341296928327644,7.493540051679587
267790,322.0,285.0,374.0,85.89010989010988,87.8839590443686,83.9362618432386
267850,1505.0,1361.0,1210.0,33.89010989010989,41.979522184300336,47.9328165374677
267980,705.0,733.0,401.0,69.05494505494505,68.77133105802048,82.77347114556417
268280,210.0,1242.0,1279.0,90.8131868131868,47.05631399317406,44.96124031007752
269620,,,,,,
270520,5.0,260.0,2224.0,99.82417582417582,88.95051194539249,4.263565891472868
270660,293.0,1949.0,1452.0,87.16483516483517,16.89419795221843,37.510766580534025
270870,576.0,905.0,764.0,74.72527472527473,61.43344709897611,67.14039621016366
271560,1089.0,871.0,452.0,52.17582417582417,62.883959044368595,80.5770887166236
271830,1405.0,1994.0,2211.0,38.285714285714285,14.974402730375427,4.823428079242033
271940,1438.0,1287.0,1854.0,36.83516483516483,45.136518771331055,20.19810508182601
271980,2114.0,1699.0,1416.0,7.120879120879121,27.559726962457336,39.06115417743325
272110,919.0,1220.0,454.0,59.64835164835165,47.99488054607509,80.49095607235142
272210,1922.0,2266.0,2186.0,15.56043956043956,3.370307167235495,5.900086132644272
272290,982.0,1941.0,1584.0,56.87912087912088,17.235494880546078,31.826012058570196
272450,1512.0,1636.0,1785.0,33.582417582417584,30.24744027303754,23.16968130921619
272550,908.0,1680.0,1705.0,60.13186813186813,28.37030716723549,26.61498708010336
273060,1384.0,1637.0,1071.0,39.20879120879121,30.204778156996586,53.91903531438415
273640,2043.0,1695.0,2057.0,10.241758241758244,27.73037542662116,11.455641688199828
274090,1883.0,1965.0,870.0,17.274725274725274,16.21160409556314,62.57536606373816
274400,1463.0,1349.0,1379.0,35.73626373626374,42.491467576791806,40.65460809646856
275630,358.0,66.0,157.0,84.3076923076923,97.22696245733788,93.28165374677002
276040,,,,,,
276730,,,,,,
277070,639.0,1218.0,2124.0,71.95604395604396,48.080204778157,8.570198105081825
277410,2116.0,2057.0,1658.0,7.032967032967033,12.286689419795222,28.63910422049957
277810,1962.0,1672.0,613.0,13.802197802197805,28.711604095563143,73.64341085271317
277880,1628.0,1984.0,2130.0,28.483516483516485,15.401023890784982,8.311800172265288
278280,1585.0,1090.0,948.0,30.373626373626372,53.54095563139932,59.21619293712317
278470,992.0,248.0,128.0,56.439560439560445,89.46245733788396,94.53057708871664
278650,,2216.0,2157.0,,5.503412969283277,7.14900947459087
279570,843.0,,,62.989010989010985,,
279600,858.0,1498.0,2053.0,62.32967032967033,36.134812286689424,11.627906976744184
280360,636.0,890.0,645.0,72.08791208791209,62.07337883959044,72.26528854435831
281740,1743.0,1725.0,505.0,23.42857142857143,26.450511945392492,78.29457364341084
281820,984.0,205.0,117.0,56.79120879120879,91.29692832764503,95.0043066322136
282330,506.0,822.0,1084.0,77.80219780219781,64.97440273037543,53.35917312661499
282720,2047.0,1844.0,962.0,10.065934065934066,21.37372013651877,58.61326442721791
282880,1540.0,1997.0,1948.0,32.35164835164836,14.846416382252558,16.149870801033593
284620,,,,,,
284740,1065.0,1196.0,1248.0,53.230769230769226,49.01877133105802,46.2962962962963
285130,812.0,1811.0,1629.0,64.35164835164835,22.781569965870307,29.88802756244617
285490,2072.0,2120.0,903.0,8.967032967032967,9.598976109215016,61.154177433247206
285800,2119.0,1684.0,2117.0,6.9010989010989015,28.199658703071673,8.871662360034453
286750,,,,,,
286940,1598.0,1440.0,995.0,29.8021978021978,38.60921501706485,57.19207579672696
287840,1662.0,2055.0,828.0,26.989010989010985,12.372013651877133,64.38415159345392
288180,,,,,,
288330,,,,,,
288620,2157.0,2205.0,2209.0,5.230769230769231,5.972696245733788,4.909560723514212
288980,708.0,223.0,725.0,68.92307692307692,90.52901023890784,68.81998277347114
289010,1969.0,1201.0,787.0,13.494505494505493,48.80546075085324,66.1498708010336
289080,1503.0,437.0,920.0,33.97802197802198,81.39931740614334,60.42204995693368
289220,2172.0,2219.0,2147.0,4.571428571428571,5.375426621160409,7.579672695951765
289930,2130.0,2188.0,1737.0,6.417582417582418,6.697952218430034,25.23686477174849
290090,1444.0,1296.0,1358.0,36.57142857142857,44.75255972696246,41.559000861326446
290120,375.0,365.0,1023.0,83.56043956043956,84.47098976109216,55.98621877691645
290270,1148.0,840.0,546.0,49.582417582417584,64.20648464163823,76.52885443583118
290520,2027.0,1143.0,1863.0,10.945054945054943,51.27986348122867,19.810508182601204
290550,1429.0,51.0,85.0,37.230769230769226,97.86689419795222,96.38242894056847
290560,1536.0,,557.0,32.527472527472526,,76.05512489233419
290650,756.0,1137.0,116.0,66.8131868131868,51.5358361774744,95.0473729543497
290660,291.0,521.0,1287.0,87.25274725274726,77.81569965870307,44.6167097329888
290670,1772.0,2209.0,2267.0,22.153846153846153,5.802047781569966,2.4117140396210166
290690,103.0,432.0,1754.0,95.51648351648352,81.61262798634812,24.50473729543497
290720,342.0,177.0,299.0,85.01098901098901,92.4914675767918,87.1662360034453
290740,2015.0,2325.0,572.0,11.472527472527473,0.8532423208191127,75.40913006029285
291230,1183.0,1479.0,2183.0,48.04395604395605,36.94539249146758,6.029285099052541
291650,1746.0,1046.0,1187.0,23.296703296703296,55.418088737201366,48.92334194659776
291810,795.0,1346.0,981.0,65.0989010989011,42.61945392491467,57.795004306632215
293480,1646.0,1128.0,1359.0,27.692307692307693,51.919795221843,41.515934539190354
293490,884.0,1443.0,1221.0,61.18681318681318,38.48122866894198,47.459086993970715
293580,1204.0,380.0,1118.0,47.12087912087912,83.83105802047781,51.89491817398794
293780,647.0,980.0,1304.0,71.6043956043956,58.23378839590444,43.88458225667528
294140,1590.0,2288.0,1902.0,30.153846153846153,2.431740614334471,18.130921619293712
294570,1054.0,1198.0,912.0,53.714285714285715,48.93344709897611,60.766580534022395
294630,912.0,772.0,1215.0,59.95604395604395,67.10750853242321,47.71748492678725
294870,338.0,1635.0,1818.0,85.18681318681318,30.2901023890785,21.74849267872524
295310,1886.0,1743.0,186.0,17.142857142857142,25.682593856655288,92.03273040482344
296640,502.0,149.0,430.0,77.97802197802199,93.68600682593856,81.52454780361758
297090,1976.0,1922.0,2191.0,13.186813186813188,18.046075085324233,5.684754521963824
297570,1163.0,1627.0,1047.0,48.92307692307693,30.631399317406142,54.9526270456503
297890,1467.0,1453.0,2042.0,35.56043956043956,38.05460750853242,12.101636520241172
298000,,,,,,
298020,1884.0,1557.0,423.0,17.23076923076923,33.617747440273035,81.8260120585702
298040,1780.0,1698.0,1573.0,21.802197802197803,27.602389078498295,32.299741602067186
298050,1760.0,1931.0,1216.0,22.68131868131868,17.66211604095563,47.674418604651166
298060,,1286.0,1895.0,,45.17918088737201,18.43238587424634
298380,1571.0,1872.0,297.0,30.98901098901099,20.179180887372013,87.25236864771747
298540,388.0,360.0,844.0,82.98901098901099,84.68430034129693,63.69509043927648
298690,1844.0,1552.0,1448.0,18.98901098901099,33.83105802047782,37.683031869078384
298830,1899.0,1400.0,312.0,16.57142857142857,40.31569965870307,86.60637381567614
299030,1894.0,2169.0,2125.0,16.791208791208792,7.508532423208192,8.527131782945736
299170,1861.0,2264.0,1037.0,18.24175824175824,3.455631399317406,55.3832902670112
299660,2023.0,1910.0,2070.0,11.12087912087912,18.558020477815703,10.895779500430663
299900,,,,,,
300080,778.0,1394.0,611.0,65.84615384615384,40.57167235494881,73.72954349698536
300120,,,,,,
300720,927.0,896.0,811.0,59.2967032967033,61.81740614334471,65.11627906976744
301300,208.0,903.0,1619.0,90.90109890109888,61.51877133105802,30.31869078380706
302430,1942.0,1784.0,2101.0,14.68131868131868,23.93344709897611,9.560723514211883
302440,1755.0,1434.0,1069.0,22.9010989010989,38.865187713310576,54.00516795865633
302550,179.0,245.0,820.0,92.17582417582418,89.59044368600682,64.72868217054264
303030,1630.0,2184.0,2257.0,28.39560439560439,6.868600682593856,2.842377260981912
303360,195.0,384.0,318.0,91.47252747252747,83.660409556314,86.3479758828596
303530,1882.0,1571.0,1631.0,17.31868131868132,33.020477815699664,29.80189491817399
303810,1075.0,948.0,1892.0,52.79120879120879,59.598976109215016,18.561584840654607
304100,675.0,1231.0,1583.0,70.37362637362638,47.525597269624576,31.869078380706288
304360,1658.0,1031.0,481.0,27.164835164835168,56.058020477815695,79.32816537467701
304840,,,,,,
305090,2193.0,2331.0,2294.0,3.648351648351648,0.5972696245733788,1.2489233419465977
306040,2231.0,2340.0,1574.0,1.978021978021978,0.2133105802047781,32.256675279931095
306200,910.0,611.0,1220.0,60.04395604395605,73.97610921501706,47.502153316106806
306620,1811.0,1716.0,1919.0,20.43956043956044,26.834470989761098,17.39879414298019
307180,1195.0,182.0,234.0,47.51648351648352,92.27815699658704,89.96554694229113
307280,480.0,557.0,278.0,78.94505494505495,76.27986348122867,88.07062876830318
307750,1553.0,721.0,1508.0,31.78021978021978,69.28327645051195,35.09905254091301
307870,205.0,757.0,1070.0,91.03296703296704,67.74744027303754,53.962101636520245
307930,654.0,230.0,1564.0,71.2967032967033,90.23037542662117,32.68733850129199
307950,2040.0,472.0,39.0,10.373626373626374,79.9061433447099,98.3634797588286
308080,2150.0,1085.0,171.0,5.538461538461538,53.7542662116041,92.67872523686476
308100,2208.0,2321.0,2313.0,2.989010989010989,1.023890784982935,0.4306632213608958
308170,1342.0,2117.0,1888.0,41.05494505494505,9.726962457337883,18.733850129198967
308430,2049.0,1341.0,1711.0,9.978021978021978,42.83276450511945,26.356589147286822
309710,,,,,,
309930,,1456.0,2262.0,,37.92662116040956,2.627045650301464
309960,303.0,660.0,1514.0,86.72527472527473,71.88566552901024,34.840654608096465
310200,167.0,167.0,679.0,92.7032967032967,92.91808873720136,70.80103359173127
310210,1641.0,725.0,184.0,27.912087912087912,69.11262798634812,92.1188630490956
310870,227.0,151.0,1341.0,90.06593406593406,93.60068259385666,42.29112833763997
311320,415.0,450.0,793.0,81.80219780219781,80.84470989761093,65.89147286821705
311390,2085.0,2149.0,1934.0,8.395604395604396,8.361774744027302,16.752799310938844
311690,1986.0,2084.0,2100.0,12.747252747252746,11.13481228668942,9.603789836347977
312610,2264.0,2328.0,2259.0,0.5274725274725275,0.7252559726962458,2.756244616709733
313760,,,,,,
314130,1692.0,1263.0,107.0,25.67032967032967,46.160409556313994,95.4349698535745
314140,224.0,293.0,427.0,90.1978021978022,87.54266211604096,81.65374677002583
314930,1000.0,1638.0,1717.0,56.08791208791209,30.162116040955635,26.098191214470283
315640,1964.0,1828.0,1967.0,13.714285714285715,22.05631399317406,15.331610680447891
316140,744.0,1481.0,1140.0,67.34065934065934,36.86006825938566,50.94745908699397
317120,1473.0,1575.0,1465.0,35.2967032967033,32.84982935153584,36.95090439276486
317240,398.0,1615.0,366.0,82.54945054945055,31.14334470989761,84.2807924203273
317330,2228.0,1542.0,1434.0,2.10989010989011,34.25767918088737,38.28596037898364
317400,12.0,33.0,43.0,99.51648351648352,98.63481228668942,98.19121447028424
317450,1653.0,1435.0,,27.384615384615387,38.822525597269625,
317530,935.0,667.0,415.0,58.94505494505494,71.58703071672356,82.17054263565892
317690,1238.0,1357.0,1589.0,45.62637362637363,42.15017064846416,31.61068044788975
317770,551.0,528.0,1915.0,75.82417582417582,77.51706484641639,17.571059431524546
317830,2142.0,2258.0,1996.0,5.8901098901098905,3.711604095563139,14.082687338501293
317850,1371.0,1971.0,2019.0,39.78021978021978,15.955631399317404,13.092161929371231
317870,1023.0,1810.0,1923.0,55.07692307692308,22.824232081911266,17.226528854435834
318000,1353.0,1269.0,1860.0,40.57142857142857,45.90443686006826,19.939707149009475
318010,493.0,414.0,475.0,78.37362637362637,82.38054607508532,79.58656330749353
318020,248.0,1267.0,2056.0,89.14285714285714,45.989761092150175,11.498708010335918
318060,1480.0,2291.0,,34.989010989010985,2.303754266211604,
318160,452.0,308.0,160.0,80.17582417582418,86.90273037542661,93.15245478036177
318410,714.0,577.0,1545.0,68.65934065934066,75.42662116040955,33.50559862187769
319400,1805.0,1240.0,41.0,20.703296703296704,47.141638225255974,98.2773471145564
319660,86.0,30.0,13.0,96.26373626373626,98.76279863481228,99.48320413436691
320000,879.0,544.0,1866.0,61.4065934065934,76.8344709897611,19.68130921619294
321260,2171.0,582.0,1501.0,4.615384615384616,75.21331058020478,35.400516795865634
321370,2105.0,2276.0,1154.0,7.5164835164835155,2.9436860068259385,50.34453057708872
321550,2168.0,734.0,606.0,4.747252747252747,68.72866894197952,73.94487510766581
321820,1549.0,705.0,1124.0,31.956043956043956,69.96587030716724,51.63652024117141
322000,2218.0,1466.0,1374.0,2.5494505494505497,37.5,40.86993970714901
322180,2033.0,1669.0,320.0,10.68131868131868,28.83959044368601,86.26184323858742
322310,2121.0,2031.0,2008.0,6.813186813186813,13.395904436860068,13.565891472868216
322510,512.0,935.0,360.0,77.53846153846153,60.15358361774744,84.53919035314385
322780,,596.0,1623.0,,74.6160409556314,30.1464254952627
323280,1260.0,1742.0,800.0,44.65934065934066,25.72525597269625,65.59000861326443
323350,2247.0,1272.0,1466.0,1.2747252747252749,45.77645051194539,36.90783807062877
323410,1173.0,1924.0,2013.0,48.48351648351648,17.96075085324232,13.350559862187769
323990,1737.0,2143.0,2022.0,23.692307692307693,8.617747440273039,12.962962962962962
326030,1178.0,1495.0,938.0,48.26373626373626,36.262798634812285,59.64685615848406
327260,1383.0,56.0,3.0,39.252747252747255,97.65358361774744,99.91386735572785
328130,1939.0,1570.0,1400.0,14.813186813186812,33.063139931740615,39.75021533161068
328380,255.0,587.0,756.0,88.83516483516483,75.0,67.48492678725236
329180,1138.0,990.0,1101.0,50.02197802197802,57.80716723549488,52.62704565030146
330350,423.0,374.0,433.0,81.45054945054945,84.08703071672356,81.3953488372093
330730,411.0,350.0,1165.0,81.97802197802197,85.11092150170649,49.87080103359173
330860,1978.0,187.0,111.0,13.0989010989011,92.06484641638224,95.26270456503016
331380,60.0,1549.0,1378.0,97.40659340659342,33.95904436860068,40.69767441860465
331520,305.0,255.0,340.0,86.63736263736264,89.16382252559727,85.40051679586563
331740,2018.0,1904.0,1856.0,11.34065934065934,18.813993174061434,20.11197243755383
331920,1152.0,17.0,22.0,49.40659340659341,99.31740614334473,99.09560723514213
332290,1297.0,1123.0,1213.0,43.03296703296704,52.13310580204779,47.80361757105943
332370,80.0,565.0,1001.0,96.52747252747253,75.93856655290102,56.933677863910425
332570,461.0,90.0,51.0,79.78021978021978,96.20307167235497,97.84668389319552
333050,,490.0,542.0,,79.1382252559727,76.70111972437554
333430,699.0,813.0,1160.0,69.31868131868131,65.35836177474403,50.086132644272176
333620,559.0,912.0,1804.0,75.47252747252747,61.134812286689424,22.35142118863049
334970,351.0,914.0,1667.0,84.61538461538461,61.0494880546075,28.251507321274765
335810,1328.0,1676.0,1891.0,41.67032967032967,28.540955631399317,18.6046511627907
335870,,,,,,
336060,1659.0,1486.0,1342.0,27.12087912087912,36.64675767918089,42.24806201550387
336260,2250.0,2060.0,2046.0,1.1428571428571428,12.158703071672356,11.929371231696813
336370,1990.0,2091.0,2265.0,12.571428571428571,10.836177474402731,2.4978466838931954
336570,1496.0,1284.0,2015.0,34.285714285714285,45.26450511945392,13.264427217915587
336680,787.0,2017.0,1922.0,65.45054945054946,13.993174061433448,17.26959517657192
337930,954.0,1740.0,1333.0,58.1098901098901,25.810580204778155,42.63565891472868
338220,1639.0,2108.0,1634.0,28.000000000000004,10.110921501706486,29.67269595176572
338840,2165.0,2147.0,753.0,4.879120879120879,8.447098976109215,67.61412575366063
339770,707.0,1665.0,1962.0,68.96703296703296,29.01023890784983,15.546942291128335
339950,193.0,122.0,225.0,91.56043956043956,94.83788395904436,90.35314384151592
340360,1165.0,1950.0,2155.0,48.83516483516483,16.851535836177476,7.235142118863049
340440,2181.0,1573.0,1972.0,4.175824175824175,32.93515358361775,15.11627906976744
340450,1038.0,1611.0,1429.0,54.41758241758242,31.313993174061434,38.50129198966408
340570,87.0,92.0,393.0,96.21978021978022,96.11774744027304,83.11800172265289
340810,42.0,128.0,218.0,98.1978021978022,94.58191126279864,90.65460809646856
340930,,,,,,
342870,1995.0,2077.0,,12.351648351648352,11.433447098976108,
344820,666.0,661.0,650.0,70.76923076923077,71.84300341296928,72.04995693367786
344860,331.0,748.0,1323.0,85.49450549450549,68.13139931740614,43.06632213608958
347000,825.0,634.0,1051.0,63.78021978021978,72.99488054607508,54.78036175710594
347700,1796.0,933.0,58.0,21.0989010989011,60.238907849829346,97.5452196382429
347740,765.0,799.0,1474.0,66.41758241758242,65.95563139931741,36.56330749354005
347770,1756.0,780.0,2001.0,22.857142857142858,66.76621160409556,13.867355727820843
347850,632.0,1020.0,103.0,72.26373626373626,56.527303754266214,95.60723514211888
347860,1622.0,588.0,1450.0,28.747252747252748,74.95733788395904,37.5968992248062
347890,679.0,971.0,915.0,70.19780219780219,58.617747440273035,60.63738156761412
348030,29.0,137.0,592.0,98.76923076923076,94.19795221843005,74.54780361757106
348080,2100.0,2295.0,2152.0,7.736263736263736,2.1331058020477816,7.3643410852713185
348150,1568.0,1903.0,1605.0,31.12087912087912,18.85665529010239,30.921619293712315
348210,2186.0,2252.0,2076.0,3.956043956043956,3.967576791808874,10.637381567614126
348340,2152.0,2297.0,839.0,5.450549450549451,2.04778156996587,63.910422049956935
348350,459.0,176.0,456.0,79.86813186813187,92.53412969283276,80.40482342807924
348370,1814.0,2274.0,2138.0,20.307692307692307,3.02901023890785,7.967269595176572
351320,1167.0,1039.0,2196.0,48.747252747252745,55.71672354948806,5.4694229112833765
351330,2154.0,2044.0,1050.0,5.362637362637362,12.841296928327644,54.823428079242035
351870,2203.0,2208.0,2240.0,3.208791208791209,5.8447098976109215,3.574504737295435
352090,510.0,319.0,900.0,77.62637362637362,86.43344709897612,61.28337639965547
352480,583.0,1496.0,1929.0,74.41758241758242,36.22013651877133,16.96813092161929
352700,1193.0,1320.0,1914.0,47.604395604395606,43.72866894197952,17.614125753660637
352770,,,,,,
352820,1381.0,1411.0,674.0,39.34065934065934,39.84641638225256,71.01636520241172
352910,1849.0,1100.0,474.0,18.76923076923077,53.11433447098977,79.62962962962963
352940,662.0,444.0,1028.0,70.94505494505495,81.10068259385666,55.77088716623601
353190,609.0,811.0,567.0,73.27472527472527,65.44368600682594,75.6244616709733
353200,1394.0,608.0,301.0,38.76923076923077,74.10409556313992,87.08010335917312
353590,1855.0,2063.0,1906.0,18.505494505494504,12.030716723549489,17.958656330749353
353810,1090.0,1023.0,189.0,52.13186813186813,56.399317406143346,91.90353143841516
354200,1724.0,2293.0,2023.0,24.263736263736263,2.218430034129693,12.919896640826872
354320,2213.0,2021.0,192.0,2.769230769230769,13.822525597269625,91.77433247200688
355150,2217.0,102.0,216.0,2.5934065934065935,95.69112627986348,90.74074074074076
355390,2013.0,1692.0,2225.0,11.56043956043956,27.85836177474403,4.220499569336779
355690,28.0,193.0,1420.0,98.81318681318682,91.80887372013652,38.88888888888889
356680,1458.0,27.0,65.0,35.956043956043956,98.89078498293516,97.24375538329026
356860,1474.0,330.0,122.0,35.252747252747255,85.96416382252559,94.78897502153316
356890,1322.0,1200.0,502.0,41.934065934065934,48.8481228668942,78.42377260981912
357230,1518.0,671.0,370.0,33.31868131868132,71.41638225255973,84.10852713178295
357550,1696.0,1488.0,1562.0,25.494505494505493,36.56143344709898,32.77347114556417
357580,2175.0,2125.0,1225.0,4.43956043956044,9.385665529010238,47.286821705426355
357780,1671.0,863.0,231.0,26.593406593406595,63.225255972696246,90.0947459086994
357880,2128.0,70.0,372.0,6.5054945054945055,97.05631399317406,84.02239448751077
358570,1683.0,1460.0,1956.0,26.065934065934066,37.755972696245735,15.805340223944874
359090,1912.0,2124.0,2131.0,16.0,9.428327645051194,8.2687338501292
360070,1604.0,2210.0,2229.0,29.53846153846154,5.7593856655290105,4.04823428079242
360350,2061.0,296.0,1275.0,9.45054945054945,87.4146757679181,45.13350559862187
361390,1873.0,2054.0,1648.0,17.71428571428571,12.414675767918087,29.069767441860467
361570,557.0,357.0,207.0,75.56043956043956,84.81228668941979,91.12833763996557
361610,2010.0,2317.0,2309.0,11.692307692307692,1.1945392491467577,0.6029285099052542
361670,32.0,506.0,1592.0,98.63736263736264,78.45563139931741,31.48148148148148
362320,187.0,936.0,1857.0,91.82417582417582,60.110921501706486,20.068906115417743
362990,1021.0,1193.0,1774.0,55.16483516483517,49.14675767918089,23.643410852713178
363250,733.0,598.0,1183.0,67.82417582417582,74.53071672354949,49.09560723514212
363260,1715.0,1799.0,1799.0,24.65934065934066,23.293515358361773,22.566752799310937
363280,1972.0,2030.0,2198.0,13.362637362637363,13.438566552901024,5.383290267011198
364950,1775.0,2141.0,2242.0,22.021978021978025,8.70307167235495,3.488372093023256
365270,946.0,421.0,52.0,58.46153846153847,82.08191126279864,97.80361757105943
365330,2167.0,2249.0,2048.0,4.791208791208791,4.09556313993174,11.843238587424636
365340,2021.0,1452.0,617.0,11.20879120879121,38.09726962457338,73.47114556416882
365590,1565.0,2315.0,2232.0,31.252747252747255,1.2798634812286689,3.919035314384152
365660,,,,,,
365900,617.0,434.0,578.0,72.92307692307692,81.52730375426621,75.15073212747632
366030,921.0,393.0,126.0,59.56043956043956,83.27645051194538,94.6167097329888
367000,618.0,603.0,603.0,72.87912087912089,74.31740614334471,74.07407407407408
368600,533.0,1501.0,2254.0,76.61538461538461,36.00682593856656,2.9715762273901807
368770,1843.0,494.0,78.0,19.032967032967033,78.96757679180887,96.6838931955211
368970,,711.0,950.0,,69.7098976109215,59.13006029285099
370090,2107.0,1886.0,1878.0,7.428571428571429,19.58191126279863,19.16451335055986
371950,1452.0,2222.0,2126.0,36.21978021978022,5.247440273037542,8.484065460809646
372170,1425.0,1822.0,2086.0,37.40659340659341,22.312286689419793,10.20671834625323
372320,1757.0,1915.0,1300.0,22.813186813186817,18.34470989761092,44.05684754521964
372800,805.0,1410.0,1520.0,64.65934065934066,39.889078498293514,34.58225667527993
372910,1319.0,1981.0,1870.0,42.065934065934066,15.529010238907851,19.509043927648577
373110,465.0,532.0,1883.0,79.6043956043956,77.34641638225256,18.949181739879418
