ticker,isu_cd,entry_signal_date,entry_execution_date,name,market,representative_window,observed_windows,n_windows_observed,same_cutoff_return_spread,trade_id,pair_id,trade_status,exit_type,terminal_return,enrichment_status
043370,KR7043370006,2025-12-05,2025-12-08,43370,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,043370_05,043370|KR7043370006|KOSDAQ|2010-01-04|2026-09-01|043370_05,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-19.26,READY
166090,KR7166090001,2025-12-05,2025-12-08,166090,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,166090_02,166090|KR7166090001|KOSDAQ|2017-04-28|2026-09-01|166090_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,72.95,READY
195870,KR7195870001,2025-12-05,2025-12-08,195870,KOSPI,P3-2,P2-2|P3-2,2,0.0,195870_03,195870|KR7195870001|KOSPI|2016-06-24|2026-09-01|195870_03,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-5.11,READY
290740,KR7290740000,2025-12-05,2025-12-08,290740,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,290740_01,290740|KR7290740000|KOSDAQ|2018-08-28|2026-09-01|290740_01,REALIZED,EXIT3_PROGRESSED_TO_WEAK,42.25,READY
348340,KR7348340001,2025-12-05,2025-12-08,348340,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,348340_01,348340|KR7348340001|KOSDAQ|2022-11-04|2026-09-01|348340_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,101.61,READY
006280,KR7006280002,2025-12-12,2025-12-15,6280,KOSPI,P1,P1|P2-2|P3-2,3,0.0,006280_05,006280|KR7006280002|KOSPI|2010-01-04|2026-09-01|006280_05,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.55,READY
015750,KR7015750003,2025-12-12,2025-12-15,15750,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,015750_02,015750|KR7015750003|KOSDAQ|2010-01-04|2026-09-01|015750_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.55,READY
039440,KR7039440003,2025-12-12,2025-12-15,39440,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,039440_07,039440|KR7039440003|KOSDAQ|2010-01-04|2026-09-01|039440_07,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.54,READY
054210,KR7054210000,2025-12-12,2025-12-15,54210,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,054210_04,054210|KR7054210000|KOSDAQ|2010-01-04|2026-09-01|054210_04,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.56,READY
091580,KR7091580001,2025-12-12,2025-12-15,91580,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,091580_05,091580|KR7091580001|KOSDAQ|2010-01-04|2026-09-01|091580_05,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-21.41,READY
091700,KR7091700005,2025-12-12,2025-12-15,91700,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,091700_06,091700|KR7091700005|KOSDAQ|2010-01-04|2026-09-01|091700_06,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.75,READY
099750,KR7099750002,2025-12-12,2025-12-15,99750,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,099750_01,099750|KR7099750002|KOSDAQ|2019-03-22|2026-09-01|099750_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.18,READY
138080,KR7138080007,2025-12-12,2025-12-15,138080,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,138080_03,138080|KR7138080007|KOSDAQ|2014-02-27|2026-09-01|138080_03,REALIZED,EXIT3_PROGRESSED_TO_WEAK,14.13,READY
170900,KR7170900005,2025-12-12,2025-12-15,170900,KOSPI,P1,P1|P2-2|P3-2,3,0.0,170900_04,170900|KR7170900005|KOSPI|2013-04-08|2026-09-01|170900_04,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-12.85,READY
238120,KR7238120000,2025-12-12,2025-12-15,238120,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,238120_02,238120|KR7238120000|KOSDAQ|2016-11-03|2026-09-01|238120_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-24.36,READY
264850,KR7264850009,2025-12-12,2025-12-15,264850,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,264850_01,264850|KR7264850009|KOSDAQ|2019-12-20|2026-09-01|264850_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-11.85,READY
357550,KR7357550003,2025-12-12,2025-12-15,357550,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,357550_01,357550|KR7357550003|KOSDAQ|2020-12-23|2026-09-01|357550_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-12.98,READY
366030,KR7366030005,2025-12-12,2025-12-15,366030,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,366030_01,366030|KR7366030005|KOSDAQ|2022-03-23|2026-09-01|366030_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.13,READY
028100,KR7028100006,2025-12-19,2025-12-22,28100,KOSPI,P1,P1|P2-2|P3-2,3,0.0,028100_07,028100|KR7028100006|KOSPI|2010-01-04|2026-09-01|028100_07,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.01,READY
200780,KR7200780005,2025-12-19,2025-12-22,200780,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,200780_04,200780|KR7200780005|KOSDAQ|2014-12-15|2026-09-01|200780_04,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.38,READY
255440,KR7255440000,2025-12-19,2025-12-22,255440,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,255440_02,255440|KR7255440000|KOSDAQ|2017-09-29|2026-09-01|255440_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.51,READY
025540,KR7025540006,2025-12-26,2025-12-29,25540,KOSPI,P1,P1|P2-2|P3-2,3,0.0,025540_06,025540|KR7025540006|KOSPI|2010-01-04|2026-09-01|025540_06,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.32,READY
196700,KR7196700009,2025-12-26,2025-12-29,196700,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,196700_02,196700|KR7196700009|KOSDAQ|2015-08-24|2026-09-01|196700_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-4.49,READY
232680,KR7232680009,2025-12-26,2025-12-29,232680,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,232680_02,232680|KR7232680009|KOSDAQ|2021-06-17|2026-09-01|232680_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,24.34,READY
264660,KR7264660002,2025-12-26,2025-12-29,264660,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,264660_04,264660|KR7264660002|KOSDAQ|2018-01-25|2026-09-01|264660_04,REALIZED,EXIT3_PROGRESSED_TO_TRANSITION,-29.8,READY
002240,KR7002240000,2026-01-02,2026-01-05,2240,KOSPI,P1,P1|P2-2|P3-2,3,0.0,002240_02,002240|KR7002240000|KOSPI|2010-01-04|2026-09-01|002240_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.67,READY
012280,KR7012280004,2026-01-02,2026-01-05,12280,KOSPI,P1,P1|P2-2|P3-2,3,0.0,012280_05,012280|KR7012280004|KOSPI|2010-01-04|2026-09-01|012280_05,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.84,READY
012610,KR7012610002,2026-01-02,2026-01-05,12610,KOSPI,P3-2,P2-2|P3-2,2,0.0,012610_01,012610|KR7012610002|KOSPI|2010-01-04|2026-09-01|012610_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.03,READY
023810,KR7023810005,2026-01-02,2026-01-05,23810,KOSPI,P1,P1|P2-2|P3-2,3,0.0,023810_03,023810|KR7023810005|KOSPI|2010-01-04|2026-09-01|023810_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.21,READY
033130,KR7033130006,2026-01-02,2026-01-05,33130,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,033130_04,033130|KR7033130006|KOSDAQ|2010-01-04|2026-09-01|033130_04,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-0.53,READY
033240,KR7033240003,2026-01-02,2026-01-05,33240,KOSPI,P1,P1|P2-2|P3-2,3,0.0,033240_09,033240|KR7033240003|KOSPI|2010-01-04|2026-09-01|033240_09,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.5,READY
038460,KR7038460002,2026-01-02,2026-01-05,38460,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,038460_04,038460|KR7038460002|KOSDAQ|2010-01-04|2026-09-01|038460_04,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.29,READY
085660,KR7085660009,2026-01-02,2026-01-05,85660,KOSDAQ,P3-2,P3-2,1,0.0,085660_01,085660|KR7085660009|KOSDAQ|2010-01-04|2026-09-01|085660_01,OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,-45.66,READY
119500,KR7119500007,2026-01-02,2026-01-05,119500,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,119500_04,119500|KR7119500007|KOSDAQ|2010-09-17|2026-09-01|119500_04,OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,-30.53,READY
123700,KR7123700007,2026-01-02,2026-01-05,123700,KOSPI,P1,P1|P2-2|P3-2,3,0.0,123700_03,123700|KR7123700007|KOSPI|2010-05-31|2026-09-01|123700_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.82,READY
217730,KR7217730001,2026-01-02,2026-01-05,217730,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,217730_01,217730|KR7217730001|KOSDAQ|2015-12-21|2026-09-01|217730_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,5.41,READY
220260,KR7220260004,2026-01-02,2026-01-05,220260,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,220260_01,220260|KR7220260004|KOSDAQ|2017-10-11|2026-09-01|220260_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.33,READY
042370,KR7042370007,2026-01-09,2026-01-12,42370,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,042370_05,042370|KR7042370007|KOSDAQ|2010-01-04|2026-09-01|042370_05,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-10.88,READY
074430,KR7074430000,2026-01-09,2026-01-12,74430,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,074430_05,074430|KR7074430000|KOSDAQ|2010-01-04|2026-09-01|074430_05,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.47,READY
079000,KR7079000006,2026-01-09,2026-01-12,79000,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,079000_04,079000|KR7079000006|KOSDAQ|2010-01-04|2026-09-01|079000_04,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.29,READY
361390,KR7361390008,2026-01-09,2026-01-12,361390,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,361390_02,361390|KR7361390008|KOSDAQ|2021-03-24|2026-09-01|361390_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-15.0,READY
389500,KR7389500000,2026-01-09,2026-01-12,389500,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,389500_01,389500|KR7389500000|KOSDAQ|2022-10-17|2026-09-01|389500_01,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-33.26,READY
011780,KR7011780004,2026-01-16,2026-01-19,11780,KOSPI,P1,P1|P2-2|P3-2,3,0.0,011780_06,011780|KR7011780004|KOSPI|2010-01-04|2026-09-01|011780_06,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.75,READY
013570,KR7013570007,2026-01-16,2026-01-19,13570,KOSPI,P1,P1|P2-2|P3-2,3,0.0,013570_02,013570|KR7013570007|KOSPI|2010-01-04|2026-09-01|013570_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.11,READY
019540,KR7019540004,2026-01-16,2026-01-19,19540,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,019540_02,019540|KR7019540004|KOSDAQ|2010-01-04|2026-09-01|019540_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.39,READY
023800,KR7023800006,2026-01-16,2026-01-19,23800,KOSPI,P1,P1|P2-2|P3-2,3,0.0,023800_05,023800|KR7023800006|KOSPI|2010-01-04|2026-09-01|023800_05,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.21,READY
078890,KR7078890001,2026-01-16,2026-01-19,78890,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,078890_07,078890|KR7078890001|KOSDAQ|2010-01-04|2026-09-01|078890_07,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.72,READY
094820,KR7094820008,2026-01-16,2026-01-19,94820,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,094820_05,094820|KR7094820008|KOSDAQ|2010-01-04|2026-09-01|094820_05,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-2.31,READY
126600,KR7126600006,2026-01-16,2026-01-19,126600,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,126600_03,126600|KR7126600006|KOSDAQ|2010-11-12|2026-09-01|126600_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.28,READY
230360,KR7230360000,2026-01-16,2026-01-19,230360,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,230360_02,230360|KR7230360000|KOSDAQ|2016-08-08|2026-06-29|230360_02,OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,0.44,READY
237690,KR7237690003,2026-01-16,2026-01-19,237690,KOSDAQ,P3-2,P2-2|P3-2,2,0.0,237690_04,237690|KR7237690003|KOSDAQ|2016-06-23|2026-09-01|237690_04,OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,-14.54,READY
003550,KR7003550001,2026-01-23,2026-01-26,3550,KOSPI,P3-2,P2-2|P3-2,2,0.0,003550_03,003550|KR7003550001|KOSPI|2010-01-04|2026-09-01|003550_03,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,25.72,READY
013870,KR7013870001,2026-01-23,2026-01-26,13870,KOSPI,P1,P1|P2-2|P3-2,3,0.0,013870_03,013870|KR7013870001|KOSPI|2012-11-20|2026-09-01|013870_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.84,READY
046940,KR7046940003,2026-01-23,2026-01-26,46940,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,046940_03,046940|KR7046940003|KOSDAQ|2010-01-04|2026-09-01|046940_03,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-8.08,READY
047040,KR7047040001,2026-01-23,2026-01-26,47040,KOSPI,P1,P1|P2-2|P3-2,3,0.0,047040_07,047040|KR7047040001|KOSPI|2010-01-04|2026-09-01|047040_07,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,586.27,READY
073490,KR7073490005,2026-01-23,2026-01-26,73490,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,073490_01,073490|KR7073490005|KOSDAQ|2010-01-04|2026-09-01|073490_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,54.3,READY
106240,KR7106240005,2026-01-23,2026-01-26,106240,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,106240_03,106240|KR7106240005|KOSDAQ|2010-01-04|2026-09-01|106240_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.08,READY
126720,KR7126720002,2026-01-23,2026-01-26,126720,KOSPI,P1,P1|P2-2|P3-2,3,0.0,126720_01,126720|KR7126720002|KOSPI|2022-08-01|2026-09-01|126720_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.48,READY
263750,KR7263750002,2026-01-23,2026-01-26,263750,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,263750_02,263750|KR7263750002|KOSDAQ|2017-09-14|2026-09-01|263750_02,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-21.09,READY
000120,KR7000120006,2026-01-30,2026-02-02,120,KOSPI,P1,P1|P2-2|P3-2,3,0.0,000120_07,000120|KR7000120006|KOSPI|2010-01-04|2026-09-01|000120_07,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.5,READY
000670,KR7000670000,2026-01-30,2026-02-02,670,KOSPI,P1,P1|P2-2|P3-2,3,0.0,000670_08,000670|KR7000670000|KOSPI|2010-01-04|2026-09-01|000670_08,REALIZED,EXIT3_PROGRESSED_TO_WEAK,-45.64,READY
004090,KR7004090007,2026-01-30,2026-02-02,4090,KOSPI,P1,P1|P2-2|P3-2,3,0.0,004090_02,004090|KR7004090007|KOSPI|2010-01-04|2026-09-01|004090_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.78,READY
004840,KR7004840005,2026-01-30,2026-02-02,4840,KOSPI,P3-2,P3-2,1,0.0,004840_02,004840|KR7004840005|KOSPI|2010-01-04|2026-09-01|004840_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.5,READY
023410,KR7023410004,2026-01-30,2026-02-02,23410,KOSDAQ,P3-2,P2-2|P3-2,2,0.0,023410_01,023410|KR7023410004|KOSDAQ|2010-01-04|2026-09-01|023410_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.3,READY
028670,KR7028670008,2026-01-30,2026-02-02,28670,KOSPI,P1,P1|P2-2|P3-2,3,0.0,028670_03,028670|KR7028670008|KOSPI|2010-01-04|2026-09-01|028670_03,OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,22.33,READY
033100,KR7033100009,2026-01-30,2026-02-02,33100,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,033100_04,033100|KR7033100009|KOSDAQ|2010-01-04|2026-09-01|033100_04,OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,-0.42,READY
042420,KR7042420000,2026-01-30,2026-02-02,42420,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,042420_04,042420|KR7042420000|KOSDAQ|2010-01-04|2026-09-01|042420_04,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-21.03,READY
067000,KR7067000000,2026-01-30,2026-02-02,67000,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,067000_03,067000|KR7067000000|KOSDAQ|2010-01-04|2026-09-01|067000_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.3,READY
069080,KR7069080000,2026-01-30,2026-02-02,69080,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,069080_02,069080|KR7069080000|KOSDAQ|2010-01-04|2026-09-01|069080_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.96,READY
079370,KR7079370003,2026-01-30,2026-02-02,79370,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,079370_09,079370|KR7079370003|KOSDAQ|2010-01-04|2026-09-01|079370_09,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.79,READY
100120,KR7100120005,2026-01-30,2026-02-02,100120,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,100120_03,100120|KR7100120005|KOSDAQ|2010-01-04|2026-09-01|100120_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-12.81,READY
143540,KR7143540003,2026-01-30,2026-02-02,143540,KOSDAQ,P3-2,P3-2,1,0.0,143540_01,143540|KR7143540003|KOSDAQ|2014-10-29|2026-09-01|143540_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,17.89,READY
307280,KR7307280008,2026-01-30,2026-02-02,307280,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,307280_01,307280|KR7307280008|KOSDAQ|2021-02-09|2026-09-01|307280_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.91,READY
339950,KR7339950008,2026-01-30,2026-02-02,339950,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,339950_01,339950|KR7339950008|KOSDAQ|2020-10-13|2026-09-01|339950_01,OPEN_AT_CUTOFF,NO_PROGRESSED_BEFORE_CUTOFF,20.66,READY
365270,KR7365270008,2026-01-30,2026-02-02,365270,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,365270_01,365270|KR7365270008|KOSDAQ|2021-07-22|2026-09-01|365270_01,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,47.76,READY
008930,KR7008930000,2026-02-06,2026-02-09,8930,KOSPI,P3-2,P2-2|P3-2,2,0.0,008930_02,008930|KR7008930000|KOSPI|2010-01-04|2026-09-01|008930_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-20.57,READY
009830,KR7009830001,2026-02-06,2026-02-09,9830,KOSPI,P1,P1|P2-2|P3-2,3,0.0,009830_06,009830|KR7009830001|KOSPI|2010-01-04|2026-09-01|009830_06,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,-2.03,READY
010780,KR7010780005,2026-02-06,2026-02-09,10780,KOSPI,P1,P1|P2-2|P3-2,3,0.0,010780_06,010780|KR7010780005|KOSPI|2010-01-04|2026-09-01|010780_06,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.47,READY
010960,KR7010960003,2026-02-06,2026-02-09,10960,KOSPI,P1,P1|P2-2|P3-2,3,0.0,010960_03,010960|KR7010960003|KOSPI|2010-01-04|2026-09-01|010960_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-11.4,READY
013700,KR7013700000,2026-02-06,2026-02-09,13700,KOSPI,P1,P1|P2-2|P3-2,3,0.0,013700_03,013700|KR7013700000|KOSPI|2010-01-04|2026-09-01|013700_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.47,READY
026150,KR7026150003,2026-02-06,2026-02-09,26150,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,026150_03,026150|KR7026150003|KOSDAQ|2010-01-04|2026-09-01|026150_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.44,READY
039560,KR7039560008,2026-02-06,2026-02-09,39560,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,039560_05,039560|KR7039560008|KOSDAQ|2010-01-04|2026-09-01|039560_05,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-10.13,READY
040160,KR7040160004,2026-02-06,2026-02-09,40160,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,040160_03,040160|KR7040160004|KOSDAQ|2010-01-04|2026-09-01|040160_03,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,65.6,READY
041440,KR7041440009,2026-02-06,2026-02-09,41440,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,041440_04,041440|KR7041440009|KOSDAQ|2010-01-04|2026-09-01|041440_04,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-17.42,READY
047050,KR7047050000,2026-02-06,2026-02-09,47050,KOSPI,P1,P1|P2-2|P3-2,3,0.0,047050_07,047050|KR7047050000|KOSPI|2010-01-04|2026-09-01|047050_07,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.21,READY
049550,KR7049550007,2026-02-06,2026-02-09,49550,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,049550_02,049550|KR7049550007|KOSDAQ|2010-01-04|2026-09-01|049550_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.53,READY
074600,KR7074600008,2026-02-06,2026-02-09,74600,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,074600_07,074600|KR7074600008|KOSDAQ|2010-01-04|2026-09-01|074600_07,REALIZED,EXIT3_PROGRESSED_TO_BASE,-20.59,READY
091580,KR7091580001,2026-02-06,2026-02-09,91580,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,091580_06,091580|KR7091580001|KOSDAQ|2010-01-04|2026-09-01|091580_06,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,37.35,READY
237750,KR7237750005,2026-02-06,2026-02-09,237750,KOSDAQ,P1,P1|P2-2|P3-2,3,0.0,237750_03,237750|KR7237750005|KOSDAQ|2016-07-04|2026-09-01|237750_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-18.58,READY
317400,KR7317400000,2026-02-06,2026-02-09,317400,KOSPI,P1,P1|P2-2|P3-2,3,0.0,317400_01,317400|KR7317400000|KOSPI|2019-11-06|2026-09-01|317400_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.91,READY
001200,KR7001200005,2026-02-13,2026-02-19,1200,KOSPI,P1,P1|P2-2|P3-2,3,0.0,001200_03,001200|KR7001200005|KOSPI|2010-01-04|2026-09-01|001200_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-13.37,READY
002790,KR7002790004,2026-02-13,2026-02-19,2790,KOSPI,P1,P1|P2-2|P3-2,3,0.0,002790_05,002790|KR7002790004|KOSPI|2010-01-04|2026-09-01|002790_05,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-19.88,READY
002990,KR7002990000,2026-02-13,2026-02-19,2990,KOSPI,P3-2,P3-2,1,0.0,002990_01,002990|KR7002990000|KOSPI|2010-01-04|2026-09-01|002990_01,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.67,READY
003090,KR7003090008,2026-02-13,2026-02-19,3090,KOSPI,P1,P1|P2-2|P3-2,3,0.0,003090_04,003090|KR7003090008|KOSPI|2010-01-04|2026-09-01|003090_04,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.6,READY
005180,KR7005180005,2026-02-13,2026-02-19,5180,KOSPI,P1,P1|P2-2|P3-2,3,0.0,005180_05,005180|KR7005180005|KOSPI|2010-01-04|2026-09-01|005180_05,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-16.16,READY
005960,KR7005960000,2026-02-13,2026-02-19,5960,KOSPI,P3-2,P3-2,1,0.0,005960_02,005960|KR7005960000|KOSPI|2010-01-04|2026-09-01|005960_02,REALIZED,EXIT4_SCORE_DRAWDOWN_GE_15,20.07,READY
006360,KR7006360002,2026-02-13,2026-02-19,6360,KOSPI,P1,P1|P2-2|P3-2,3,0.0,006360_05,006360|KR7006360002|KOSPI|2010-01-04|2026-09-01|006360_05,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-10.81,READY
011760,KR7011760006,2026-02-13,2026-02-19,11760,KOSPI,P3-2,P2-2|P3-2,2,0.0,011760_03,011760|KR7011760006|KOSPI|2010-01-04|2026-09-01|011760_03,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.37,READY
011930,KR7011930005,2026-02-13,2026-02-19,11930,KOSPI,P1,P1|P2-2|P3-2,3,0.0,011930_02,011930|KR7011930005|KOSPI|2010-01-04|2026-09-01|011930_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-14.56,READY
014790,KR7014790000,2026-02-13,2026-02-19,14790,KOSPI,P3-2,P2-2|P3-2,2,0.0,014790_02,014790|KR7014790000|KOSPI|2010-01-04|2026-09-01|014790_02,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.31,READY
018500,KR7018500009,2026-02-13,2026-02-19,18500,KOSPI,P1,P1|P2-2|P3-2,3,0.0,018500_05,018500|KR7018500009|KOSPI|2010-01-04|2026-09-01|018500_05,REALIZED,LOSS_GUARD_CLOSE_LE_NEG_15,-15.81,READY
020000,KR7020000006,2026-02-13,2026-02-19,20000,KOSPI,P1,P1|P2-2|P3-2,3,0.0,020000_04,020000|KR7020000006|KOSPI|2010-01-04|2026-09-01|020000_04,OPEN_AT_CUTOFF,NO_EXIT_BEFORE_CUTOFF,-24.89,READY
