comparison,group,reference,extreme_contrast,feature,feature_kind,level,scope,group_n,reference_n,group_median,reference_median,group_share_pct,reference_share_pct,auc,effect,effect_unit
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,FILTERED_LIQUIDITY,WINDOW_P2-2,22,2402,,,0.0,4.1632,,-4.1632,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,FILTERED_LIQUIDITY,WINDOW_P3-1,7,1166,,,14.2857,4.9743,,9.3114,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,FILTERED_LIQUIDITY,WINDOW_P3-2,8,1784,,,0.0,5.1009,,-5.1009,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,FILTERED_LIQUIDITY,ENTRY_BEFORE_2021,22,2867,,,0.0,4.0809,,-4.0809,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,FILTERED_LIQUIDITY,ENTRY_FROM_2021,19,2472,,,0.0,4.2476,,-4.2476,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,FILTERED_MARKET_CAP,WINDOW_P1,42,4940,,,28.5714,29.0891,,-0.5176,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,FILTERED_MARKET_CAP,WINDOW_P2-1,11,1789,,,36.3636,19.1727,,17.1909,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,FILTERED_MARKET_CAP,WINDOW_P2-2,22,2402,,,31.8182,19.8168,,12.0014,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,FILTERED_MARKET_CAP,WINDOW_P3-1,7,1166,,,28.5714,16.2093,,12.3622,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,FILTERED_MARKET_CAP,WINDOW_P3-2,8,1784,,,37.5,18.1614,,19.3386,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,FILTERED_MARKET_CAP,ENTRY_BEFORE_2021,22,2867,,,27.2727,35.1587,,-7.886,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,FILTERED_MARKET_CAP,ENTRY_FROM_2021,19,2472,,,36.8421,19.7006,,17.1415,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,INVESTABLE,WINDOW_P1,42,4940,,,71.4286,66.9231,,4.5055,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,INVESTABLE,WINDOW_P2-1,11,1789,,,63.6364,76.8586,,-13.2222,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,INVESTABLE,WINDOW_P2-2,22,2402,,,68.1818,76.02,,-7.8382,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,INVESTABLE,WINDOW_P3-1,7,1166,,,57.1429,78.8165,,-21.6736,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,INVESTABLE,WINDOW_P3-2,8,1784,,,62.5,76.7377,,-14.2377,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,INVESTABLE,ENTRY_BEFORE_2021,22,2867,,,72.7273,60.7604,,11.9669,share_pp
LOSS_50_vs_REST,LOSS_50,NOT_LOSS_50,False,investability_status,categorical,INVESTABLE,ENTRY_FROM_2021,19,2472,,,63.1579,76.0518,,-12.8939,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_score,numeric,,WINDOW_P1,757,109,76.94,77.79,,,0.4449,-0.0551,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_score,numeric,,WINDOW_P2-1,187,37,77.32,76.74,,,0.5025,0.0025,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_score,numeric,,WINDOW_P2-2,336,57,76.85,76.74,,,0.4471,-0.0529,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_score,numeric,,WINDOW_P3-1,106,22,76.895,77.67,,,0.4054,-0.0946,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_score,numeric,,WINDOW_P3-2,249,37,76.3,77.42,,,0.3855,-0.1145,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_score,numeric,,ENTRY_BEFORE_2021,480,55,76.94,77.99,,,0.4461,-0.0539,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_score,numeric,,ENTRY_FROM_2021,350,55,76.85,77.17,,,0.4432,-0.0568,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,pattern_a_score,numeric,,WINDOW_P1,757,109,61.2384,60.1759,,,0.5142,0.0142,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,pattern_a_score,numeric,,WINDOW_P2-1,187,37,60.6746,57.7414,,,0.546,0.046,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,pattern_a_score,numeric,,WINDOW_P2-2,336,57,57.5467,52.5471,,,0.5307,0.0307,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,pattern_a_score,numeric,,WINDOW_P3-1,106,22,63.4762,61.1402,,,0.5111,0.0111,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,pattern_a_score,numeric,,WINDOW_P3-2,249,37,59.6189,51.0752,,,0.5466,0.0466,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,pattern_a_score,numeric,,ENTRY_BEFORE_2021,480,55,62.5337,63.1792,,,0.4917,-0.0083,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,pattern_a_score,numeric,,ENTRY_FROM_2021,350,55,57.8045,52.2575,,,0.5354,0.0354,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_weekly_core_score,numeric,,WINDOW_P1,757,109,82.75,82.75,,,0.4363,-0.0637,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_weekly_core_score,numeric,,WINDOW_P2-1,187,37,82.75,82.75,,,0.512,0.012,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_weekly_core_score,numeric,,WINDOW_P2-2,336,57,82.75,82.75,,,0.4567,-0.0433,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_weekly_core_score,numeric,,WINDOW_P3-1,106,22,82.75,82.75,,,0.4526,-0.0474,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_weekly_core_score,numeric,,WINDOW_P3-2,249,37,82.75,82.75,,,0.4054,-0.0946,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_weekly_core_score,numeric,,ENTRY_BEFORE_2021,480,55,82.75,82.75,,,0.4282,-0.0718,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,fast_weekly_core_score,numeric,,ENTRY_FROM_2021,350,55,82.75,82.75,,,0.4482,-0.0518,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,range_position_24m,numeric,,WINDOW_P1,757,109,0.5329,0.5988,,,0.4063,-0.0937,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,range_position_24m,numeric,,WINDOW_P2-1,187,37,0.5829,0.5451,,,0.5144,0.0144,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,range_position_24m,numeric,,WINDOW_P2-2,336,57,0.5634,0.5878,,,0.4222,-0.0778,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,range_position_24m,numeric,,WINDOW_P3-1,106,22,0.5267,0.5364,,,0.4807,-0.0193,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,range_position_24m,numeric,,WINDOW_P3-2,249,37,0.4969,0.5498,,,0.3752,-0.1248,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,range_position_24m,numeric,,ENTRY_BEFORE_2021,480,55,0.5374,0.627,,,0.4219,-0.0781,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,range_position_24m,numeric,,ENTRY_FROM_2021,350,55,0.5634,0.5827,,,0.4241,-0.0759,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,monthly_down_month_ratio_12m,numeric,,WINDOW_P1,757,109,0.5,0.4167,,,0.5541,0.0541,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,monthly_down_month_ratio_12m,numeric,,WINDOW_P2-1,187,37,0.4167,0.4167,,,0.4748,-0.0252,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,monthly_down_month_ratio_12m,numeric,,WINDOW_P2-2,336,57,0.5,0.4167,,,0.5409,0.0409,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,monthly_down_month_ratio_12m,numeric,,WINDOW_P3-1,106,22,0.4583,0.5,,,0.5137,0.0137,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,monthly_down_month_ratio_12m,numeric,,WINDOW_P3-2,249,37,0.5,0.4167,,,0.5599,0.0599,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,monthly_down_month_ratio_12m,numeric,,ENTRY_BEFORE_2021,480,55,0.5,0.5,,,0.5659,0.0659,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,monthly_down_month_ratio_12m,numeric,,ENTRY_FROM_2021,350,55,0.5,0.4167,,,0.5482,0.0482,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,distance_to_prior_26w_high_pct,numeric,,WINDOW_P1,757,109,0.0092,0.0115,,,0.4952,-0.0048,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,distance_to_prior_26w_high_pct,numeric,,WINDOW_P2-1,187,37,0.0051,-0.0098,,,0.5757,0.0757,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,distance_to_prior_26w_high_pct,numeric,,WINDOW_P2-2,336,57,0.0049,-0.006,,,0.5438,0.0438,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,distance_to_prior_26w_high_pct,numeric,,WINDOW_P3-1,106,22,0.004,0.0062,,,0.5257,0.0257,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,distance_to_prior_26w_high_pct,numeric,,WINDOW_P3-2,249,37,0.0047,-0.0098,,,0.5583,0.0583,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,distance_to_prior_26w_high_pct,numeric,,ENTRY_BEFORE_2021,480,55,0.0108,0.0214,,,0.4292,-0.0708,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,distance_to_prior_26w_high_pct,numeric,,ENTRY_FROM_2021,350,55,0.0047,-0.0098,,,0.5563,0.0563,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,close_vs_wma200_pct,numeric,,WINDOW_P1,729,101,0.1387,0.2093,,,0.412,-0.088,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,close_vs_wma200_pct,numeric,,WINDOW_P2-1,177,35,0.1421,0.1525,,,0.4765,-0.0235,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,close_vs_wma200_pct,numeric,,WINDOW_P2-2,323,53,0.1191,0.1748,,,0.4141,-0.0859,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,close_vs_wma200_pct,numeric,,WINDOW_P3-1,99,21,0.1861,0.2004,,,0.4464,-0.0536,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,close_vs_wma200_pct,numeric,,WINDOW_P3-2,240,34,0.1195,0.1978,,,0.3987,-0.1013,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,close_vs_wma200_pct,numeric,,ENTRY_BEFORE_2021,463,52,0.1482,0.2345,,,0.4184,-0.0816,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,close_vs_wma200_pct,numeric,,ENTRY_FROM_2021,337,51,0.1101,0.1643,,,0.4118,-0.0882,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,higher_weekly_low_count_13w,numeric,,WINDOW_P1,757,109,8.0,7.0,,,0.5132,0.0132,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,higher_weekly_low_count_13w,numeric,,WINDOW_P2-1,187,37,8.0,7.0,,,0.5628,0.0628,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,higher_weekly_low_count_13w,numeric,,WINDOW_P2-2,336,57,8.0,8.0,,,0.479,-0.021,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,higher_weekly_low_count_13w,numeric,,WINDOW_P3-1,106,22,8.0,7.0,,,0.6085,0.1085,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,higher_weekly_low_count_13w,numeric,,WINDOW_P3-2,249,37,8.0,7.0,,,0.5196,0.0196,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,higher_weekly_low_count_13w,numeric,,ENTRY_BEFORE_2021,480,55,8.0,7.0,,,0.5225,0.0225,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,higher_weekly_low_count_13w,numeric,,ENTRY_FROM_2021,350,55,8.0,8.0,,,0.4891,-0.0109,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,wma52_slope_1w,numeric,,WINDOW_P1,757,109,0.0033,0.0068,,,0.3165,-0.1835,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,wma52_slope_1w,numeric,,WINDOW_P2-1,187,37,0.0045,0.0061,,,0.4704,-0.0296,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,wma52_slope_1w,numeric,,WINDOW_P2-2,336,57,0.0038,0.0071,,,0.3692,-0.1308,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,wma52_slope_1w,numeric,,WINDOW_P3-1,106,22,0.003,0.005,,,0.4172,-0.0828,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,wma52_slope_1w,numeric,,WINDOW_P3-2,249,37,0.0027,0.0066,,,0.3286,-0.1714,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,wma52_slope_1w,numeric,,ENTRY_BEFORE_2021,480,55,0.0031,0.0068,,,0.2799,-0.2201,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,wma52_slope_1w,numeric,,ENTRY_FROM_2021,350,55,0.0037,0.0067,,,0.3831,-0.1169,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,wma12_vs_wma26_pct,numeric,,WINDOW_P1,757,109,0.0405,0.0615,,,0.3947,-0.1053,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,wma12_vs_wma26_pct,numeric,,WINDOW_P2-1,187,37,0.0507,0.0735,,,0.4356,-0.0644,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,wma12_vs_wma26_pct,numeric,,WINDOW_P2-2,336,57,0.0485,0.0735,,,0.3997,-0.1003,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,wma12_vs_wma26_pct,numeric,,WINDOW_P3-1,106,22,0.0439,0.0476,,,0.488,-0.012,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,wma12_vs_wma26_pct,numeric,,WINDOW_P3-2,249,37,0.0422,0.0528,,,0.4145,-0.0855,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,wma12_vs_wma26_pct,numeric,,ENTRY_BEFORE_2021,480,55,0.039,0.0536,,,0.4129,-0.0871,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,wma12_vs_wma26_pct,numeric,,ENTRY_FROM_2021,350,55,0.0466,0.0735,,,0.3958,-0.1042,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,weeks_since_26w_close_breakout,numeric,,WINDOW_P1,757,109,0.0,0.0,,,0.4634,-0.0366,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,weeks_since_26w_close_breakout,numeric,,WINDOW_P2-1,187,37,0.0,1.0,,,0.4339,-0.0661,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,weeks_since_26w_close_breakout,numeric,,WINDOW_P2-2,336,57,0.0,1.0,,,0.4448,-0.0552,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,weeks_since_26w_close_breakout,numeric,,WINDOW_P3-1,106,22,0.0,0.0,,,0.4721,-0.0279,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,weeks_since_26w_close_breakout,numeric,,WINDOW_P3-2,249,37,0.0,1.0,,,0.4235,-0.0765,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,weeks_since_26w_close_breakout,numeric,,ENTRY_BEFORE_2021,480,55,0.0,0.0,,,0.5019,0.0019,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,weeks_since_26w_close_breakout,numeric,,ENTRY_FROM_2021,350,55,0.0,1.0,,,0.439,-0.061,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,post_breakout_min_low_vs_level_pct_26w,numeric,,WINDOW_P1,286,46,-0.0394,-0.0716,,,0.5945,0.0945,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,post_breakout_min_low_vs_level_pct_26w,numeric,,WINDOW_P2-1,81,20,-0.0483,-0.0776,,,0.6296,0.1296,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,post_breakout_min_low_vs_level_pct_26w,numeric,,WINDOW_P2-2,144,30,-0.0336,-0.0648,,,0.5606,0.0606,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,post_breakout_min_low_vs_level_pct_26w,numeric,,WINDOW_P3-1,49,10,-0.0615,-0.0753,,,0.6082,0.1082,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,post_breakout_min_low_vs_level_pct_26w,numeric,,WINDOW_P3-2,108,20,-0.0383,-0.0619,,,0.5403,0.0403,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,post_breakout_min_low_vs_level_pct_26w,numeric,,ENTRY_BEFORE_2021,172,18,-0.0469,-0.0833,,,0.615,0.115,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,post_breakout_min_low_vs_level_pct_26w,numeric,,ENTRY_FROM_2021,153,30,-0.0372,-0.0648,,,0.5702,0.0702,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,recent_5d_max_gap_abs_pct,numeric,,WINDOW_P1,757,109,0.0153,0.0183,,,0.4276,-0.0724,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,recent_5d_max_gap_abs_pct,numeric,,WINDOW_P2-1,187,37,0.016,0.0194,,,0.4269,-0.0731,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,recent_5d_max_gap_abs_pct,numeric,,WINDOW_P2-2,336,57,0.0156,0.0191,,,0.4291,-0.0709,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,recent_5d_max_gap_abs_pct,numeric,,WINDOW_P3-1,106,22,0.0145,0.0207,,,0.3465,-0.1535,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,recent_5d_max_gap_abs_pct,numeric,,WINDOW_P3-2,249,37,0.0151,0.0208,,,0.3683,-0.1317,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,recent_5d_max_gap_abs_pct,numeric,,ENTRY_BEFORE_2021,480,55,0.0151,0.0173,,,0.4368,-0.0632,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,recent_5d_max_gap_abs_pct,numeric,,ENTRY_FROM_2021,350,55,0.0154,0.0192,,,0.4184,-0.0816,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,atr_14_pct,numeric,,WINDOW_P1,757,109,0.0396,0.0477,,,0.3708,-0.1292,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,atr_14_pct,numeric,,WINDOW_P2-1,187,37,0.042,0.0469,,,0.4355,-0.0645,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,atr_14_pct,numeric,,WINDOW_P2-2,336,57,0.0402,0.0483,,,0.3601,-0.1399,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,atr_14_pct,numeric,,WINDOW_P3-1,106,22,0.041,0.0455,,,0.4327,-0.0673,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,atr_14_pct,numeric,,WINDOW_P3-2,249,37,0.04,0.048,,,0.3559,-0.1441,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,atr_14_pct,numeric,,ENTRY_BEFORE_2021,480,55,0.0384,0.0452,,,0.3746,-0.1254,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,atr_14_pct,numeric,,ENTRY_FROM_2021,350,55,0.0398,0.0482,,,0.359,-0.141,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,market_cap_eok,numeric,,WINDOW_P1,757,109,1659.0,1687.73,,,0.4848,-0.0152,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,market_cap_eok,numeric,,WINDOW_P2-1,187,37,2276.74,2485.43,,,0.5267,0.0267,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,market_cap_eok,numeric,,WINDOW_P2-2,336,57,3270.595,1715.88,,,0.6152,0.1152,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,market_cap_eok,numeric,,WINDOW_P3-1,106,22,3976.33,2116.935,,,0.6497,0.1497,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,market_cap_eok,numeric,,WINDOW_P3-2,249,37,5363.61,1748.44,,,0.6778,0.1778,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,market_cap_eok,numeric,,ENTRY_BEFORE_2021,480,55,1162.715,1684.46,,,0.4088,-0.0912,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,market_cap_eok,numeric,,ENTRY_FROM_2021,350,55,3591.855,1748.44,,,0.6158,0.1158,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,avg_trading_value_20d_eok,numeric,,WINDOW_P1,757,109,17.25,30.09,,,0.4138,-0.0862,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,avg_trading_value_20d_eok,numeric,,WINDOW_P2-1,187,37,35.89,21.68,,,0.5299,0.0299,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,avg_trading_value_20d_eok,numeric,,WINDOW_P2-2,336,57,39.27,23.39,,,0.5505,0.0505,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,avg_trading_value_20d_eok,numeric,,WINDOW_P3-1,106,22,50.925,12.125,,,0.6361,0.1361,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,avg_trading_value_20d_eok,numeric,,WINDOW_P3-2,249,37,50.37,19.59,,,0.6202,0.1202,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,avg_trading_value_20d_eok,numeric,,ENTRY_BEFORE_2021,480,55,10.62,43.79,,,0.321,-0.179,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,avg_trading_value_20d_eok,numeric,,ENTRY_FROM_2021,350,55,40.835,28.06,,,0.5489,0.0489,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,avg_trading_value_60d_eok,numeric,,WINDOW_P1,757,109,12.13,27.69,,,0.4056,-0.0944,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,avg_trading_value_60d_eok,numeric,,WINDOW_P2-1,187,37,21.95,27.69,,,0.5079,0.0079,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,avg_trading_value_60d_eok,numeric,,WINDOW_P2-2,336,57,29.03,21.71,,,0.5334,0.0334,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,avg_trading_value_60d_eok,numeric,,WINDOW_P3-1,106,22,37.05,9.715,,,0.6338,0.1338,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,avg_trading_value_60d_eok,numeric,,WINDOW_P3-2,249,37,36.86,17.78,,,0.604,0.104,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,avg_trading_value_60d_eok,numeric,,ENTRY_BEFORE_2021,480,55,7.515,28.3,,,0.3248,-0.1752,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,avg_trading_value_60d_eok,numeric,,ENTRY_FROM_2021,350,55,30.02,27.69,,,0.5316,0.0316,AUC-0.5
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,market,categorical,KOSDAQ,WINDOW_P1,757,109,,,54.0291,70.6422,,-16.6131,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,market,categorical,KOSDAQ,WINDOW_P2-1,187,37,,,55.0802,67.5676,,-12.4874,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,market,categorical,KOSDAQ,WINDOW_P2-2,336,57,,,51.7857,71.9298,,-20.1441,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,market,categorical,KOSDAQ,WINDOW_P3-1,106,22,,,52.8302,77.2727,,-24.4425,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,market,categorical,KOSDAQ,WINDOW_P3-2,249,37,,,50.2008,81.0811,,-30.8803,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,market,categorical,KOSDAQ,ENTRY_BEFORE_2021,480,55,,,55.0,65.4545,,-10.4545,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,market,categorical,KOSDAQ,ENTRY_FROM_2021,350,55,,,50.0,74.5455,,-24.5455,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,entry_pattern_a_stage,categorical,EARLY_TREND,WINDOW_P1,757,109,,,12.0211,17.4312,,-5.4101,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,entry_pattern_a_stage,categorical,EARLY_TREND,WINDOW_P2-1,187,37,,,15.508,13.5135,,1.9945,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,entry_pattern_a_stage,categorical,EARLY_TREND,WINDOW_P2-2,336,57,,,12.7976,12.2807,,0.5169,share_pp
WIN_50_vs_LOSS_30,WIN_50,LOSS_30,True,entry_pattern_a_stage,categorical,EARLY_TREND,WINDOW_P3-1,106,22,,,19.8113,13.6364,,6.175,share_pp
