ticker,isu_cd,identity_effective_from,entry_signal_date,ledger_entry_pattern_a_stage,ledger_fast_score,enrichment_status,enrichment_error,reconstructed_pattern_a_stage,pattern_a_score,pattern_a_evaluation_status,reconstructed_fast_score,fast_weekly_core_score,fast_conditional_status,reconstructed_fast_machine_stage,range_position_24m,monthly_down_month_ratio_12m,distance_to_prior_26w_high_pct,close_vs_wma200_pct,higher_weekly_low_count_13w,wma52_slope_1w,wma12_vs_wma26_pct,weeks_since_26w_close_breakout,post_breakout_min_low_vs_level_pct_26w,recent_5d_max_gap_abs_pct,atr_14_pct,market_cap_eok,avg_trading_value_20d_eok,avg_trading_value_60d_eok,investability_status,stage_match,fast_score_match
000480,KR7000480004,2010-01-04,2018-06-29,TRANSITION,69.85,READY,,TRANSITION,71.2877,READY,69.85,71.75,EVENT_OBSERVED,TRIGGER,0.433628,0.666667,-0.04,-0.088632,6.0,-0.000744,0.006471,4.0,-0.050562,0.009379,0.019759,3456.0,0.83,0.97,FILTERED_LIQUIDITY,True,True
000480,KR7000480004,2010-01-04,2020-12-04,TRANSITION,71.6,READY,,TRANSITION,55.0588,READY,71.6,71.75,EVENT_NOT_OBSERVED,TRIGGER,0.256934,0.5,0.005062,-0.027415,11.0,-0.002073,0.022763,0.0,,0.011029,0.019481,3256.0,1.94,1.48,FILTERED_LIQUIDITY,True,True
000480,KR7000480004,2010-01-04,2021-05-07,TRANSITION,77.99,READY,,TRANSITION,63.5656,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.688,0.5,0.011765,0.138319,8.0,0.005078,0.013236,0.0,,0.026567,0.040698,3784.0,7.76,3.82,INVESTABLE,True,True
000480,KR7000480004,2010-01-04,2023-03-31,TRANSITION,81.55,READY,,TRANSITION,75.224,READY,81.55,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.522222,0.333333,0.033595,0.132564,10.0,0.002856,0.035062,0.0,,0.002309,0.023294,3692.0,3.27,1.76,INVESTABLE,True,True
000490,KR7000490003,2010-01-04,2014-03-14,EARLY_TREND,77.99,READY,,EARLY_TREND,91.1817,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.771676,0.5,0.091877,0.580654,10.0,0.005926,0.02684,0.0,,0.019152,0.032056,1945.71,3.3,1.94,INVESTABLE,True,True
000490,KR7000490003,2010-01-04,2020-07-31,TRANSITION,77.99,READY,,TRANSITION,25.4266,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.814846,0.416667,0.078322,0.145283,9.0,0.010172,0.132261,0.0,,0.013062,0.05466,1829.44,63.63,29.13,INVESTABLE,True,True
000490,KR7000490003,2010-01-04,2021-02-05,TRANSITION,72.74,READY,,TRANSITION,84.4847,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.7598,0.416667,0.068345,0.323597,6.0,0.009726,0.037828,0.0,,0.034211,0.046978,2114.18,71.29,38.07,INVESTABLE,True,True
000490,KR7000490003,2010-01-04,2025-02-14,TRANSITION,71.97,READY,,TRANSITION,41.9997,READY,71.97,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.315058,0.75,0.016845,0.116534,8.0,-0.001618,0.119981,0.0,,0.025622,0.070837,3405.1,462.19,286.11,INVESTABLE,True,True
000500,KR7000500009,2010-01-04,2014-02-14,EARLY_TREND,79.3,READY,,EARLY_TREND,93.8017,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.472256,0.416667,0.037221,0.054949,9.0,0.000781,0.000613,0.0,,0.014397,0.017489,927.76,2.38,1.31,FILTERED_MARKET_CAP,True,True
000500,KR7000500009,2010-01-04,2021-03-26,TRANSITION,72.74,READY,,TRANSITION,80.9984,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.49646,0.5,0.03411,0.314856,6.0,0.01395,0.004036,0.0,,0.043364,0.051023,1135.77,47.07,19.89,INVESTABLE,True,True
000500,KR7000500009,2010-01-04,2024-01-26,TRANSITION,72.74,READY,,TRANSITION,51.2859,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.631778,0.416667,0.003959,0.304815,7.0,0.007554,0.04637,0.0,,0.048339,0.060592,1846.84,60.52,30.03,INVESTABLE,True,True
000520,KR7000520007,2010-01-04,2014-01-10,TRANSITION,80.24,READY,,TRANSITION,94.3011,READY,80.24,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.735572,0.25,0.00079,0.147751,6.0,0.004109,0.012465,0.0,,0.017456,0.030032,318.45,0.73,0.53,FILTERED_MARKET_CAP,True,True
000520,KR7000520007,2010-01-04,2024-03-22,EARLY_TREND,75.49,READY,,EARLY_TREND,78.2944,READY,75.49,82.75,EVENT_OBSERVED,TRIGGER,0.641473,0.416667,-0.032258,0.302272,9.0,0.008822,0.180111,9.0,-0.217708,0.024084,0.055782,1957.87,58.83,69.49,INVESTABLE,True,True
000540,KR7000540005,2010-01-04,2015-04-03,TRANSITION,68.8,READY,,TRANSITION,43.4627,READY,68.8,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.404412,0.416667,0.059028,-0.045284,7.0,0.002005,0.051187,0.0,,0.04,0.024044,2939.1,0.78,2.14,FILTERED_LIQUIDITY,True,True
000540,KR7000540005,2010-01-04,2017-01-06,TRANSITION,74.05,READY,,TRANSITION,61.087,READY,74.05,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.252396,0.583333,0.050265,-0.033052,8.0,7.9e-05,0.038353,0.0,,0.020243,0.025099,2550.43,0.6,0.8,FILTERED_LIQUIDITY,True,True
000540,KR7000540005,2010-01-04,2025-06-13,TRANSITION,77.99,READY,,TRANSITION,81.538,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.371728,0.416667,0.02662,0.246574,8.0,0.002877,0.054809,0.0,,0.006061,0.045498,2849.16,31.68,24.08,INVESTABLE,True,True
000590,KR7000590000,2010-01-04,2014-05-23,EARLY_TREND,77.49,READY,,EARLY_TREND,85.9616,READY,77.49,77.75,EVENT_OBSERVED,TRIGGER,0.652968,0.583333,-0.08642,0.483734,5.0,0.014669,0.264052,12.0,0.130435,0.010294,0.050086,768.89,4.51,13.0,FILTERED_MARKET_CAP,True,True
000590,KR7000590000,2010-01-04,2016-08-12,TRANSITION,79.3,READY,,TRANSITION,75.5128,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.482234,0.583333,0.052632,0.353894,7.0,0.001873,0.010457,0.0,,0.023529,0.022959,969.76,0.75,0.51,FILTERED_MARKET_CAP,True,True
000590,KR7000590000,2010-01-04,2021-04-16,TRANSITION,83.24,READY,,TRANSITION,53.1439,READY,83.24,82.75,EVENT_OBSERVED,TRIGGER,0.491667,0.25,-0.079345,0.111604,8.0,0.00925,0.032823,1.0,0.070336,0.010624,0.049443,843.93,10.75,5.0,FILTERED_MARKET_CAP,True,True
000590,KR7000590000,2010-01-04,2022-03-25,TRANSITION,79.3,READY,,TRANSITION,80.0476,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.534056,0.583333,0.011348,0.142134,8.0,0.003159,0.026763,0.0,,0.007174,0.022541,823.15,1.77,1.58,FILTERED_MARKET_CAP,True,True
000590,KR7000590000,2010-01-04,2024-02-02,TRANSITION,79.3,READY,,TRANSITION,71.285,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.490964,0.5,0.049005,0.10955,7.0,0.001312,0.035413,0.0,,0.007587,0.021794,790.82,1.12,0.69,FILTERED_MARKET_CAP,True,True
000640,KR7000640003,2010-01-04,2020-09-25,TRANSITION,74.99,READY,,TRANSITION,63.251,READY,74.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.831026,0.333333,0.067504,0.133311,7.0,0.008114,0.076634,0.0,,0.048035,0.069457,7764.95,57.96,35.51,INVESTABLE,True,True
000640,KR7000640003,2010-01-04,2020-11-20,TRANSITION,72.49,READY,,TRANSITION,82.6576,READY,72.49,82.75,EVENT_OBSERVED,TRIGGER,0.521636,0.333333,-0.066221,0.274118,7.0,0.009329,0.099369,8.0,-0.113918,0.041198,0.069149,8655.01,106.82,68.58,INVESTABLE,True,True
000640,KR7000640003,2010-01-04,2021-07-16,EARLY_TREND,79.3,READY,,EARLY_TREND,85.9373,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.603516,0.416667,0.018582,0.259203,7.0,0.006653,0.054704,0.0,,0.003986,0.028415,8669.6,31.51,36.92,INVESTABLE,True,True
000640,KR7000640003,2010-01-04,2023-09-22,TRANSITION,72.1,READY,,TRANSITION,20.0703,READY,72.1,71.75,EVENT_OBSERVED,TRIGGER,0.46608,0.583333,-0.024104,-0.072437,8.0,-0.000453,0.028174,1.0,-0.043745,0.009335,0.029834,6171.14,10.59,9.6,INVESTABLE,True,True
000650,KR7000650002,2010-01-04,2014-06-13,TRANSITION,70.99,READY,,TRANSITION,81.3952,READY,70.99,82.75,EVENT_OBSERVED,TRIGGER,0.308762,0.666667,-0.060302,0.143783,6.0,8.1e-05,0.015048,1.0,-0.022368,0.05098,0.040393,534.53,1.67,0.65,FILTERED_MARKET_CAP,True,True
000660,KR7000660001,2010-01-04,2016-09-30,TRANSITION,81.55,READY,,TRANSITION,35.1028,READY,81.55,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.558541,0.333333,0.01005,0.10785,9.0,0.00349,0.126875,0.0,,0.014563,0.026741,292656.95,1211.83,1049.38,INVESTABLE,True,True
000660,KR7000660001,2010-01-04,2022-03-04,EARLY_TREND,73.04,READY,,EARLY_TREND,91.1639,READY,73.04,79.25,EVENT_OBSERVED,TRIGGER,0.681228,0.583333,-0.070896,0.328808,6.0,-0.002484,0.091493,9.0,-0.146154,0.02449,0.03385,906362.94,5305.79,5175.97,INVESTABLE,True,True
000660,KR7000660001,2010-01-04,2023-06-02,TRANSITION,75.74,READY,,TRANSITION,18.9566,READY,75.74,82.75,EVENT_OBSERVED,TRIGGER,0.582923,0.5,-0.00181,0.101865,7.0,0.000703,0.040976,1.0,0.082737,0.038647,0.031214,802986.61,4355.45,3696.75,INVESTABLE,True,True
000670,KR7000670000,2010-01-04,2014-08-08,EARLY_TREND,76.85,READY,,EARLY_TREND,100.0,READY,76.85,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.570948,0.5,0.015736,0.27842,8.0,-0.000455,0.036668,0.0,,0.003678,0.025351,26156.97,35.51,25.12,INVESTABLE,True,True
000670,KR7000670000,2010-01-04,2015-07-03,TRANSITION,77.99,READY,,TRANSITION,49.5162,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.739205,0.416667,0.082991,0.302501,9.0,0.005294,0.020057,0.0,,0.022822,0.037455,29085.81,20.18,21.27,INVESTABLE,True,True
000670,KR7000670000,2010-01-04,2017-06-30,TRANSITION,79.3,READY,,TRANSITION,23.8849,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.397072,0.5,0.038223,-0.016114,9.0,0.003957,0.000319,0.0,,0.01496,0.02758,21515.03,27.4,23.02,INVESTABLE,True,True
000670,KR7000670000,2010-01-04,2021-04-30,TRANSITION,74.05,READY,,TRANSITION,27.2502,READY,74.05,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.763504,0.5,0.028782,-0.075037,10.0,0.005764,0.071369,0.0,,0.002896,0.026511,12507.45,15.26,16.37,INVESTABLE,True,True
000670,KR7000670000,2010-01-04,2022-09-23,EARLY_TREND,76.94,READY,,EARLY_TREND,82.2087,READY,76.94,81.25,EVENT_NOT_OBSERVED,TRIGGER,0.768251,0.5,0.03172,0.189407,8.0,0.001544,-0.046915,0.0,,0.013452,0.039534,13778.46,26.17,12.42,INVESTABLE,True,True
000670,KR7000670000,2010-01-04,2022-11-11,EARLY_TREND,70.24,READY,,EARLY_TREND,99.8424,READY,70.24,82.75,EVENT_OBSERVED,TRIGGER,0.471821,0.583333,-0.064235,0.187872,6.0,0.001289,0.057047,7.0,-0.1931,0.068188,0.043646,13686.36,54.49,34.01,INVESTABLE,True,True
000670,KR7000670000,2010-01-04,2025-11-14,TRANSITION,77.99,READY,,TRANSITION,47.831,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.612159,0.416667,0.061556,0.110117,6.0,0.006765,0.040257,0.0,,0.011458,0.042635,10547.86,18.54,17.32,INVESTABLE,True,True
000670,KR7000670000,2010-01-04,2026-01-30,EARLY_TREND,75.49,READY,,EARLY_TREND,88.1331,READY,75.49,82.75,EVENT_OBSERVED,TRIGGER,0.848127,0.416667,-0.096063,0.350406,7.0,0.010756,0.155324,9.0,-0.246712,0.025295,0.0558,11732.59,38.61,36.97,INVESTABLE,True,True
000680,KR7000680009,2010-01-04,2014-09-05,TRANSITION,74.6,READY,,TRANSITION,76.3882,READY,74.6,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.563492,0.666667,0.042683,0.079046,6.0,-0.000293,0.021676,0.0,,0.005976,0.025828,3980.4,2.7,1.77,FILTERED_LIQUIDITY,True,True
000680,KR7000680009,2010-01-04,2018-05-18,TRANSITION,77.99,READY,,TRANSITION,60.782,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.77305,0.416667,0.046942,0.024561,7.0,0.004192,0.037623,0.0,,0.006793,0.03125,2899.95,1.86,0.78,FILTERED_LIQUIDITY,True,True
000680,KR7000680009,2010-01-04,2021-05-28,TRANSITION,74.99,READY,,TRANSITION,50.4258,READY,74.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.697395,0.333333,0.122271,0.416403,6.0,0.015409,0.049567,0.0,,0.060322,0.051788,3037.86,39.86,14.94,INVESTABLE,True,True
000700,KR7000700005,2010-01-04,2018-10-19,TRANSITION,71.69,READY,,TRANSITION,30.0635,READY,71.69,73.75,EVENT_NOT_OBSERVED,TRIGGER,0.408115,0.583333,0.01368,-0.072258,6.0,0.002736,-0.008748,0.0,,0.016248,0.041932,1929.7,5.1,3.63,INVESTABLE,True,True
000700,KR7000700005,2010-01-04,2019-01-11,TRANSITION,74.49,READY,,TRANSITION,69.563,READY,74.49,77.75,EVENT_NOT_OBSERVED,TRIGGER,0.279373,0.583333,0.026212,0.00351,5.0,0.004846,0.009505,0.0,,0.011299,0.045065,2039.07,6.69,4.3,INVESTABLE,True,True
000700,KR7000700005,2010-01-04,2022-08-19,TRANSITION,79.3,READY,,TRANSITION,69.0396,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.265688,0.5,0.007874,-0.007733,8.0,0.00259,0.012447,0.0,,0.013889,0.01596,1666.68,1.72,1.55,FILTERED_LIQUIDITY,True,True
000700,KR7000700005,2010-01-04,2025-06-13,TRANSITION,79.8,READY,,TRANSITION,43.9372,READY,79.8,82.75,EVENT_OBSERVED,TRIGGER,0.580902,0.416667,-0.054517,0.020468,9.0,0.001536,0.028077,1.0,-0.01634,0.016313,0.027301,1580.74,2.08,1.53,FILTERED_LIQUIDITY,True,True
000720,KR7000720003,2010-01-04,2014-08-08,TRANSITION,73.24,READY,,TRANSITION,55.9288,READY,73.24,75.25,EVENT_OBSERVED,TRIGGER,0.511002,0.583333,-0.068384,-0.088757,7.0,0.001386,0.010355,1.0,-0.039504,0.028386,0.03286,68261.08,294.97,238.38,INVESTABLE,True,True
000720,KR7000720003,2010-01-04,2015-04-17,TRANSITION,72.74,READY,,TRANSITION,12.7594,READY,72.74,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.450268,0.5,0.001743,-0.078798,8.0,0.000332,0.063935,0.0,,0.019832,0.034031,63806.85,358.76,335.37,INVESTABLE,True,True
000720,KR7000720003,2010-01-04,2017-03-03,TRANSITION,79.3,READY,,TRANSITION,61.3173,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.641987,0.416667,0.004215,0.013877,8.0,0.003716,0.037332,0.0,,0.006439,0.023113,53172.38,169.89,164.83,INVESTABLE,True,True
000720,KR7000720003,2010-01-04,2018-04-20,TRANSITION,66.99,READY,,TRANSITION,71.6015,READY,66.99,77.75,EVENT_NOT_OBSERVED,TRIGGER,0.610855,0.666667,0.116301,0.185501,5.0,0.000494,0.063147,0.0,,0.039532,0.040885,56123.31,529.62,411.2,INVESTABLE,True,True
000720,KR7000720003,2010-01-04,2021-04-30,TRANSITION,77.99,READY,,TRANSITION,31.5399,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.832243,0.416667,0.008017,0.127875,9.0,0.008064,0.081952,0.0,,0.01289,0.035359,56123.31,717.2,463.45,INVESTABLE,True,True
000720,KR7000720003,2010-01-04,2025-03-07,TRANSITION,70.99,READY,,TRANSITION,41.4177,READY,70.99,75.25,EVENT_OBSERVED,TRIGGER,0.463054,0.666667,-0.050599,-0.089261,7.0,0.000956,0.026168,2.0,-0.065714,0.013534,0.044881,39698.33,429.62,290.93,INVESTABLE,True,True
000760,KR7000760009,2010-01-04,2021-03-26,TRANSITION,74.99,READY,,TRANSITION,36.9885,READY,74.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.562791,0.333333,0.146277,0.232331,6.0,0.012718,0.065587,0.0,,0.031746,0.047398,603.4,2.35,1.63,FILTERED_MARKET_CAP,True,True
000760,KR7000760009,2010-01-04,2022-04-08,TRANSITION,76.85,READY,,TRANSITION,86.9973,READY,76.85,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.443182,0.5,0.031519,0.038167,8.0,-0.002704,0.020494,0.0,,0.014164,0.022222,504.0,0.43,0.38,FILTERED_MARKET_CAP,True,True
000810,KR7000810002,2010-01-04,2014-05-16,TRANSITION,80.5,READY,,TRANSITION,77.8863,READY,80.5,81.25,EVENT_NOT_OBSERVED,TRIGGER,0.75,0.333333,0.009542,0.178948,7.0,0.002661,-0.010013,0.0,,0.011538,0.022414,125306.44,255.16,213.32,INVESTABLE,True,True
000810,KR7000810002,2010-01-04,2021-07-02,TRANSITION,74.55,READY,,TRANSITION,13.5127,READY,74.55,75.25,EVENT_OBSERVED,TRIGGER,0.664516,0.416667,0.0,-0.057741,7.0,0.00412,0.077419,1.0,-0.020316,0.006742,0.022052,105882.76,245.45,271.75,INVESTABLE,True,True
000810,KR7000810002,2010-01-04,2022-12-16,TRANSITION,76.85,READY,,TRANSITION,72.5145,READY,76.85,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.454023,0.583333,0.02148,0.004954,8.0,-0.000143,0.00741,0.0,,0.009547,0.021696,101382.15,184.86,172.36,INVESTABLE,True,True
000830,KR7000830000,2010-01-04,2014-05-16,TRANSITION,81.55,READY,,TRANSITION,35.3161,READY,81.55,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.501832,0.333333,0.055718,0.07891,7.0,0.003568,0.039534,0.0,,0.022556,0.026587,112476.79,468.97,361.8,INVESTABLE,True,True
000850,KR7000850008,2010-01-04,2014-05-30,TRANSITION,81.55,READY,,TRANSITION,73.3993,READY,81.55,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.705394,0.25,0.060662,0.201139,9.0,0.002588,0.029586,0.0,,0.012324,0.021292,1269.4,1.82,1.33,FILTERED_LIQUIDITY,True,True
000850,KR7000850008,2010-01-04,2021-04-30,TRANSITION,74.05,READY,,TRANSITION,36.6078,READY,74.05,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.62963,0.416667,0.023684,-0.088226,9.0,0.004826,0.027041,0.0,,0.007958,0.024513,855.8,4.43,2.89,FILTERED_MARKET_CAP,True,True
000850,KR7000850008,2010-01-04,2022-06-03,TRANSITION,76.85,READY,,TRANSITION,88.7767,READY,76.85,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.586667,0.416667,0.01084,0.006299,6.0,-0.000569,0.026141,0.0,,0.005533,0.024703,820.6,1.71,1.29,FILTERED_MARKET_CAP,True,True
000850,KR7000850008,2010-01-04,2025-07-04,TRANSITION,79.8,READY,,TRANSITION,34.1931,READY,79.8,82.75,EVENT_OBSERVED,TRIGGER,0.40367,0.416667,-0.011994,0.017258,10.0,0.001451,0.053398,3.0,-0.026439,0.009404,0.026555,724.9,1.76,1.25,FILTERED_MARKET_CAP,True,True
000860,KR7000860007,2010-01-04,2021-03-05,TRANSITION,74.99,READY,,TRANSITION,36.2671,READY,74.99,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.617554,0.333333,0.024365,-0.022269,9.0,0.008491,0.146146,0.0,,0.008655,0.04354,1644.5,11.92,10.93,INVESTABLE,True,True
000860,KR7000860007,2010-01-04,2024-03-08,TRANSITION,79.8,READY,,TRANSITION,42.8122,READY,79.8,82.75,EVENT_OBSERVED,TRIGGER,0.327889,0.583333,-0.03462,-0.006596,8.0,0.000967,0.006719,2.0,-0.050398,0.004583,0.025865,1449.5,3.72,2.6,INVESTABLE,True,True
000880,KR7000880005,2010-01-04,2014-01-03,TRANSITION,79.8,READY,,TRANSITION,83.6329,READY,79.8,82.75,EVENT_OBSERVED,TRIGGER,0.82403,0.5,-0.093942,0.002559,6.0,0.001718,0.089112,11.0,-0.079181,0.007576,0.026526,28559.28,61.41,81.56,INVESTABLE,True,True
000880,KR7000880005,2010-01-04,2015-04-03,TRANSITION,78.49,READY,,TRANSITION,57.1983,READY,78.49,82.75,EVENT_OBSERVED,TRIGGER,0.677939,0.5,-0.017832,0.074631,7.0,0.003341,0.030518,1.0,-0.005709,0.011329,0.03791,26835.23,101.05,88.63,INVESTABLE,True,True
000880,KR7000880005,2010-01-04,2021-08-27,TRANSITION,77.99,READY,,TRANSITION,81.7269,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.699049,0.416667,0.010068,0.179837,7.0,0.005862,0.008577,0.0,,0.016605,0.032053,26310.52,243.15,165.34,INVESTABLE,True,True
000880,KR7000880005,2010-01-04,2023-06-02,TRANSITION,79.8,READY,,TRANSITION,52.616,READY,79.8,82.75,EVENT_OBSERVED,TRIGGER,0.526151,0.416667,-0.033084,0.11876,7.0,0.000879,0.001789,1.0,-0.0196,0.006609,0.029196,23012.33,85.45,78.79,INVESTABLE,True,True
000880,KR7000880005,2010-01-04,2024-02-02,TRANSITION,72.74,READY,,TRANSITION,48.4073,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.460016,0.5,0.00161,0.108576,7.0,0.002098,0.019393,0.0,,0.03332,0.03652,23312.17,143.67,78.51,INVESTABLE,True,True
000880,KR7000880005,2010-01-04,2025-02-14,EARLY_TREND,71.86,READY,,EARLY_TREND,72.3329,READY,71.86,74.0,EVENT_NOT_OBSERVED,TRIGGER,0.719979,0.583333,0.349125,0.485756,7.0,0.008905,0.022476,0.0,,0.026392,0.05353,32007.38,291.78,166.79,INVESTABLE,True,True
000890,KR7000890004,2010-01-04,2014-07-11,TRANSITION,72.74,READY,,TRANSITION,90.78,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.776699,0.5,0.242291,0.486525,7.0,0.016013,0.190396,0.0,,0.054688,0.05304,1135.15,35.27,20.09,INVESTABLE,True,True
000890,KR7000890004,2010-01-04,2018-12-07,TRANSITION,76.67,READY,,TRANSITION,44.6457,READY,76.67,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.5625,0.416667,0.050676,0.155288,7.0,0.009334,0.154485,0.0,,0.021021,0.079008,1501.67,232.18,210.84,INVESTABLE,True,True
000910,KR7000910000,2010-01-04,2015-04-03,TRANSITION,75.54,READY,,TRANSITION,61.0192,READY,75.54,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.575342,0.5,0.059289,0.041722,7.0,-0.001035,0.080476,0.0,,0.011506,0.049707,836.78,9.01,5.3,FILTERED_MARKET_CAP,True,True
000910,KR7000910000,2010-01-04,2018-04-27,TRANSITION,72.74,READY,,TRANSITION,70.4927,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.286184,0.583333,0.015723,0.158228,7.0,0.00383,0.020922,0.0,,0.034608,0.069881,756.38,23.41,8.98,FILTERED_MARKET_CAP,True,True
000970,KR7000970004,2010-01-04,2014-05-30,TRANSITION,79.3,READY,,TRANSITION,71.2833,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.601173,0.5,0.011111,0.09651,6.0,0.001776,0.022336,0.0,,0.006211,0.017443,933.68,1.38,1.07,FILTERED_MARKET_CAP,True,True
000970,KR7000970004,2010-01-04,2018-04-20,TRANSITION,77.99,READY,,TRANSITION,47.0448,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.314928,0.583333,0.111111,0.19859,6.0,0.006621,0.022975,0.0,,0.014286,0.042229,2850.06,14.06,8.64,INVESTABLE,True,True
000970,KR7000970004,2010-01-04,2019-06-21,TRANSITION,72.74,READY,,TRANSITION,71.7417,READY,72.74,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.332967,0.5,0.133333,0.294804,7.0,0.004356,0.008657,0.0,,0.068273,0.064968,3100.87,188.99,67.62,INVESTABLE,True,True
000970,KR7000970004,2010-01-04,2021-04-16,TRANSITION,79.3,READY,,TRANSITION,47.192,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.350171,0.5,0.052687,0.012942,9.0,0.002261,0.031292,0.0,,0.008457,0.022594,2277.77,20.45,11.74,INVESTABLE,True,True
000990,KR7000990002,2010-01-04,2015-04-24,TRANSITION,75.49,READY,,TRANSITION,47.1156,READY,75.49,82.75,EVENT_OBSERVED,TRIGGER,0.467023,0.5,-0.025676,0.044962,8.0,0.001345,0.119128,7.0,-0.110938,0.029718,0.045076,3198.92,28.22,26.29,INVESTABLE,True,True
000990,KR7000990002,2010-01-04,2017-06-02,EARLY_TREND,78.49,READY,,EARLY_TREND,68.7151,READY,78.49,82.75,EVENT_OBSERVED,TRIGGER,0.819567,0.5,-0.098876,0.698113,7.0,5.3e-05,0.078576,7.0,-0.072115,0.0075,0.034913,8895.75,143.84,139.14,INVESTABLE,True,True
000990,KR7000990002,2010-01-04,2018-03-16,TRANSITION,75.54,READY,,TRANSITION,58.2103,READY,75.54,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.329218,0.583333,0.012121,0.217181,8.0,-0.001617,0.020745,0.0,,0.006309,0.038494,7409.43,97.92,100.35,INVESTABLE,True,True
000990,KR7000990002,2010-01-04,2018-06-15,TRANSITION,76.29,READY,,TRANSITION,33.1678,READY,76.29,79.25,EVENT_OBSERVED,TRIGGER,0.469136,0.666667,-0.005141,0.343087,7.0,-0.002636,0.040101,1.0,0.042373,0.00266,0.043005,8591.13,126.02,82.49,INVESTABLE,True,True
000990,KR7000990002,2010-01-04,2019-10-11,TRANSITION,79.3,READY,,TRANSITION,47.3014,READY,79.3,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.556377,0.416667,0.002941,0.063721,6.0,0.004664,0.007011,0.0,,0.012422,0.024927,7569.96,62.75,73.74,INVESTABLE,True,True
000990,KR7000990002,2010-01-04,2025-09-19,TRANSITION,77.99,READY,,TRANSITION,26.8636,READY,77.99,82.75,EVENT_NOT_OBSERVED,TRIGGER,0.512158,0.583333,0.101887,0.156464,7.0,0.010607,0.06462,0.0,,0.024904,0.037732,25928.78,164.66,103.84,INVESTABLE,True,True
001040,KR7001040005,2010-01-04,2014-02-28,EARLY_TREND,68.04,READY,,EARLY_TREND,97.0666,READY,68.04,79.25,EVENT_NOT_OBSERVED,TRIGGER,0.670202,0.666667,0.011909,0.365453,7.0,-0.003535,0.04171,0.0,,0.06276,0.031375,37026.73,97.85,122.04,INVESTABLE,True,True
001040,KR7001040005,2010-01-04,2021-01-15,TRANSITION,72.74,READY,,TRANSITION,11.87,READY,72.74,75.25,EVENT_NOT_OBSERVED,TRIGGER,0.487148,0.583333,0.131068,-0.041357,9.0,0.005622,0.026684,0.0,,0.02238,0.042428,33991.2,238.44,129.09,INVESTABLE,True,True
