strategy_id,ticker,isu_cd,name,market,trade_id,trade_sequence,entry_signal_date,entry_signal_information_date,entry_execution_date,entry_open,entry_market_cap,market_cap_source,market_cap_anchor_date,entry_pattern_a_stage,fast_stage,fast_status,monthly_permission_state,daily_risk,fast_score,fast_score_status,hwm_price,mfe,mae,mfe_tier,max_hwm_drawdown_pct,soft_threshold_pct,hard_threshold_pct,fast_state_at_exit,exit_mfe_tier,exit_signal_date,exit_execution_date,exit_price,exit_reason,trade_status,final_valuation_date,final_valuation_price,unexecuted_exit_signal_date,unexecuted_exit_reason,terminal_return,holding_trading_days,identity_effective_from,identity_effective_to,종목명,매수일자,매수금액,매도일자,매도금액,수익률,보유일수,MFE,MAE,매도 사유
FASTCORE_V3_SIMPLE_V00,000700,KR7000700005,유수홀딩스,KOSPI,FASTCORE_V3_SIMPLE_V00_000700_001,1,2022-08-19,2022-08-19,2022-08-22,6340.0,166667596800.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2022-08-19,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,7950.0,25.39,-5.68,MFE_20_TO_50,-12.36,-10.0,-20.0,SETUP,MFE_20_TO_50,2022-12-23,2022-12-26,7000.0,SOFT_EXIT,REALIZED,2022-12-26,7000.0,,,10.41,87,2010-01-04,2026-08-21,유수홀딩스,2022-08-22,6340.0,2022-12-26,7000.0,10.41,87,25.39,-5.68,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,000700,KR7000700005,유수홀딩스,KOSPI,FASTCORE_V3_SIMPLE_V00_000700_002,2,2023-03-03,2023-03-03,2023-03-06,7220.0,187501046400.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-03-03,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.05,READY,7250.0,0.42,-31.37,BELOW_WINNER_MODE,-30.76,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,6340.0,,,-12.19,845,2010-01-04,2026-08-21,유수홀딩스,2023-03-06,7220.0,,,-12.19,845,0.42,-31.37,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,000720,KR7000720003,현대건설,KOSPI,FASTCORE_V3_SIMPLE_V00_000720_001,1,2021-04-30,2021-04-30,2021-05-03,48551.0,5612330556000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-04-30,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,60227.0,24.05,-1.5,MFE_20_TO_50,-10.66,-10.0,-20.0,SETUP,MFE_20_TO_50,2021-07-23,2021-07-26,53513.0,SOFT_EXIT,REALIZED,2021-07-26,53513.0,,,10.22,57,2010-01-04,2026-08-21,현대건설,2021-05-03,48551.0,2021-07-26,53513.0,10.22,57,24.05,-1.5,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,000720,KR7000720003,현대건설,KOSPI,FASTCORE_V3_SIMPLE_V00_000720_002,2,2025-03-07,2025-03-07,2025-03-10,35650.0,3969833022250.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-03-07,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,70.99,READY,85100.0,138.71,-11.22,MFE_100_TO_200,-30.9,-20.0,-30.0,EXTENDED,MFE_100_TO_200,2025-08-20,2025-08-21,60100.0,HARD_EXIT,REALIZED,2025-08-21,60100.0,,,68.58,113,2010-01-04,2026-08-21,현대건설,2025-03-10,35650.0,2025-08-21,60100.0,68.58,113,138.71,-11.22,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,000810,KR7000810002,삼성화재,KOSPI,FASTCORE_V3_SIMPLE_V00_000810_001,1,2021-07-02,2021-07-02,2021-07-05,223000.0,10588276069500.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-07-02,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.55,READY,274500.0,23.09,-20.63,MFE_20_TO_50,-28.46,-10.0,-20.0,SETUP,MFE_20_TO_50,2023-11-17,2023-11-20,246000.0,SOFT_EXIT,REALIZED,2023-11-20,246000.0,,,10.31,587,2010-01-04,2026-08-21,삼성화재,2021-07-05,223000.0,2023-11-20,246000.0,10.31,587,23.09,-20.63,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,000810,KR7000810002,삼성화재,KOSPI,FASTCORE_V3_SIMPLE_V00_000810_002,2,2023-11-24,2023-11-24,2023-11-27,264000.0,12388519875500.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-11-24,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.74,READY,340000.0,28.79,-12.5,MFE_20_TO_50,-14.89,-10.0,-20.0,WATCH,MFE_20_TO_50,2024-02-14,2024-02-15,297000.0,SOFT_EXIT,REALIZED,2024-02-15,297000.0,,,12.5,54,2010-01-04,2026-08-21,삼성화재,2023-11-27,264000.0,2024-02-15,297000.0,12.5,54,28.79,-12.5,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,000810,KR7000810002,삼성화재,KOSPI,FASTCORE_V3_SIMPLE_V00_000810_003,3,2024-03-08,2024-03-08,2024-03-11,307500.0,14686199470000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-03-08,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.74,READY,380000.0,23.58,-11.38,MFE_20_TO_50,-19.94,-10.0,-20.0,SETUP,MFE_20_TO_50,2024-05-24,2024-05-27,336000.0,SOFT_EXIT,REALIZED,2024-05-27,336000.0,,,9.27,52,2010-01-04,2026-08-21,삼성화재,2024-03-11,307500.0,2024-05-27,336000.0,9.27,52,23.58,-11.38,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,000860,KR7000860007,강남제비스코,KOSPI,FASTCORE_V3_SIMPLE_V00_000860_001,1,2021-06-18,2021-06-18,2021-06-21,14706.0,192075000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-06-18,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,82.05,READY,17782.0,20.92,-2.56,MFE_20_TO_50,-12.1,-10.0,-20.0,SETUP,MFE_20_TO_50,2021-07-30,2021-08-02,15806.0,SOFT_EXIT,REALIZED,2021-08-02,15806.0,,,7.48,31,2010-01-04,2026-08-21,강남제비스코,2021-06-21,14706.0,2021-08-02,15806.0,7.48,31,20.92,-2.56,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,000860,KR7000860007,강남제비스코,KOSPI,FASTCORE_V3_SIMPLE_V00_000860_002,2,2024-03-08,2024-03-08,2024-03-11,11129.0,144950000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-03-08,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.8,READY,15256.0,37.08,-3.6,MFE_20_TO_50,-10.66,-10.0,-20.0,SETUP,MFE_20_TO_50,2024-05-03,2024-05-07,13530.0,SOFT_EXIT,REALIZED,2024-05-07,13530.0,,,21.57,39,2010-01-04,2026-08-21,강남제비스코,2024-03-11,11129.0,2024-05-07,13530.0,21.57,39,37.08,-3.6,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,000860,KR7000860007,강남제비스코,KOSPI,FASTCORE_V3_SIMPLE_V00_000860_003,3,2024-05-10,2024-05-10,2024-05-13,13980.0,181675000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-05-10,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.49,READY,18880.0,35.05,-24.33,MFE_20_TO_50,-29.63,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-03-06,2026-03-09,15210.0,SOFT_EXIT,REALIZED,2026-03-09,15210.0,,,8.8,432,2010-01-04,2026-08-21,강남제비스코,2024-05-13,13980.0,2026-03-09,15210.0,8.8,432,35.05,-24.33,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,000860,KR7000860007,강남제비스코,KOSPI,FASTCORE_V3_SIMPLE_V00_000860_004,4,2026-04-24,2026-04-24,2026-04-27,17650.0,227760000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2026-04-24,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.24,READY,18170.0,2.95,-34.9,BELOW_WINNER_MODE,-36.16,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,11950.0,,,-32.29,79,2010-01-04,2026-08-21,강남제비스코,2026-04-27,17650.0,,,-32.29,79,2.95,-34.9,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,000880,KR7000880005,한화,KOSPI,FASTCORE_V3_SIMPLE_V00_000880_001,1,2021-08-27,2021-08-27,2021-08-30,42556.0,2631051598500.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-08-27,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,62424.0,46.69,-39.35,MFE_20_TO_50,-40.62,-10.0,-20.0,SETUP,MFE_20_TO_50,2025-02-28,2025-03-04,49339.0,HARD_EXIT,REALIZED,2025-03-04,49339.0,,,15.94,858,2010-01-04,2026-08-21,한화,2021-08-30,42556.0,2025-03-04,49339.0,15.94,858,46.69,-39.35,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,000970,KR7000970004,한국주철관,KOSPI,FASTCORE_V3_SIMPLE_V00_000970_001,1,2021-04-16,2021-04-16,2021-04-19,10100.0,227776995000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-04-16,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,79.3,READY,11600.0,14.85,-40.59,BELOW_WINNER_MODE,-48.1,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,6710.0,,,-33.56,1309,2010-01-04,2026-08-21,한국주철관,2021-04-19,10100.0,,,-33.56,1309,14.85,-40.59,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,000990,KR7000990002,DB하이텍,KOSPI,FASTCORE_V3_SIMPLE_V00_000990_001,1,2025-09-19,2025-09-19,2025-09-22,57800.0,2592877539200.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-09-19,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,72700.0,25.78,-9.34,MFE_20_TO_50,-14.86,-10.0,-20.0,SETUP,MFE_20_TO_50,2025-11-21,2025-11-24,62000.0,SOFT_EXIT,REALIZED,2025-11-24,62000.0,,,7.27,41,2010-01-04,2026-08-21,DB하이텍,2025-09-22,57800.0,2025-11-24,62000.0,7.27,41,25.78,-9.34,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,000990,KR7000990002,DB하이텍,KOSPI,FASTCORE_V3_SIMPLE_V00_000990_002,2,2025-12-12,2025-12-12,2025-12-15,66200.0,2940910148800.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-12-12,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.74,READY,113500.0,71.45,-4.38,MFE_50_TO_100,-31.89,-15.0,-25.0,EXTENDED,MFE_50_TO_100,2026-03-04,2026-03-05,85000.0,HARD_EXIT,REALIZED,2026-03-05,85000.0,,,28.4,52,2010-01-04,2026-08-21,DB하이텍,2025-12-15,66200.0,2026-03-05,85000.0,28.4,52,71.45,-4.38,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,001040,KR7001040005,CJ,KOSPI,FASTCORE_V3_SIMPLE_V00_001040_001,1,2023-01-06,2023-01-06,2023-01-09,81800.0,2357501438400.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-01-06,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,70.79,READY,115100.0,40.71,-4.52,MFE_20_TO_50,-20.5,-10.0,-20.0,SETUP,MFE_20_TO_50,2023-04-28,2023-05-02,91000.0,HARD_EXIT,REALIZED,2023-05-02,91000.0,,,11.25,78,2010-01-04,2026-08-21,CJ,2023-01-09,81800.0,2023-05-02,91000.0,11.25,78,40.71,-4.52,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,001040,KR7001040005,CJ,KOSPI,FASTCORE_V3_SIMPLE_V00_001040_002,2,2023-12-08,2023-12-08,2023-12-11,99200.0,2868098903400.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-12-08,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,135500.0,36.59,-14.72,MFE_20_TO_50,-16.67,-10.0,-20.0,SETUP,MFE_20_TO_50,2024-04-12,2024-04-15,115100.0,SOFT_EXIT,REALIZED,2024-04-15,115100.0,,,16.03,84,2010-01-04,2026-08-21,CJ,2023-12-11,99200.0,2024-04-15,115100.0,16.03,84,36.59,-14.72,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,001060,KR7001060003,JW중외제약,KOSPI,FASTCORE_V3_SIMPLE_V00_001060_001,1,2022-03-11,2022-03-11,2022-03-14,26909.0,619877363950.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2022-03-11,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,61.74,READY,51492.0,91.36,-40.71,MFE_50_TO_100,-46.24,-15.0,-25.0,SETUP,MFE_50_TO_100,2023-09-22,2023-09-25,38545.0,HARD_EXIT,REALIZED,2023-09-25,38545.0,,,43.24,371,2010-01-04,2026-08-21,JW중외제약,2022-03-14,26909.0,2023-09-25,38545.0,43.24,371,91.36,-40.71,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,001060,KR7001060003,JW중외제약,KOSPI,FASTCORE_V3_SIMPLE_V00_001060_002,2,2025-11-28,2025-11-28,2025-12-01,26250.0,606598476500.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-11-28,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,39250.0,49.52,-4.19,MFE_20_TO_50,-23.44,-10.0,-20.0,TRIGGER,MFE_20_TO_50,2026-03-04,2026-03-05,31900.0,HARD_EXIT,REALIZED,2026-03-05,31900.0,,,21.52,62,2010-01-04,2026-08-21,JW중외제약,2025-12-01,26250.0,2026-03-05,31900.0,21.52,62,49.52,-4.19,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,001070,KR7001070002,대한방직,KOSPI,FASTCORE_V3_SIMPLE_V00_001070_001,1,2023-03-10,2023-03-10,2023-03-13,53400.0,286200000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-03-10,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,81.55,READY,57200.0,7.12,-91.14,BELOW_WINNER_MODE,-91.45,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,6050.0,,,-88.67,828,2010-01-04,2026-08-21,대한방직,2023-03-13,53400.0,,,-88.67,828,7.12,-91.14,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,001080,KR7001080001,만호제강,KOSPI,FASTCORE_V3_SIMPLE_V00_001080_001,1,2021-04-23,2021-04-23,2021-04-26,2304.0,100430000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-04-23,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.99,READY,2906.0,26.13,-6.42,MFE_20_TO_50,-22.99,-10.0,-20.0,TRIGGER,MFE_20_TO_50,2021-05-13,2021-05-14,2271.0,HARD_EXIT,REALIZED,2021-05-14,2271.0,,,-1.43,14,2010-01-04,2026-08-21,만호제강,2021-04-26,2304.0,2021-05-14,2271.0,-1.43,14,26.13,-6.42,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,001080,KR7001080001,만호제강,KOSPI,FASTCORE_V3_SIMPLE_V00_001080_002,2,2022-10-21,2022-10-21,2022-10-24,3192.0,133422500000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2022-10-21,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,72.74,READY,4390.0,37.53,-9.27,MFE_20_TO_50,-21.21,-10.0,-20.0,EXTENDED,MFE_20_TO_50,2022-11-18,2022-11-21,3493.0,HARD_EXIT,REALIZED,2022-11-21,3493.0,,,9.43,21,2010-01-04,2026-08-21,만호제강,2022-10-24,3192.0,2022-11-21,3493.0,9.43,21,37.53,-9.27,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,001120,KR7001120005,LX인터내셔널,KOSPI,FASTCORE_V3_SIMPLE_V00_001120_001,1,2025-07-04,2025-07-04,2025-07-07,30300.0,1176366000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-07-04,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,78.54,READY,49750.0,64.19,-6.11,MFE_50_TO_100,-22.61,-15.0,-25.0,SETUP,MFE_50_TO_100,2026-03-04,2026-03-05,40500.0,SOFT_EXIT,REALIZED,2026-03-05,40500.0,,,33.66,161,2010-01-04,2026-08-21,LX인터내셔널,2025-07-07,30300.0,2026-03-05,40500.0,33.66,161,64.19,-6.11,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,001120,KR7001120005,LX인터내셔널,KOSPI,FASTCORE_V3_SIMPLE_V00_001120_002,2,2026-03-20,2026-03-20,2026-03-23,47950.0,1827534000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2026-03-20,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,77.74,READY,57700.0,20.33,-7.82,MFE_20_TO_50,-17.33,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-05-08,2026-05-11,47950.0,SOFT_EXIT,REALIZED,2026-05-11,47950.0,,,0.0,34,2010-01-04,2026-08-21,LX인터내셔널,2026-03-23,47950.0,2026-05-11,47950.0,0.0,34,20.33,-7.82,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,001130,KR7001130004,대한제분,KOSPI,FASTCORE_V3_SIMPLE_V00_001130_001,1,2021-05-07,2021-05-07,2021-05-10,19250.0,319410000000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-05-07,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,75.25,READY,20300.0,5.45,-45.45,BELOW_WINNER_MODE,-47.44,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,11370.0,,,-40.94,1279,2010-01-04,2026-08-21,대한제분,2021-05-10,19250.0,,,-40.94,1279,5.45,-45.45,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,001200,KR7001200005,유진투자증권,KOSPI,FASTCORE_V3_SIMPLE_V00_001200_001,1,2025-07-11,2025-07-11,2025-07-14,4115.0,398605310070.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-07-11,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,73.29,READY,6760.0,64.28,-24.54,MFE_50_TO_100,-28.33,-15.0,-25.0,EXTENDED,MFE_50_TO_100,2026-03-03,2026-03-04,4610.0,HARD_EXIT,REALIZED,2026-03-04,4610.0,,,12.03,155,2010-01-04,2026-08-21,유진투자증권,2025-07-14,4115.0,2026-03-04,4610.0,12.03,155,64.28,-24.54,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,001230,KR7001230002,동국홀딩스,KOSPI,FASTCORE_V3_SIMPLE_V00_001230_001,1,2026-02-20,2026-02-20,2026-02-23,2098.0,287476366320.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2026-02-20,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,67.49,READY,2667.0,27.12,-9.58,MFE_20_TO_50,-23.13,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-05-29,2026-06-01,2040.0,HARD_EXIT,REALIZED,2026-06-01,2040.0,,,-2.76,45,2010-01-04,2026-08-21,동국홀딩스,2026-02-23,2098.0,2026-06-01,2040.0,-2.76,45,27.12,-9.58,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,001250,KR7001250000,GS글로벌,KOSPI,FASTCORE_V3_SIMPLE_V00_001250_001,1,2021-04-30,2021-04-30,2021-05-03,2835.0,233983220940.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-04-30,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.24,READY,4440.0,56.61,-28.57,MFE_50_TO_100,-38.96,-15.0,-25.0,SETUP,MFE_50_TO_100,2022-04-13,2022-04-14,3620.0,SOFT_EXIT,REALIZED,2022-04-14,3620.0,,,27.69,235,2010-01-04,2026-08-21,GS글로벌,2021-05-03,2835.0,2022-04-14,3620.0,27.69,235,56.61,-28.57,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,001250,KR7001250000,GS글로벌,KOSPI,FASTCORE_V3_SIMPLE_V00_001250_002,2,2023-05-19,2023-05-19,2023-05-22,3350.0,274012096480.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2023-05-19,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,76.97,READY,4430.0,32.24,-34.48,MFE_20_TO_50,-35.28,-10.0,-20.0,TRIGGER,MFE_20_TO_50,2024-07-02,2024-07-03,3455.0,HARD_EXIT,REALIZED,2024-07-03,3455.0,,,3.13,274,2010-01-04,2026-08-21,GS글로벌,2023-05-22,3350.0,2024-07-03,3455.0,3.13,274,32.24,-34.48,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,001250,KR7001250000,GS글로벌,KOSPI,FASTCORE_V3_SIMPLE_V00_001250_003,3,2024-08-30,2024-08-30,2024-09-02,3950.0,329309718360.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-08-30,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,70.24,READY,5690.0,44.05,-44.3,MFE_20_TO_50,-50.39,-10.0,-20.0,EXTENDED,MFE_20_TO_50,2026-05-08,2026-05-11,4400.0,HARD_EXIT,REALIZED,2026-05-11,4400.0,,,11.39,407,2010-01-04,2026-08-21,GS글로벌,2024-09-02,3950.0,2026-05-11,4400.0,11.39,407,44.05,-44.3,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,001260,KR7001260009,남광토건,KOSPI,FASTCORE_V3_SIMPLE_V00_001260_001,1,2021-05-07,2021-05-07,2021-05-10,18050.0,178394553150.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-05-07,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.49,READY,19250.0,6.65,-68.64,BELOW_WINNER_MODE,-69.61,,,,,,,,OPEN_AT_CUTOFF,OPEN_AT_CUTOFF,2026-08-21,7650.0,,,-57.62,1295,2010-01-04,2026-08-21,남광토건,2021-05-10,18050.0,,,-57.62,1295,6.65,-68.64,OPEN_AT_CUTOFF
FASTCORE_V3_SIMPLE_V00,001270,KR7001270008,부국증권,KOSPI,FASTCORE_V3_SIMPLE_V00_001270_001,1,2024-02-16,2024-02-16,2024-02-19,24750.0,256654678500.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-02-16,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.99,READY,30500.0,23.23,-11.11,MFE_20_TO_50,-17.92,-10.0,-20.0,SETUP,MFE_20_TO_50,2024-11-29,2024-12-02,26350.0,SOFT_EXIT,REALIZED,2024-12-02,26350.0,,,6.46,193,2010-01-04,2026-08-21,부국증권,2024-02-19,24750.0,2024-12-02,26350.0,6.46,193,23.23,-11.11,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,001270,KR7001270008,부국증권,KOSPI,FASTCORE_V3_SIMPLE_V00_001270_002,2,2025-05-23,2025-05-23,2025-05-26,35450.0,366575470100.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-05-23,EARLY_TREND,TRIGGER,READY,PERMITTED_REGIME,NORMAL,80.24,READY,78000.0,120.03,-5.22,MFE_100_TO_200,-31.67,-20.0,-30.0,EXTENDED,MFE_100_TO_200,2025-07-28,2025-07-29,53500.0,HARD_EXIT,REALIZED,2025-07-29,53500.0,,,50.92,45,2010-01-04,2026-08-21,부국증권,2025-05-26,35450.0,2025-07-29,53500.0,50.92,45,120.03,-5.22,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,001380,KR7001380005,SG글로벌,KOSPI,FASTCORE_V3_SIMPLE_V00_001380_001,1,2024-03-22,2024-03-22,2024-03-25,4648.0,105890556765.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-03-22,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,76.24,READY,5590.0,20.27,-24.14,MFE_20_TO_50,-24.32,-10.0,-20.0,SETUP,MFE_20_TO_50,2024-07-03,2024-07-04,4908.0,SOFT_EXIT,REALIZED,2024-07-04,4908.0,,,5.59,69,2010-01-04,2026-08-21,SG글로벌,2024-03-25,4648.0,2024-07-04,4908.0,5.59,69,20.27,-24.14,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,001390,KR7001390004,KG케미칼,KOSPI,FASTCORE_V3_SIMPLE_V00_001390_001,1,2025-11-28,2025-11-28,2025-12-01,5500.0,374525648800.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-11-28,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.49,READY,7400.0,34.55,-19.0,MFE_20_TO_50,-25.45,-10.0,-20.0,SETUP,MFE_20_TO_50,2026-05-08,2026-05-11,6110.0,SOFT_EXIT,REALIZED,2026-05-11,6110.0,,,11.09,107,2010-01-04,2026-08-21,KG케미칼,2025-12-01,5500.0,2026-05-11,6110.0,11.09,107,34.55,-19.0,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,001430,KR7001430008,세아베스틸지주,KOSPI,FASTCORE_V3_SIMPLE_V00_001430_001,1,2021-04-02,2021-04-02,2021-04-05,18300.0,656276777700.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2021-04-02,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,74.99,READY,36450.0,99.18,-1.64,MFE_50_TO_100,-25.38,-15.0,-25.0,EXTENDED,MFE_50_TO_100,2021-08-19,2021-08-20,27050.0,HARD_EXIT,REALIZED,2021-08-20,27050.0,,,47.81,97,2010-01-04,2026-08-21,세아베스틸지주,2021-04-05,18300.0,2021-08-20,27050.0,47.81,97,99.18,-1.64,HARD_EXIT
FASTCORE_V3_SIMPLE_V00,001440,KR7001440007,대한전선,KOSPI,FASTCORE_V3_SIMPLE_V00_001440_001,1,2024-05-03,2024-05-03,2024-05-07,13190.0,2438730684000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2024-05-03,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,NORMAL,75.74,READY,20950.0,58.83,0.0,MFE_50_TO_100,-20.24,-15.0,-25.0,SETUP,MFE_50_TO_100,2024-05-31,2024-06-03,16540.0,SOFT_EXIT,REALIZED,2024-06-03,16540.0,,,25.4,19,2010-01-04,2026-08-21,대한전선,2024-05-07,13190.0,2024-06-03,16540.0,25.4,19,58.83,0.0,SOFT_EXIT
FASTCORE_V3_SIMPLE_V00,001440,KR7001440007,대한전선,KOSPI,FASTCORE_V3_SIMPLE_V00_001440_002,2,2025-06-20,2025-06-20,2025-06-23,16160.0,3081973869000.0,ACTUAL_KRX_LOCAL_RAW_SNAPSHOT,2025-06-20,TRANSITION,TRIGGER,READY,PERMITTED_REGIME,ELEVATED,73.49,READY,37350.0,131.13,-8.79,MFE_100_TO_200,-30.25,-20.0,-30.0,EXTENDED,MFE_100_TO_200,2026-03-04,2026-03-05,29500.0,HARD_EXIT,REALIZED,2026-03-05,29500.0,,,82.55,171,2010-01-04,2026-08-21,대한전선,2025-06-23,16160.0,2026-03-05,29500.0,82.55,171,131.13,-8.79,HARD_EXIT
