ticker,name,signal_reference_date,execution_candidate_date,pattern_a_stage
213420,덕산네오룩스,2025-07-18,2025-07-21,TRANSITION
213420,덕산네오룩스,2025-07-25,2025-07-28,TRANSITION
213420,덕산네오룩스,2025-10-10,2025-10-13,EARLY_TREND
213420,덕산네오룩스,2026-03-27,2026-03-30,TRANSITION
214150,클래시스,2022-12-02,2022-12-05,TRANSITION
214150,클래시스,2022-12-09,2022-12-12,TRANSITION
214150,클래시스,2022-12-16,2022-12-19,TRANSITION
214150,클래시스,2022-12-23,2022-12-26,TRANSITION
214150,클래시스,2023-01-20,2023-01-25,TRANSITION
214150,클래시스,2023-01-27,2023-01-30,TRANSITION
214150,클래시스,2023-02-03,2023-02-06,TRANSITION
214150,클래시스,2023-02-10,2023-02-13,TRANSITION
214150,클래시스,2023-03-31,2023-04-03,EARLY_TREND
214150,클래시스,2023-04-07,2023-04-10,EARLY_TREND
214150,클래시스,2023-04-14,2023-04-17,EARLY_TREND
214150,클래시스,2023-04-21,2023-04-24,EARLY_TREND
214150,클래시스,2023-04-28,2023-05-02,EARLY_TREND
214150,클래시스,2023-05-12,2023-05-15,EARLY_TREND
214150,클래시스,2023-05-19,2023-05-22,EARLY_TREND
214150,클래시스,2023-05-26,2023-05-30,EARLY_TREND
214180,헥토이노베이션,2025-06-13,2025-06-16,TRANSITION
214180,헥토이노베이션,2025-06-20,2025-06-23,TRANSITION
214180,헥토이노베이션,2025-09-12,2025-09-15,EARLY_TREND
214180,헥토이노베이션,2025-09-19,2025-09-22,EARLY_TREND
214180,헥토이노베이션,2025-09-26,2025-09-29,EARLY_TREND
214180,헥토이노베이션,2026-01-30,2026-02-02,TRANSITION
214180,헥토이노베이션,2026-02-06,2026-02-09,EARLY_TREND
214430,아이쓰리시스템,2025-05-09,2025-05-12,EARLY_TREND
214430,아이쓰리시스템,2025-05-16,2025-05-19,EARLY_TREND
214430,아이쓰리시스템,2025-05-23,2025-05-26,EARLY_TREND
215100,로보로보,2025-09-12,2025-09-15,TRANSITION
215200,메가스터디교육,2025-05-30,2025-06-02,TRANSITION
216080,제테마,2024-10-18,2024-10-21,TRANSITION
216080,제테마,2024-11-08,2024-11-11,TRANSITION
216080,제테마,2024-11-29,2024-12-02,TRANSITION
217270,넵튠,2025-07-04,2025-07-07,TRANSITION
217730,강스템바이오텍,2026-01-02,2026-01-05,TRANSITION
217730,강스템바이오텍,2026-01-16,2026-01-19,TRANSITION
217730,강스템바이오텍,2026-01-30,2026-02-02,TRANSITION
217730,강스템바이오텍,2026-02-20,2026-02-23,TRANSITION
217730,강스템바이오텍,2026-02-27,2026-03-03,TRANSITION
217730,강스템바이오텍,2026-03-20,2026-03-23,TRANSITION
218410,RFHIC,2025-09-05,2025-09-08,EARLY_TREND
218410,RFHIC,2025-09-12,2025-09-15,EARLY_TREND
218410,RFHIC,2025-09-26,2025-09-29,EARLY_TREND
219130,타이거일렉,2025-10-10,2025-10-13,TRANSITION
220260,켐트로스,2026-01-02,2026-01-05,TRANSITION
221840,하이즈항공,2026-04-17,2026-04-20,TRANSITION
222040,코스맥스엔비티,2025-05-02,2025-05-07,TRANSITION
222040,코스맥스엔비티,2025-05-09,2025-05-12,TRANSITION
222040,코스맥스엔비티,2025-05-16,2025-05-19,TRANSITION
222040,코스맥스엔비티,2025-05-23,2025-05-26,TRANSITION
222040,코스맥스엔비티,2025-05-30,2025-06-02,TRANSITION
226400,오스테오닉,2024-09-27,2024-09-30,EARLY_TREND
226400,오스테오닉,2024-10-04,2024-10-07,EARLY_TREND
226400,오스테오닉,2024-10-11,2024-10-14,EARLY_TREND
226400,오스테오닉,2024-10-18,2024-10-21,EARLY_TREND
226400,오스테오닉,2024-11-08,2024-11-11,EARLY_TREND
226950,올릭스,2024-10-11,2024-10-14,TRANSITION
228340,동양파일,2026-02-27,2026-03-03,TRANSITION
228340,동양파일,2026-03-13,2026-03-16,TRANSITION
228760,지노믹트리,2025-11-07,2025-11-10,TRANSITION
232140,와이씨,2025-09-19,2025-09-22,TRANSITION
232140,와이씨,2025-09-26,2025-09-29,TRANSITION
232680,라온로보틱스,2025-02-07,2025-02-10,TRANSITION
232680,라온로보틱스,2025-12-26,2025-12-29,TRANSITION
234690,녹십자웰빙,2024-09-20,2024-09-23,TRANSITION
236200,슈프리마,2024-08-23,2024-08-26,TRANSITION
236200,슈프리마,2025-04-25,2025-04-28,EARLY_TREND
236200,슈프리마,2025-07-11,2025-07-14,EARLY_TREND
237690,에스티팜,2024-10-11,2024-10-14,TRANSITION
237690,에스티팜,2024-10-18,2024-10-21,TRANSITION
237690,에스티팜,2026-01-16,2026-01-19,EARLY_TREND
237750,피앤씨테크,2026-02-06,2026-02-09,TRANSITION
238090,앤디포스,2026-05-08,2026-05-11,TRANSITION
238120,얼라인드,2025-12-12,2025-12-15,TRANSITION
238120,얼라인드,2025-12-19,2025-12-22,TRANSITION
238120,얼라인드,2025-12-26,2025-12-29,TRANSITION
238120,얼라인드,2026-01-02,2026-01-05,TRANSITION
238120,얼라인드,2026-01-30,2026-02-02,TRANSITION
240810,원익IPS,2025-08-22,2025-08-25,TRANSITION
240810,원익IPS,2025-08-29,2025-09-01,TRANSITION
240810,원익IPS,2025-09-12,2025-09-15,TRANSITION
240810,원익IPS,2025-09-19,2025-09-22,TRANSITION
240810,원익IPS,2025-09-26,2025-09-29,TRANSITION
241710,코스메카코리아,2025-11-07,2025-11-10,TRANSITION
241710,코스메카코리아,2025-11-28,2025-12-01,EARLY_TREND
241710,코스메카코리아,2026-01-23,2026-01-26,TRANSITION
241770,메카로,2025-02-28,2025-03-04,TRANSITION
241770,메카로,2025-03-07,2025-03-10,TRANSITION
241770,메카로,2025-03-14,2025-03-17,TRANSITION
241770,메카로,2025-03-21,2025-03-24,TRANSITION
241770,메카로,2025-03-28,2025-03-31,TRANSITION
241770,메카로,2025-04-04,2025-04-07,TRANSITION
241770,메카로,2025-04-11,2025-04-14,TRANSITION
241770,메카로,2025-04-18,2025-04-21,TRANSITION
241770,메카로,2025-04-25,2025-04-28,TRANSITION
241770,메카로,2025-05-02,2025-05-07,TRANSITION
241770,메카로,2025-05-09,2025-05-12,TRANSITION
241770,메카로,2025-05-16,2025-05-19,TRANSITION
241770,메카로,2025-05-23,2025-05-26,TRANSITION
241770,메카로,2025-06-13,2025-06-16,TRANSITION
241770,메카로,2025-07-04,2025-07-07,TRANSITION
241770,메카로,2025-07-11,2025-07-14,TRANSITION
241770,메카로,2025-07-18,2025-07-21,TRANSITION
246720,아스타,2025-10-10,2025-10-13,TRANSITION
246720,아스타,2025-10-17,2025-10-20,TRANSITION
246720,아스타,2025-10-24,2025-10-27,TRANSITION
246720,아스타,2025-10-31,2025-11-03,TRANSITION
246720,아스타,2025-11-07,2025-11-10,TRANSITION
246720,아스타,2025-11-14,2025-11-17,TRANSITION
246720,아스타,2025-11-21,2025-11-24,TRANSITION
246720,아스타,2025-11-28,2025-12-01,TRANSITION
246720,아스타,2025-12-05,2025-12-08,TRANSITION
246720,아스타,2025-12-12,2025-12-15,TRANSITION
246720,아스타,2025-12-19,2025-12-22,TRANSITION
246960,SCL사이언스,2025-01-31,2025-02-03,TRANSITION
246960,SCL사이언스,2025-02-07,2025-02-10,TRANSITION
246960,SCL사이언스,2025-02-14,2025-02-17,TRANSITION
251120,바이오에프디엔씨,2025-05-30,2025-06-02,TRANSITION
251120,바이오에프디엔씨,2025-06-13,2025-06-16,TRANSITION
251120,바이오에프디엔씨,2025-06-20,2025-06-23,TRANSITION
251120,바이오에프디엔씨,2025-06-27,2025-06-30,TRANSITION
251370,와이엠티,2025-09-19,2025-09-22,TRANSITION
252990,샘씨엔에스,2025-10-10,2025-10-13,TRANSITION
252990,샘씨엔에스,2025-10-17,2025-10-20,TRANSITION
252990,샘씨엔에스,2025-10-31,2025-11-03,EARLY_TREND
252990,샘씨엔에스,2025-11-07,2025-11-10,EARLY_TREND
253590,네오셈,2025-10-31,2025-11-03,EARLY_TREND
254490,미래반도체,2026-02-27,2026-03-03,TRANSITION
255440,야스,2025-12-19,2025-12-22,TRANSITION
255440,야스,2025-12-26,2025-12-29,TRANSITION
255440,야스,2026-01-02,2026-01-05,TRANSITION
255440,야스,2026-02-06,2026-02-09,TRANSITION
255440,야스,2026-02-13,2026-02-19,TRANSITION
255440,야스,2026-02-20,2026-02-23,TRANSITION
256840,한국비엔씨,2025-05-30,2025-06-02,TRANSITION
256940,킵스파마,2025-04-04,2025-04-07,TRANSITION
256940,킵스파마,2025-04-18,2025-04-21,TRANSITION
256940,킵스파마,2025-04-25,2025-04-28,TRANSITION
256940,킵스파마,2025-05-02,2025-05-07,EARLY_TREND
256940,킵스파마,2025-05-09,2025-05-12,EARLY_TREND
259630,엠플러스,2025-10-17,2025-10-20,TRANSITION
259630,엠플러스,2025-10-24,2025-10-27,TRANSITION
263700,케어랩스,2025-08-29,2025-09-01,TRANSITION
263700,케어랩스,2025-09-05,2025-09-08,TRANSITION
263700,케어랩스,2025-09-12,2025-09-15,TRANSITION
263700,케어랩스,2025-09-19,2025-09-22,TRANSITION
263750,펄어비스,2024-08-16,2024-08-19,TRANSITION
263750,펄어비스,2026-01-23,2026-01-26,TRANSITION
263750,펄어비스,2026-02-27,2026-03-03,EARLY_TREND
264450,유비쿼스,2025-09-12,2025-09-15,TRANSITION
264450,유비쿼스,2025-09-19,2025-09-22,TRANSITION
264450,유비쿼스,2025-10-17,2025-10-20,TRANSITION
264450,유비쿼스,2026-02-20,2026-02-23,TRANSITION
264660,씨앤지하이테크,2025-10-10,2025-10-13,EARLY_TREND
264660,씨앤지하이테크,2025-11-07,2025-11-10,EARLY_TREND
264660,씨앤지하이테크,2025-12-26,2025-12-29,TRANSITION
264660,씨앤지하이테크,2026-01-02,2026-01-05,TRANSITION
264660,씨앤지하이테크,2026-02-20,2026-02-23,EARLY_TREND
264660,씨앤지하이테크,2026-02-27,2026-03-03,EARLY_TREND
264660,씨앤지하이테크,2026-04-17,2026-04-20,TRANSITION
264660,씨앤지하이테크,2026-04-24,2026-04-27,TRANSITION
264850,이랜시스,2025-12-12,2025-12-15,TRANSITION
264850,이랜시스,2025-12-19,2025-12-22,TRANSITION
265560,영화테크,2026-04-17,2026-04-20,TRANSITION
265560,영화테크,2026-04-24,2026-04-27,TRANSITION
265740,엔에프씨,2025-07-11,2025-07-14,TRANSITION
267320,나인테크,2025-06-13,2025-06-16,TRANSITION
267980,매일유업,2026-02-27,2026-03-03,TRANSITION
272110,케이엔제이,2025-04-18,2025-04-21,TRANSITION
272110,케이엔제이,2025-04-25,2025-04-28,TRANSITION
273640,와이엠텍,2026-05-08,2026-05-11,TRANSITION
274090,켄코아에어로스페이스,2025-01-31,2025-02-03,TRANSITION
274090,켄코아에어로스페이스,2025-02-14,2025-02-17,TRANSITION
275630,에스에스알,2026-05-22,2026-05-26,TRANSITION
277810,레인보우로보틱스,2025-01-10,2025-01-13,EARLY_TREND
277810,레인보우로보틱스,2025-01-17,2025-01-20,EARLY_TREND
277810,레인보우로보틱스,2025-01-24,2025-01-31,EARLY_TREND
282720,금양그린파워,2026-04-03,2026-04-06,TRANSITION
285490,노바텍,2025-01-31,2025-02-03,TRANSITION
285490,노바텍,2025-02-07,2025-02-10,TRANSITION
285490,노바텍,2025-02-14,2025-02-17,TRANSITION
286750,나노실리칸첨단소재,2025-01-10,2025-01-13,TRANSITION
286750,나노실리칸첨단소재,2025-01-17,2025-01-20,TRANSITION
286750,나노실리칸첨단소재,2025-02-14,2025-02-17,TRANSITION
286750,나노실리칸첨단소재,2025-02-21,2025-02-24,TRANSITION
286750,나노실리칸첨단소재,2025-02-28,2025-03-04,TRANSITION
286750,나노실리칸첨단소재,2025-04-25,2025-04-28,TRANSITION
286750,나노실리칸첨단소재,2025-05-02,2025-05-07,EARLY_TREND
290550,디케이티,2025-09-19,2025-09-22,TRANSITION
290650,엘앤씨바이오,2025-01-03,2025-01-06,TRANSITION
290650,엘앤씨바이오,2025-01-10,2025-01-13,TRANSITION
290650,엘앤씨바이오,2025-08-08,2025-08-11,TRANSITION
290740,액트로,2025-12-05,2025-12-08,TRANSITION
290740,액트로,2025-12-12,2025-12-15,TRANSITION
298380,에이비엘바이오,2024-08-30,2024-09-02,EARLY_TREND
298380,에이비엘바이오,2024-10-11,2024-10-14,EARLY_TREND
298380,에이비엘바이오,2024-10-18,2024-10-21,EARLY_TREND
303360,프로티아,2025-08-22,2025-08-25,TRANSITION
306620,지아이에스,2026-02-20,2026-02-23,TRANSITION
307280,원바이오젠,2026-01-30,2026-02-02,TRANSITION
307280,원바이오젠,2026-02-06,2026-02-09,TRANSITION
307280,원바이오젠,2026-02-13,2026-02-19,TRANSITION
307280,원바이오젠,2026-02-20,2026-02-23,TRANSITION
307870,비투엔,2024-08-02,2024-08-05,EARLY_TREND
309960,LB인베스트먼트,2026-02-27,2026-03-03,TRANSITION
310200,애니플러스,2025-05-02,2025-05-07,TRANSITION
310200,애니플러스,2025-05-09,2025-05-12,TRANSITION
310200,애니플러스,2025-05-23,2025-05-26,TRANSITION
310200,애니플러스,2025-06-13,2025-06-16,TRANSITION
310200,애니플러스,2025-06-20,2025-06-23,TRANSITION
310200,애니플러스,2025-06-27,2025-06-30,TRANSITION
310200,애니플러스,2025-07-04,2025-07-07,TRANSITION
310870,디와이씨,2024-12-06,2024-12-09,TRANSITION
310870,디와이씨,2024-12-13,2024-12-16,TRANSITION
310870,디와이씨,2024-12-20,2024-12-23,TRANSITION
310870,디와이씨,2024-12-27,2024-12-30,TRANSITION
310870,디와이씨,2025-01-03,2025-01-06,TRANSITION
310870,디와이씨,2025-01-10,2025-01-13,TRANSITION
310870,디와이씨,2025-01-17,2025-01-20,TRANSITION
310870,디와이씨,2025-01-24,2025-01-31,TRANSITION
310870,디와이씨,2025-01-31,2025-02-03,TRANSITION
310870,디와이씨,2025-02-07,2025-02-10,TRANSITION
310870,디와이씨,2025-02-14,2025-02-17,TRANSITION
310870,디와이씨,2025-02-21,2025-02-24,TRANSITION
311390,네오크레마,2024-11-29,2024-12-02,TRANSITION
311390,네오크레마,2025-04-11,2025-04-14,TRANSITION
311390,네오크레마,2025-04-18,2025-04-21,TRANSITION
311390,네오크레마,2025-04-25,2025-04-28,TRANSITION
311390,네오크레마,2025-05-02,2025-05-07,TRANSITION
319400,현대무벡스,2025-06-20,2025-06-23,TRANSITION
319400,현대무벡스,2025-08-08,2025-08-11,EARLY_TREND
319660,피에스케이,2025-08-29,2025-09-01,TRANSITION
319660,피에스케이,2025-09-05,2025-09-08,TRANSITION
319660,피에스케이,2025-09-12,2025-09-15,TRANSITION
319660,피에스케이,2025-09-26,2025-09-29,TRANSITION
330730,스톤브릿지벤처스,2025-11-07,2025-11-10,TRANSITION
330730,스톤브릿지벤처스,2025-11-28,2025-12-01,TRANSITION
330730,스톤브릿지벤처스,2025-12-05,2025-12-08,TRANSITION
330730,스톤브릿지벤처스,2025-12-12,2025-12-15,TRANSITION
330730,스톤브릿지벤처스,2025-12-19,2025-12-22,TRANSITION
331920,셀레믹스,2026-03-06,2026-03-09,TRANSITION
331920,셀레믹스,2026-03-13,2026-03-16,TRANSITION
331920,셀레믹스,2026-03-20,2026-03-23,TRANSITION
332370,아이디피,2024-10-11,2024-10-14,TRANSITION
332370,아이디피,2024-10-18,2024-10-21,TRANSITION
332370,아이디피,2024-10-25,2024-10-28,TRANSITION
332370,아이디피,2024-11-01,2024-11-04,TRANSITION
332370,아이디피,2025-02-07,2025-02-10,TRANSITION
332370,아이디피,2025-02-14,2025-02-17,TRANSITION
332370,아이디피,2025-02-21,2025-02-24,TRANSITION
332370,아이디피,2025-02-28,2025-03-04,TRANSITION
332370,아이디피,2025-03-07,2025-03-10,TRANSITION
332370,아이디피,2025-03-14,2025-03-17,TRANSITION
332370,아이디피,2025-03-21,2025-03-24,TRANSITION
332370,아이디피,2025-03-28,2025-03-31,TRANSITION
332370,아이디피,2025-04-04,2025-04-07,TRANSITION
332370,아이디피,2025-04-11,2025-04-14,TRANSITION
332370,아이디피,2025-05-23,2025-05-26,TRANSITION
332370,아이디피,2025-05-30,2025-06-02,TRANSITION
332370,아이디피,2025-06-13,2025-06-16,TRANSITION
332370,아이디피,2025-06-20,2025-06-23,TRANSITION
333430,일승,2024-08-02,2024-08-05,TRANSITION
333430,일승,2024-08-09,2024-08-12,TRANSITION
334970,프레스티지바이오로직스,2024-08-09,2024-08-12,TRANSITION
334970,프레스티지바이오로직스,2024-08-16,2024-08-19,TRANSITION
334970,프레스티지바이오로직스,2024-09-20,2024-09-23,TRANSITION
334970,프레스티지바이오로직스,2024-10-18,2024-10-21,TRANSITION
334970,프레스티지바이오로직스,2024-10-25,2024-10-28,TRANSITION
335870,윙스풋,2025-05-16,2025-05-19,TRANSITION
339950,아이비김영,2026-01-30,2026-02-02,TRANSITION
339950,아이비김영,2026-02-06,2026-02-09,TRANSITION
339950,아이비김영,2026-02-13,2026-02-19,TRANSITION
339950,아이비김영,2026-02-20,2026-02-23,TRANSITION
339950,아이비김영,2026-04-24,2026-04-27,TRANSITION
339950,아이비김영,2026-05-08,2026-05-11,EARLY_TREND
339950,아이비김영,2026-05-15,2026-05-18,EARLY_TREND
339950,아이비김영,2026-05-22,2026-05-26,EARLY_TREND
339950,아이비김영,2026-08-07,2026-08-10,TRANSITION
347740,피엔케이피부임상연구센타,2025-07-11,2025-07-14,TRANSITION
347740,피엔케이피부임상연구센타,2025-07-18,2025-07-21,TRANSITION
347740,피엔케이피부임상연구센타,2025-07-25,2025-07-28,TRANSITION
347740,피엔케이피부임상연구센타,2025-08-08,2025-08-11,TRANSITION
348210,넥스틴,2025-10-31,2025-11-03,TRANSITION
348210,넥스틴,2025-11-07,2025-11-10,TRANSITION
348210,넥스틴,2025-11-14,2025-11-17,TRANSITION
348210,넥스틴,2025-11-28,2025-12-01,TRANSITION
348210,넥스틴,2025-12-05,2025-12-08,TRANSITION
348210,넥스틴,2025-12-12,2025-12-15,TRANSITION
348210,넥스틴,2025-12-26,2025-12-29,TRANSITION
348210,넥스틴,2026-01-02,2026-01-05,EARLY_TREND
348210,넥스틴,2026-01-09,2026-01-12,EARLY_TREND
348210,넥스틴,2026-01-16,2026-01-19,EARLY_TREND
348210,넥스틴,2026-01-23,2026-01-26,EARLY_TREND
348340,뉴로메카,2025-12-05,2025-12-08,TRANSITION
348340,뉴로메카,2025-12-12,2025-12-15,TRANSITION
348340,뉴로메카,2025-12-19,2025-12-22,TRANSITION
348340,뉴로메카,2026-01-09,2026-01-12,TRANSITION
353810,이지바이오,2025-01-17,2025-01-20,TRANSITION
353810,이지바이오,2025-01-24,2025-01-31,TRANSITION
353810,이지바이오,2025-04-04,2025-04-07,TRANSITION
353810,이지바이오,2025-04-11,2025-04-14,TRANSITION
353810,이지바이오,2025-04-18,2025-04-21,TRANSITION
353810,이지바이오,2025-04-25,2025-04-28,TRANSITION
356860,티엘비,2025-03-21,2025-03-24,TRANSITION
357550,석경에이티,2025-12-12,2025-12-15,TRANSITION
357780,솔브레인,2025-09-12,2025-09-15,TRANSITION
357780,솔브레인,2025-09-19,2025-09-22,TRANSITION
357780,솔브레인,2025-09-26,2025-09-29,TRANSITION
357780,솔브레인,2025-10-10,2025-10-13,EARLY_TREND
357780,솔브레인,2025-10-17,2025-10-20,EARLY_TREND
357780,솔브레인,2025-10-24,2025-10-27,EARLY_TREND
357780,솔브레인,2025-10-31,2025-11-03,EARLY_TREND
361390,제노코,2025-06-20,2025-06-23,TRANSITION
361390,제노코,2026-01-09,2026-01-12,TRANSITION
362320,청담글로벌,2025-08-08,2025-08-11,TRANSITION
365270,큐라클,2026-01-30,2026-02-02,TRANSITION
366030,나인앤컴퍼니,2025-12-12,2025-12-15,TRANSITION
366030,나인앤컴퍼니,2025-12-19,2025-12-22,TRANSITION
368770,파이버프로,2025-03-07,2025-03-10,EARLY_TREND
368770,파이버프로,2025-03-14,2025-03-17,EARLY_TREND
371950,풍원정밀,2025-03-14,2025-03-17,TRANSITION
376300,디어유,2024-11-01,2024-11-04,TRANSITION
376300,디어유,2024-11-08,2024-11-11,TRANSITION
376300,디어유,2024-11-15,2024-11-18,TRANSITION
376300,디어유,2024-11-22,2024-11-25,TRANSITION
376300,디어유,2024-12-13,2024-12-16,TRANSITION
388050,지투파워,2026-02-20,2026-02-23,TRANSITION
388050,지투파워,2026-02-27,2026-03-03,TRANSITION
389500,에스비비테크,2026-01-09,2026-01-12,TRANSITION
397030,에이프릴바이오,2025-08-29,2025-09-01,EARLY_TREND
397030,에이프릴바이오,2025-09-05,2025-09-08,EARLY_TREND
397030,에이프릴바이오,2025-09-12,2025-09-15,EARLY_TREND
397030,에이프릴바이오,2025-09-19,2025-09-22,EARLY_TREND
403870,HPSP,2025-10-31,2025-11-03,TRANSITION
403870,HPSP,2026-02-27,2026-03-03,TRANSITION
403870,HPSP,2026-04-24,2026-04-27,TRANSITION
408920,메쎄이상,2025-07-18,2025-07-21,TRANSITION
408920,메쎄이상,2025-07-25,2025-07-28,TRANSITION
408920,메쎄이상,2025-08-01,2025-08-04,TRANSITION
408920,메쎄이상,2025-08-08,2025-08-11,TRANSITION
408920,메쎄이상,2025-08-22,2025-08-25,TRANSITION
408920,메쎄이상,2025-08-29,2025-09-01,TRANSITION
408920,메쎄이상,2025-09-05,2025-09-08,TRANSITION
408920,메쎄이상,2025-09-12,2025-09-15,TRANSITION
417840,저스템,2025-10-10,2025-10-13,TRANSITION
417970,모델솔루션,2025-11-07,2025-11-10,TRANSITION
424980,마이크로투나노,2026-04-24,2026-04-27,TRANSITION
950170,JTC,2025-05-02,2025-05-07,TRANSITION
950170,JTC,2025-05-09,2025-05-12,EARLY_TREND
950170,JTC,2025-05-16,2025-05-19,EARLY_TREND
950170,JTC,2025-05-23,2025-05-26,EARLY_TREND
950170,JTC,2025-05-30,2025-06-02,EARLY_TREND
950170,JTC,2025-06-27,2025-06-30,TRANSITION
950190,고스트스튜디오,2026-07-10,2026-07-13,TRANSITION
950190,고스트스튜디오,2026-07-24,2026-07-27,TRANSITION
950190,고스트스튜디오,2026-07-31,2026-08-03,TRANSITION
000070,삼양홀딩스,2025-06-13,2025-06-16,TRANSITION
000070,삼양홀딩스,2025-06-20,2025-06-23,TRANSITION
000070,삼양홀딩스,2025-06-27,2025-06-30,TRANSITION
000070,삼양홀딩스,2025-09-19,2025-09-22,TRANSITION
000070,삼양홀딩스,2025-10-24,2025-10-27,EARLY_TREND
