ticker,name,control_trade_id,control_trade_sequence,entry_execution_date,entry_open,v0_mfe,recovery_class,first_mfe20_date,days_to_first_mfe20,prewinner_start_date,prewinner_end_date,prewinner_min_close_return_pct,prewinner_min_close_date,prewinner_min_low_return_pct,prewinner_min_low_date,v2_exit_reason,v0_terminal_return,v0_holding_days
002350,넥센타이어,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002350_KR7002350007_KOSPI_01,1,2021-04-26,8700.0,31.03,RECOVERY,2021-06-29,44.0,2021-04-26,2021-06-28,-9.195402,2021-05-21,-11.034483,2021-05-24,LOSS_GUARD_CLOSE_LE_NEG_15,6.67,54
002350,넥센타이어,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002350_KR7002350007_KOSPI_02,2,2022-09-05,7300.0,27.4,RECOVERY,2023-04-12,149.0,2022-09-05,2023-04-11,-16.575342,2023-01-02,-18.356164,2023-01-03,LOSS_GUARD_CLOSE_LE_NEG_15,12.33,185
002350,넥센타이어,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002350_KR7002350007_KOSPI_03,3,2023-04-03,8670.0,16.61,NEVER_WINNER,,,2023-04-03,2026-08-14,-42.791234,2025-04-09,-43.310265,2025-04-09,LOSS_GUARD_CLOSE_LE_NEG_15,-26.18,825
002350,넥센타이어,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002350_KR7002350007_KOSPI_04,4,2024-02-19,8970.0,12.71,NEVER_WINNER,,,2024-02-19,2026-08-14,-44.704571,2025-04-09,-45.206243,2025-04-09,LOSS_GUARD_CLOSE_LE_NEG_15,-28.65,610
002350,넥센타이어,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002350_KR7002350007_KOSPI_05,5,2025-11-10,6970.0,28.12,RECOVERY,2026-01-20,48.0,2025-11-10,2026-01-19,1.721664,2026-01-08,-0.573888,2025-11-21,NO_PROGRESSED_BEFORE_CUTOFF,15.21,58
002380,KCC,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002380_KR7002380004_KOSPI_01,1,2024-05-27,302500.0,34.55,RECOVERY,2025-07-09,271.0,2024-05-27,2025-07-08,-28.429752,2024-12-09,-28.429752,2024-12-09,LOSS_GUARD_CLOSE_LE_NEG_15,14.55,290
002380,KCC,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002380_KR7002380004_KOSPI_02,2,2025-06-02,302500.0,34.55,RECOVERY,2025-07-09,25.0,2025-06-02,2025-07-08,-0.165289,2025-06-02,-1.157025,2025-06-02,EXIT4_SCORE_DRAWDOWN_GE_15,14.55,44
002790,아모레퍼시픽홀딩스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002790_KR7002790004_KOSPI_01,1,2021-05-31,76600.0,5.22,NEVER_WINNER,,,2021-05-31,2026-08-14,-75.287206,2025-04-09,-75.443864,2025-04-09,LOSS_GUARD_CLOSE_LE_NEG_15,-66.06,1281
002790,아모레퍼시픽홀딩스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002790_KR7002790004_KOSPI_02,2,2025-07-07,31200.0,15.22,NEVER_WINNER,,,2025-07-07,2026-08-14,-34.455128,2026-06-26,-36.057692,2026-06-26,LOSS_GUARD_CLOSE_LE_NEG_15,-16.67,276
002790,아모레퍼시픽홀딩스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002790_KR7002790004_KOSPI_03,3,2026-02-19,34700.0,2.02,NEVER_WINNER,,,2026-02-19,2026-08-14,-41.066282,2026-06-26,-42.507205,2026-06-26,LOSS_GUARD_CLOSE_LE_NEG_15,-25.07,125
002810,삼영무역,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002810_KR7002810000_KOSPI_01,1,2021-04-26,16950.0,39.23,RECOVERY,2026-02-13,1178.0,2021-04-26,2026-02-12,-28.318584,2023-09-07,-28.908555,2023-09-06,LOSS_GUARD_CLOSE_LE_NEG_15,16.58,1189
002810,삼영무역,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002810_KR7002810000_KOSPI_02,2,2026-03-03,20500.0,19.76,NEVER_WINNER,,,2026-03-03,2026-08-14,-9.02439,2026-03-04,-11.219512,2026-06-26,NO_EXIT_BEFORE_CUTOFF,11.95,118
002840,미원상사,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002840_KR7002840007_KOSPI_01,1,2023-02-27,182600.0,18.29,NEVER_WINNER,,,2023-02-27,2026-08-14,-39.485214,2026-06-24,-40.251917,2026-06-26,LOSS_GUARD_CLOSE_LE_NEG_15,-31.93,849
002960,한국쉘석유,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002960_KR7002960003_KOSPI_01,1,2024-10-14,321000.0,52.65,RECOVERY,2025-05-19,144.0,2024-10-14,2025-05-16,-4.049844,2025-03-14,-4.517134,2025-03-05,EXIT4_SCORE_DRAWDOWN_GE_15,29.91,230
002990,금호건설,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_002990_KR7002990000_KOSPI_01,1,2021-06-07,12500.0,51.2,RECOVERY,2026-07-02,1241.0,2021-06-07,2026-07-01,-81.12,2025-02-05,-81.56,2025-02-05,EXIT4_SCORE_DRAWDOWN_GE_15,-8.48,1243
003000,부광약품,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003000_KR7003000007_KOSPI_01,1,2026-03-03,5450.0,81.47,RECOVERY,2026-03-24,15.0,2026-03-03,2026-03-23,-18.715596,2026-03-04,-18.715596,2026-03-04,LOSS_GUARD_CLOSE_LE_NEG_15,37.8,22
003000,부광약품,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003000_KR7003000007_KOSPI_02,2,2026-03-23,5750.0,72.0,RECOVERY,2026-03-24,1.0,2026-03-23,2026-03-23,5.043478,2026-03-23,0.0,2026-03-23,LOSS_GUARD_CLOSE_LE_NEG_15,30.61,8
003030,세아제강지주,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003030_KR7003030004_KOSPI_01,1,2021-05-03,72500.0,101.38,RECOVERY,2021-08-17,73.0,2021-05-03,2021-08-13,-6.068966,2021-05-26,-8.275862,2021-06-11,EXIT4_SCORE_DRAWDOWN_GE_15,42.07,144
003030,세아제강지주,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003030_KR7003030004_KOSPI_02,2,2025-01-31,215000.0,36.05,RECOVERY,2025-03-04,21.0,2025-01-31,2025-02-28,-4.651163,2025-01-31,-8.325581,2025-02-13,LOSS_GUARD_CLOSE_LE_NEG_15,8.6,38
003070,코오롱글로벌,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003070_KR7003070000_KOSPI_01,1,2026-03-23,11970.0,13.37,NEVER_WINNER,,,2026-03-23,2026-08-14,-31.913116,2026-07-29,-34.001671,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-18.96,104
003090,대웅,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003090_KR7003090008_KOSPI_01,1,2024-10-14,27550.0,11.07,NEVER_WINNER,,,2024-10-14,2026-08-14,-42.46824,2026-06-26,-44.065336,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-40.87,453
003090,대웅,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003090_KR7003090008_KOSPI_02,2,2025-06-02,25000.0,22.4,RECOVERY,2026-02-23,176.0,2025-06-02,2026-02-20,-16.4,2025-10-14,-16.6,2025-10-14,LOSS_GUARD_CLOSE_LE_NEG_15,-8.0,184
003090,대웅,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003090_KR7003090008_KOSPI_03,3,2026-02-19,27250.0,12.29,NEVER_WINNER,,,2026-02-19,2026-08-14,-41.834862,2026-06-26,-43.449541,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-40.22,125
003160,디아이,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003160_KR7003160009_KOSPI_01,1,2025-10-13,19140.0,45.25,RECOVERY,2025-10-13,0.0,2025-10-13,,,,,,EXIT4_SCORE_DRAWDOWN_GE_15,13.9,32
003200,일신방직,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003200_KR7003200003_KOSPI_01,1,2023-02-27,13320.0,23.12,RECOVERY,2025-12-15,676.0,2023-02-27,2025-12-12,-47.447447,2024-12-09,-48.348348,2024-12-09,LOSS_GUARD_CLOSE_LE_NEG_15,-2.4,684
003220,대원제약,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003220_KR7003220001_KOSPI_01,1,2022-12-19,20350.0,1.72,NEVER_WINNER,,,2022-12-19,2026-08-14,-64.422604,2026-07-29,-65.307125,2026-07-29,LOSS_GUARD_CLOSE_LE_NEG_15,-62.11,896
003220,대원제약,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003220_KR7003220001_KOSPI_02,2,2023-09-11,18510.0,11.83,NEVER_WINNER,,,2023-09-11,2026-08-14,-60.886008,2026-07-29,-61.858455,2026-07-29,LOSS_GUARD_CLOSE_LE_NEG_15,-58.35,715
003230,삼양식품,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003230_KR7003230000_KOSPI_01,1,2022-04-25,104500.0,26.79,RECOVERY,2022-12-21,164.0,2022-04-25,2022-12-20,-15.023923,2022-05-10,-18.086124,2022-05-10,LOSS_GUARD_CLOSE_LE_NEG_15,10.53,177
003230,삼양식품,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003230_KR7003230000_KOSPI_02,2,2022-12-26,124500.0,92.37,RECOVERY,2023-08-14,157.0,2022-12-26,2023-08-11,-16.626506,2023-06-29,-17.188755,2023-06-27,LOSS_GUARD_CLOSE_LE_NEG_15,55.66,264
003240,태광산업,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003240_KR7003240009_KOSPI_01,1,2024-02-05,899000.0,40.6,RECOVERY,2025-06-09,322.0,2024-02-05,2025-06-05,-39.377086,2024-08-08,-43.2703,2024-08-05,LOSS_GUARD_CLOSE_LE_NEG_15,14.79,338
003240,태광산업,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003240_KR7003240009_KOSPI_02,2,2025-03-04,717000.0,76.29,RECOVERY,2025-05-12,46.0,2025-03-04,2025-05-09,-10.739191,2025-04-09,-14.365411,2025-04-09,NO_EXIT_BEFORE_CUTOFF,38.21,81
003300,한일홀딩스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003300_KR7003300001_KOSPI_01,1,2021-06-07,13206.0,21.46,RECOVERY,2024-12-23,867.0,2021-06-07,2024-12-20,-23.898228,2022-11-04,-24.731183,2022-11-04,NO_EXIT_BEFORE_CUTOFF,7.3,872
003380,하림지주,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003380_KR7003380003_KOSDAQ_01,1,2023-02-06,9650.0,89.12,RECOVERY,2023-02-21,11.0,2023-02-06,2023-02-20,-0.207254,2023-02-06,-1.139896,2023-02-06,LOSS_GUARD_CLOSE_LE_NEG_15,-0.52,56
003410,쌍용C&E,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003410_KR7003410008_KOSPI_01,1,2021-08-02,7980.0,8.27,NEVER_WINNER,,,2021-08-02,2024-06-20,-39.661654,2023-07-07,-40.601504,2023-07-06,NO_EXIT_BEFORE_CUTOFF,-12.28,709
003490,대한항공,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003490_KR7003490000_KOSPI_01,1,2025-01-20,24000.0,23.96,RECOVERY,2026-02-25,265.0,2025-01-20,2026-02-24,-16.041667,2025-04-09,-16.708333,2025-04-09,LOSS_GUARD_CLOSE_LE_NEG_15,3.54,271
003490,대한항공,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003490_KR7003490000_KOSPI_02,2,2025-07-21,25800.0,20.93,RECOVERY,2026-06-15,218.0,2025-07-21,2026-06-12,-18.604651,2025-11-24,-18.604651,2025-11-24,LOSS_GUARD_CLOSE_LE_NEG_15,9.11,229
003490,대한항공,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003490_KR7003490000_KOSPI_03,3,2026-03-03,26100.0,19.54,NEVER_WINNER,,,2026-03-03,2026-08-14,-14.176245,2026-03-09,-15.708812,2026-03-09,NO_PROGRESSED_BEFORE_CUTOFF,-1.15,118
003540,대신증권,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003540_KR7003540002_KOSPI_01,1,2024-02-19,15900.0,100.94,RECOVERY,2025-05-09,295.0,2024-02-19,2025-05-08,-9.433962,2024-04-17,-9.496855,2024-04-18,EXIT4_SCORE_DRAWDOWN_GE_15,49.69,355
003550,LG,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003550_KR7003550001_KOSPI_01,1,2022-08-16,85100.0,21.74,RECOVERY,2024-02-19,371.0,2022-08-16,2024-02-16,-15.746181,2024-01-22,-16.333725,2024-01-19,LOSS_GUARD_CLOSE_LE_NEG_15,6.82,396
003550,LG,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003550_KR7003550001_KOSPI_02,2,2024-02-05,91000.0,67.14,RECOVERY,2026-05-08,546.0,2024-02-05,2026-05-07,-35.714286,2025-04-09,-35.934066,2025-04-09,LOSS_GUARD_CLOSE_LE_NEG_15,14.4,555
003550,LG,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003550_KR7003550001_KOSPI_03,3,2026-01-26,93700.0,62.33,RECOVERY,2026-05-12,70.0,2026-01-26,2026-05-11,-11.632871,2026-03-31,-12.700107,2026-03-31,NO_EXIT_BEFORE_CUTOFF,11.1,77
003570,SNT다이내믹스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003570_KR7003570009_KOSPI_01,1,2022-08-29,11950.0,26.86,RECOVERY,2023-10-24,283.0,2022-08-29,2023-10-23,-32.133891,2022-10-21,-32.217573,2022-10-21,LOSS_GUARD_CLOSE_LE_NEG_15,10.21,298
003570,SNT다이내믹스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003570_KR7003570009_KOSPI_02,2,2023-10-23,11630.0,30.35,RECOVERY,2023-10-24,1.0,2023-10-23,2023-10-23,3.181427,2023-10-23,-4.127257,2023-10-23,EXIT4_SCORE_DRAWDOWN_GE_15,13.24,16
003580,HLB글로벌,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003580_KR7003580008_KOSPI_01,1,2021-04-05,9600.0,137.5,RECOVERY,2021-04-21,12.0,2021-04-05,2021-04-20,-23.541667,2021-04-08,-24.270833,2021-04-08,LOSS_GUARD_CLOSE_LE_NEG_15,33.85,23
003670,포스코퓨처엠,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003670_KR7003670007_KOSPI_01,1,2022-08-16,156544.0,47.99,RECOVERY,2022-10-19,42.0,2022-08-16,2022-10-18,-8.668489,2022-10-05,-8.978306,2022-10-05,EXIT4_SCORE_DRAWDOWN_GE_15,33.75,76
003670,포스코퓨처엠,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003670_KR7003670007_KOSPI_02,2,2026-05-11,290000.0,0.0,NEVER_WINNER,,,2026-05-11,2026-08-14,-57.896552,2026-07-29,-60.448276,2026-07-30,LOSS_GUARD_CLOSE_LE_NEG_15,-46.59,71
003690,코리안리,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003690_KR7003690005_KOSPI_01,1,2021-04-26,5713.0,20.11,RECOVERY,2022-02-10,194.0,2021-04-26,2022-02-09,-3.990898,2021-08-20,-4.883599,2021-08-20,LOSS_GUARD_CLOSE_LE_NEG_15,5.5,207
003690,코리안리,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003690_KR7003690005_KOSPI_02,2,2023-02-27,5750.0,20.87,RECOVERY,2023-11-29,184.0,2023-02-27,2023-11-28,-16.086957,2023-07-07,-17.113043,2023-07-07,LOSS_GUARD_CLOSE_LE_NEG_15,5.08,198
003690,코리안리,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003690_KR7003690005_KOSPI_03,3,2023-09-18,5967.0,21.59,RECOVERY,2024-03-15,117.0,2023-09-18,2024-03-14,-2.295961,2024-01-05,-2.865762,2024-01-05,EXIT4_SCORE_DRAWDOWN_GE_15,8.08,138
003800,에이스침대,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003800_KR7003800000_KOSDAQ_01,1,2021-08-23,48250.0,11.71,NEVER_WINNER,,,2021-08-23,2026-08-14,-49.326425,2024-08-05,-51.502591,2024-08-05,LOSS_GUARD_CLOSE_LE_NEG_15,-33.16,1222
003800,에이스침대,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003800_KR7003800000_KOSDAQ_02,2,2026-03-03,35550.0,2.53,NEVER_WINNER,,,2026-03-03,2026-08-14,-13.924051,2026-06-01,-16.174402,2026-06-02,NO_PROGRESSED_BEFORE_CUTOFF,-9.28,118
003850,보령,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003850_KR7003850005_KOSPI_01,1,2024-02-05,12010.0,14.49,NEVER_WINNER,,,2024-02-05,2026-08-14,-36.969192,2026-07-29,-38.301415,2026-07-29,LOSS_GUARD_CLOSE_LE_NEG_15,-25.56,618
003920,남양유업,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003920_KR7003920006_KOSPI_01,1,2023-02-06,54877.0,31.2,RECOVERY,2024-10-25,419.0,2023-02-06,2024-10-24,-28.203072,2023-07-26,-29.660878,2023-07-26,LOSS_GUARD_CLOSE_LE_NEG_15,16.99,433
003920,남양유업,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003920_KR7003920006_KOSPI_02,2,2024-02-05,59400.0,21.21,RECOVERY,2024-11-05,181.0,2024-02-05,2024-11-04,-20.707071,2024-09-06,-21.717172,2024-09-09,LOSS_GUARD_CLOSE_LE_NEG_15,8.08,188
003920,남양유업,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003920_KR7003920006_KOSPI_03,3,2024-10-28,65900.0,27.16,RECOVERY,2025-05-02,117.0,2024-10-28,2025-04-30,-11.532625,2024-12-24,-14.567527,2024-12-23,LOSS_GUARD_CLOSE_LE_NEG_15,15.63,137
003960,사조대림,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_003960_KR7003960002_KOSPI_01,1,2024-02-05,35400.0,35.03,RECOVERY,2024-05-09,62.0,2024-02-05,2024-05-08,-5.649718,2024-04-05,-6.214689,2024-04-05,EXIT3_PROGRESSED_TO_WEAK,19.63,83
004000,롯데정밀화학,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004000_KR7004000006_KOSPI_01,1,2021-04-12,62800.0,20.06,RECOVERY,2021-04-26,10.0,2021-04-12,2021-04-23,-3.821656,2021-04-13,-6.369427,2021-04-13,EXIT4_SCORE_DRAWDOWN_GE_15,5.57,20
004000,롯데정밀화학,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004000_KR7004000006_KOSPI_02,2,2026-04-20,54700.0,31.26,RECOVERY,2026-04-28,6.0,2026-04-20,2026-04-27,-1.645338,2026-04-21,-3.107861,2026-04-21,LOSS_GUARD_CLOSE_LE_NEG_15,15.17,14
004020,현대제철,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004020_KR7004020004_KOSPI_01,1,2025-07-07,35250.0,42.98,RECOVERY,2026-02-27,157.0,2025-07-07,2026-02-26,-17.588652,2026-01-08,-18.58156,2026-01-07,LOSS_GUARD_CLOSE_LE_NEG_15,3.55,161
004020,현대제철,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004020_KR7004020004_KOSPI_02,2,2026-02-23,39150.0,28.74,RECOVERY,2026-02-27,4.0,2026-02-23,2026-02-26,-5.87484,2026-02-24,-6.51341,2026-02-23,EXIT4_SCORE_DRAWDOWN_GE_15,-6.77,8
004170,신세계,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004170_KR7004170007_KOSPI_01,1,2021-04-05,275000.0,42.18,RECOVERY,2026-02-02,1184.0,2021-04-05,2026-01-30,-54.218182,2024-12-09,-54.545455,2024-12-09,LOSS_GUARD_CLOSE_LE_NEG_15,9.09,1222
004170,신세계,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004170_KR7004170007_KOSPI_02,2,2025-06-23,185000.0,47.03,RECOVERY,2025-11-17,99.0,2025-06-23,2025-11-14,-12.864865,2025-09-02,-13.081081,2025-09-02,EXIT4_SCORE_DRAWDOWN_GE_15,24.86,132
004360,세방,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004360_KR7004360004_KOSPI_01,1,2022-10-11,15650.0,238.02,RECOVERY,2022-11-10,22.0,2022-10-11,2022-11-09,-4.792332,2022-10-13,-5.111821,2022-10-13,EXIT3_PROGRESSED_TO_WEAK,35.14,137
004360,세방,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004360_KR7004360004_KOSPI_02,2,2026-02-23,16900.0,1.24,NEVER_WINNER,,,2026-02-23,2026-08-14,-30.059172,2026-06-26,-30.769231,2026-06-29,LOSS_GUARD_CLOSE_LE_NEG_15,-23.14,123
004360,세방,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004360_KR7004360004_KOSPI_03,3,2026-03-23,15480.0,6.4,NEVER_WINNER,,,2026-03-23,2026-08-14,-23.643411,2026-06-26,-24.418605,2026-06-29,LOSS_GUARD_CLOSE_LE_NEG_15,-16.09,104
004370,농심,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004370_KR7004370003_KOSPI_01,1,2021-06-21,320000.0,42.5,RECOVERY,2023-04-06,444.0,2021-06-21,2023-04-05,-17.34375,2022-06-21,-17.96875,2022-06-17,LOSS_GUARD_CLOSE_LE_NEG_15,26.88,498
004370,농심,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004370_KR7004370003_KOSPI_02,2,2022-12-05,325000.0,40.31,RECOVERY,2023-04-06,84.0,2022-12-05,2023-04-05,0.615385,2022-12-06,-0.307692,2022-12-05,EXIT4_SCORE_DRAWDOWN_GE_15,24.92,138
004370,농심,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004370_KR7004370003_KOSPI_03,3,2024-06-03,467000.0,28.27,RECOVERY,2024-06-13,7.0,2024-06-03,2024-06-12,-3.640257,2024-06-04,-4.710921,2024-06-04,LOSS_GUARD_CLOSE_LE_NEG_15,11.99,15
004370,농심,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004370_KR7004370003_KOSPI_04,4,2025-04-07,387500.0,49.42,RECOVERY,2025-09-11,107.0,2025-04-07,2025-09-10,-6.193548,2025-08-19,-7.483871,2025-08-20,NO_PROGRESSED_BEFORE_CUTOFF,23.1,115
004380,삼익THK,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004380_KR7004380002_KOSPI_01,1,2021-04-26,19839.0,33.55,RECOVERY,2024-02-21,696.0,2021-04-26,2024-02-20,-35.722567,2023-10-23,-36.776047,2023-10-24,LOSS_GUARD_CLOSE_LE_NEG_15,0.26,702
004380,삼익THK,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004380_KR7004380002_KOSPI_02,2,2023-03-20,20491.0,29.3,RECOVERY,2024-02-21,227.0,2023-03-20,2024-02-20,-37.7678,2023-10-23,-38.78776,2023-10-24,LOSS_GUARD_CLOSE_LE_NEG_15,-2.93,233
004430,송원산업,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004430_KR7004430005_KOSPI_01,1,2021-04-26,22250.0,26.29,RECOVERY,2022-04-22,245.0,2021-04-26,2022-04-21,-24.94382,2021-11-18,-26.067416,2021-11-18,LOSS_GUARD_CLOSE_LE_NEG_15,10.56,261
004490,세방전지,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004490_KR7004490009_KOSPI_01,1,2024-02-19,81800.0,49.76,RECOVERY,2024-04-26,47.0,2024-02-19,2024-04-25,-8.312958,2024-04-03,-9.413203,2024-04-04,EXIT4_SCORE_DRAWDOWN_GE_15,13.94,92
004560,현대비앤지스틸,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004560_KR7004560009_KOSPI_01,1,2024-03-18,20850.0,22.3,RECOVERY,2026-02-27,472.0,2024-03-18,2026-02-26,-51.510791,2024-12-09,-52.565947,2024-12-09,EXIT4_SCORE_DRAWDOWN_GE_15,-11.27,475
004690,삼천리,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004690_KR7004690004_KOSPI_01,1,2025-07-07,147800.0,19.62,NEVER_WINNER,,,2025-07-07,2026-08-14,-25.64276,2026-06-26,-27.198917,2026-06-26,LOSS_GUARD_CLOSE_LE_NEG_15,-12.11,276
004700,조광피혁,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004700_KR7004700001_KOSPI_01,1,2025-06-16,61100.0,43.37,RECOVERY,2025-07-09,17.0,2025-06-16,2025-07-08,-1.800327,2025-06-23,-4.746318,2025-06-23,NO_PROGRESSED_BEFORE_CUTOFF,18.66,26
004710,한솔테크닉스,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004710_KR7004710000_KOSPI_01,1,2021-04-05,10541.0,43.46,RECOVERY,2026-05-11,1232.0,2021-04-05,2026-05-08,-68.039085,2024-12-09,-68.086519,2024-12-09,LOSS_GUARD_CLOSE_LE_NEG_15,15.07,1246
004800,효성,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004800_KR7004800009_KOSPI_01,1,2021-04-05,66710.0,29.91,RECOVERY,2021-04-28,17.0,2021-04-05,2021-04-27,-1.3851,2021-04-12,-1.962225,2021-04-14,EXIT3_PROGRESSED_TO_TRANSITION,15.36,34
004800,효성,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004800_KR7004800009_KOSPI_02,2,2025-06-02,63700.0,26.22,RECOVERY,2025-06-27,17.0,2025-06-02,2025-06-26,1.412873,2025-06-02,-0.470958,2025-06-02,EXIT4_SCORE_DRAWDOWN_GE_15,5.65,24
004990,롯데지주,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004990_KR7004990008_KOSPI_01,1,2021-06-07,42300.0,3.19,NEVER_WINNER,,,2021-06-07,2026-08-14,-53.144208,2024-12-09,-53.238771,2024-12-09,LOSS_GUARD_CLOSE_LE_NEG_15,-46.1,1276
004990,롯데지주,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004990_KR7004990008_KOSPI_02,2,2022-05-02,33950.0,22.68,RECOVERY,2022-08-26,80.0,2022-05-02,2022-08-25,-4.270987,2022-07-15,-6.332842,2022-07-15,LOSS_GUARD_CLOSE_LE_NEG_15,-2.95,118
004990,롯데지주,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004990_KR7004990008_KOSPI_03,3,2024-02-26,30000.0,20.33,RECOVERY,2025-07-10,332.0,2024-02-26,2025-07-09,-33.933333,2024-12-09,-34.066667,2024-12-09,LOSS_GUARD_CLOSE_LE_NEG_15,2.0,340
004990,롯데지주,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_004990_KR7004990008_KOSPI_04,4,2025-06-02,29500.0,22.37,RECOVERY,2025-07-10,26.0,2025-06-02,2025-07-09,-7.457627,2025-06-19,-9.152542,2025-06-23,LOSS_GUARD_CLOSE_LE_NEG_15,3.73,34
