date,strategy_id,valuation_basis_date,cash,pending_sale_proceeds,invested_market_value,equity,drawdown,exposure,cash_ratio,open_positions,valuation_is_execution_support_only
2024-06-11,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-11,1748192.6692303913,0.0,187181239.0,188929431.6692304,-0.14994195586377324,0.9907468484196201,0.009253151580379771,35,False
2024-06-12,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-12,1748192.6692303913,0.0,188788631.0,190536823.6692304,-0.14270975023224197,0.9908249091405804,0.009175090859419555,35,False
2024-06-13,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-13,1748192.6692303913,0.0,187651588.0,189399780.6692304,-0.147825695059573,0.9907698273828339,0.009230172617166077,35,False
2024-06-14,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-14,1748192.6692303913,0.0,186883984.0,188632176.6692304,-0.15127940763969405,0.9907322668905216,0.009267733109478324,35,False
2024-06-17,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-17,1748192.6692303913,0.0,187588942.0,189337134.6692304,-0.1481075608110467,0.9907667733945352,0.009233226605464702,35,False
2024-06-18,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-18,1748192.6692303913,0.0,188120477.0,189868669.6692304,-0.14571600329405276,0.9907926216985882,0.009207378301411771,35,False
2024-06-19,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-19,1748192.6692303913,0.0,189083814.0,190832006.6692304,-0.141381621092037,0.9908391013659436,0.009160898634056383,35,False
2024-06-20,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-20,1748192.6692303913,0.0,190295121.0,192043313.6692304,-0.13593153716296846,0.9908968834382778,0.009103116561722245,35,False
2024-06-21,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-21,1748192.6692303913,0.0,189984947.0,191733139.6692304,-0.13732711593252478,0.990882156980028,0.009117843019971908,35,False
2024-06-24,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-24,1748192.6692303913,0.0,188984395.0,190732587.6692304,-0.14182894113075883,0.9908343262648849,0.009165673735115037,35,False
2024-06-25,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-25,1748192.6692303913,0.0,190799243.0,192547435.6692304,-0.13366332009620518,0.990920716948765,0.009079283051234928,35,False
2024-06-26,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-26,1748192.6692303913,0.0,190715272.0,192463464.6692304,-0.134041134306482,0.9909167556957635,0.009083244304236402,35,False
2024-06-27,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-27,1748192.6692303913,0.0,190606407.0,192354599.6692304,-0.13453095512559565,0.9909116149432529,0.009088385056747033,35,False
2024-06-28,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-06-28,1748192.6692303913,0.0,192236550.0,193984742.6692304,-0.12719638497419428,0.9909879888223411,0.009012011177658909,35,False
2024-07-01,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-01,1748192.6692303913,0.0,191279710.0,193027902.6692304,-0.13150153495408368,0.9909433162508838,0.009056683749116142,35,False
2024-07-02,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-02,1748192.6692303913,0.0,190814550.0,192562742.6692304,-0.13359444867492032,0.9909214386698194,0.009078561330180592,35,False
2024-07-03,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-03,1748192.6692303913,0.0,191590109.0,193338301.6692304,-0.130104943832676,0.9909578564922885,0.009042143507711459,35,False
2024-07-04,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-04,1748192.6692303913,0.0,193996701.0,195744893.6692304,-0.11927686442504037,0.9910690254215034,0.008930974578496469,35,False
2024-07-05,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-05,1748192.6692303913,0.0,195345020.0,197093212.6692304,-0.11321031670992132,0.9911301224148987,0.008869877585101204,35,False
2024-07-08,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-08,1748192.6692303913,0.0,193136023.0,194884215.6692304,-0.12314934872167438,0.991029583061783,0.00897041693821696,35,False
2024-07-09,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-09,1748192.6692303913,0.0,192296016.0,194044208.6692304,-0.12692882712888665,0.9909907506066806,0.009009249393319319,35,False
2024-07-10,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-10,1748192.6692303913,0.0,193104663.0,194852855.6692304,-0.12329044807304901,0.9910281393453221,0.008971860654677855,35,False
2024-07-11,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-11,1748192.6692303913,0.0,195161008.0,196909200.6692304,-0.11403824954937147,0.9911218334984406,0.00887816650155936,35,False
2024-07-12,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-12,1748192.6692303913,0.0,194602482.0,196350674.6692304,-0.116551248794457,0.9910965792596568,0.008903420740343124,35,False
2024-07-15,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-15,1748192.6692303913,0.0,193681389.0,195429581.6692304,-0.12069556081154065,0.9910546159169021,0.00894538408309778,35,False
2024-07-16,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-16,1748192.6692303913,0.0,194244172.0,195992364.6692304,-0.11816340786942692,0.9910803021730935,0.008919697826906452,35,False
2024-07-17,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-17,1748192.6692303913,0.0,194503721.0,196251913.6692304,-0.1169956082664313,0.9910920987390887,0.00890790126091129,35,False
2024-07-18,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-18,1748192.6692303913,0.0,195677527.0,197425719.6692304,-0.11171425414526781,0.9911450611796713,0.008854938820328657,35,False
2024-07-19,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-19,1748192.6692303913,0.0,194046909.0,195795101.6692304,-0.11905096148391092,0.9910713156032691,0.008928684396730868,35,False
2024-07-22,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-22,1748192.6692303913,0.0,194863741.0,196611933.6692304,-0.11537575531739097,0.9911084101732529,0.008891589826747032,35,False
2024-07-23,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-23,1748192.6692303913,0.0,195527703.0,197275895.6692304,-0.1123883634954067,0.9911383361697591,0.008861663830240873,35,False
2024-07-24,PATTERN_A_FAST_FINAL_STRATEGY_V02,2024-07-24,1748192.6692303913,0.0,195217651.0,196965843.6692304,-0.11378339334529253,0.991124386661851,0.008875613338148996,35,False
