audit_type,candidate_id,ticker,isu_cd,market,name,signal_date,signal_information_date,fast_score,fast_score_status,pattern_a_stage,fast_machine_stage,mcap,mcap_threshold,mcap_status,market_cap,market_cap_source,market_cap_anchor_date,mcap_source_file,raw_fast_signal_status,liquidity_filter_applied,price_filter_applied,fresh_signal_status,strategy_id,signal_id,scheduled_execution_date,ranking,execution_result,source,anchor_date,status,final_status
FRESH_FAST_SIGNAL,175330|KR7175330000|KOSPI|2023-12-08,175330,KR7175330000,KOSPI,JB금융지주,2023-12-08,2023-12-08,79.8,READY,EARLY_TREND,TRIGGER,2046652268660.0,100000000000.0,PASS,2046652268660.0,ACTUAL_KRX,2023-12-08,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231208.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-12-08,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,175330|KR7175330000|KOSPI|2023-12-15,175330,KR7175330000,KOSPI,JB금융지주,2023-12-15,2023-12-15,79.8,READY,TRANSITION,TRIGGER,2089988505340.0,100000000000.0,PASS,2089988505340.0,ACTUAL_KRX,2023-12-15,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231215.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-12-15,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,175330|KR7175330000|KOSPI|2023-12-22,175330,KR7175330000,KOSPI,JB금융지주,2023-12-22,2023-12-22,79.8,READY,TRANSITION,TRIGGER,2095897992160.0,100000000000.0,PASS,2095897992160.0,ACTUAL_KRX,2023-12-22,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231222.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-12-22,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,178320|KR7178320008|KOSDAQ|2024-02-16,178320,KR7178320008,KOSDAQ,서진시스템,2024-02-16,2024-02-16,77.99,READY,TRANSITION,TRIGGER,817378963500.0,100000000000.0,PASS,817378963500.0,ACTUAL_KRX,2024-02-16,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240216.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2024-02-16,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,178320|KR7178320008|KOSDAQ|2024-02-23,178320,KR7178320008,KOSDAQ,서진시스템,2024-02-23,2024-02-23,80.99,READY,TRANSITION,TRIGGER,798588642500.0,100000000000.0,PASS,798588642500.0,ACTUAL_KRX,2024-02-23,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240223.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2024-02-23,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,178320|KR7178320008|KOSDAQ|2024-03-08,178320,KR7178320008,KOSDAQ,서진시스템,2024-03-08,2024-03-08,78.49,READY,EARLY_TREND,TRIGGER,824895091900.0,100000000000.0,PASS,824895091900.0,ACTUAL_KRX,2024-03-08,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240308.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2024-03-08,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,178320|KR7178320008|KOSDAQ|2024-03-15,178320,KR7178320008,KOSDAQ,서진시스템,2024-03-15,2024-03-15,78.49,READY,EARLY_TREND,TRIGGER,854959605500.0,100000000000.0,PASS,854959605500.0,ACTUAL_KRX,2024-03-15,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240315.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2024-03-15,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,178320|KR7178320008|KOSDAQ|2024-03-22,178320,KR7178320008,KOSDAQ,서진시스템,2024-03-22,2024-03-22,77.99,READY,EARLY_TREND,TRIGGER,931999921600.0,100000000000.0,PASS,931999921600.0,ACTUAL_KRX,2024-03-22,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240322.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2024-03-22,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,178320|KR7178320008|KOSDAQ|2024-05-03,178320,KR7178320008,KOSDAQ,서진시스템,2024-05-03,2024-05-03,78.49,READY,EARLY_TREND,TRIGGER,1012798301900.0,100000000000.0,PASS,1012798301900.0,ACTUAL_KRX,2024-05-03,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240503.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2024-05-03,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,178320|KR7178320008|KOSDAQ|2024-05-17,178320,KR7178320008,KOSDAQ,서진시스템,2024-05-17,2024-05-17,77.17,READY,EARLY_TREND,TRIGGER,1210679845200.0,100000000000.0,PASS,1210679845200.0,ACTUAL_KRX,2024-05-17,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240517.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2024-05-17,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,178320|KR7178320008|KOSDAQ|2025-10-17,178320,KR7178320008,KOSDAQ,서진시스템,2025-10-17,2025-10-17,69.24,READY,TRANSITION,TRIGGER,1403386452300.0,100000000000.0,PASS,1403386452300.0,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,178320|KR7178320008|KOSDAQ|2025-10-24,178320,KR7178320008,KOSDAQ,서진시스템,2025-10-24,2025-10-24,70.29,READY,TRANSITION,TRIGGER,1515882360300.0,100000000000.0,PASS,1515882360300.0,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,178320|KR7178320008|KOSDAQ|2025-10-31,178320,KR7178320008,KOSDAQ,서진시스템,2025-10-31,2025-10-31,73.29,READY,TRANSITION,TRIGGER,1527131951100.0,100000000000.0,PASS,1527131951100.0,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,178920|KR7178920005|KOSPI|2026-04-17,178920,KR7178920005,KOSPI,PI첨단소재,2026-04-17,2026-04-17,75.49,READY,TRANSITION,TRIGGER,756182791500.0,100000000000.0,PASS,756182791500.0,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,178920|KR7178920005|KOSPI|2026-04-24,178920,KR7178920005,KOSPI,PI첨단소재,2026-04-24,2026-04-24,80.74,READY,TRANSITION,TRIGGER,766461004200.0,100000000000.0,PASS,766461004200.0,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,178920|KR7178920005|KOSPI|2026-05-08,178920,KR7178920005,KOSPI,PI첨단소재,2026-05-08,2026-05-08,74.99,READY,TRANSITION,TRIGGER,854559970200.0,100000000000.0,PASS,854559970200.0,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,179900|KR7179900006|KOSDAQ|2022-05-13,179900,KR7179900006,KOSDAQ,유티아이,2022-05-13,2022-05-13,74.49,READY,TRANSITION,TRIGGER,282810317750.0,100000000000.0,PASS,282810317750.0,ACTUAL_KRX,2022-05-13,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220513.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2022-05-13,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,179900|KR7179900006|KOSDAQ|2022-05-20,179900,KR7179900006,KOSDAQ,유티아이,2022-05-20,2022-05-20,77.99,READY,TRANSITION,TRIGGER,296586178500.0,100000000000.0,PASS,296586178500.0,ACTUAL_KRX,2022-05-20,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220520.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2022-05-20,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,179900|KR7179900006|KOSDAQ|2022-05-27,179900,KR7179900006,KOSDAQ,유티아이,2022-05-27,2022-05-27,78.49,READY,TRANSITION,TRIGGER,290103420500.0,100000000000.0,PASS,290103420500.0,ACTUAL_KRX,2022-05-27,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220527.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2022-05-27,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,179900|KR7179900006|KOSDAQ|2022-06-03,179900,KR7179900006,KOSDAQ,유티아이,2022-06-03,2022-06-03,78.49,READY,TRANSITION,TRIGGER,278758594000.0,100000000000.0,PASS,278758594000.0,ACTUAL_KRX,2022-06-03,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220603.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2022-06-03,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,179900|KR7179900006|KOSDAQ|2022-06-10,179900,KR7179900006,KOSDAQ,유티아이,2022-06-10,2022-06-10,75.49,READY,TRANSITION,TRIGGER,275517215000.0,100000000000.0,PASS,275517215000.0,ACTUAL_KRX,2022-06-10,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220610.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2022-06-10,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,179900|KR7179900006|KOSDAQ|2022-07-22,179900,KR7179900006,KOSDAQ,유티아이,2022-07-22,2022-07-22,74.49,READY,TRANSITION,TRIGGER,341210450250.0,100000000000.0,PASS,341210450250.0,ACTUAL_KRX,2022-07-22,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220722.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2022-07-22,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,180400|KR7180400004|KOSDAQ|2026-03-20,180400,KR7180400004,KOSDAQ,DXVX,2026-03-20,2026-03-20,74.17,READY,TRANSITION,TRIGGER,242405702600.0,100000000000.0,PASS,242405702600.0,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,180640|KR7180640005|KOSPI|2023-11-24,180640,KR7180640005,KOSPI,한진칼,2023-11-24,2023-11-24,71.69,READY,TRANSITION,TRIGGER,3578458154400.0,100000000000.0,PASS,3578458154400.0,ACTUAL_KRX,2023-11-24,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231124.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-11-24,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,180640|KR7180640005|KOSPI|2023-12-01,180640,KR7180640005,KOSPI,한진칼,2023-12-01,2023-12-01,73.24,READY,TRANSITION,TRIGGER,3491667191700.0,100000000000.0,PASS,3491667191700.0,ACTUAL_KRX,2023-12-01,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231201.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-12-01,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,180640|KR7180640005|KOSPI|2023-12-08,180640,KR7180640005,KOSPI,한진칼,2023-12-08,2023-12-08,73.24,READY,TRANSITION,TRIGGER,3591810610200.0,100000000000.0,PASS,3591810610200.0,ACTUAL_KRX,2023-12-08,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231208.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-12-08,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,180640|KR7180640005|KOSPI|2023-12-15,180640,KR7180640005,KOSPI,한진칼,2023-12-15,2023-12-15,77.99,READY,TRANSITION,TRIGGER,4005736740000.0,100000000000.0,PASS,4005736740000.0,ACTUAL_KRX,2023-12-15,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231215.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-12-15,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,180640|KR7180640005|KOSPI|2023-12-22,180640,KR7180640005,KOSPI,한진칼,2023-12-22,2023-12-22,77.99,READY,TRANSITION,TRIGGER,4973789785500.0,100000000000.0,PASS,4973789785500.0,ACTUAL_KRX,2023-12-22,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231222.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-12-22,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,180640|KR7180640005|KOSPI|2024-02-02,180640,KR7180640005,KOSPI,한진칼,2024-02-02,2024-02-02,80.74,READY,EARLY_TREND,TRIGGER,5093961887700.0,100000000000.0,PASS,5093961887700.0,ACTUAL_KRX,2024-02-02,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20240202.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2024-02-02,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,181710|KR7181710005|KOSPI|2025-06-20,181710,KR7181710005,KOSPI,NHN,2025-06-20,2025-06-20,72.74,READY,TRANSITION,TRIGGER,1146359875850.0,100000000000.0,PASS,1146359875850.0,PROXY_ANCHOR_PRICE_RATIO,2025-03-28,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-03-28,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,183190|KR7183190008|KOSPI|2025-06-13,183190,KR7183190008,KOSPI,아세아시멘트,2025-06-13,2025-06-13,80.99,READY,EARLY_TREND,TRIGGER,452902737420.0,100000000000.0,PASS,452902737420.0,PROXY_ANCHOR_PRICE_RATIO,2025-03-28,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-03-28,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,183190|KR7183190008|KOSPI|2025-06-20,183190,KR7183190008,KOSPI,아세아시멘트,2025-06-20,2025-06-20,80.99,READY,EARLY_TREND,TRIGGER,455929656299.99994,100000000000.0,PASS,455929656299.99994,PROXY_ANCHOR_PRICE_RATIO,2025-03-28,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-03-28,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,183190|KR7183190008|KOSPI|2025-06-27,183190,KR7183190008,KOSPI,아세아시멘트,2025-06-27,2025-06-27,80.99,READY,EARLY_TREND,TRIGGER,458244867900.0,100000000000.0,PASS,458244867900.0,ACTUAL_KRX,2025-06-27,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2025-06-27,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,183190|KR7183190008|KOSPI|2025-09-12,183190,KR7183190008,KOSPI,아세아시멘트,2025-09-12,2025-09-12,74.55,READY,EARLY_TREND,TRIGGER,527709860099.99994,100000000000.0,PASS,527709860099.99994,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,183300|KR7183300003|KOSDAQ|2025-04-18,183300,KR7183300003,KOSDAQ,코미코,2025-04-18,2025-04-18,70.72,READY,TRANSITION,TRIGGER,648571292800.894,100000000000.0,PASS,648571292800.894,PROXY_ANCHOR_PRICE_RATIO,2025-03-28,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-03-28,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,183300|KR7183300003|KOSDAQ|2025-04-25,183300,KR7183300003,KOSDAQ,코미코,2025-04-25,2025-04-25,70.79,READY,TRANSITION,TRIGGER,656951350674.1171,100000000000.0,PASS,656951350674.1171,PROXY_ANCHOR_PRICE_RATIO,2025-03-28,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-03-28,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,183300|KR7183300003|KOSDAQ|2025-06-13,183300,KR7183300003,KOSDAQ,코미코,2025-06-13,2025-06-13,70.29,READY,TRANSITION,TRIGGER,693552485796.8707,100000000000.0,PASS,693552485796.8707,PROXY_ANCHOR_PRICE_RATIO,2025-03-28,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-03-28,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,183300|KR7183300003|KOSDAQ|2025-06-20,183300,KR7183300003,KOSDAQ,코미코,2025-06-20,2025-06-20,76.04,READY,TRANSITION,TRIGGER,725984131340.5454,100000000000.0,PASS,725984131340.5454,PROXY_ANCHOR_PRICE_RATIO,2025-03-28,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-03-28,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,183300|KR7183300003|KOSDAQ|2025-06-27,183300,KR7183300003,KOSDAQ,코미코,2025-06-27,2025-06-27,70.29,READY,TRANSITION,TRIGGER,776182752800.0,100000000000.0,PASS,776182752800.0,ACTUAL_KRX,2025-06-27,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20250627.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2025-06-27,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,183300|KR7183300003|KOSDAQ|2025-08-22,183300,KR7183300003,KOSDAQ,코미코,2025-08-22,2025-08-22,70.24,READY,TRANSITION,TRIGGER,774087792603.5088,100000000000.0,PASS,774087792603.5088,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,183300|KR7183300003|KOSDAQ|2025-08-29,183300,KR7183300003,KOSDAQ,코미코,2025-08-29,2025-08-29,72.74,READY,EARLY_TREND,TRIGGER,863000368001.6511,100000000000.0,PASS,863000368001.6511,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,183300|KR7183300003|KOSDAQ|2025-09-05,183300,KR7183300003,KOSDAQ,코미코,2025-09-05,2025-09-05,73.24,READY,EARLY_TREND,TRIGGER,856736026237.6333,100000000000.0,PASS,856736026237.6333,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,PROXY_ANCHOR_PRICE_RATIO,2025-06-27,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,185750|KR7185750007|KOSPI|2023-10-06,185750,KR7185750007,KOSPI,종근당,2023-10-06,2023-10-06,75.74,READY,TRANSITION,TRIGGER,1215370468800.0,100000000000.0,PASS,1215370468800.0,ACTUAL_KRX,2023-10-06,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231006.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-10-06,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,185750|KR7185750007|KOSPI|2023-10-13,185750,KR7185750007,KOSPI,종근당,2023-10-13,2023-10-13,72.74,READY,TRANSITION,TRIGGER,1256846400000.0,100000000000.0,PASS,1256846400000.0,ACTUAL_KRX,2023-10-13,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231013.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-10-13,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,185750|KR7185750007|KOSPI|2023-11-03,185750,KR7185750007,KOSPI,종근당,2023-11-03,2023-11-03,73.24,READY,TRANSITION,TRIGGER,1275699096000.0,100000000000.0,PASS,1275699096000.0,ACTUAL_KRX,2023-11-03,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231103.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-11-03,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,185750|KR7185750007|KOSPI|2023-11-10,185750,KR7185750007,KOSPI,종근당,2023-11-10,2023-11-10,72.74,READY,TRANSITION,TRIGGER,1496904062400.0,100000000000.0,PASS,1496904062400.0,ACTUAL_KRX,2023-11-10,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231110.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-11-10,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,185750|KR7185750007|KOSPI|2023-11-24,185750,KR7185750007,KOSPI,종근당,2023-11-24,2023-11-24,80.99,READY,TRANSITION,TRIGGER,1586140156800.0,100000000000.0,PASS,1586140156800.0,ACTUAL_KRX,2023-11-24,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231124.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-11-24,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,185750|KR7185750007|KOSPI|2023-12-08,185750,KR7185750007,KOSPI,종근당,2023-12-08,2023-12-08,80.99,READY,TRANSITION,TRIGGER,1620075009600.0,100000000000.0,PASS,1620075009600.0,ACTUAL_KRX,2023-12-08,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231208.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-12-08,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,185750|KR7185750007|KOSPI|2023-12-15,185750,KR7185750007,KOSPI,종근당,2023-12-15,2023-12-15,80.99,READY,TRANSITION,TRIGGER,1586140156800.0,100000000000.0,PASS,1586140156800.0,ACTUAL_KRX,2023-12-15,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231215.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-12-15,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,185750|KR7185750007|KOSPI|2023-12-22,185750,KR7185750007,KOSPI,종근당,2023-12-22,2023-12-22,80.99,READY,TRANSITION,TRIGGER,1661550940800.0,100000000000.0,PASS,1661550940800.0,ACTUAL_KRX,2023-12-22,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20231222.csv,RAW_FAST_SIGNAL,False,False,FRESH_SIGNAL_MCAP_PASS,,,,,,ACTUAL_KRX,2023-12-22,PASS,FRESH_SIGNAL_MCAP_PASS
FRESH_FAST_SIGNAL,187220|KR7187220009|KOSDAQ|2022-03-25,187220,KR7187220009,KOSDAQ,디티앤씨,2022-03-25,2022-03-25,77.99,READY,TRANSITION,TRIGGER,91394657100.0,100000000000.0,REJECT_MCAP_BELOW_100B,91394657100.0,ACTUAL_KRX,2022-03-25,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220325.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2022-03-25,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
FRESH_FAST_SIGNAL,187220|KR7187220009|KOSDAQ|2022-04-01,187220,KR7187220009,KOSDAQ,디티앤씨,2022-04-01,2022-04-01,78.49,READY,TRANSITION,TRIGGER,89025165990.0,100000000000.0,REJECT_MCAP_BELOW_100B,89025165990.0,ACTUAL_KRX,2022-04-01,artifacts/patterns/pattern_a/validation/investability_history/source/krx_market_cap_20220401.csv,RAW_FAST_SIGNAL,False,False,REJECT_MCAP_BELOW_100B,,,,,,ACTUAL_KRX,2022-04-01,REJECT_MCAP_BELOW_100B,REJECT_MCAP_BELOW_100B
