ticker,name,market,asset_type,cached,cache_last_date,staleness_trading_days,freshness,completed_months,daily_rows,has_future,has_dup,is_unsorted,raw_ready,feature_ready,score_ready,stage_ready,evaluator_ready,quality_status,error_type,error_message
025980,아난티,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
026040,제이에스티나,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
026150,특수건설,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
026910,광진실업,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
027040,서울전자통신,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
027050,코리아나,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
027360,아주IB투자,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
027580,상보,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
027710,팜스토리,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
027830,대성창투,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
028080,휴맥스홀딩스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
028300,HLB,KOSDAQ,COMMON,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
029480,광무,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1178,False,False,False,True,True,True,True,True,OK,,
030350,드래곤플라이,KOSDAQ,COMMON,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
030520,한컴,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
030530,원익홀딩스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1221,False,False,False,True,True,True,True,True,OK,,
030960,양지사,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
031310,아이즈비전,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
031330,에스에이엠티,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
031510,오스템,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
031860,디에이치엑스컴퍼니,KOSDAQ,COMMON,True,2026-08-13,1,FRESH,60,1221,False,False,False,True,True,True,True,True,OK,,
031980,피에스케이홀딩스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
032080,아즈텍WB,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
032190,다우데이타,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
032280,삼일,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
032300,한국파마,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
032500,케이엠더블유,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
032540,TJ미디어,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
032580,피델릭스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1221,False,False,False,True,True,True,True,True,OK,,
032620,GC메디아이,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
032680,소프트센,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
032685,소프트센우,KOSDAQ,PREFERRED,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
032750,삼진,KOSDAQ,COMMON,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
032790,엠젠솔루션,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
032800,판타지오,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
032820,우리기술,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
032850,비트컴퓨터,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
032860,더라미,KOSDAQ,COMMON,True,2026-08-06,6,VERY_STALE,60,580,False,False,False,True,False,False,False,False,STALE_DATA,,
032940,원익,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
032960,동일기연,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
033050,제이엠아이,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
033100,제룡전기,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
033130,디지틀조선,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
033160,엠케이전자,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
033170,시그네틱스,KOSDAQ,COMMON,True,2026-08-04,8,VERY_STALE,60,1214,False,False,False,True,True,True,True,True,STALE_DATA,,
033200,모아텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
033230,인성정보,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
033290,로젠,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1196,False,False,False,True,True,True,True,True,OK,,
033310,엠투엔,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1220,False,False,False,True,True,True,True,True,OK,,
033320,제이씨현시스템,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
033340,좋은사람들,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,25,499,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
033500,동성화인텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1209,False,False,False,True,True,True,True,True,OK,,
033540,파라텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
033560,블루콤,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
033640,네패스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
033790,피노,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,41,822,False,False,False,True,True,True,True,True,OK,,
033830,티비씨,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
034810,해성산업,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
03481K,해성산업1우,KOSDAQ,PREFERRED,False,,-1,UNKNOWN,0,0,False,False,False,False,False,False,False,False,MISSING_CACHE,,
034940,조아제약,KOSDAQ,COMMON,True,2026-08-04,8,VERY_STALE,60,1214,False,False,False,True,True,True,True,True,STALE_DATA,,
034950,한국기업평가,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
035080,그래디언트,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1208,False,False,False,True,True,True,True,True,OK,,
035200,프럼파스트,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
035290,골드앤에스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
035460,기산텔레콤,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1195,False,False,False,True,True,True,True,True,OK,,
035600,KG이니시스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
035610,솔본,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
035620,바른손이앤에이,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
035760,CJ ENM,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
035810,이지홀딩스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
035890,서희건설,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
035900,JYP Ent.,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,147,3000,False,False,False,True,True,True,True,True,OK,,
036000,예림당,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036010,아비코전자,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036030,케이티알파,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036090,위지트,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036120,서울평가정보,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036170,에이치엠넥스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036190,금화피에스시,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036200,유니셈,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036220,오상헬스케어,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,29,590,False,False,False,True,False,False,False,False,INSUFFICIENT_HISTORY,,
036480,대성미생물,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036540,SFA반도체,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036560,KZ정밀,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036620,감성코퍼레이션,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036630,세종텔레콤,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036640,HRS,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036670,삼양케이씨아이,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036690,코맥스,KOSDAQ,COMMON,True,2025-03-06,376,VERY_STALE,43,644,False,False,False,True,False,False,False,False,STALE_DATA,,
036710,심텍홀딩스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036800,나이스정보통신,KOSDAQ,COMMON,True,2026-07-28,13,VERY_STALE,59,1209,False,False,False,True,True,True,True,True,STALE_DATA,,
036810,에프에스티,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036830,솔브레인홀딩스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036890,진성티이씨,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
036930,주성엔지니어링,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
037030,파워넷,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
037070,파세코,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
037230,한국팩키지,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
037330,인지디스플레,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
037350,성도이엔지,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
037370,EG,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
037400,우리엔터프라이즈,KOSDAQ,COMMON,True,2026-08-13,1,FRESH,60,1221,False,False,False,True,True,True,True,True,OK,,
037440,희림,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
037460,삼지전자,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
037760,쎄니트,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
037950,엘컴텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
038010,제일테크노스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
038060,루멘스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
038070,서린바이오,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
038110,에코플라스틱,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
038290,마크로젠,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
038390,레드캡투어,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
038460,바이오스마트,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
038500,삼표시멘트,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1221,False,False,False,True,True,True,True,True,OK,,
038530,케이바이오랩스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
038540,상상인,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
038620,위즈코프,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
038680,에스넷,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
038870,에코심플렉스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
038880,아이에이,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
038950,파인디지털,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039010,현대에이치티,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039020,이건홀딩스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039030,이오테크닉스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039200,오스코텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039240,경남스틸,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039290,인포뱅크,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039310,세중,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039340,한국경제TV,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039420,케이엘넷,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039440,에스티아이,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039560,다산네트웍스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039610,화성밸브,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039740,한국정보공학,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039830,오로라,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039840,디오,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039860,나노엔텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
039980,폴라리스AI,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
040160,누리플렉스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
040300,YTN,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
040350,크레오에스지,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
040420,정상제이엘에스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
040610,SG&G,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
040910,아이씨디,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
041020,폴라리스오피스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
041190,우리기술투자,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
041440,현대에버다임,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
041460,한국전자인증,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
041510,에스엠,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,147,3000,False,False,False,True,True,True,True,True,OK,,
041520,이엘씨,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
041590,플래스크,KOSDAQ,COMMON,True,2025-03-06,376,VERY_STALE,43,649,False,False,False,True,False,False,False,False,STALE_DATA,,
041830,인바디,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
041910,폴라리스AI파마,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
041920,메디아나,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
041930,SY동아,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
041960,코미팜,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
042000,카페24,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
042040,케이피엠테크,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
042110,에스씨디,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
042370,비츠로테크,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
042420,네오위즈홀딩스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
042500,링네트,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
042510,라온시큐어,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1207,False,False,False,True,True,True,True,True,OK,,
042520,한스바이오메드,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
042600,새로닉스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
042940,상지건설,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1198,False,False,False,True,True,True,True,True,OK,,
043100,알파AI,KOSDAQ,COMMON,True,2026-04-07,93,VERY_STALE,56,1120,False,False,False,True,True,True,True,True,STALE_DATA,,
043150,바텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
043200,파루,KOSDAQ,COMMON,True,2026-08-03,9,VERY_STALE,60,1213,False,False,False,True,True,True,True,True,STALE_DATA,,
043220,티에스넥스젠,KOSDAQ,COMMON,True,2025-12-09,178,VERY_STALE,52,1056,False,False,False,True,True,True,True,True,STALE_DATA,,
043260,성호전자,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
043340,에쎈테크,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
043360,디지아이,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
043370,피에이치에이,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
043590,웰킵스하이텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
043610,KT지니뮤직,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
043650,국순당,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
043710,코스리거글로벌,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
043910,자연과환경,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
044180,KD,KOSDAQ,COMMON,True,2026-03-23,104,VERY_STALE,55,1114,False,False,False,True,True,True,False,False,STALE_DATA,,
044340,위닉스,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
044480,빌리언스,KOSDAQ,COMMON,True,2026-08-13,1,FRESH,60,1221,False,False,False,True,True,True,True,True,OK,,
044490,태웅,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,52,1052,False,False,False,True,True,True,True,True,OK,,
044780,에이치케이,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
044960,이글벳,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
044990,에이치엔에스하이텍,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,991,False,False,False,True,True,True,True,True,OK,,
045060,오공,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
045100,한양이엔지,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
045300,성우테크론,KOSDAQ,COMMON,True,2026-08-14,0,FRESH,60,1222,False,False,False,True,True,True,True,True,OK,,
