ticker,name,market,isu_cd,control_trade_id,control_trade_sequence,entry_signal_date,entry_signal_information_date,entry_execution_date,entry_open,identity_effective_from,identity_effective_to,v2_exit_reason,v2_exit_category,v2_exit_signal_date,v2_exit_execution_date,v2_exit_price,v2_terminal_return,v2_mfe,v2_mae,v2_holding_days,v2_trade_status,v2_loss_guard_triggered,v2_giveback,v3_entry_signal_date,v3_entry_execution_date,v3_entry_open,v3_exit_reason,v3_exit_signal_date,v3_exit_execution_date,v3_exit_price,v3_terminal_return,v3_strategy_path_mfe,v3_strategy_path_mae,v3_holding_days,v3_trade_status,v3_fast_state_at_exit,v3_soft_threshold,v3_hard_threshold,v3_exit_mfe_tier,v3_giveback,full_path_raw_mfe,full_path_mfe_cohort,entry_signal_date_match,entry_execution_date_match,entry_open_match,return_delta_v3_minus_v2,improved_worsened_same
012510,더존비즈온,KOSPI,KR7012510004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_012510_KR7012510004_KOSPI_02,2,2024-04-12,2024-04-12,2024-04-15,57600.0,2010-01-04,2026-07-14,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-07-31,2024-08-01,61800.0,7.29,35.94,-11.98,75,REALIZED,False,28.65,2024-04-12,2024-04-15,57600.0,HARD_EXIT,2024-06-21,2024-06-24,57100.0,-0.87,25.0,-11.98,47,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,25.87,170.833333,WINNER_CAPABLE_GE_20,True,True,True,-8.16,worsened
012630,HDC,KOSPI,KR7012630000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_012630_KR7012630000_KOSPI_01,1,2024-02-02,2024-02-02,2024-02-05,8510.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2024-11-30,2024-12-02,11960.0,40.54,44.54,-10.46,201,REALIZED,False,4.0,2024-02-02,2024-02-05,8510.0,SOFT_EXIT,2025-09-19,2025-09-22,19190.0,125.5,197.88,-10.46,397,REALIZED,WATCH,-20.0,-30.0,MFE_100_TO_200,72.38,260.164512,WINNER_CAPABLE_GE_20,True,True,True,84.96,improved
012750,에스원,KOSPI,KR7012750006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_012750_KR7012750006_KOSPI_01,1,2024-11-29,2024-11-29,2024-12-02,63000.0,2010-01-04,2026-08-21,NO_PROGRESSED_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,21.9,63.49,-10.79,418,OPEN_AT_CUTOFF,False,41.59,2024-11-29,2024-12-02,63000.0,SOFT_EXIT,2025-10-17,2025-10-20,76500.0,21.43,38.1,-10.79,212,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,16.67,63.492063,WINNER_CAPABLE_GE_20,True,True,True,-0.47,worsened
013030,하이록코리아,KOSDAQ,KR7013030002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_013030_KR7013030002_KOSDAQ_01,1,2022-08-19,2022-08-19,2022-08-22,24700.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-09-26,2022-09-27,20300.0,-17.81,8.91,-18.83,25,REALIZED,True,26.72,2022-08-19,2022-08-22,24700.0,SOFT_EXIT,2023-07-21,2023-07-24,27000.0,9.31,24.09,-24.09,229,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,14.78,94.736842,WINNER_CAPABLE_GE_20,True,True,True,27.12,improved
013030,하이록코리아,KOSDAQ,KR7013030002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_013030_KR7013030002_KOSDAQ_02,2,2026-04-10,2026-04-10,2026-04-13,42200.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-05-29,2026-06-01,34800.0,-17.54,13.98,-17.54,33,REALIZED,True,31.52,2026-04-10,2026-04-13,42200.0,OPEN_AT_CUTOFF,,,,-29.03,13.98,-34.72,89,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,43.01,13.981043,PRE_WINNER_LT_20,True,True,True,-11.49,worsened
013120,동원개발,KOSDAQ,KR7013120001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_013120_KR7013120001_KOSDAQ_01,1,2021-06-04,2021-06-04,2021-06-07,6490.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2021-07-31,2021-08-02,6410.0,-1.23,6.93,-8.32,41,REALIZED,False,8.16,2021-06-04,2021-06-07,6490.0,OPEN_AT_CUTOFF,,,,-67.03,6.93,-70.43,1276,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,73.96,6.933744,PRE_WINNER_LT_20,True,True,True,-65.8,worsened
014620,성광벤드,KOSDAQ,KR7014620009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_014620_KR7014620009_KOSDAQ_01,1,2021-04-30,2021-04-30,2021-05-03,10800.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-08-13,2021-08-17,9020.0,-16.48,5.09,-18.06,74,REALIZED,True,21.57,2021-04-30,2021-05-03,10800.0,HARD_EXIT,2022-10-19,2022-10-20,13100.0,21.3,63.43,-32.04,362,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,42.13,393.518519,WINNER_CAPABLE_GE_20,True,True,True,37.78,improved
014620,성광벤드,KOSDAQ,KR7014620009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_014620_KR7014620009_KOSDAQ_02,2,2022-07-29,2022-07-29,2022-08-01,11200.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2022-11-30,2022-12-01,15250.0,36.16,57.59,0.0,84,REALIZED,False,21.43,2022-07-29,2022-08-01,11200.0,HARD_EXIT,2022-10-19,2022-10-20,13100.0,16.96,57.59,0.0,54,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,40.63,375.892857,WINNER_CAPABLE_GE_20,True,True,True,-19.2,worsened
014620,성광벤드,KOSDAQ,KR7014620009,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_014620_KR7014620009_KOSDAQ_03,3,2024-08-02,2024-08-02,2024-08-05,14220.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-03-31,2025-04-01,24800.0,74.4,128.55,-19.76,157,REALIZED,False,54.15,2024-08-02,2024-08-05,14220.0,HARD_EXIT,2025-04-07,2025-04-08,23300.0,63.85,128.55,-19.76,162,REALIZED,EXTENDED,-20.0,-30.0,MFE_100_TO_200,64.7,274.824191,WINNER_CAPABLE_GE_20,True,True,True,-10.55,worsened
014680,한솔케미칼,KOSPI,KR7014680003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_014680_KR7014680003_KOSPI_01,1,2025-08-29,2025-08-29,2025-09-01,175000.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-01-31,2026-02-02,279500.0,59.71,70.29,-9.37,103,REALIZED,False,10.58,2025-08-29,2025-09-01,175000.0,SOFT_EXIT,2025-11-21,2025-11-24,211500.0,20.86,36.29,-9.37,56,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,15.43,98.0,WINNER_CAPABLE_GE_20,True,True,True,-38.85,worsened
014830,유니드,KOSPI,KR7014830004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_014830_KR7014830004_KOSPI_01,1,2024-04-05,2024-04-05,2024-04-08,87100.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-09-09,2024-09-10,73300.0,-15.84,36.28,-17.34,106,REALIZED,True,52.12,2024-04-05,2024-04-08,87100.0,SOFT_EXIT,2024-06-14,2024-06-17,105800.0,21.47,36.28,-7.69,46,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,14.81,36.280138,WINNER_CAPABLE_GE_20,True,True,True,37.31,improved
014830,유니드,KOSPI,KR7014830004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_014830_KR7014830004_KOSPI_02,2,2025-04-25,2025-04-25,2025-04-28,88700.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-09-01,2025-09-02,75300.0,-15.11,10.71,-16.8,86,REALIZED,True,25.82,2025-04-25,2025-04-28,88700.0,OPEN_AT_CUTOFF,,,,-30.89,14.54,-37.09,321,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,45.43,14.543405,PRE_WINNER_LT_20,True,True,True,-15.78,worsened
014830,유니드,KOSPI,KR7014830004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_014830_KR7014830004_KOSPI_03,3,2026-04-24,2026-04-24,2026-04-27,93800.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-05-13,2026-05-14,79700.0,-15.03,4.69,-16.52,12,REALIZED,True,19.72,2026-04-24,2026-04-27,93800.0,OPEN_AT_CUTOFF,,,,-34.65,4.69,-40.51,79,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,39.34,4.690832,PRE_WINNER_LT_20,True,True,True,-19.62,worsened
015360,INVENI,KOSPI,KR7015360001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_015360_KR7015360001_KOSPI_01,1,2024-10-25,2024-10-25,2024-10-28,10200.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-03-31,2025-04-01,9260.0,-9.22,13.33,-11.76,104,REALIZED,False,22.55,2024-10-25,2024-10-28,10200.0,SOFT_EXIT,2025-08-01,2025-08-04,11680.0,14.51,32.94,-11.76,188,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,18.43,78.333333,WINNER_CAPABLE_GE_20,True,True,True,23.73,improved
015750,성우하이텍,KOSDAQ,KR7015750003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_015750_KR7015750003_KOSDAQ_01,1,2023-03-31,2023-03-31,2023-04-03,7410.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2023-07-31,2023-08-01,12540.0,69.23,120.92,-0.27,83,REALIZED,False,51.69,2023-03-31,2023-04-03,7410.0,HARD_EXIT,2023-04-28,2023-05-02,8540.0,15.25,44.26,-0.27,21,REALIZED,EXTENDED,-10.0,-20.0,MFE_20_TO_50,29.01,120.917679,WINNER_CAPABLE_GE_20,True,True,True,-53.98,worsened
015750,성우하이텍,KOSDAQ,KR7015750003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_015750_KR7015750003_KOSDAQ_02,2,2025-12-12,2025-12-12,2025-12-15,6950.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2026-06-26,2026-06-29,5730.0,-17.55,72.52,-19.86,130,REALIZED,True,90.07,2025-12-12,2025-12-15,6950.0,SOFT_EXIT,2026-01-23,2026-01-26,7450.0,7.19,22.73,-7.19,28,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,15.54,72.517986,WINNER_CAPABLE_GE_20,True,True,True,24.74,improved
015760,한국전력,KOSPI,KR7015760002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_015760_KR7015760002_KOSPI_01,1,2024-02-02,2024-02-02,2024-02-05,20400.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-10-31,2025-11-03,43100.0,111.27,124.51,-10.83,422,REALIZED,False,13.24,2024-02-02,2024-02-05,20400.0,SOFT_EXIT,2024-03-22,2024-03-25,22800.0,11.76,24.75,-2.4,33,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,12.99,240.686275,WINNER_CAPABLE_GE_20,True,True,True,-99.51,worsened
015860,일진홀딩스,KOSPI,KR7015860000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_015860_KR7015860000_KOSPI_01,1,2025-08-01,2025-08-01,2025-08-04,6030.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-01-31,2026-02-02,7730.0,28.19,37.81,-13.76,122,REALIZED,False,9.62,2025-08-01,2025-08-04,6030.0,SOFT_EXIT,2026-01-02,2026-01-05,6810.0,12.94,37.81,-13.76,102,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,24.87,155.887231,WINNER_CAPABLE_GE_20,True,True,True,-15.25,worsened
016360,삼성증권,KOSPI,KR7016360000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_016360_KR7016360000_KOSPI_01,1,2024-07-05,2024-07-05,2024-07-08,42950.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-08-31,2025-09-01,68300.0,59.02,88.36,-8.03,280,REALIZED,False,29.34,2024-07-05,2024-07-08,42950.0,HARD_EXIT,2026-06-26,2026-06-29,103600.0,141.21,279.51,-8.03,479,REALIZED,EXTENDED,-25.0,-35.0,MFE_200_TO_400,138.3,279.511059,WINNER_CAPABLE_GE_20,True,True,True,82.19,improved
016580,환인제약,KOSPI,KR7016580003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_016580_KR7016580003_KOSPI_01,1,2022-12-16,2022-12-16,2022-12-19,17800.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-06-21,2023-06-22,14910.0,-16.24,0.0,-17.02,126,REALIZED,True,16.24,2022-12-16,2022-12-19,17800.0,OPEN_AT_CUTOFF,,,,-44.72,0.0,-48.54,896,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,44.72,0.0,PRE_WINNER_LT_20,True,True,True,-28.48,worsened
016590,신대양제지,KOSPI,KR7016590002,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_016590_KR7016590002_KOSPI_01,1,2021-05-21,2021-05-21,2021-05-24,9010.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2021-09-30,2021-10-01,9340.0,3.66,15.98,-8.99,91,REALIZED,False,12.32,2021-05-21,2021-05-24,9010.0,HARD_EXIT,2025-07-24,2025-07-25,10360.0,14.98,75.36,-46.73,1020,REALIZED,EXTENDED,-15.0,-25.0,MFE_50_TO_100,60.38,101.442841,WINNER_CAPABLE_GE_20,True,True,True,11.32,improved
017670,SK텔레콤,KOSPI,KR7017670001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017670_KR7017670001_KOSPI_01,1,2021-08-13,2021-08-13,2021-08-17,52796.0,2010-01-04,2026-08-21,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,93.58,164.22,-17.99,1202,OPEN_AT_CUTOFF,False,70.64,2021-08-13,2021-08-17,52796.0,SOFT_EXIT,2026-03-13,2026-03-16,76000.0,43.95,67.82,-17.99,1094,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,23.87,164.224562,WINNER_CAPABLE_GE_20,True,True,True,-49.63,worsened
017800,현대엘리베이터,KOSPI,KR7017800004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017800_KR7017800004_KOSPI_01,1,2021-05-21,2021-05-21,2021-05-24,51400.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2021-11-26,2021-11-29,41000.0,-20.23,12.45,-20.23,130,REALIZED,True,32.68,2021-05-21,2021-05-24,51400.0,SOFT_EXIT,2025-10-31,2025-11-03,75900.0,47.67,78.6,-57.49,1090,REALIZED,SETUP,-15.0,-25.0,MFE_50_TO_100,30.93,120.622568,WINNER_CAPABLE_GE_20,True,True,True,67.9,improved
017800,현대엘리베이터,KOSPI,KR7017800004,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017800_KR7017800004_KOSPI_02,2,2023-06-30,2023-06-30,2023-07-03,39700.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2026-03-31,2026-04-01,85400.0,115.11,185.64,-5.42,668,REALIZED,False,70.53,2023-06-30,2023-07-03,39700.0,SOFT_EXIT,2023-09-01,2023-09-04,44750.0,12.72,26.95,-4.28,45,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,14.23,185.642317,WINNER_CAPABLE_GE_20,True,True,True,-102.39,worsened
017810,풀무원,KOSPI,KR7017810003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017810_KR7017810003_KOSPI_01,1,2022-04-22,2022-04-22,2022-04-25,18150.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2022-05-12,2022-05-13,15200.0,-16.25,4.68,-17.36,14,REALIZED,True,20.93,2022-04-22,2022-04-25,18150.0,OPEN_AT_CUTOFF,,,,-49.15,6.45,-55.37,1058,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,55.6,6.446281,PRE_WINNER_LT_20,True,True,True,-32.9,worsened
017810,풀무원,KOSPI,KR7017810003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017810_KR7017810003_KOSPI_02,2,2024-06-14,2024-06-14,2024-06-17,17610.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-06-24,2024-06-25,14600.0,-17.09,2.73,-18.11,7,REALIZED,True,19.82,2024-06-14,2024-06-17,17610.0,OPEN_AT_CUTOFF,,,,-47.59,9.71,-54.0,531,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,57.3,9.710392,PRE_WINNER_LT_20,True,True,True,-30.5,worsened
017810,풀무원,KOSPI,KR7017810003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017810_KR7017810003_KOSPI_03,3,2025-02-28,2025-02-28,2025-03-04,17420.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-04-07,2025-04-08,14750.0,-15.33,7.06,-17.74,26,REALIZED,True,22.39,2025-02-28,2025-03-04,17420.0,OPEN_AT_CUTOFF,,,,-47.01,7.06,-53.5,360,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,54.07,7.06085,PRE_WINNER_LT_20,True,True,True,-31.68,worsened
017940,E1,KOSPI,KR7017940008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017940_KR7017940008_KOSPI_01,1,2023-06-02,2023-06-02,2023-06-05,50700.0,2010-01-04,2026-08-21,EXIT3_PROGRESSED_TO_TRANSITION,EXIT3,2025-01-31,2025-02-03,66500.0,31.16,66.86,-3.35,404,REALIZED,False,35.7,2023-06-02,2023-06-05,50700.0,SOFT_EXIT,2023-10-06,2023-10-10,58100.0,14.6,26.82,-3.35,85,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,12.22,125.838264,WINNER_CAPABLE_GE_20,True,True,True,-16.56,worsened
017940,E1,KOSPI,KR7017940008,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017940_KR7017940008_KOSPI_02,2,2025-06-13,2025-06-13,2025-06-16,78000.0,2010-01-04,2026-08-21,NO_PROGRESSED_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,18.46,46.79,-8.97,291,OPEN_AT_CUTOFF,False,28.33,2025-06-13,2025-06-16,78000.0,SOFT_EXIT,2025-07-25,2025-07-28,87600.0,12.31,28.21,-2.05,31,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,15.9,46.794872,WINNER_CAPABLE_GE_20,True,True,True,-6.15,worsened
017960,한국카본,KOSPI,KR7017960006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017960_KR7017960006_KOSPI_01,1,2023-07-21,2023-07-21,2023-07-24,13900.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-10-18,2023-10-19,11550.0,-16.91,9.64,-16.91,58,REALIZED,True,26.55,2023-07-21,2023-07-24,13900.0,SOFT_EXIT,2025-03-21,2025-03-24,14970.0,7.7,21.8,-32.37,404,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,14.1,289.208633,WINNER_CAPABLE_GE_20,True,True,True,24.61,improved
017960,한국카본,KOSPI,KR7017960006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017960_KR7017960006_KOSPI_02,2,2024-08-16,2024-08-16,2024-08-19,12360.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-11-15,2024-11-18,10120.0,-18.12,8.01,-19.82,60,REALIZED,True,26.13,2024-08-16,2024-08-19,12360.0,SOFT_EXIT,2025-02-14,2025-02-17,13390.0,8.33,20.87,-23.95,118,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,12.54,337.702265,WINNER_CAPABLE_GE_20,True,True,True,26.45,improved
017960,한국카본,KOSPI,KR7017960006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_017960_KR7017960006_KOSPI_03,3,2025-01-17,2025-01-17,2025-01-20,13440.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-08-31,2025-09-01,33550.0,149.63,149.63,-2.83,150,REALIZED,False,0.0,2025-01-17,2025-01-20,13440.0,SOFT_EXIT,2025-02-20,2025-02-21,14630.0,8.85,23.66,-2.83,21,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,14.81,302.529762,WINNER_CAPABLE_GE_20,True,True,True,-140.78,worsened
018250,애경산업,KOSPI,KR7018250001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_018250_KR7018250001_KOSPI_01,1,2023-07-07,2023-07-07,2023-07-10,26200.0,2018-03-22,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2023-08-17,2023-08-18,21450.0,-18.13,3.82,-19.27,29,REALIZED,True,21.95,2023-07-07,2023-07-10,26200.0,OPEN_AT_CUTOFF,,,,-57.29,3.82,-61.37,759,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,61.11,3.816794,PRE_WINNER_LT_20,True,True,True,-39.16,worsened
018250,애경산업,KOSPI,KR7018250001,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_018250_KR7018250001_KOSPI_02,2,2024-05-24,2024-05-24,2024-05-27,24050.0,2018-03-22,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2024-07-01,2024-07-02,20400.0,-15.18,10.81,-16.42,26,REALIZED,True,25.99,2024-05-24,2024-05-27,24050.0,OPEN_AT_CUTOFF,,,,-53.47,10.81,-57.92,545,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,64.28,10.810811,PRE_WINNER_LT_20,True,True,True,-38.29,worsened
018260,삼성에스디에스,KOSPI,KR7018260000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_018260_KR7018260000_KOSPI_01,1,2023-09-01,2023-09-01,2023-09-04,142000.0,2014-11-14,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-01-24,2025-01-31,114900.0,-19.08,22.54,-20.35,340,REALIZED,True,41.62,2023-09-01,2023-09-04,142000.0,SOFT_EXIT,2024-03-25,2024-03-26,157200.0,10.7,22.54,-9.72,136,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,11.84,173.591549,WINNER_CAPABLE_GE_20,True,True,True,29.78,improved
018260,삼성에스디에스,KOSPI,KR7018260000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_018260_KR7018260000_KOSPI_02,2,2025-06-20,2025-06-20,2025-06-23,171000.0,2014-11-14,2026-08-21,NO_EXIT_BEFORE_CUTOFF,OPEN_AT_CUTOFF,,,,33.33,127.19,-15.96,286,OPEN_AT_CUTOFF,False,93.86,2025-06-20,2025-06-23,171000.0,SOFT_EXIT,2026-05-15,2026-05-18,189000.0,10.53,23.98,-15.96,221,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,13.45,127.192982,WINNER_CAPABLE_GE_20,True,True,True,-22.8,worsened
018290,브이티,KOSDAQ,KR7018290007,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_018290_KR7018290007_KOSDAQ_01,1,2023-08-04,2023-08-04,2023-08-07,9910.0,2010-01-04,2026-08-21,EXIT3_PROGRESSED_TO_TRANSITION,EXIT3,2025-11-30,2025-12-01,20650.0,108.38,359.64,-5.35,563,REALIZED,False,251.26,2023-08-04,2023-08-07,9910.0,HARD_EXIT,2024-01-05,2024-01-08,15300.0,54.39,120.48,-5.35,102,REALIZED,EXTENDED,-20.0,-30.0,MFE_100_TO_200,66.09,359.636731,WINNER_CAPABLE_GE_20,True,True,True,-53.99,worsened
018310,삼목에스폼,KOSDAQ,KR7018310003,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_018310_KR7018310003_KOSDAQ_01,1,2025-06-13,2025-06-13,2025-06-16,22300.0,2010-01-04,2026-08-21,LOSS_GUARD_CLOSE_LE_NEG_15,LOSS_GUARD,2025-09-01,2025-09-02,18900.0,-15.25,5.83,-16.01,56,REALIZED,True,21.08,2025-06-13,2025-06-16,22300.0,OPEN_AT_CUTOFF,,,,-39.42,5.83,-43.63,291,OPEN_AT_CUTOFF,,,,BELOW_WINNER_MODE,45.25,5.829596,PRE_WINNER_LT_20,True,True,True,-24.17,worsened
018670,SK가스,KOSPI,KR7018670000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_018670_KR7018670000_KOSPI_01,1,2021-06-11,2021-06-11,2021-06-14,128500.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2021-09-30,2021-10-01,161500.0,25.68,43.97,-15.18,76,REALIZED,False,18.29,2021-06-11,2021-06-14,128500.0,SOFT_EXIT,2021-10-01,2021-10-05,153000.0,19.07,43.97,-15.18,77,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,24.9,135.019455,WINNER_CAPABLE_GE_20,True,True,True,-6.61,worsened
018670,SK가스,KOSPI,KR7018670000,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_018670_KR7018670000_KOSPI_02,2,2023-06-02,2023-06-02,2023-06-05,128000.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2025-03-31,2025-04-01,246500.0,92.58,107.03,-7.97,444,REALIZED,False,14.45,2023-06-02,2023-06-05,128000.0,SOFT_EXIT,2023-10-27,2023-10-30,148900.0,16.33,36.48,-7.97,99,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,20.15,135.9375,WINNER_CAPABLE_GE_20,True,True,True,-76.25,worsened
020000,한섬,KOSPI,KR7020000006,PATTERN_A_FAST_FINAL_STRATEGY_V02_CONTROL_020000_KR7020000006_KOSPI_01,1,2021-04-02,2021-04-02,2021-04-05,39650.0,2010-01-04,2026-08-21,EXIT4_SCORE_DRAWDOWN_GE_15,EXIT4,2021-12-31,2022-01-03,35700.0,-9.96,29.13,-14.0,187,REALIZED,False,39.09,2021-04-02,2021-04-05,39650.0,SOFT_EXIT,2021-05-21,2021-05-24,44400.0,11.98,29.13,0.0,34,REALIZED,SETUP,-10.0,-20.0,MFE_20_TO_50,17.15,29.129887,WINNER_CAPABLE_GE_20,True,True,True,21.94,improved
